q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['7795952', '7583725', '24249915', '7821634', '19358586', '2931832', '45638119', '4889228', '15946643', '1171121']",578,681.4247596600326,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 7.881899364292622e-06, 681.4247132719029]","[0, 0, 578]","[[], [], ['7795952', '7583725', '24249915', '7821634', '19358586', '2931832', '45638119', '4889228', '15946643', '1171121']]"
11,54,"['1590744', '19313533', '38533515', '1605196', '3504761', '24721866', '7005276', '3973445', '14874811', '49556906']",591,703.4415143469814,"[0, 0, 0, 0, 7, 10]","[5183, 5183, 29, 24, 10, 0]","[0.0, 5.032983608543873e-06, 682.069474831922, 692.7450561180012, 703.3632891250309, 703.4414781099185]","[0, 0, 578, 584, 590, 591]","[[], [], [], [], ['1590744', '7005276', '49556906', '3973445', '3504761', '14874811', '24721866'], ['1590744', '19313533', '38533515', '1605196', '3504761', '24721866', '7005276', '3973445', '14874811', '49556906']]"
12,56,"['4452318', '14192687', '24512417', '4709641', '16541762', '4380451', '6054657', '10786948', '11659421', '6826100']",589,695.9387227540137,"[0, 0, 0, 0, 10]","[5183, 5183, 59, 13, 0]","[0.0, 1.182500272989273e-05, 681.9298558229348, 692.4238526329864, 695.9386726829689]","[0, 0, 578, 588, 589]","[[], [], [], [], ['4452318', '14192687', '24512417', '4709641', '16541762', '4380451', '6054657', '10786948', '11659421', '6826100']]"
13,57,"['30351165', '14192687', '13814480', '4709641', '51386222', '36637129', '14434123', '11659421', '18852643', '33986200']",589,694.5326388040558,"[0, 0, 0, 6, 10]","[5183, 5183, 71, 7, 0]","[0.0, 6.836024112999439e-06, 682.0188740189187, 692.7273525219643, 694.5325980229536]","[0, 0, 578, 588, 589]","[[], [], [], ['36637129', '30351165', '14192687', '11659421', '13814480', '4709641'], ['30351165', '14192687', '13814480', '4709641', '51386222', '36637129', '14434123', '11659421', '18852643', '33986200']]"
14,70,"['5956380', '42489926', '11903247', '4414547', '21307488', '27240699', '7225911', '37204802', '28107602', '21557055']",579,684.6758730969159,"[0, 0, 0, 10]","[5183, 5183, 15, 0]","[0.0, 6.207963451743126e-06, 680.7598333719652, 684.675833712914]","[0, 0, 578, 579]","[[], [], [], ['5956380', '42489926', '11903247', '4414547', '21307488', '27240699', '7225911', '37204802', '28107602', '21557055']]"
15,72,"['41159361', '3504761', '24721866', '9752604', '6076903', '7005276', '14492964', '24730100', '1031534', '35008773']",767,905.3930288250558,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 1571, 64, 17, 0]","[0.0, 6.985035724937916e-06, 681.9595786309801, 890.5165118830046, 901.232587527018, 905.3929982440313]","[0, 0, 578, 756, 766, 767]","[[], [], [], [], [], ['41159361', '3504761', '24721866', '9752604', '6076903', '7005276', '14492964', '24730100', '1031534', '35008773']]"
16,75,"['20330519', '26488879', '4387784', '36233757', '38805486', '2837758', '29214508', '37768883', '25657127', '13965483']",739,871.2936108210124,"[0, 0, 0, 0, 9, 10]","[5183, 5183, 1223, 169, 3, 0]","[0.0, 6.47897832095623e-06, 679.9942459770245, 841.2495705740293, 870.6337820469635, 871.2935778780375]","[0, 0, 578, 716, 738, 739]","[[], [], [], [], ['26488879', '4387784', '36233757', '38805486', '2837758', '29214508', '37768883', '25657127', '13965483'], ['20330519', '26488879', '4387784', '36233757', '38805486', '2837758', '29214508', '37768883', '25657127', '13965483']]"
17,94,"['19419439', '18592108', '1215116', '30741007', '22401061', '1349033', '13938878', '37118634', '7655029', '26045237']",631,748.6891486670356,"[0, 0, 0, 0, 10]","[5183, 5183, 445, 20, 0]","[0.0, 8.656992577016354e-06, 680.1101414309815, 743.9191538000014, 748.6891145260306]","[0, 0, 578, 630, 631]","[[], [], [], [], ['19419439', '18592108', '1215116', '30741007', '22401061', '1349033', '13938878', '37118634', '7655029', '26045237']]"
18,99,"['18810195', '23208167', '47240151', '19752008', '719812', '40667066', '20368353', '8446259', '22767022', '12428814']",751,894.4246082580648,"[0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1254, 198, 30, 11, 0]","[0.0, 7.605995051562786e-06, 680.6769268700154, 851.1679265920538, 880.5899691570085, 890.9698058300419, 894.4245606419863]","[0, 0, 578, 720, 744, 750, 751]","[[], [], [], [], [], [], ['18810195', '23208167', '47240151', '19752008', '719812', '40667066', '20368353', '8446259', '22767022', '12428814']]"
19,100,"['25550665', '4398832', '10015292', '13583615', '2701077', '4381486', '30714190', '14205246', '14550841', '5107861']",587,695.8409402379766,"[0, 0, 4, 4, 10]","[5183, 5183, 58, 13, 0]","[0.0, 7.468974217772484e-06, 681.7874073639978, 692.3004404699896, 695.8409071379574]","[0, 0, 578, 586, 587]","[[], [], ['14205246', '4381486', '14550841', '30714190'], ['14205246', '4381486', '14550841', '30714190'], ['25550665', '4398832', '10015292', '13583615', '2701077', '4381486', '30714190', '14205246', '14550841', '5107861']]"
20,113,"['44030361', '8318922', '140098548', '4678846', '14584755', '1759213', '27665523', '25816994', '14121786', '6157837']",591,694.0829540870618,"[0, 0, 0, 6, 10]","[5183, 5183, 77, 7, 0]","[0.0, 7.953029125928879e-06, 679.9303434030153, 692.275840693037, 694.0829218090512]","[0, 0, 578, 590, 591]","[[], [], [], ['1759213', '4678846', '25816994', '140098548', '14121786', '6157837'], ['44030361', '8318922', '140098548', '4678846', '14584755', '1759213', '27665523', '25816994', '14121786', '6157837']]"
21,115,"['4939312', '22815457', '25677651', '1886551', '33872649', '29955650', '11230569', '18321590', '16787954', '153755807']",903,1078.5367793510668,"[0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 2131, 555, 128, 22, 11, 0]","[0.0, 6.336020305752754e-06, 681.0026543199783, 966.5169021229958, 1043.2437236390542, 1063.115583330975, 1073.647009080043, 1078.5367335970514]","[0, 0, 578, 818, 882, 898, 902, 903]","[[], [], [], [], [], [], [], ['4939312', '22815457', '25677651', '1886551', '33872649', '29955650', '11230569', '18321590', '16787954', '153755807']]"
22,118,"['32454714', '20148808', '4695107', '15578265', '6372244', '42782688', '4465735', '31460499', '52805891', '33918970']",584,692.5884102439741,"[0, 0, 8, 10]","[5183, 5183, 35, 0]","[0.0, 9.72894486039877e-06, 681.9930767989717, 692.5883639720269]","[0, 0, 578, 584]","[[], [], ['32454714', '20148808', '4695107', '15578265', '6372244', '4465735', '31460499', '52805891'], ['32454714', '20148808', '4695107', '15578265', '6372244', '42782688', '4465735', '31460499', '52805891', '33918970']]"
23,124,"['32012666', '13901073', '1986482', '39984099', '4883040', '13071728', '13914633', '13899137', '31363207', '7111021']",585,692.4982021829346,"[0, 0, 0, 8, 10]","[5183, 5183, 27, 4, 0]","[0.0, 7.622991688549519e-06, 680.69960884389, 691.3976312458981, 692.4981707650004]","[0, 0, 578, 584, 585]","[[], [], [], ['32012666', '1986482', '39984099', '4883040', '13071728', '13899137', '31363207', '7111021'], ['32012666', '13901073', '1986482', '39984099', '4883040', '13071728', '13914633', '13899137', '31363207', '7111021']]"
24,127,"['21598000', '35231675', '20054396', '11200685', '7549811', '23577014', '11983390', '10423989', '20313748', '18126445']",793,939.1029989069793,"[0, 0, 4, 4, 4, 4, 9, 10]","[5183, 5183, 1563, 155, 80, 26, 2, 0]","[0.0, 6.3999323174357414e-06, 680.472075416008, 889.0945403199876, 914.6889892729232, 928.0529901159462, 938.6322727039224, 939.102962319972]","[0, 0, 578, 754, 774, 786, 792, 793]","[[], [], ['10423989', '21598000', '7549811', '35231675'], ['10423989', '21598000', '7549811', '35231675'], ['10423989', '21598000', '7549811', '35231675'], ['10423989', '21598000', '7549811', '35231675'], ['21598000', '35231675', '20054396', '11200685', '7549811', '11983390', '10423989', '20313748', '18126445'], ['21598000', '35231675', '20054396', '11200685', '7549811', '23577014', '11983390', '10423989', '20313748', '18126445']]"
