q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['7583725', '20839751', '3285322', '22482820', '4583180', '45638119', '31311495', '2130391', '7821634', '4889228']",16,8.775346871989314,"[0, 0, 10]","[100, 100, 0]","[0.0, 1.6201985999941826e-05, 8.775300804001745]","[0, 0, 16]","[[], [], ['7583725', '20839751', '3285322', '22482820', '4583180', '45638119', '31311495', '2130391', '7821634', '4889228']]"
11,54,"['32408470', '1590744', '26025820', '11535539', '3419709', '3973445', '49556906', '24721866', '9899292', '19313533']",20,12.407603961008135,"[0, 0, 0, 4, 10]","[100, 100, 11, 7, 0]","[0.0, 1.4033983461558819e-05, 8.38369052897906, 10.76872964197537, 12.407563368964475]","[0, 0, 16, 19, 20]","[[], [], [], ['3973445', '24721866', '49556906', '32408470'], ['32408470', '1590744', '26025820', '11535539', '3419709', '3973445', '49556906', '24721866', '9899292', '19313533']]"
12,56,"['4709641', '4459491', '20937018', '14192687', '16375102', '12443371', '14434123', '30351165', '24652030', '35777860']",35,18.67202650004765,"[0, 0, 0, 0, 0, 10]","[100, 100, 47, 42, 21, 0]","[0.0, 1.179898390546441e-05, 8.46030574501492, 12.452048287028447, 16.479961906035896, 18.671985533030238]","[0, 0, 16, 24, 31, 35]","[[], [], [], [], [], ['4709641', '4459491', '20937018', '14192687', '16375102', '12443371', '14434123', '30351165', '24652030', '35777860']]"
13,57,"['13814480', '4709641', '6722522', '4459491', '22116439', '14434123', '30351165', '22185730', '19970015', '35777860']",34,16.127173462009523,"[0, 0, 0, 0, 0, 10]","[100, 100, 52, 24, 21, 0]","[0.0, 1.8828955944627523e-05, 7.631296819949057, 11.685042693978176, 13.936062882945407, 16.127120228949934]","[0, 0, 16, 25, 30, 34]","[[], [], [], [], [], ['13814480', '4709641', '6722522', '4459491', '22116439', '14434123', '30351165', '22185730', '19970015', '35777860']]"
14,70,"['11903247', '37204802', '5468807', '25901598', '5956380', '4414547', '2582169', '21307488', '4389394', '27240699']",27,13.65468207403319,"[0, 0, 0, 2, 2, 10]","[100, 100, 20, 18, 10, 0]","[0.0, 2.7152011170983315e-05, 7.426549603987951, 9.524104867014103, 11.622857407026459, 13.654637600004207]","[0, 0, 16, 20, 24, 27]","[[], [], [], ['5956380', '4414547'], ['5956380', '4414547'], ['11903247', '37204802', '5468807', '25901598', '5956380', '4414547', '2582169', '21307488', '4389394', '27240699']]"
15,72,"['35660758', '15491404', '1275505', '16511863', '8453819', '6076903', '1031534', '12631697', '10666475', '23974474']",43,20.561200891039334,"[0, 0, 0, 2, 2, 9, 9, 10]","[100, 100, 51, 49, 23, 16, 3, 0]","[0.0, 2.113694790750742e-05, 7.562776118982583, 11.512560175964609, 15.439581573999021, 17.524582552956417, 19.453581289970316, 20.561136439966504]","[0, 0, 16, 25, 33, 38, 42, 43]","[[], [], [], ['6076903', '1031534'], ['6076903', '1031534'], ['35660758', '15491404', '1275505', '16511863', '8453819', '6076903', '1031534', '12631697', '23974474'], ['35660758', '15491404', '1275505', '16511863', '8453819', '6076903', '1031534', '12631697', '23974474'], ['35660758', '15491404', '1275505', '16511863', '8453819', '6076903', '1031534', '12631697', '10666475', '23974474']]"
16,75,"['18078750', '34735369', '25657127', '36233757', '27274441', '4387784', '13965483', '29214508', '37768883', '38805486']",24,11.577681783004664,"[0, 0, 0, 10]","[100, 100, 49, 0]","[0.0, 1.9697006791830063e-05, 7.6182331120362505, 11.577621899021324]","[0, 0, 16, 24]","[[], [], [], ['18078750', '34735369', '25657127', '36233757', '27274441', '4387784', '13965483', '29214508', '37768883', '38805486']]"
17,94,"['9110810', '1215116', '17925632', '18025240', '3930020', '76776022', '3929361', '10617916', '13966946', '18074797']",40,22.190064254042227,"[0, 0, 0, 0, 3, 3, 6, 6, 10]","[100, 100, 41, 27, 24, 15, 12, 5, 0]","[0.0, 1.2755976058542728e-05, 8.25873398798285, 12.319071833975613, 14.691944547987077, 16.896020471991505, 19.048950130993035, 20.969129788980354, 22.19001322396798]","[0, 0, 16, 23, 28, 33, 36, 39, 40]","[[], [], [], [], ['3930020', '17925632', '3929361'], ['3930020', '17925632', '3929361'], ['3930020', '9110810', '3929361', '17925632', '18025240', '13966946'], ['3930020', '9110810', '3929361', '17925632', '18025240', '13966946'], ['9110810', '1215116', '17925632', '18025240', '3930020', '76776022', '3929361', '10617916', '13966946', '18074797']]"
18,99,"['18810195', '26283293', '37204802', '35531883', '46765242', '13578199', '1546650', '20781656', '21754541', '35828148']",27,13.855053392995615,"[0, 0, 0, 0, 10]","[100, 100, 40, 19, 0]","[0.0, 1.2640957720577717e-05, 7.835913326998707, 11.769411345943809, 13.855010435974691]","[0, 0, 16, 23, 27]","[[], [], [], [], ['18810195', '26283293', '37204802', '35531883', '46765242', '13578199', '1546650', '20781656', '21754541', '35828148']]"
19,100,"['4421787', '1944452', '13116880', '4381486', '30714190', '18909530', '18374364', '14550841', '12315072', '2701077']",31,14.692533397988882,"[0, 0, 0, 5, 10]","[100, 100, 45, 40, 0]","[0.0, 1.6035977751016617e-05, 7.164540997007862, 10.954978219990153, 14.69247978599742]","[0, 0, 16, 24, 31]","[[], [], [], ['4381486', '1944452', '30714190', '14550841', '2701077'], ['4421787', '1944452', '13116880', '4381486', '30714190', '18909530', '18374364', '14550841', '12315072', '2701077']]"
20,113,"['1759213', '140098548', '23377475', '6157837', '14584755', '4678846', '8839502', '44030361', '25816994', '43417006']",27,19.475179914035834,"[0, 0, 0, 0, 10]","[100, 100, 43, 17, 0]","[0.0, 1.4259014278650284e-05, 10.307536993001122, 15.699199763010256, 19.47513344901381]","[0, 0, 16, 23, 27]","[[], [], [], [], ['1759213', '140098548', '23377475', '6157837', '14584755', '4678846', '8839502', '44030361', '25816994', '43417006']]"
21,115,"['33872649', '32975424', '30844602', '24746892', '39668245', '36089763', '12641252', '21439293', '4942718', '708425']",40,23.258173537964467,"[0, 0, 0, 8, 8, 8, 8, 10]","[100, 100, 50, 42, 25, 13, 5, 0]","[0.0, 1.7788028344511986e-05, 10.02773516101297, 14.028681359020993, 17.913878603023477, 20.12817515002098, 22.10118772200076, 23.25811696902383]","[0, 0, 16, 24, 31, 36, 39, 40]","[[], [], [], ['33872649', '24746892', '39668245', '36089763', '12641252', '21439293', '4942718', '708425'], ['33872649', '24746892', '39668245', '36089763', '12641252', '21439293', '4942718', '708425'], ['33872649', '24746892', '39668245', '36089763', '12641252', '21439293', '4942718', '708425'], ['33872649', '24746892', '39668245', '36089763', '12641252', '21439293', '4942718', '708425'], ['33872649', '32975424', '30844602', '24746892', '39668245', '36089763', '12641252', '21439293', '4942718', '708425']]"
22,118,"['24746892', '4465735', '20148808', '6372244', '4695107', '15578265', '5922085', '52805891', '12658073', '32454714']",33,16.82795566204004,"[0, 0, 0, 0, 0, 0, 10]","[100, 100, 31, 23, 14, 11, 0]","[0.0, 2.1481013391166925e-05, 7.747540175972972, 10.614018514985219, 12.838189980015159, 14.846635174995754, 16.827901281998493]","[0, 0, 16, 22, 27, 30, 33]","[[], [], [], [], [], [], ['24746892', '4465735', '20148808', '6372244', '4695107', '15578265', '5922085', '52805891', '12658073', '32454714']]"
23,124,"['4883040', '1986482', '13899137', '7111021', '31363207', '32012666', '21479231', '57121667', '44562058', '13914633']",36,24.283941420027986,"[0, 0, 0, 6, 6, 6, 10]","[100, 100, 37, 31, 18, 12, 0]","[0.0, 1.1080002877861261e-05, 11.419198245974258, 16.27493048796896, 19.888196316955145, 22.120280551956967, 24.28390377195319]","[0, 0, 16, 23, 29, 33, 36]","[[], [], [], ['21479231', '4883040', '1986482', '7111021', '31363207', '32012666'], ['21479231', '4883040', '1986482', '7111021', '31363207', '32012666'], ['21479231', '4883040', '1986482', '7111021', '31363207', '32012666'], ['4883040', '1986482', '13899137', '7111021', '31363207', '32012666', '21479231', '57121667', '44562058', '13914633']]"
24,127,"['18467982', '9680193', '11568270', '30208015', '27274441', '502591', '18126445', '21598000', '35231675', '7549811']",48,26.647810755006503,"[0, 0, 0, 0, 2, 5, 5, 5, 10]","[100, 100, 42, 37, 35, 32, 27, 8, 0]","[0.0, 1.856399467214942e-05, 8.05530440498842, 11.77036968601169, 15.809519118978642, 19.595734558010008, 22.491110106988344, 24.579468474024907, 26.64776843402069]","[0, 0, 16, 23, 30, 36, 42, 47, 48]","[[], [], [], [], ['21598000', '35231675'], ['21598000', '27274441', '18126445', '35231675', '7549811'], ['21598000', '27274441', '18126445', '35231675', '7549811'], ['21598000', '27274441', '18126445', '35231675', '7549811'], ['18467982', '9680193', '11568270', '30208015', '27274441', '502591', '18126445', '21598000', '35231675', '7549811']]"
