q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['7583725', '19358586', '22401720', '15721252', '21033230', '43385013', '20183360', '7821634', '45638119', '1171121']",47,12.369530279014725,"[0, 0, 0, 0, 6, 10]","[100, 100, 13, 12, 6, 0]","[0.0, 2.4200009647756815e-05, 8.765810449025594, 9.97192341601476, 11.215335043030791, 12.369478714012075]","[0, 0, 34, 39, 44, 47]","[[], [], [], [], ['7583725', '43385013', '20183360', '7821634', '22401720', '45638119'], ['7583725', '19358586', '22401720', '15721252', '21033230', '43385013', '20183360', '7821634', '45638119', '1171121']]"
11,54,"['22621251', '3419709', '38533515', '24721866', '49556906', '3973445', '27615329', '3619931', '9899292', '26025820']",34,8.99438165104948,"[0, 0, 10]","[100, 100, 0]","[0.0, 1.4828983694314957e-05, 8.994342774967663]","[0, 0, 34]","[[], [], ['22621251', '3419709', '38533515', '24721866', '49556906', '3973445', '27615329', '3619931', '9899292', '26025820']]"
12,56,"['4709641', '18852643', '4459491', '20937018', '30351165', '14434123', '22116439', '35777860', '13814480', '15347087']",101,25.990652004024014,"[0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 7, 10]","[100, 100, 53, 42, 24, 17, 14, 8, 6, 5, 4, 0]","[0.0, 1.2535019777715206e-05, 8.029477786971256, 12.592371614009608, 16.34216128999833, 18.346947525977157, 20.34191556199221, 21.769586479989812, 22.840985033020843, 23.905611308990046, 24.99307875201339, 25.990608579013497]","[0, 0, 34, 53, 68, 77, 84, 90, 94, 97, 100, 101]","[[], [], [], [], [], [], [], ['4459491', '20937018', '4709641', '30351165', '14434123', '35777860'], ['4459491', '20937018', '4709641', '30351165', '14434123', '35777860'], ['4459491', '20937018', '4709641', '30351165', '14434123', '35777860'], ['4459491', '20937018', '4709641', '30351165', '14434123', '35777860', '13814480'], ['4709641', '18852643', '4459491', '20937018', '30351165', '14434123', '22116439', '35777860', '13814480', '15347087']]"
13,57,"['6826100', '4709641', '19970015', '6722522', '36637129', '4459491', '14434123', '35777860', '13293033', '13814480']",93,23.50416104699252,"[0, 0, 0, 3, 3, 3, 4, 6, 7, 9, 10]","[100, 100, 52, 49, 23, 9, 8, 6, 5, 3, 0]","[0.0, 2.209702506661415e-05, 7.888925122038927, 12.726361235021614, 16.339364444022067, 18.3981275690021, 19.482147668022662, 20.595216875022743, 21.619483365037013, 22.76927314605564, 23.504116165044252]","[0, 0, 34, 52, 69, 78, 82, 86, 89, 92, 93]","[[], [], [], ['13293033', '4459491', '4709641'], ['13293033', '4459491', '4709641'], ['13293033', '4459491', '4709641'], ['13293033', '13814480', '4459491', '4709641'], ['4459491', '4709641', '14434123', '19970015', '13293033', '13814480'], ['4459491', '4709641', '14434123', '19970015', '13293033', '13814480', '35777860'], ['4709641', '19970015', '6722522', '36637129', '4459491', '14434123', '35777860', '13293033', '13814480'], ['6826100', '4709641', '19970015', '6722522', '36637129', '4459491', '14434123', '35777860', '13293033', '13814480']]"
14,70,"['23985464', '37204802', '4414547', '7225911', '28107602', '5254463', '21557055', '5956380', '4389394', '11903247']",53,12.45356430800166,"[0, 0, 0, 1, 6, 10]","[100, 100, 19, 18, 13, 0]","[0.0, 2.318096812814474e-05, 7.913042978965677, 9.689865085005295, 11.445342822989915, 12.453523505013436]","[0, 0, 34, 41, 48, 53]","[[], [], [], ['5956380'], ['28107602', '5254463', '5956380', '37204802', '4414547', '7225911'], ['23985464', '37204802', '4414547', '7225911', '28107602', '5254463', '21557055', '5956380', '4389394', '11903247']]"
15,72,"['23700330', '1275505', '4447055', '25543207', '1031534', '14492964', '14419116', '35008773', '39763465', '6076903']",66,15.583662246004678,"[0, 0, 0, 0, 9, 10]","[100, 100, 67, 14, 5, 0]","[0.0, 1.266098115593195e-05, 7.593828485987615, 12.946580142015591, 14.5096724369796, 15.583617397991475]","[0, 0, 34, 57, 63, 66]","[[], [], [], [], ['23700330', '1275505', '4447055', '1031534', '14492964', '14419116', '35008773', '39763465', '6076903'], ['23700330', '1275505', '4447055', '25543207', '1031534', '14492964', '14419116', '35008773', '39763465', '6076903']]"
16,75,"['6836086', '20330519', '7465900', '37768883', '29214508', '13965483', '36233757', '38805486', '4387784', '2837758']",55,12.511012475006282,"[0, 0, 0, 0, 10]","[100, 100, 45, 11, 0]","[0.0, 1.3723038136959076e-05, 7.791116742999293, 11.381536890985444, 12.510968341026455]","[0, 0, 34, 50, 55]","[[], [], [], [], ['6836086', '20330519', '7465900', '37768883', '29214508', '13965483', '36233757', '38805486', '4387784', '2837758']]"
17,94,"['1215116', '18025240', '32023005', '13966946', '2264455', '9967265', '3929361', '9110810', '6503185', '341324']",61,15.107227517000865,"[0, 0, 0, 5, 5, 10]","[100, 100, 32, 27, 11, 0]","[0.0, 1.2075994163751602e-05, 8.39383805799298, 11.351026911986992, 14.026324205973651, 15.107177474012133]","[0, 0, 34, 46, 56, 61]","[[], [], [], ['9967265', '3929361', '1215116', '18025240', '341324'], ['9967265', '3929361', '1215116', '18025240', '341324'], ['1215116', '18025240', '32023005', '13966946', '2264455', '9967265', '3929361', '9110810', '6503185', '341324']]"
18,99,"['18810195', '6788835', '12428814', '1744752', '12513042', '13907427', '13578199', '9889151', '16270577', '38300781']",68,17.136471648991574,"[0, 0, 0, 0, 0, 5, 5, 8, 10]","[100, 100, 39, 21, 12, 7, 6, 3, 0]","[0.0, 1.3000040780752897e-05, 8.260758428019471, 11.673001639021095, 13.49172156304121, 14.555594145029318, 15.548621991998516, 16.52228075399762, 17.136423832038417]","[0, 0, 34, 48, 56, 61, 64, 67, 68]","[[], [], [], [], [], ['13907427', '18810195', '6788835', '9889151', '38300781'], ['13907427', '18810195', '6788835', '9889151', '38300781'], ['18810195', '6788835', '1744752', '12513042', '13907427', '13578199', '9889151', '38300781'], ['18810195', '6788835', '12428814', '1744752', '12513042', '13907427', '13578199', '9889151', '16270577', '38300781']]"
19,100,"['2701077', '18374364', '30714190', '17601006', '5765455', '1944452', '4366738', '4381486', '14550841', '25550665']",66,14.80404522101162,"[0, 0, 0, 0, 4, 4, 10]","[100, 100, 42, 18, 14, 8, 0]","[0.0, 1.5429977793246508e-05, 7.436935959965922, 10.668946163961664, 12.417261929949746, 13.749218704993837, 14.8040028429823]","[0, 0, 34, 49, 56, 62, 66]","[[], [], [], [], ['30714190', '18374364', '4381486', '14550841'], ['30714190', '18374364', '4381486', '14550841'], ['2701077', '18374364', '30714190', '17601006', '5765455', '1944452', '4366738', '4381486', '14550841', '25550665']]"
20,113,"['8839502', '44030361', '20287253', '32463364', '25816994', '10582939', '4678846', '43417006', '6157837', '1759213']",68,18.9283625530079,"[0, 0, 0, 0, 9, 9, 10]","[100, 100, 39, 27, 18, 6, 0]","[0.0, 1.8684950191527605e-05, 8.519129445950966, 12.380532523966394, 15.44152883195784, 17.693466958997305, 18.9283213049639]","[0, 0, 34, 48, 58, 65, 68]","[[], [], [], [], ['8839502', '44030361', '20287253', '32463364', '25816994', '10582939', '4678846', '6157837', '1759213'], ['8839502', '44030361', '20287253', '32463364', '25816994', '10582939', '4678846', '6157837', '1759213'], ['8839502', '44030361', '20287253', '32463364', '25816994', '10582939', '4678846', '43417006', '6157837', '1759213']]"
21,115,"['7447120', '16787954', '3038933', '21439293', '23686039', '10982689', '22190276', '24746892', '33872649', '22401061']",67,15.67500026000198,"[0, 0, 0, 0, 10]","[100, 100, 65, 26, 0]","[0.0, 1.4380028005689383e-05, 8.274825536995195, 13.425260517047718, 15.674958225048613]","[0, 0, 34, 57, 67]","[[], [], [], [], ['7447120', '16787954', '3038933', '21439293', '23686039', '10982689', '22190276', '24746892', '33872649', '22401061']]"
22,118,"['2851611', '6372244', '32454714', '10993232', '52805891', '3272084', '20148808', '4695107', '2604063', '4465735']",53,12.7127314460231,"[0, 0, 0, 8, 10]","[100, 100, 30, 22, 0]","[0.0, 1.1975003872066736e-05, 8.17714382102713, 10.785765517037362, 12.712686931015924]","[0, 0, 34, 45, 53]","[[], [], [], ['2851611', '6372244', '32454714', '10993232', '3272084', '20148808', '2604063', '4465735'], ['2851611', '6372244', '32454714', '10993232', '52805891', '3272084', '20148808', '4695107', '2604063', '4465735']]"
23,124,"['7111021', '31363207', '35087728', '374902', '14319754', '1986482', '32012666', '4883040', '13899137', '21479231']",64,16.561806649027858,"[0, 0, 0, 0, 0, 9, 9, 10]","[100, 100, 37, 17, 14, 5, 2, 0]","[0.0, 2.4177017621695995e-05, 8.011335908027831, 11.242083803052083, 13.206122636038344, 14.806856608018279, 15.953300850000232, 16.561767308041453]","[0, 0, 34, 47, 54, 60, 63, 64]","[[], [], [], [], [], ['7111021', '31363207', '35087728', '374902', '14319754', '1986482', '32012666', '4883040', '13899137'], ['7111021', '31363207', '35087728', '374902', '14319754', '1986482', '32012666', '4883040', '13899137'], ['7111021', '31363207', '35087728', '374902', '14319754', '1986482', '32012666', '4883040', '13899137', '21479231']]"
24,127,"['11048759', '1744752', '18126445', '7549811', '21598000', '38623601', '35231675', '22938539', '207972', '21943141']",101,24.74029086297378,"[0, 0, 0, 0, 0, 2, 4, 4, 4, 10]","[100, 100, 64, 37, 24, 22, 20, 10, 7, 0]","[0.0, 1.0921037755906582e-05, 8.407182409020606, 13.8433765580412, 16.62519103201339, 18.607791132992133, 20.548068534000777, 22.462074719020166, 23.590252957015764, 24.740257550030947]","[0, 0, 34, 56, 69, 78, 86, 94, 98, 101]","[[], [], [], [], [], ['21598000', '35231675'], ['7549811', '21598000', '18126445', '35231675'], ['7549811', '21598000', '18126445', '35231675'], ['7549811', '21598000', '18126445', '35231675'], ['11048759', '1744752', '18126445', '7549811', '21598000', '38623601', '35231675', '22938539', '207972', '21943141']]"
