q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['7583725', '45638119', '24349992', '43385013', '12762485', '22401720', '21439640', '19358586', '4889228', '2931832']",118,13.895742246008012,"[0, 0, 0, 8, 10]","[100, 100, 13, 5, 0]","[0.0, 1.0420975740998983e-05, 11.388242972956505, 13.092106050986331, 13.895701746980194]","[0, 0, 100, 113, 118]","[[], [], [], ['7583725', '45638119', '24349992', '43385013', '22401720', '19358586', '4889228', '2931832'], ['7583725', '45638119', '24349992', '43385013', '12762485', '22401720', '21439640', '19358586', '4889228', '2931832']]"
11,54,"['21395936', '11535539', '38533515', '24721866', '15381976', '49556906', '3973445', '32408470', '22621251', '9752604']",270,31.15958653599955,"[0, 0, 9, 9, 9, 9, 10]","[100, 100, 91, 65, 9, 5, 0]","[0.0, 1.0631978511810303e-05, 12.243403512984514, 22.217187467962503, 29.498340316000395, 30.515777768974658, 31.159544947964605]","[0, 0, 100, 191, 256, 265, 270]","[[], [], ['11535539', '38533515', '24721866', '15381976', '49556906', '3973445', '32408470', '22621251', '9752604'], ['11535539', '38533515', '24721866', '15381976', '49556906', '3973445', '32408470', '22621251', '9752604'], ['11535539', '38533515', '24721866', '15381976', '49556906', '3973445', '32408470', '22621251', '9752604'], ['11535539', '38533515', '24721866', '15381976', '49556906', '3973445', '32408470', '22621251', '9752604'], ['21395936', '11535539', '38533515', '24721866', '15381976', '49556906', '3973445', '32408470', '22621251', '9752604']]"
12,56,"['4709641', '19970015', '30351165', '14192687', '13814480', '35777860', '4459491', '22116439', '14434123', '20937018']",233,26.985657747020014,"[0, 0, 0, 0, 0, 0, 6, 9, 9, 10]","[100, 100, 53, 39, 19, 12, 6, 3, 2, 0]","[0.0, 2.9403017833828926e-05, 10.500173887005076, 16.3426756010158, 20.8913282440044, 23.355893886997364, 24.915867233998142, 25.91460498701781, 26.49796086701099, 26.9856008120114]","[0, 0, 100, 153, 192, 211, 223, 229, 232, 233]","[[], [], [], [], [], [], ['4459491', '4709641', '19970015', '13814480', '35777860', '20937018'], ['4709641', '19970015', '30351165', '14192687', '13814480', '35777860', '4459491', '14434123', '20937018'], ['4709641', '19970015', '30351165', '14192687', '13814480', '35777860', '4459491', '14434123', '20937018'], ['4709641', '19970015', '30351165', '14192687', '13814480', '35777860', '4459491', '22116439', '14434123', '20937018']]"
13,57,"['15347087', '4709641', '19970015', '30351165', '14192687', '13814480', '35777860', '4459491', '22116439', '20937018']",262,29.392833873978816,"[0, 0, 0, 0, 8, 8, 8, 10]","[100, 100, 64, 45, 37, 10, 6, 0]","[0.0, 2.479302929714322e-05, 10.412857495015487, 17.29346858104691, 22.374617893015966, 26.859610826009884, 28.369174121005926, 29.39277235401096]","[0, 0, 100, 164, 209, 246, 256, 262]","[[], [], [], [], ['15347087', '4709641', '19970015', '14192687', '13814480', '35777860', '4459491', '20937018'], ['15347087', '4709641', '19970015', '14192687', '13814480', '35777860', '4459491', '20937018'], ['15347087', '4709641', '19970015', '14192687', '13814480', '35777860', '4459491', '20937018'], ['15347087', '4709641', '19970015', '30351165', '14192687', '13814480', '35777860', '4459491', '22116439', '20937018']]"
14,70,"['5468807', '11903247', '4414547', '5254463', '37204802', '5956380', '28107602', '2582169', '4389394', '7225911']",185,19.941265282977838,"[0, 0, 0, 2, 2, 2, 5, 10]","[100, 100, 23, 21, 18, 13, 10, 0]","[0.0, 1.9272963982075453e-05, 10.249835779017303, 12.825131568009965, 15.064388534985483, 17.26026637101313, 18.66990492498735, 19.94121159397764]","[0, 0, 100, 123, 144, 162, 175, 185]","[[], [], [], ['5956380', '4414547'], ['5956380', '4414547'], ['5956380', '4414547'], ['5956380', '4389394', '4414547', '7225911', '5254463'], ['5468807', '11903247', '4414547', '5254463', '37204802', '5956380', '28107602', '2582169', '4389394', '7225911']]"
15,72,"['10666475', '6076903', '14492964', '1031534', '25970224', '1275505', '25543207', '20544428', '23974474', '12631697']",323,33.951878002029844,"[0, 0, 0, 0, 0, 0, 10]","[100, 100, 95, 75, 35, 18, 0]","[0.0, 1.3089040294289589e-05, 9.38073545100633, 19.12035903299693, 26.903115271998104, 31.38633942004526, 33.95183173601981]","[0, 0, 100, 195, 270, 305, 323]","[[], [], [], [], [], [], ['10666475', '6076903', '14492964', '1031534', '25970224', '1275505', '25543207', '20544428', '23974474', '12631697']]"
16,75,"['29214508', '36233757', '25657127', '4387784', '37768883', '26488879', '29367554', '38805486', '2837758', '13965483']",187,20.27570369100431,"[0, 0, 0, 0, 10]","[100, 100, 52, 35, 0]","[0.0, 7.110997103154659e-06, 10.701797046989668, 16.12471468601143, 20.27566617698176]","[0, 0, 100, 152, 187]","[[], [], [], [], ['29214508', '36233757', '25657127', '4387784', '37768883', '26488879', '29367554', '38805486', '2837758', '13965483']]"
17,94,"['341324', '1805641', '18074797', '11411060', '32390525', '350542', '3692112', '1215116', '5492542', '39970500']",173,20.077353881963063,"[0, 0, 0, 0, 8, 10]","[100, 100, 47, 17, 9, 0]","[0.0, 7.152033504098654e-06, 11.239126779022627, 16.803655169031117, 18.846718921035063, 20.07731232198421]","[0, 0, 100, 147, 164, 173]","[[], [], [], [], ['341324', '1805641', '18074797', '11411060', '32390525', '350542', '3692112', '1215116'], ['341324', '1805641', '18074797', '11411060', '32390525', '350542', '3692112', '1215116', '5492542', '39970500']]"
18,99,"['19752008', '6788835', '18810195', '24311787', '19313533', '12462961', '31154082', '26283293', '38300781', '35531883']",168,20.81245248700725,"[0, 0, 0, 0, 0, 7, 10]","[100, 100, 34, 17, 12, 5, 0]","[0.0, 1.024699304252863e-05, 11.978012881998438, 16.216781504976097, 18.386109546001535, 20.15117345500039, 20.812415033986326]","[0, 0, 100, 134, 151, 163, 168]","[[], [], [], [], [], ['12462961', '19752008', '31154082', '38300781', '6788835', '18810195', '19313533'], ['19752008', '6788835', '18810195', '24311787', '19313533', '12462961', '31154082', '26283293', '38300781', '35531883']]"
19,100,"['1944452', '18909530', '2701077', '4381486', '30714190', '7583161', '18374364', '4421787', '14550841', '13116880']",181,19.335357163043227,"[0, 0, 0, 0, 0, 10]","[100, 100, 49, 19, 13, 0]","[0.0, 1.305597834289074e-05, 9.65954216697719, 15.604458400979638, 17.941336226009298, 19.335317885968834]","[0, 0, 100, 149, 168, 181]","[[], [], [], [], [], ['1944452', '18909530', '2701077', '4381486', '30714190', '7583161', '18374364', '4421787', '14550841', '13116880']]"
20,113,"['25816994', '44030361', '140098548', '1759213', '14121786', '4678846', '43417006', '14584755', '6157837', '17546486']",208,25.1708951399778,"[0, 0, 0, 0, 0, 10]","[100, 100, 57, 33, 18, 0]","[0.0, 1.551397144794464e-05, 11.043173799000215, 18.094003803969827, 22.396514549967833, 25.17081862699706]","[0, 0, 100, 157, 190, 208]","[[], [], [], [], [], ['25816994', '44030361', '140098548', '1759213', '14121786', '4678846', '43417006', '14584755', '6157837', '17546486']]"
21,115,"['16787954', '21439293', '30844602', '195680777', '10982689', '24746892', '23686039', '31460499', '10993232', '33872649']",226,25.749163539963774,"[0, 0, 0, 8, 8, 8, 8, 10]","[100, 100, 49, 41, 20, 12, 4, 0]","[0.0, 1.2431992217898369e-05, 11.27949465601705, 16.40421550098108, 21.61756465700455, 23.843158509989735, 25.198150688025635, 25.749115096987225]","[0, 0, 100, 149, 190, 210, 222, 226]","[[], [], [], ['16787954', '30844602', '195680777', '10982689', '24746892', '23686039', '31460499', '33872649'], ['16787954', '30844602', '195680777', '10982689', '24746892', '23686039', '31460499', '33872649'], ['16787954', '30844602', '195680777', '10982689', '24746892', '23686039', '31460499', '33872649'], ['16787954', '30844602', '195680777', '10982689', '24746892', '23686039', '31460499', '33872649'], ['16787954', '21439293', '30844602', '195680777', '10982689', '24746892', '23686039', '31460499', '10993232', '33872649']]"
22,118,"['4695107', '32454714', '34603465', '52805891', '20148808', '31460499', '1103795', '21239672', '4465735', '6372244']",157,18.661311721953098,"[0, 0, 0, 0, 0, 10]","[100, 100, 25, 18, 14, 0]","[0.0, 1.0813993867486715e-05, 10.746312848990783, 13.79485309496522, 16.570181862975005, 18.66127967700595]","[0, 0, 100, 125, 143, 157]","[[], [], [], [], [], ['4695107', '32454714', '34603465', '52805891', '20148808', '31460499', '1103795', '21239672', '4465735', '6372244']]"
23,124,"['21479231', '39984099', '1986482', '32012666', '7111021', '13899137', '13901073', '14319754', '31363207', '4883040']",221,26.00349350104807,"[0, 0, 0, 0, 7, 7, 9, 9, 10]","[100, 100, 42, 28, 21, 13, 11, 6, 0]","[0.0, 2.7666043024510145e-05, 10.143054719024803, 15.06401170103345, 18.883861073001754, 21.550440841994714, 23.206108694022987, 24.779284085030667, 26.003409571014345]","[0, 0, 100, 142, 170, 191, 204, 215, 221]","[[], [], [], [], ['32012666', '21479231', '7111021', '13899137', '31363207', '39984099', '4883040'], ['32012666', '21479231', '7111021', '13899137', '31363207', '39984099', '4883040'], ['21479231', '39984099', '1986482', '32012666', '7111021', '13899137', '14319754', '31363207', '4883040'], ['21479231', '39984099', '1986482', '32012666', '7111021', '13899137', '14319754', '31363207', '4883040'], ['21479231', '39984099', '1986482', '32012666', '7111021', '13899137', '13901073', '14319754', '31363207', '4883040']]"
24,127,"['27403802', '22938539', '21598000', '30208015', '18078750', '31851367', '9680193', '35231675', '7549811', '21943141']",201,24.055106361978687,"[0, 0, 0, 0, 0, 9, 10]","[100, 100, 52, 28, 15, 6, 0]","[0.0, 2.79039959423244e-05, 11.554634055006318, 17.55790185596561, 21.043261546990834, 22.94207455101423, 24.05506816098932]","[0, 0, 100, 152, 180, 195, 201]","[[], [], [], [], [], ['22938539', '21598000', '30208015', '18078750', '31851367', '9680193', '35231675', '7549811', '21943141'], ['27403802', '22938539', '21598000', '30208015', '18078750', '31851367', '9680193', '35231675', '7549811', '21943141']]"
