q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['19673227', '24341590', '1171121', '45638119', '7821634', '7583725', '3285322', '15946643', '11615422', '4889228']",1743,403.14082648100157,"[0, 0, 0, 0, 10]","[5183, 5183, 25, 12, 0]","[0.0, 6.499998562503606e-06, 399.3865354119989, 401.9049494589999, 403.14079639300326]","[0, 0, 1729, 1738, 1743]","[[], [], [], [], ['19673227', '24341590', '1171121', '45638119', '7821634', '7583725', '3285322', '15946643', '11615422', '4889228']]"
11,54,"['49556906', '11535539', '38533515', '24721866', '32408470', '3973445', '1590744', '9752604', '26025820', '3419709']",1752,423.9967623299963,"[0, 0, 0, 0, 8, 8, 8, 10]","[5183, 5183, 22, 17, 9, 5, 4, 0]","[0.0, 7.89800105849281e-06, 417.3461072479986, 419.3222866590004, 421.11489633799647, 422.1572393980023, 423.1191808479998, 423.99672311999893]","[0, 0, 1729, 1737, 1744, 1748, 1751, 1752]","[[], [], [], [], ['49556906', '11535539', '24721866', '32408470', '3973445', '1590744', '9752604', '26025820'], ['49556906', '11535539', '24721866', '32408470', '3973445', '1590744', '9752604', '26025820'], ['49556906', '11535539', '24721866', '32408470', '3973445', '1590744', '9752604', '26025820'], ['49556906', '11535539', '38533515', '24721866', '32408470', '3973445', '1590744', '9752604', '26025820', '3419709']]"
12,56,"['35777860', '20937018', '4709641', '22185730', '11659421', '19970015', '13814480', '11674288', '4459491', '51386222']",2120,480.433643164004,"[0, 0, 0, 0, 7, 7, 9, 10]","[5183, 5183, 1032, 60, 53, 7, 5, 0]","[0.0, 8.855997293721884e-06, 388.77396838500135, 467.54634981900017, 472.7071458040009, 477.9528948070001, 479.13564290800423, 480.4336090430006]","[0, 0, 1729, 2074, 2095, 2114, 2117, 2120]","[[], [], [], [], ['51386222', '11674288', '20937018', '4709641', '19970015', '11659421', '13814480'], ['51386222', '11674288', '20937018', '4709641', '19970015', '11659421', '13814480'], ['35777860', '20937018', '4709641', '11659421', '19970015', '13814480', '11674288', '4459491', '51386222'], ['35777860', '20937018', '4709641', '22185730', '11659421', '19970015', '13814480', '11674288', '4459491', '51386222']]"
13,57,"['18852643', '30351165', '120385993', '4709641', '13814480', '19970015', '4459491', '12443371', '43128141', '285794']",2616,600.6444650180056,"[0, 0, 0, 6, 6, 9, 9, 9, 10]","[5183, 5183, 1064, 1058, 250, 247, 24, 3, 0]","[0.0, 9.889001375995576e-06, 388.16618279900285, 476.89811989400187, 558.502746365004, 578.7213820230027, 597.8329835860059, 599.8418069870022, 600.6444273680027]","[0, 0, 1729, 2085, 2439, 2523, 2606, 2615, 2616]","[[], [], [], ['18852643', '4459491', '120385993', '4709641', '43128141', '285794'], ['18852643', '4459491', '120385993', '4709641', '43128141', '285794'], ['18852643', '30351165', '120385993', '4709641', '13814480', '4459491', '12443371', '43128141', '285794'], ['18852643', '30351165', '120385993', '4709641', '13814480', '4459491', '12443371', '43128141', '285794'], ['18852643', '30351165', '120385993', '4709641', '13814480', '4459491', '12443371', '43128141', '285794'], ['18852643', '30351165', '120385993', '4709641', '13814480', '19970015', '4459491', '12443371', '43128141', '285794']]"
14,70,"['2582169', '23985464', '4414547', '28107602', '5254463', '7225911', '5956380', '11903247', '21557055', '25901598']",1752,393.0917185970029,"[0, 0, 0, 0, 0, 7, 10]","[5183, 5183, 27, 19, 11, 4, 0]","[0.0, 1.8061000446323305e-05, 386.3111641639989, 389.1228506499974, 390.99647274699964, 392.16727328699926, 393.09168489799777]","[0, 0, 1729, 1739, 1746, 1751, 1752]","[[], [], [], [], [], ['23985464', '5956380', '11903247', '4414547', '28107602', '5254463', '7225911'], ['2582169', '23985464', '4414547', '28107602', '5254463', '7225911', '5956380', '11903247', '21557055', '25901598']]"
15,72,"['3531388', '24721866', '27127885', '6076903', '14296612', '1590744', '39532074', '2727303', '7005276', '1031534']",2782,610.9888984559948,"[0, 0, 0, 0, 0, 0, 5, 5, 5, 7, 10]","[5183, 5183, 2304, 534, 159, 61, 56, 15, 6, 4, 0]","[0.0, 8.429997251369059e-06, 369.33281432499643, 540.8361734969949, 583.8680145599938, 597.2586793769951, 602.2447841009998, 607.0752196850008, 608.9467644679971, 610.015377208998, 610.9888643689992]","[0, 0, 1729, 2498, 2677, 2731, 2752, 2772, 2778, 2781, 2782]","[[], [], [], [], [], [], ['24721866', '6076903', '14296612', '1031534', '39532074'], ['24721866', '6076903', '14296612', '1031534', '39532074'], ['24721866', '6076903', '14296612', '1031534', '39532074'], ['24721866', '7005276', '6076903', '14296612', '1590744', '1031534', '39532074'], ['3531388', '24721866', '27127885', '6076903', '14296612', '1590744', '39532074', '2727303', '7005276', '1031534']]"
16,75,"['38805486', '25657127', '2319305', '13965483', '36233757', '15305881', '4387784', '20330519', '29214508', '37768883']",2372,540.0196537060037,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 1467, 441, 13, 0]","[0.0, 9.924995538312942e-06, 395.8744180040012, 505.0525879929992, 538.6686596020008, 540.0196173829972]","[0, 0, 1729, 2219, 2367, 2372]","[[], [], [], [], [], ['38805486', '25657127', '2319305', '13965483', '36233757', '15305881', '4387784', '20330519', '29214508', '37768883']]"
17,94,"['25942757', '21258863', '46266579', '15617866', '22852120', '32454714', '12801438', '1215116', '11328820', '17482507']",2346,539.9425898280024,"[0, 0, 0, 0, 0, 0, 0, 6, 8, 10]","[5183, 5183, 1365, 351, 70, 28, 11, 5, 3, 0]","[0.0, 8.508999599143863e-06, 396.4563972200049, 499.6691590420014, 527.8083053590017, 534.0498755790031, 536.9708324960011, 538.1778265950052, 539.2775247450045, 539.9425477660043]","[0, 0, 1729, 2185, 2303, 2327, 2337, 2342, 2345, 2346]","[[], [], [], [], [], [], [], ['32454714', '12801438', '11328820', '1215116', '25942757', '15617866'], ['25942757', '46266579', '15617866', '32454714', '12801438', '1215116', '11328820', '17482507'], ['25942757', '21258863', '46266579', '15617866', '22852120', '32454714', '12801438', '1215116', '11328820', '17482507']]"
18,99,"['18810195', '20054396', '20943272', '15548965', '1225513', '8446259', '2754534', '25515662', '3504761', '9956893']",2349,559.9926288639981,"[0, 0, 0, 0, 0, 0, 3, 9, 10]","[5183, 5183, 1748, 52, 21, 11, 8, 2, 0]","[0.0, 1.3244003639556468e-05, 413.82551447900187, 549.9544371100055, 554.9159233610044, 557.057286342002, 558.3077304030012, 559.4014705890004, 559.9925928540033]","[0, 0, 1729, 2313, 2331, 2339, 2344, 2348, 2349]","[[], [], [], [], [], [], ['8446259', '9956893', '18810195'], ['18810195', '20054396', '20943272', '15548965', '1225513', '8446259', '2754534', '25515662', '9956893'], ['18810195', '20054396', '20943272', '15548965', '1225513', '8446259', '2754534', '25515662', '3504761', '9956893']]"
19,100,"['4381486', '1371440', '13116880', '14550841', '30714190', '4421787', '18909530', '18374364', '7583161', '2701077']",1867,410.3311578810026,"[0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 10]","[5183, 5183, 146, 73, 58, 43, 38, 21, 12, 4, 0]","[0.0, 1.0773997928481549e-05, 377.8833402989985, 390.219785286994, 395.4966148849999, 400.13764696499857, 403.57962037000107, 406.647746523995, 408.4361960440001, 409.38648093699885, 410.3311208800005]","[0, 0, 1729, 1779, 1804, 1824, 1839, 1853, 1861, 1866, 1867]","[[], [], [], [], [], [], [], [], ['4381486', '1371440', '13116880', '14550841', '30714190', '4421787', '18909530', '18374364', '2701077'], ['4381486', '1371440', '13116880', '14550841', '30714190', '4421787', '18909530', '18374364', '2701077'], ['4381486', '1371440', '13116880', '14550841', '30714190', '4421787', '18909530', '18374364', '7583161', '2701077']]"
20,113,"['140098548', '14121786', '1759213', '23377475', '25816994', '8814634', '5573975', '6157837', '4678846', '44030361']",1838,416.0981935640011,"[0, 0, 0, 0, 10]","[5183, 5183, 292, 29, 0]","[0.0, 1.4981000276748091e-05, 386.7547117800059, 413.0892126570034, 416.098161947004]","[0, 0, 1729, 1827, 1838]","[[], [], [], [], ['140098548', '14121786', '1759213', '23377475', '25816994', '8814634', '5573975', '6157837', '4678846', '44030361']]"
21,115,"['25677651', '109946221', '7317051', '86217760', '33872649', '10993232', '9977329', '10749308', '2119889', '31844040']",2850,650.8546793460046,"[0, 0, 0, 0, 0, 0, 0, 6, 10]","[5183, 5183, 2370, 736, 184, 34, 14, 8, 0]","[0.0, 8.042006811592728e-06, 399.9542573440049, 576.8030257710052, 630.878728129006, 643.9859949610036, 647.5608083680054, 649.4196930840044, 650.8546404000008]","[0, 0, 1729, 2520, 2766, 2828, 2840, 2846, 2850]","[[], [], [], [], [], [], [], ['25677651', '7317051', '9977329', '2119889', '31844040', '33872649'], ['25677651', '109946221', '7317051', '86217760', '33872649', '10993232', '9977329', '10749308', '2119889', '31844040']]"
22,118,"['15578265', '34603465', '31460499', '52805891', '1103795', '6372244', '4465735', '32454714', '20148808', '2604063']",1779,402.8734708549964,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 107, 20, 11, 0]","[0.0, 9.566996595822275e-06, 390.49534386600135, 399.763040343998, 401.7966572009973, 402.8734336060006]","[0, 0, 1729, 1766, 1774, 1779]","[[], [], [], [], [], ['15578265', '34603465', '31460499', '52805891', '1103795', '6372244', '4465735', '32454714', '20148808', '2604063']]"
23,124,"['7111021', '14319754', '39984099', '32012666', '21479231', '13914633', '13899137', '31363207', '4883040', '1986482']",1771,386.34765912999865,"[0, 0, 0, 0, 9, 9, 9, 10]","[5183, 5183, 46, 29, 20, 9, 7, 0]","[0.0, 7.845002983231097e-06, 374.7927065020049, 378.85325739400287, 382.06833374200505, 384.0874945370015, 385.1822673860006, 386.34762768100336]","[0, 0, 1729, 1745, 1756, 1764, 1768, 1771]","[[], [], [], [], ['7111021', '14319754', '39984099', '32012666', '21479231', '13914633', '13899137', '31363207', '4883040'], ['7111021', '14319754', '39984099', '32012666', '21479231', '13914633', '13899137', '31363207', '4883040'], ['7111021', '14319754', '39984099', '32012666', '21479231', '13914633', '13899137', '31363207', '4883040'], ['7111021', '14319754', '39984099', '32012666', '21479231', '13914633', '13899137', '31363207', '4883040', '1986482']]"
24,127,"['10669582', '35231675', '21598000', '21414718', '7549811', '26495128', '1546650', '2727303', '30884033', '5760247']",2757,639.3012095410013,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10]","[5183, 5183, 2252, 421, 178, 119, 37, 22, 17, 12, 3, 0]","[0.0, 9.139999747276306e-06, 411.33538592500554, 575.0141326140001, 607.6811310280027, 621.1413122910017, 630.4746069340035, 633.428582034001, 635.5767005670059, 637.509055030001, 638.5740569610061, 639.3011663450015]","[0, 0, 1729, 2481, 2622, 2682, 2723, 2736, 2744, 2751, 2756, 2757]","[[], [], [], [], [], [], [], [], [], [], ['10669582', '35231675', '21598000', '21414718', '7549811', '1546650', '2727303', '30884033', '5760247'], ['10669582', '35231675', '21598000', '21414718', '7549811', '26495128', '1546650', '2727303', '30884033', '5760247']]"
