q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['11615422', '4429932', '13400643', '7821634', '22509015', '22401720', '7795952', '4455466', '7583725', '45638119']",746,391.67139993300225,"[0, 0, 0, 3, 10]","[5183, 5183, 11, 8, 0]","[0.0, 9.629999112803489e-06, 387.35363597000105, 389.55335197700333, 391.6713643990006]","[0, 0, 742, 745, 746]","[[], [], [], ['7583725', '45638119', '4455466'], ['11615422', '4429932', '13400643', '7821634', '22509015', '22401720', '7795952', '4455466', '7583725', '45638119']]"
11,54,"['3973445', '24721866', '5108807', '38533515', '49556906', '3761017', '3419709', '32408470', '9899292', '1590744']",753,409.325706798998,"[0, 0, 0, 0, 10]","[5183, 5183, 37, 22, 0]","[0.0, 5.41700137546286e-06, 403.372602620002, 407.2029358830041, 409.32567797800584]","[0, 0, 742, 749, 753]","[[], [], [], [], ['3973445', '24721866', '5108807', '38533515', '49556906', '3761017', '3419709', '32408470', '9899292', '1590744']]"
12,56,"['4709641', '14434123', '35777860', '13293033', '30351165', '19970015', '11659421', '14192687', '4459491', '13814480']",914,470.1710613089963,"[0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 10]","[5183, 5183, 887, 132, 41, 34, 22, 14, 12, 5, 0]","[0.0, 8.01900023361668e-06, 383.10045491300116, 445.0809749389955, 455.3179634639964, 459.145269720997, 462.50742107199767, 464.7279143199994, 466.9699913059958, 469.02423488599743, 470.1710228709999]","[0, 0, 742, 870, 890, 897, 903, 907, 910, 913, 914]","[[], [], [], [], [], [], [], ['4709641', '14434123', '35777860', '30351165', '19970015', '11659421', '4459491', '13814480'], ['4709641', '14434123', '35777860', '30351165', '19970015', '11659421', '4459491', '13814480'], ['4709641', '14434123', '35777860', '30351165', '19970015', '11659421', '4459491', '13814480'], ['4709641', '14434123', '35777860', '13293033', '30351165', '19970015', '11659421', '14192687', '4459491', '13814480']]"
13,57,"['4709641', '33986200', '35777860', '13293033', '11659421', '19970015', '14192687', '4459491', '13814480', '20937018']",944,483.5111411999969,"[0, 0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1053, 201, 50, 29, 18, 11, 0]","[0.0, 1.0235002264380455e-05, 379.74511443800293, 458.50173202300357, 473.3029862320036, 477.2337235390005, 479.3690436720062, 481.3631610290031, 483.51110892100405]","[0, 0, 742, 894, 924, 932, 937, 941, 944]","[[], [], [], [], [], [], [], [], ['4709641', '33986200', '35777860', '13293033', '11659421', '19970015', '14192687', '4459491', '13814480', '20937018']]"
14,70,"['5956380', '39637840', '7225911', '2582169', '5468807', '37204802', '28107602', '4414547', '21307488', '4389394']",754,390.1460182369992,"[0, 0, 0, 9, 9, 9, 10]","[5183, 5183, 23, 14, 9, 5, 0]","[0.0, 7.003996870480478e-06, 382.554439857995, 384.7720895530001, 386.7612302130001, 388.9101750369955, 390.1459862939955]","[0, 0, 742, 747, 750, 753, 754]","[[], [], [], ['5956380', '7225911', '2582169', '5468807', '37204802', '28107602', '4414547', '21307488', '4389394'], ['5956380', '7225911', '2582169', '5468807', '37204802', '28107602', '4414547', '21307488', '4389394'], ['5956380', '7225911', '2582169', '5468807', '37204802', '28107602', '4414547', '21307488', '4389394'], ['5956380', '39637840', '7225911', '2582169', '5468807', '37204802', '28107602', '4414547', '21307488', '4389394']]"
15,72,"['24721866', '6625693', '18473550', '14419116', '10666475', '14296612', '1031534', '6397191', '6076903', '9752604']",1183,596.4594706720018,"[0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 10]","[5183, 5183, 2065, 514, 195, 86, 81, 38, 21, 9, 0]","[0.0, 7.876995368860662e-06, 366.5570339209953, 513.4964941119979, 554.657251341996, 574.5391313660002, 581.3107955079977, 587.6897404829942, 591.902858632995, 594.1950770059993, 596.4594398519985]","[0, 0, 742, 1038, 1113, 1142, 1156, 1169, 1176, 1180, 1183]","[[], [], [], [], [], [], ['24721866', '1031534', '14296612', '6397191', '6076903'], ['24721866', '1031534', '14296612', '6397191', '6076903'], ['24721866', '1031534', '14296612', '6397191', '6076903'], ['24721866', '1031534', '14296612', '6397191', '6076903'], ['24721866', '6625693', '18473550', '14419116', '10666475', '14296612', '1031534', '6397191', '6076903', '9752604']]"
16,75,"['25657127', '2837758', '26488879', '36233757', '38805486', '13965483', '29214508', '7465900', '4387784', '37768883']",1066,549.3450547309985,"[0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1559, 649, 14, 11, 0]","[0.0, 1.0399999155197293e-05, 384.5031714889992, 496.55432795899833, 544.888720019997, 547.1575118659966, 549.3450173849997]","[0, 0, 742, 966, 1060, 1063, 1066]","[[], [], [], [], [], [], ['25657127', '2837758', '26488879', '36233757', '38805486', '13965483', '29214508', '7465900', '4387784', '37768883']]"
17,94,"['34445160', '2266471', '14290854', '39443128', '13464392', '3929361', '1215116', '9705208', '34615397', '28468276']",1021,532.7311716059994,"[0, 0, 0, 0, 0, 0, 0, 7, 7, 10]","[5183, 5183, 1212, 539, 72, 39, 17, 10, 4, 0]","[0.0, 9.06200148165226e-06, 384.3912751509997, 475.787346486999, 516.7031105870046, 523.181081693001, 527.5574488780039, 529.733707293999, 531.7982572309993, 532.7311351040044]","[0, 0, 742, 916, 994, 1006, 1013, 1017, 1020, 1021]","[[], [], [], [], [], [], [], ['1215116', '9705208', '34615397', '14290854', '2266471', '39443128', '3929361'], ['1215116', '9705208', '34615397', '14290854', '2266471', '39443128', '3929361'], ['34445160', '2266471', '14290854', '39443128', '13464392', '3929361', '1215116', '9705208', '34615397', '28468276']]"
18,99,"['9304312', '1684489', '34071621', '11041152', '8446259', '14205246', '18810195', '38300781', '2831620', '2033917']",1199,631.4955676210011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10]","[5183, 5183, 1911, 694, 316, 116, 60, 27, 13, 4, 0]","[0.0, 1.1527998140081763e-05, 408.13006405600026, 540.8925943299982, 590.2211066759992, 613.1344247689995, 621.8667882860027, 626.5613266400032, 628.6321784660031, 630.6245798860036, 631.4955285870019]","[0, 0, 742, 1016, 1116, 1162, 1180, 1190, 1195, 1198, 1199]","[[], [], [], [], [], [], [], [], [], ['9304312', '1684489', '34071621', '11041152', '8446259', '14205246', '18810195', '38300781', '2033917'], ['9304312', '1684489', '34071621', '11041152', '8446259', '14205246', '18810195', '38300781', '2831620', '2033917']]"
19,100,"['14550841', '1944452', '11289247', '4381486', '30714190', '18374364', '4421787', '13116880', '2701077', '25516011']",794,395.8009862090039,"[0, 0, 0, 0, 0, 0, 6, 6, 10]","[5183, 5183, 164, 76, 41, 20, 14, 8, 0]","[0.0, 1.0788993677124381e-05, 368.4653918019976, 380.6543273859934, 386.14411429799657, 390.0470914739999, 392.06210909999936, 393.94555753899476, 395.80095423599414]","[0, 0, 742, 767, 779, 786, 790, 793, 794]","[[], [], [], [], [], [], ['2701077', '4421787', '4381486', '13116880', '18374364', '25516011'], ['2701077', '4421787', '4381486', '13116880', '18374364', '25516011'], ['14550841', '1944452', '11289247', '4381486', '30714190', '18374364', '4421787', '13116880', '2701077', '25516011']]"
20,113,"['14584755', '3825750', '27665523', '6157837', '4678846', '44030361', '10247282', '25816994', '1759213', '43417006']",784,412.78655562999484,"[0, 0, 0, 0, 0, 9, 10]","[5183, 5183, 205, 31, 16, 7, 0]","[0.0, 8.942995918914676e-06, 381.5317009119972, 402.5851839839961, 407.6834038149973, 410.75456042600126, 412.78651413899934]","[0, 0, 742, 773, 779, 783, 784]","[[], [], [], [], [], ['14584755', '3825750', '27665523', '6157837', '4678846', '44030361', '25816994', '1759213', '43417006'], ['14584755', '3825750', '27665523', '6157837', '4678846', '44030361', '10247282', '25816994', '1759213', '43417006']]"
21,115,"['109946221', '25677651', '43128141', '22505710', '695938', '33872649', '22406695', '10982689', '3430789', '97566194']",1160,603.1544198890042,"[0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 2480, 351, 31, 24, 0]","[0.0, 1.1372998415026814e-05, 388.6903388610008, 572.1388436929992, 597.4937461060035, 600.9145396509994, 603.1543817830025]","[0, 0, 742, 1098, 1149, 1155, 1160]","[[], [], [], [], [], [], ['109946221', '25677651', '43128141', '22505710', '695938', '33872649', '22406695', '10982689', '3430789', '97566194']]"
22,118,"['26702468', '52805891', '4465735', '10993232', '2604063', '6372244', '32454714', '20148808', '41120293', '4303939']",762,394.02820114300266,"[0, 0, 0, 0, 9, 9, 10]","[5183, 5183, 76, 18, 9, 2, 0]","[0.0, 8.600996807217598e-06, 383.2111414979954, 389.4468470130014, 391.4911289160009, 393.5503507739995, 394.0281579079965]","[0, 0, 742, 754, 758, 761, 762]","[[], [], [], [], ['26702468', '52805891', '4465735', '10993232', '2604063', '6372244', '20148808', '41120293', '4303939'], ['26702468', '52805891', '4465735', '10993232', '2604063', '6372244', '20148808', '41120293', '4303939'], ['26702468', '52805891', '4465735', '10993232', '2604063', '6372244', '32454714', '20148808', '41120293', '4303939']]"
23,124,"['32012666', '4883040', '14319754', '1986482', '31363207', '7111021', '13899137', '21479231', '374902', '13071728']",762,387.5653706930025,"[0, 0, 0, 0, 0, 0, 8, 10]","[5183, 5183, 49, 27, 15, 11, 3, 0]","[0.0, 8.643997716717422e-06, 371.8487015080027, 376.57321051399776, 379.4862042570021, 384.0726920369998, 386.6400641779983, 387.56533689999924]","[0, 0, 742, 750, 755, 758, 761, 762]","[[], [], [], [], [], [], ['32012666', '1986482', '31363207', '7111021', '13899137', '21479231', '374902', '13071728'], ['32012666', '4883040', '14319754', '1986482', '31363207', '7111021', '13899137', '21479231', '374902', '13071728']]"
24,127,"['6969753', '18126445', '5700349', '12871281', '21598000', '7549811', '293661', '2727303', '6923795', '35231675']",1305,671.7523764899961,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10]","[5183, 5183, 1970, 1134, 416, 197, 49, 44, 17, 13, 11, 2, 0]","[0.0, 8.872004400473088e-06, 398.9896490290048, 537.5399486829992, 615.2616320939997, 643.0546888320023, 656.451522469004, 660.547877044999, 664.5758359160027, 666.7591781390001, 668.944133681005, 671.1462826050047, 671.7523382030049]","[0, 0, 742, 1025, 1188, 1249, 1278, 1286, 1294, 1298, 1301, 1304, 1305]","[[], [], [], [], [], [], [], [], [], [], [], ['6969753', '18126445', '5700349', '12871281', '21598000', '7549811', '293661', '2727303', '35231675'], ['6969753', '18126445', '5700349', '12871281', '21598000', '7549811', '293661', '2727303', '6923795', '35231675']]"
