q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
12,56,"['9748934', '14192687', '36637129', '11659421', '13293033', '4709641', '13814480', '6826100', '4459491', '14434123']",406,408.48143733199686,"[0, 0, 0, 0, 0, 0, 0, 9, 9, 10]","[5183, 5183, 401, 198, 61, 38, 30, 21, 16, 0]","[0.0, 1.0158008080907166e-05, 344.3936599380104, 372.3363551060029, 388.1884258450009, 392.3631616470084, 396.45279960200423, 400.5220972570096, 404.5436415410077, 408.481401284007]","[0, 0, 347, 375, 390, 395, 399, 402, 405, 406]","[[], [], [], [], [], [], [], ['9748934', '14192687', '36637129', '11659421', '13293033', '4709641', '13814480', '4459491', '14434123'], ['9748934', '14192687', '36637129', '11659421', '13293033', '4709641', '13814480', '4459491', '14434123'], ['9748934', '14192687', '36637129', '11659421', '13293033', '4709641', '13814480', '6826100', '4459491', '14434123']]"
13,57,"['9748934', '37722384', '2194320', '11659421', '4709641', '33986200', '22116439', '14434123', '35777860', '10273147']",401,400.23768946500786,"[0, 0, 0, 0, 0, 0, 8, 10]","[5183, 5183, 493, 157, 39, 18, 10, 0]","[0.0, 1.1128999176435173e-05, 344.647682676994, 379.9418242440006, 391.9752547300013, 396.0807955659984, 400.1623925599997, 400.23764690899407]","[0, 0, 347, 381, 393, 397, 400, 401]","[[], [], [], [], [], [], ['2194320', '11659421', '4709641', '33986200', '22116439', '14434123', '35777860', '10273147'], ['9748934', '37722384', '2194320', '11659421', '4709641', '33986200', '22116439', '14434123', '35777860', '10273147']]"
14,70,"['37204802', '28107602', '5956380', '4389394', '5468807', '7225911', '2582169', '4414547', '21307488', '42489926']",354,356.6039618079958,"[0, 0, 0, 4, 8, 10]","[5183, 5183, 21, 17, 13, 0]","[0.0, 1.0015006409958005e-05, 344.6102111920045, 348.7119651249959, 352.7802710410033, 356.60392846999457]","[0, 0, 347, 350, 353, 354]","[[], [], [], ['4414547', '37204802', '7225911', '5956380'], ['37204802', '28107602', '5956380', '5468807', '7225911', '2582169', '4414547', '21307488'], ['37204802', '28107602', '5956380', '4389394', '5468807', '7225911', '2582169', '4414547', '21307488', '42489926']]"
15,72,"['1031534', '35008773', '10666475', '42080024', '6076903', '25440070', '39763465', '20690388', '27127885', '12948892']",627,629.1854829310032,"[0, 0, 0, 2, 2, 2, 2, 9, 10]","[5183, 5183, 1939, 1937, 103, 69, 19, 12, 0]","[0.0, 9.03500767890364e-06, 345.52079527900787, 476.4600819500047, 607.1025387459958, 615.2103685940092, 621.4580179229961, 625.5354146960017, 629.1854349920031]","[0, 0, 347, 478, 609, 617, 623, 626, 627]","[[], [], [], ['1031534', '6076903'], ['1031534', '6076903'], ['1031534', '6076903'], ['1031534', '6076903'], ['1031534', '35008773', '10666475', '42080024', '6076903', '25440070', '39763465', '20690388', '12948892'], ['1031534', '35008773', '10666475', '42080024', '6076903', '25440070', '39763465', '20690388', '27127885', '12948892']]"
16,75,"['2837758', '4387784', '29214508', '8654183', '38805486', '22703082', '37768883', '13965483', '36233757', '26488879']",398,396.2377913539967,"[0, 0, 0, 0, 10]","[5183, 5183, 723, 11, 0]","[0.0, 1.0324001777917147e-05, 344.7100686009944, 393.2382340250042, 396.237756868999]","[0, 0, 347, 397, 398]","[[], [], [], [], ['2837758', '4387784', '29214508', '8654183', '38805486', '22703082', '37768883', '13965483', '36233757', '26488879']]"
17,94,"['293661', '18074797', '496873', '2565138', '12866641', '1215116', '19205326', '18025240', '6503185', '9705208']",399,396.19192833399575,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 620, 62, 17, 0]","[0.0, 7.758004358038306e-06, 344.0369229140051, 387.62265106900304, 392.13978103900445, 396.1918982560019]","[0, 0, 347, 390, 396, 399]","[[], [], [], [], [], ['293661', '18074797', '496873', '2565138', '12866641', '1215116', '19205326', '18025240', '6503185', '9705208']]"
18,99,"['4695107', '10247282', '18810195', '2831620', '26491450', '38300781', '25515662', '41239107', '2194320', '8446259']",537,538.330951099997,"[0, 0, 0, 0, 0, 0, 0, 7, 7, 10]","[5183, 5183, 1876, 498, 165, 89, 50, 43, 14, 0]","[0.0, 7.520007784478366e-06, 344.274618897005, 470.75710474800144, 506.38866986500216, 518.4226941649977, 526.4846822810068, 530.6026170200057, 534.737610133001, 538.3309218939976]","[0, 0, 347, 473, 508, 520, 527, 532, 536, 537]","[[], [], [], [], [], [], [], ['18810195', '2831620', '26491450', '41239107', '2194320', '8446259', '25515662'], ['18810195', '2831620', '26491450', '41239107', '2194320', '8446259', '25515662'], ['4695107', '10247282', '18810195', '2831620', '26491450', '38300781', '25515662', '41239107', '2194320', '8446259']]"
19,100,"['2701077', '4381486', '5107861', '18374364', '10526279', '23727313', '18909530', '8724666', '30714190', '16728949']",370,370.8392079740006,"[0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 122, 62, 27, 18, 15, 0]","[0.0, 8.143993909470737e-06, 345.85622952999256, 354.4027423649968, 358.9819762989937, 363.03883094899356, 367.0857335749897, 370.8391748689901]","[0, 0, 347, 357, 363, 366, 369, 370]","[[], [], [], [], [], [], [], ['2701077', '4381486', '5107861', '18374364', '10526279', '23727313', '18909530', '8724666', '30714190', '16728949']]"
20,113,"['14121786', '44030361', '43417006', '25816994', '14584755', '45447613', '6157837', '1759213', '43557480', '23377475']",358,356.65693771099905,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 57, 22, 18, 0]","[0.0, 8.767994586378336e-06, 344.50350043800427, 348.6003233759984, 352.6201898629952, 356.6569048980018]","[0, 0, 347, 352, 355, 358]","[[], [], [], [], [], ['14121786', '44030361', '43417006', '25816994', '14584755', '45447613', '6157837', '1759213', '43557480', '23377475']]"
21,115,"['3692112', '1769799', '34760396', '70516463', '33872649', '21902910', '1234098', '25677651', '16626846', '16787954']",521,526.4919890419987,"[0, 0, 0, 0, 0, 0, 7, 8, 8, 10]","[5183, 5183, 2174, 156, 71, 31, 24, 23, 11, 0]","[0.0, 7.547001587226987e-06, 343.99011349900684, 490.66991202200006, 502.76239799600444, 510.12501819600584, 514.1819890120096, 518.2113164620096, 523.5165203100041, 526.4919571770006]","[0, 0, 347, 493, 505, 511, 514, 517, 520, 521]","[[], [], [], [], [], [], ['3692112', '33872649', '1769799', '1234098', '25677651', '16626846', '16787954'], ['3692112', '1769799', '33872649', '21902910', '1234098', '25677651', '16626846', '16787954'], ['3692112', '1769799', '33872649', '21902910', '1234098', '25677651', '16626846', '16787954'], ['3692112', '1769799', '34760396', '70516463', '33872649', '21902910', '1234098', '25677651', '16626846', '16787954']]"
22,118,"['15578265', '4695107', '5922085', '2851611', '20148808', '32454714', '4465735', '52805891', '6372244', '25878014']",363,360.15671641200606,"[0, 0, 0, 0, 0, 8, 10]","[5183, 5183, 121, 20, 18, 10, 0]","[0.0, 1.3368000509217381e-05, 343.9252853729995, 352.00435090099927, 356.0489297180029, 360.0871698999981, 360.1566862400068]","[0, 0, 347, 356, 359, 362, 363]","[[], [], [], [], [], ['15578265', '5922085', '20148808', '32454714', '4465735', '52805891', '6372244', '25878014'], ['15578265', '4695107', '5922085', '2851611', '20148808', '32454714', '4465735', '52805891', '6372244', '25878014']]"
23,124,"['28806780', '44562058', '46353045', '13899137', '31363207', '32012666', '1986482', '7111021', '4883040', '374902']",361,363.1803228719946,"[0, 0, 0, 5, 7, 7, 7, 10]","[5183, 5183, 36, 31, 29, 19, 7, 0]","[0.0, 8.585993782617152e-06, 344.9511668849882, 349.05863577699347, 353.1720313900005, 357.27430393699615, 361.37155932799214, 363.1802895919973]","[0, 0, 347, 351, 354, 357, 360, 361]","[[], [], [], ['32012666', '7111021', '13899137', '4883040', '31363207'], ['32012666', '1986482', '7111021', '13899137', '4883040', '374902', '31363207'], ['32012666', '1986482', '7111021', '13899137', '4883040', '374902', '31363207'], ['32012666', '1986482', '7111021', '13899137', '4883040', '374902', '31363207'], ['28806780', '44562058', '46353045', '13899137', '31363207', '32012666', '1986482', '7111021', '4883040', '374902']]"
24,127,"['293661', '18126445', '7549811', '21598000', '20054396', '35231675', '1889358', '11419230', '22029384', '30884033']",556,552.4645103719959,"[0, 0, 0, 0, 0, 0, 5, 5, 5, 10]","[5183, 5183, 1780, 885, 236, 46, 41, 17, 9, 0]","[0.0, 1.2977994629181921e-05, 343.4558356669877, 462.31055496599583, 521.9617383789882, 537.994801636989, 542.1050309479906, 546.1901988059981, 550.2490864169959, 552.4644720559882]","[0, 0, 347, 467, 527, 544, 548, 552, 555, 556]","[[], [], [], [], [], [], ['18126445', '22029384', '7549811', '21598000', '35231675'], ['18126445', '22029384', '7549811', '21598000', '35231675'], ['18126445', '22029384', '7549811', '21598000', '35231675'], ['293661', '18126445', '7549811', '21598000', '20054396', '35231675', '1889358', '11419230', '22029384', '30884033']]"
