q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['7583725', '24349992', '21033230', '43385013', '19358586', '24249915', '7821634', '16734530', '7795952', '45638119']",169,536.2385815290036,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 1.0946998372673988e-05, 536.2385409400013]","[0, 0, 169]","[[], [], ['7583725', '24349992', '21033230', '43385013', '19358586', '24249915', '7821634', '16734530', '7795952', '45638119']]"
11,54,"['22036571', '38533515', '14874811', '24721866', '5108807', '19313533', '3761017', '1590744', '49556906', '3973445']",170,536.3259133179963,"[0, 0, 0, 10]","[5183, 5183, 19, 0]","[0.0, 6.5689964685589075e-06, 531.7731604159926, 536.3258815000008]","[0, 0, 169, 170]","[[], [], [], ['22036571', '38533515', '14874811', '24721866', '5108807', '19313533', '3761017', '1590744', '49556906', '3973445']]"
12,56,"['20937018', '18852643', '14434123', '23887844', '11659421', '4709641', '22116439', '11992632', '30351165', '1122198']",190,609.4700510870025,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 489, 63, 20, 0]","[0.0, 7.429989636875689e-06, 539.3633004249859, 591.9474959719955, 604.7447113089875, 609.4700079779868]","[0, 0, 169, 186, 189, 190]","[[], [], [], [], [], ['20937018', '18852643', '14434123', '23887844', '11659421', '4709641', '22116439', '11992632', '30351165', '1122198']]"
13,57,"['22185730', '14434123', '15945975', '11659421', '4709641', '35777860', '19970015', '13814480', '27588420', '4459491']",186,600.378727118994,"[0, 0, 0, 0, 10]","[5183, 5183, 460, 24, 0]","[0.0, 9.163995855487883e-06, 540.9782949570072, 592.1381351839955, 600.3786905120069]","[0, 0, 169, 185, 186]","[[], [], [], [], ['22185730', '14434123', '15945975', '11659421', '4709641', '35777860', '19970015', '13814480', '27588420', '4459491']]"
14,70,"['4389394', '5956380', '28107602', '37204802', '4414547', '42489926', '5254463', '2582169', '5468807', '7225911']",170,544.8202057789895,"[0, 0, 0, 10]","[5183, 5183, 15, 0]","[0.0, 9.252005838789046e-06, 541.023621321001, 544.8201581710018]","[0, 0, 169, 170]","[[], [], [], ['4389394', '5956380', '28107602', '37204802', '4414547', '42489926', '5254463', '2582169', '5468807', '7225911']]"
15,72,"['6076903', '13172737', '14419116', '1031534', '41913714', '23700330', '6625693', '6690087', '19843244', '1275505']",265,845.2076789450075,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 2210, 581, 34, 0]","[0.0, 7.511000148952007e-06, 537.3804297030001, 768.6904501980025, 832.4923316150089, 845.2076471900073]","[0, 0, 169, 242, 262, 265]","[[], [], [], [], [], ['6076903', '13172737', '14419116', '1031534', '41913714', '23700330', '6625693', '6690087', '19843244', '1275505']]"
16,75,"['17464771', '20330519', '25657127', '36233757', '4387784', '13965483', '37768883', '29214508', '26488879', '38805486']",245,787.5984025540092,"[0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1503, 610, 72, 31, 0]","[0.0, 8.431001333519816e-06, 540.0756255640008, 698.2104449140024, 762.7329776129918, 775.3659944200044, 787.5983634669974]","[0, 0, 169, 219, 240, 244, 245]","[[], [], [], [], [], [], ['17464771', '20330519', '25657127', '36233757', '4387784', '13965483', '37768883', '29214508', '26488879', '38805486']]"
17,94,"['24873253', '40590358', '41913714', '7736860', '17327939', '12685434', '31902335', '1215116', '13823200', '22968257']",196,626.5896506540012,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 657, 39, 13, 0]","[0.0, 9.30899113882333e-06, 534.0038674829993, 609.930457436989, 622.9426031359908, 626.5896114909992]","[0, 0, 169, 192, 195, 196]","[[], [], [], [], [], ['24873253', '40590358', '41913714', '7736860', '17327939', '12685434', '31902335', '1215116', '13823200', '22968257']]"
18,99,"['18810195', '38300781', '8446259', '1259280', '21622715', '9993008', '4662264', '5760247', '31166180', '33986507']",286,909.0904780120036,"[0, 0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1756, 851, 512, 170, 85, 17, 0]","[0.0, 1.0285002645105124e-05, 535.1229046189983, 717.2862847840006, 807.8973588579975, 864.4826783590106, 891.9670460100024, 904.938250844003, 909.0904398300045]","[0, 0, 169, 227, 256, 274, 281, 285, 286]","[[], [], [], [], [], [], [], [], ['18810195', '38300781', '8446259', '1259280', '21622715', '9993008', '4662264', '5760247', '31166180', '33986507']]"
19,100,"['18909530', '25550665', '21793890', '18374364', '4398832', '13116880', '4381486', '2701077', '4364884', '14550841']",186,603.2287478450016,"[0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 153, 112, 58, 40, 0]","[0.0, 1.0957999620586634e-05, 542.0555404479965, 563.6145047319878, 576.7883869969955, 590.8238512939861, 603.228714574987]","[0, 0, 169, 175, 180, 183, 186]","[[], [], [], [], [], [], ['18909530', '25550665', '21793890', '18374364', '4398832', '13116880', '4381486', '2701077', '4364884', '14550841']]"
20,113,"['14121786', '44030361', '14584755', '6157837', '43417006', '8318922', '8839502', '1759213', '4678846', '25816994']",173,553.6542645959998,"[0, 0, 0, 0, 10]","[5183, 5183, 39, 30, 0]","[0.0, 9.588999091647565e-06, 531.6868991189986, 544.3025514330075, 553.6542249500053]","[0, 0, 169, 172, 173]","[[], [], [], [], ['14121786', '44030361', '14584755', '6157837', '43417006', '8318922', '8839502', '1759213', '4678846', '25816994']]"
21,115,"['18111172', '52850476', '39892135', '33872649', '10012166', '5798227', '10993232', '24746892', '42298280', '24347647']",294,938.4607636669971,"[0, 0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 2387, 703, 337, 140, 64, 17, 0]","[0.0, 7.672002539038658e-06, 535.3473895240022, 788.0060418100038, 864.1647311129927, 904.6155064769991, 921.4196210439986, 934.2799308660033, 938.4607315879985]","[0, 0, 169, 247, 271, 283, 289, 293, 294]","[[], [], [], [], [], [], [], [], ['18111172', '52850476', '39892135', '33872649', '10012166', '5798227', '10993232', '24746892', '42298280', '24347647']]"
22,118,"['6372244', '21956124', '4695107', '31460499', '32454714', '10993232', '13714201', '1103795', '24746892', '4465735']",173,552.2688375069993,"[0, 0, 0, 0, 10]","[5183, 5183, 63, 19, 0]","[0.0, 9.884999599307775e-06, 534.7732314320019, 547.7044589759898, 552.2688069939904]","[0, 0, 169, 172, 173]","[[], [], [], [], ['6372244', '21956124', '4695107', '31460499', '32454714', '10993232', '13714201', '1103795', '24746892', '4465735']]"
23,124,"['4883040', '374902', '7111021', '14319754', '32012666', '31363207', '21479231', '39984099', '1986482', '13899137']",173,557.4529407809896,"[0, 0, 0, 7, 10]","[5183, 5183, 39, 32, 0]","[0.0, 7.862996426410973e-06, 532.2136421089963, 544.9294446940039, 557.4529063779919]","[0, 0, 169, 172, 173]","[[], [], [], ['4883040', '32012666', '13899137', '7111021', '14319754', '31363207', '21479231'], ['4883040', '374902', '7111021', '14319754', '32012666', '31363207', '21479231', '39984099', '1986482', '13899137']]"
