q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['15946643', '7583725', '31311495', '17648235', '45638119', '22401720', '16734530', '4429932', '4889228', '19358586']",16,16.530058117001317,"[0, 0, 0, 0, 10]","[100, 100, 18, 17, 0]","[0.0, 9.862007573246956e-06, 9.566775697050616, 13.2236011630157, 16.530013105017133]","[0, 0, 10, 13, 16]","[[], [], [], [], ['15946643', '7583725', '31311495', '17648235', '45638119', '22401720', '16734530', '4429932', '4889228', '19358586']]"
11,54,"['3973445', '32408470', '3419709', '9899292', '1590744', '24721866', '49556906', '24349430', '38533515', '19313533']",13,13.414690350007731,"[0, 0, 0, 10]","[100, 100, 19, 0]","[0.0, 1.2014992535114288e-05, 10.01485076895915, 13.414652517996728]","[0, 0, 10, 13]","[[], [], [], ['3973445', '32408470', '3419709', '9899292', '1590744', '24721866', '49556906', '24349430', '38533515', '19313533']]"
12,56,"['4459491', '30351165', '20937018', '22185730', '6722522', '15347087', '14434123', '13814480', '4709641', '31347396']",25,25.2496722380165,"[0, 0, 0, 0, 0, 0, 10]","[100, 100, 43, 30, 20, 17, 0]","[0.0, 1.2559001334011555e-05, 11.37594600499142, 14.932189529004972, 18.356966826017015, 21.777688271016814, 25.24961159704253]","[0, 0, 10, 15, 19, 22, 25]","[[], [], [], [], [], [], ['4459491', '30351165', '20937018', '22185730', '6722522', '15347087', '14434123', '13814480', '4709641', '31347396']]"
13,57,"['30351165', '12443371', '1122198', '35777860', '18852643', '19970015', '14434123', '13814480', '4709641', '4459491']",22,22.066668913990725,"[0, 0, 0, 7, 7, 10]","[100, 100, 52, 45, 6, 0]","[0.0, 1.099001383408904e-05, 11.37899274600204, 16.905046397994738, 20.72776536201127, 22.066616196010727]","[0, 0, 10, 16, 21, 22]","[[], [], [], ['19970015', '4459491', '30351165', '12443371', '1122198', '4709641', '18852643'], ['19970015', '4459491', '30351165', '12443371', '1122198', '4709641', '18852643'], ['30351165', '12443371', '1122198', '35777860', '18852643', '19970015', '14434123', '13814480', '4709641', '4459491']]"
14,70,"['28107602', '21307488', '5468807', '42489926', '4389394', '2582169', '25901598', '21521236', '5956380', '4414547']",14,15.011452093021944,"[0, 0, 0, 4, 10]","[100, 100, 14, 10, 0]","[0.0, 1.4476943761110306e-05, 11.21668025595136, 14.940710375958588, 15.011365904996637]","[0, 0, 10, 13, 14]","[[], [], [], ['4414547', '4389394', '5956380', '42489926'], ['28107602', '21307488', '5468807', '42489926', '4389394', '2582169', '25901598', '21521236', '5956380', '4414547']]"
15,72,"['2119889', '8219248', '40383969', '9063688', '12631697', '1031534', '3155374', '6076903', '8453819', '10666475']",17,16.47758350800723,"[0, 0, 0, 10]","[100, 100, 57, 0]","[0.0, 1.621799310669303e-05, 10.005358758033253, 16.47753700899193]","[0, 0, 10, 17]","[[], [], [], ['2119889', '8219248', '40383969', '9063688', '12631697', '1031534', '3155374', '6076903', '8453819', '10666475']]"
16,75,"['13965483', '2837758', '4387784', '26488879', '37768883', '38805486', '34735369', '25657127', '36233757', '29214508']",22,21.62647590698907,"[0, 0, 0, 0, 10]","[100, 100, 57, 35, 0]","[0.0, 1.3198994565755129e-05, 10.903378168994095, 18.065803795994725, 21.626412865996826]","[0, 0, 10, 17, 22]","[[], [], [], [], ['13965483', '2837758', '4387784', '26488879', '37768883', '38805486', '34735369', '25657127', '36233757', '29214508']]"
17,94,"['13966946', '18025240', '4424888', '17925632', '1215116', '16787954', '3929361', '1805641', '12409683', '6503185']",20,21.002254734979942,"[0, 0, 0, 0, 0, 10]","[100, 100, 32, 18, 14, 0]","[0.0, 9.716954082250595e-06, 11.222143258957658, 14.491258863999974, 17.757676532957703, 21.002208247955423]","[0, 0, 10, 14, 17, 20]","[[], [], [], [], [], ['13966946', '18025240', '4424888', '17925632', '1215116', '16787954', '3929361', '1805641', '12409683', '6503185']]"
18,99,"['9889151', '21754541', '18810195', '15548965', '10669582', '14275671', '38300781', '13578199', '8453819', '19313533']",28,32.057915696990676,"[0, 0, 0, 0, 0, 0, 0, 10]","[100, 100, 62, 32, 21, 17, 11, 0]","[0.0, 1.2197007890790701e-05, 10.807611548982095, 17.100458429951686, 21.403900946956128, 24.34187226195354, 28.17623779497808, 32.05787651898572]","[0, 0, 10, 17, 21, 24, 27, 28]","[[], [], [], [], [], [], [], ['9889151', '21754541', '18810195', '15548965', '10669582', '14275671', '38300781', '13578199', '8453819', '19313533']]"
19,100,"['4421787', '18909530', '2701077', '18374364', '14550841', '12315072', '30714190', '17271462', '4381486', '92499']",22,20.229095985996537,"[0, 0, 0, 0, 0, 10]","[100, 100, 38, 31, 18, 0]","[0.0, 1.6673991922289133e-05, 10.160992674005684, 14.079654616012704, 17.164375451975502, 20.2290527849691]","[0, 0, 10, 15, 19, 22]","[[], [], [], [], [], ['4421787', '18909530', '2701077', '18374364', '14550841', '12315072', '30714190', '17271462', '4381486', '92499']]"
20,113,"['26199970', '43417006', '6157837', '25816994', '1759213', '14584755', '140098548', '4678846', '14121786', '27428509']",19,16.036993945017457,"[0, 0, 0, 0, 10]","[100, 100, 45, 30, 0]","[0.0, 1.7781974747776985e-05, 9.458854942000471, 12.748853422002867, 16.036942726001143]","[0, 0, 10, 15, 19]","[[], [], [], [], ['26199970', '43417006', '6157837', '25816994', '1759213', '14584755', '140098548', '4678846', '14121786', '27428509']]"
21,115,"['13966946', '33872649', '7447120', '23686039', '24746892', '16787954', '15879544', '15237660', '1234098', '10993232']",30,30.8631072640419,"[0, 0, 0, 3, 3, 3, 9, 10]","[100, 100, 55, 52, 32, 13, 7, 0]","[0.0, 1.4438992366194725e-05, 9.921470751985908, 16.768969836004544, 22.074478613969404, 25.735363203973975, 29.14844025298953, 30.86293908196967]","[0, 0, 10, 16, 22, 26, 29, 30]","[[], [], [], ['33872649', '1234098', '24746892'], ['33872649', '1234098', '24746892'], ['33872649', '1234098', '24746892'], ['33872649', '7447120', '23686039', '24746892', '16787954', '15879544', '15237660', '1234098', '10993232'], ['13966946', '33872649', '7447120', '23686039', '24746892', '16787954', '15879544', '15237660', '1234098', '10993232']]"
22,118,"['32454714', '20148808', '12658073', '52805891', '6372244', '5922085', '2604063', '42693833', '29023309', '4465735']",22,24.94734829501249,"[0, 0, 0, 0, 0, 0, 10]","[100, 100, 36, 14, 13, 11, 0]","[0.0, 2.08650017157197e-05, 10.071216957992874, 13.553957280993927, 17.04140072700102, 20.671348660020158, 24.94728209200548]","[0, 0, 10, 15, 18, 21, 22]","[[], [], [], [], [], [], ['32454714', '20148808', '12658073', '52805891', '6372244', '5922085', '2604063', '42693833', '29023309', '4465735']]"
23,124,"['31363207', '4883040', '14319754', '44562058', '35087728', '1986482', '7111021', '13914633', '374902', '13071728']",21,23.261308462999295,"[0, 0, 0, 0, 0, 7, 10]","[100, 100, 32, 17, 16, 9, 0]","[0.0, 1.4267978258430958e-05, 9.87499535200186, 13.2825396740227, 16.93954458500957, 20.595884771028068, 23.26121901499573]","[0, 0, 10, 14, 17, 20, 21]","[[], [], [], [], [], ['7111021', '31363207', '13914633', '374902', '4883040', '44562058', '35087728'], ['31363207', '4883040', '14319754', '44562058', '35087728', '1986482', '7111021', '13914633', '374902', '13071728']]"
24,127,"['1546650', '8533245', '21598000', '21943141', '1320137', '18126445', '7549811', '22938539', '25742205', '35231675']",34,33.668813538970426,"[0, 0, 0, 0, 0, 5, 5, 5, 10]","[100, 100, 61, 39, 30, 25, 18, 6, 0]","[0.0, 1.647399039939046e-05, 9.608076128992252, 16.157665394013748, 19.749225884967018, 23.653908032982145, 28.18808931100648, 32.31143067998346, 33.66869133600267]","[0, 0, 10, 17, 22, 26, 30, 33, 34]","[[], [], [], [], [], ['18126445', '21598000', '7549811', '22938539', '35231675'], ['18126445', '21598000', '7549811', '22938539', '35231675'], ['18126445', '21598000', '7549811', '22938539', '35231675'], ['1546650', '8533245', '21598000', '21943141', '1320137', '18126445', '7549811', '22938539', '25742205', '35231675']]"
