q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['15946643', '24349992', '7583725', '19358586', '22401720', '45638119', '21439640', '16734530', '4889228', '15721252']",9,11.856549230986275,"[0, 0, 0, 10]","[100, 100, 13, 0]","[0.0, 1.0068004485219717e-05, 8.484989738964941, 11.856504259980284]","[0, 0, 8, 9]","[[], [], [], ['15946643', '24349992', '7583725', '19358586', '22401720', '45638119', '21439640', '16734530', '4889228', '15721252']]"
11,54,"['1590744', '49556906', '3419709', '19313533', '3973445', '32408470', '24721866', '38533515', '5172048', '23974474']",11,12.373662130965386,"[0, 0, 0, 10]","[100, 100, 20, 0]","[0.0, 1.1607015039771795e-05, 7.993980123021174, 12.373617329983972]","[0, 0, 8, 11]","[[], [], [], ['1590744', '49556906', '3419709', '19313533', '3973445', '32408470', '24721866', '38533515', '5172048', '23974474']]"
12,56,"['14192687', '36637129', '20937018', '6722522', '10273147', '26336593', '22116439', '19970015', '4709641', '30351165']",12,12.016329447040334,"[0, 0, 0, 10]","[100, 100, 36, 0]","[0.0, 8.4799830801785e-06, 7.964537204999942, 12.016292670974508]","[0, 0, 8, 12]","[[], [], [], ['14192687', '36637129', '20937018', '6722522', '10273147', '26336593', '22116439', '19970015', '4709641', '30351165']]"
13,57,"['6722522', '26336593', '22116439', '4709641', '15347087', '4459491', '24652030', '23305547', '6826100', '803312']",17,19.740369830979034,"[0, 0, 0, 0, 0, 10]","[100, 100, 47, 21, 12, 0]","[0.0, 7.3750270530581474e-06, 7.981560258020181, 12.104643387021497, 16.18319418100873, 19.74033226602478]","[0, 0, 8, 13, 16, 17]","[[], [], [], [], [], ['6722522', '26336593', '22116439', '4709641', '15347087', '4459491', '24652030', '23305547', '6826100', '803312']]"
14,70,"['11903247', '7225911', '9169645', '28107602', '5956380', '27240699', '35684881', '4414547', '37204802', '4389394']",15,19.62057010200806,"[0, 0, 0, 0, 0, 10]","[100, 100, 20, 18, 14, 0]","[0.0, 9.262992534786463e-06, 7.988174584985245, 12.020856158982497, 16.062839478021488, 19.62053666601423]","[0, 0, 8, 11, 14, 15]","[[], [], [], [], [], ['11903247', '7225911', '9169645', '28107602', '5956380', '27240699', '35684881', '4414547', '37204802', '4389394']]"
15,72,"['35008773', '38380061', '14492964', '1031534', '13936152', '8453819', '6076903', '39763465', '8997410', '19485649']",16,21.137786393985152,"[0, 0, 0, 0, 0, 10]","[100, 100, 45, 24, 12, 0]","[0.0, 1.1655967682600021e-05, 8.111409203964286, 12.191940802964382, 16.23011843196582, 21.1377495219931]","[0, 0, 8, 12, 15, 16]","[[], [], [], [], [], ['35008773', '38380061', '14492964', '1031534', '13936152', '8453819', '6076903', '39763465', '8997410', '19485649']]"
16,75,"['2837758', '37768883', '4387784', '5144381', '13965483', '29214508', '6422576', '26488879', '38805486', '36233757']",23,28.269869293028023,"[0, 0, 0, 8, 8, 8, 9, 10]","[100, 100, 40, 32, 19, 17, 16, 0]","[0.0, 9.69704706221819e-06, 8.045749442011584, 12.123683509998955, 16.192934088001493, 20.266269729007035, 24.317760261998046, 28.26983377803117]","[0, 0, 8, 12, 16, 19, 22, 23]","[[], [], [], ['2837758', '4387784', '5144381', '13965483', '29214508', '6422576', '26488879', '36233757'], ['2837758', '4387784', '5144381', '13965483', '29214508', '6422576', '26488879', '36233757'], ['2837758', '4387784', '5144381', '13965483', '29214508', '6422576', '26488879', '36233757'], ['2837758', '4387784', '5144381', '13965483', '29214508', '6422576', '26488879', '38805486', '36233757'], ['2837758', '37768883', '4387784', '5144381', '13965483', '29214508', '6422576', '26488879', '38805486', '36233757']]"
17,94,"['3929361', '1215116', '13966946', '2264455', '10617916', '21479231', '17433284', '12409683', '9110810', '28386343']",15,17.65311993897194,"[0, 0, 0, 5, 5, 10]","[100, 100, 29, 24, 6, 0]","[0.0, 1.1826981790363789e-05, 8.00938419898739, 12.044348269992042, 16.07076643500477, 17.653080713993404]","[0, 0, 8, 11, 14, 15]","[[], [], [], ['3929361', '1215116', '12409683', '17433284', '13966946'], ['3929361', '1215116', '12409683', '17433284', '13966946'], ['3929361', '1215116', '13966946', '2264455', '10617916', '21479231', '17433284', '12409683', '9110810', '28386343']]"
18,99,"['9199796', '18810195', '16557565', '19950357', '20313748', '44947611', '38300781', '26283293', '15548965', '19482914']",18,18.32196043600561,"[0, 0, 0, 3, 3, 10]","[100, 100, 47, 44, 9, 0]","[0.0, 1.3929035048931837e-05, 8.054790996015072, 12.171310264035128, 16.289729864045512, 18.32192361401394]","[0, 0, 8, 13, 17, 18]","[[], [], [], ['18810195', '38300781', '26283293'], ['18810195', '38300781', '26283293'], ['9199796', '18810195', '16557565', '19950357', '20313748', '44947611', '38300781', '26283293', '15548965', '19482914']]"
19,100,"['30714190', '18374364', '9911547', '92499', '2701077', '17271462', '4421787', '18909530', '14550841', '13116880']",12,15.10970070300391,"[0, 0, 0, 0, 10]","[100, 100, 26, 12, 0]","[0.0, 2.1247018594294786e-05, 8.19134922302328, 12.275513019005302, 15.109665344993118]","[0, 0, 8, 11, 12]","[[], [], [], [], ['30714190', '18374364', '9911547', '92499', '2701077', '17271462', '4421787', '18909530', '14550841', '13116880']]"
20,113,"['8318922', '26199970', '43417006', '6157837', '14121786', '43557480', '40790033', '14584755', '1759213', '44030361']",12,14.917018765991088,"[0, 0, 0, 0, 10]","[100, 100, 28, 11, 0]","[0.0, 9.495008271187544e-06, 7.93659455596935, 11.966187990969047, 14.916987186006736]","[0, 0, 8, 11, 12]","[[], [], [], [], ['8318922', '26199970', '43417006', '6157837', '14121786', '43557480', '40790033', '14584755', '1759213', '44030361']]"
21,115,"['1234098', '15551129', '33872649', '15414628', '18855191', '7764903', '16626846', '4942718', '5099266', '22159299']",19,24.037905077042524,"[0, 0, 0, 0, 0, 2, 10]","[100, 100, 34, 18, 17, 15, 0]","[0.0, 9.206007234752178e-06, 8.055775310029276, 12.232688056014013, 16.271980795019772, 20.289657760004047, 24.037867336010095]","[0, 0, 8, 12, 15, 18, 19]","[[], [], [], [], [], ['1234098', '33872649'], ['1234098', '15551129', '33872649', '15414628', '18855191', '7764903', '16626846', '4942718', '5099266', '22159299']]"
22,118,"['20148808', '52805891', '24746892', '32159283', '4465735', '22908536', '4695107', '31460499', '2604063', '15578265']",13,15.871543225017376,"[0, 0, 0, 0, 10]","[100, 100, 34, 11, 0]","[0.0, 1.2749980669468641e-05, 8.044489527994301, 12.110139943019021, 15.871504761977121]","[0, 0, 8, 12, 13]","[[], [], [], [], ['20148808', '52805891', '24746892', '32159283', '4465735', '22908536', '4695107', '31460499', '2604063', '15578265']]"
23,124,"['4883040', '17077004', '4246523', '44562058', '31363207', '32012666', '14319754', '7111021', '20261352', '13899137']",14,16.129332310985774,"[0, 0, 0, 0, 10]","[100, 100, 29, 25, 0]","[0.0, 8.263974450528622e-06, 7.988192355958745, 12.060071099956986, 16.129286728973966]","[0, 0, 8, 11, 14]","[[], [], [], [], ['4883040', '17077004', '4246523', '44562058', '31363207', '32012666', '14319754', '7111021', '20261352', '13899137']]"
24,127,"['18126445', '35231675', '7549811', '293661', '38623601', '1320137', '11181416', '11048759', '21598000', '3765739']",21,26.256153356982395,"[0, 0, 0, 0, 4, 4, 10]","[100, 100, 68, 27, 23, 16, 0]","[0.0, 1.2681004591286182e-05, 7.978754301031586, 14.106869679992087, 18.343287345021963, 22.352590289025102, 26.256120742997155]","[0, 0, 8, 14, 17, 20, 21]","[[], [], [], [], ['21598000', '35231675', '7549811', '18126445'], ['21598000', '35231675', '7549811', '18126445'], ['18126445', '35231675', '7549811', '293661', '38623601', '1320137', '11181416', '11048759', '21598000', '3765739']]"
