q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['15721252', '4889228', '43385013', '7795952', '45638119', '7583725', '22401720', '21439640', '19358586', '1171121']",283,32.49646912299795,"[0, 0, 0, 0, 8, 10]","[250, 250, 17, 12, 4, 0]","[0.0, 1.2571050319820642e-05, 27.928854434052482, 30.244121251045726, 31.773202327021863, 32.49641880503623]","[0, 0, 250, 267, 279, 283]","[[], [], [], [], ['4889228', '43385013', '7795952', '45638119', '7583725', '22401720', '19358586', '1171121'], ['15721252', '4889228', '43385013', '7795952', '45638119', '7583725', '22401720', '21439640', '19358586', '1171121']]"
11,54,"['5108807', '38533515', '3504761', '32408470', '24721866', '3973445', '22621251', '26025820', '49556906', '14874811']",520,61.19382541498635,"[0, 0, 8, 8, 8, 10]","[250, 250, 242, 20, 8, 0]","[0.0, 1.1445023119449615e-05, 30.598932950000744, 57.71902859804686, 60.134648700011894, 61.19379007304087]","[0, 0, 250, 492, 512, 520]","[[], [], ['5108807', '38533515', '3504761', '24721866', '3973445', '22621251', '49556906', '14874811'], ['5108807', '38533515', '3504761', '24721866', '3973445', '22621251', '49556906', '14874811'], ['5108807', '38533515', '3504761', '24721866', '3973445', '22621251', '49556906', '14874811'], ['5108807', '38533515', '3504761', '32408470', '24721866', '3973445', '22621251', '26025820', '49556906', '14874811']]"
12,56,"['15347087', '18852643', '35777860', '13814480', '19970015', '4709641', '22889972', '30351165', '4459491', '20937018']",390,41.77579730201978,"[0, 0, 0, 0, 6, 10]","[250, 250, 122, 12, 6, 0]","[0.0, 9.94902802631259e-06, 26.36393469601171, 39.212776291009504, 40.73165636998601, 41.77575588400941]","[0, 0, 250, 372, 384, 390]","[[], [], [], [], ['18852643', '35777860', '13814480', '4459491', '20937018', '4709641'], ['15347087', '18852643', '35777860', '13814480', '19970015', '4709641', '22889972', '30351165', '4459491', '20937018']]"
13,57,"['14192687', '13814480', '35777860', '22116439', '19970015', '4709641', '30351165', '11659421', '4459491', '20937018']",523,56.35260300303344,"[0, 0, 0, 8, 8, 10]","[250, 250, 137, 129, 7, 0]","[0.0, 1.1369993444532156e-05, 25.992385210003704, 41.17857954703504, 55.23833161999937, 56.35255986498669]","[0, 0, 250, 387, 516, 523]","[[], [], [], ['14192687', '13814480', '35777860', '19970015', '4709641', '11659421', '4459491', '20937018'], ['14192687', '13814480', '35777860', '19970015', '4709641', '11659421', '4459491', '20937018'], ['14192687', '13814480', '35777860', '22116439', '19970015', '4709641', '30351165', '11659421', '4459491', '20937018']]"
14,70,"['5468807', '2582169', '5254463', '37204802', '4414547', '5956380', '21307488', '28107602', '7225911', '4389394']",289,30.024450225988403,"[0, 0, 0, 7, 10]","[250, 250, 23, 16, 0]","[0.0, 9.699026122689247e-06, 25.69755734404316, 28.279862774012145, 30.024412679020315]","[0, 0, 250, 273, 289]","[[], [], [], ['5956380', '5254463', '21307488', '7225911', '4389394', '37204802', '4414547'], ['5468807', '2582169', '5254463', '37204802', '4414547', '5956380', '21307488', '28107602', '7225911', '4389394']]"
15,72,"['36357627', '6076903', '39291138', '11254556', '21164071', '14296612', '20544428', '35008773', '10666475', '1031534']",749,78.31416156300111,"[0, 0, 0, 0, 0, 0, 5, 10]","[250, 250, 229, 174, 73, 14, 9, 0]","[0.0, 9.640003554522991e-06, 24.016482417006046, 47.94626352295745, 66.38593935099198, 74.7481714040041, 76.99207377200946, 78.31412386195734]","[0, 0, 250, 479, 653, 726, 740, 749]","[[], [], [], [], [], [], ['6076903', '21164071', '10666475', '14296612', '1031534'], ['36357627', '6076903', '39291138', '11254556', '21164071', '14296612', '20544428', '35008773', '10666475', '1031534']]"
16,75,"['38805486', '29214508', '4387784', '2837758', '13965483', '26488879', '29367554', '37768883', '6128334', '36233757']",370,40.4299535320024,"[0, 0, 0, 0, 7, 10]","[250, 250, 105, 11, 4, 0]","[0.0, 1.1811964213848114e-05, 26.676437963964418, 38.05592901195632, 39.75132209894946, 40.42990338499658]","[0, 0, 250, 355, 366, 370]","[[], [], [], [], ['38805486', '37768883', '29214508', '4387784', '13965483', '6128334', '36233757'], ['38805486', '29214508', '4387784', '2837758', '13965483', '26488879', '29367554', '37768883', '6128334', '36233757']]"
17,94,"['1215116', '32390525', '24356383', '3475317', '23972114', '24346598', '9638032', '45401535', '28738741', '3930020']",442,50.733099929988384,"[0, 0, 0, 0, 0, 0, 5, 9, 10]","[250, 250, 101, 46, 23, 12, 7, 3, 0]","[0.0, 1.040799543261528e-05, 27.930384582025, 38.611618912022095, 44.501242619997356, 47.50848588399822, 48.94607091799844, 50.087784434028435, 50.73306047503138]","[0, 0, 250, 351, 397, 420, 432, 439, 442]","[[], [], [], [], [], [], ['1215116', '3475317', '24346598', '9638032', '28738741'], ['1215116', '24356383', '3475317', '23972114', '24346598', '9638032', '45401535', '28738741', '3930020'], ['1215116', '32390525', '24356383', '3475317', '23972114', '24346598', '9638032', '45401535', '28738741', '3930020']]"
18,99,"['26283293', '1546650', '21754541', '10669582', '30208015', '44947611', '12265561', '11983390', '18810195', '6788835']",476,54.84137867199024,"[0, 0, 0, 0, 0, 0, 0, 10]","[250, 250, 90, 49, 37, 28, 22, 0]","[0.0, 9.324983693659306e-06, 29.57866009796271, 40.288290218974, 45.39193078799872, 49.190740022982936, 52.22765145095764, 54.841348264948465]","[0, 0, 250, 340, 389, 426, 454, 476]","[[], [], [], [], [], [], [], ['26283293', '1546650', '21754541', '10669582', '30208015', '44947611', '12265561', '11983390', '18810195', '6788835']]"
19,100,"['13116880', '30714190', '1944452', '4398832', '14550841', '2701077', '4381486', '18374364', '18909530', '6472746']",417,43.613811997987796,"[0, 0, 0, 0, 0, 0, 0, 5, 10]","[250, 250, 90, 28, 19, 13, 11, 6, 0]","[0.0, 9.515031706541777e-06, 23.847513884014916, 34.817007508012466, 37.744659336982295, 39.94083243003115, 41.26485911000054, 42.62670992000494, 43.61377894500038]","[0, 0, 250, 340, 368, 387, 400, 411, 417]","[[], [], [], [], [], [], [], ['13116880', '4381486', '4398832', '6472746', '14550841'], ['13116880', '30714190', '1944452', '4398832', '14550841', '2701077', '4381486', '18374364', '18909530', '6472746']]"
20,113,"['27428509', '6157837', '6923795', '10582939', '140098548', '25816994', '1759213', '14121786', '6397191', '4678846']",383,45.79564142099116,"[0, 0, 0, 0, 10]","[250, 250, 85, 48, 0]","[0.0, 1.3399985618889332e-05, 27.82743952400051, 38.48573847301304, 45.79560717300046]","[0, 0, 250, 335, 383]","[[], [], [], [], ['27428509', '6157837', '6923795', '10582939', '140098548', '25816994', '1759213', '14121786', '6397191', '4678846']]"
21,115,"['24746892', '33872649', '24706198', '23686039', '1103795', '15551129', '43165768', '10993232', '12489688', '21902910']",525,57.1722587000113,"[0, 0, 0, 0, 0, 0, 0, 10]","[250, 250, 134, 62, 45, 20, 14, 0]","[0.0, 9.791983757168055e-06, 28.03731300297659, 41.766908184974454, 48.49804443697212, 53.211542551987804, 55.44460023200372, 57.17222587298602]","[0, 0, 250, 384, 446, 491, 511, 525]","[[], [], [], [], [], [], [], ['24746892', '33872649', '24706198', '23686039', '1103795', '15551129', '43165768', '10993232', '12489688', '21902910']]"
22,118,"['14290854', '52805891', '6372244', '4695107', '32454714', '4465735', '2604063', '20148808', '12658073', '31460499']",324,36.26210740598617,"[0, 0, 0, 0, 0, 0, 10]","[250, 250, 27, 20, 16, 11, 0]","[0.0, 1.1226977221667767e-05, 26.57155299099395, 29.9943150220206, 32.402543778007384, 34.517655141011346, 36.2620547710103]","[0, 0, 250, 277, 297, 313, 324]","[[], [], [], [], [], [], ['14290854', '52805891', '6372244', '4695107', '32454714', '4465735', '2604063', '20148808', '12658073', '31460499']]"
23,124,"['21479231', '1986482', '4883040', '31363207', '14319754', '13901073', '13899137', '32012666', '7111021', '39984099']",335,36.385365154012106,"[0, 0, 0, 0, 0, 8, 10]","[250, 250, 47, 24, 11, 3, 0]","[0.0, 1.2520002201199532e-05, 25.349334793980233, 30.7089274119935, 33.90054209297523, 35.70479050499853, 36.38532426999882]","[0, 0, 250, 297, 321, 332, 335]","[[], [], [], [], [], ['21479231', '4883040', '31363207', '13901073', '13899137', '32012666', '7111021', '39984099'], ['21479231', '1986482', '4883040', '31363207', '14319754', '13901073', '13899137', '32012666', '7111021', '39984099']]"
24,127,"['21598000', '39863735', '7549811', '18938992', '35231675', '21943141', '34016944', '1635872', '18126445', '11048759']",501,57.24435773602454,"[0, 0, 0, 0, 0, 0, 0, 9, 10]","[250, 250, 120, 64, 38, 14, 12, 3, 0]","[0.0, 9.256007615476847e-06, 29.210917511954904, 42.67431415396277, 48.75245135900332, 53.333699790993705, 55.13590181799373, 56.59823792998213, 57.24430887395283]","[0, 0, 250, 370, 434, 472, 486, 498, 501]","[[], [], [], [], [], [], [], ['21598000', '39863735', '7549811', '18938992', '35231675', '21943141', '1635872', '18126445', '11048759'], ['21598000', '39863735', '7549811', '18938992', '35231675', '21943141', '34016944', '1635872', '18126445', '11048759']]"
