q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['8453819', '45638119', '16734530', '23863551', '12762485', '7795952', '21439640', '7583725', '5270265', '15721252', '24349992', '15113221', '19358586', '14241418', '20183360', '24249915', '21307488', '13007205', '7821634', '4820792']",301,362.0503841820173,"[0, 0, 0, 19, 20]","[5183, 5183, 71, 8, 0]","[0.0, 4.800036549568176e-06, 346.5393861089833, 360.1078751939349, 362.0503399120644]","[0, 0, 290, 300, 301]","[[], [], [], ['45638119', '16734530', '23863551', '12762485', '7795952', '21439640', '7583725', '5270265', '15721252', '24349992', '15113221', '19358586', '14241418', '20183360', '24249915', '21307488', '13007205', '7821634', '4820792'], ['8453819', '45638119', '16734530', '23863551', '12762485', '7795952', '21439640', '7583725', '5270265', '15721252', '24349992', '15113221', '19358586', '14241418', '20183360', '24249915', '21307488', '13007205', '7821634', '4820792']]"
11,54,"['19313533', '3504761', '29564505', '32408470', '9752604', '24721866', '22036571', '38533515', '9899292', '32450297', '49556906', '22621251', '3973445', '14874811', '1590744', '23974474', '3419709', '20460020', '3680979', '26025820']",290,345.95785512798466,"[0, 0, 20]","[5183, 5183, 0]","[0.0, 1.0379822924733162e-05, 345.95782735385]","[0, 0, 290]","[[], [], ['19313533', '3504761', '29564505', '32408470', '9752604', '24721866', '22036571', '38533515', '9899292', '32450297', '49556906', '22621251', '3973445', '14874811', '1590744', '23974474', '3419709', '20460020', '3680979', '26025820']]"
12,56,"['1122198', '14434123', '20937018', '11659421', '4459491', '4380451', '4709641', '37205759', '3583084', '37722384', '15945975', '6054657', '10273147', '6477740', '10012166', '19970015', '18852643', '35777860', '36637129', '6826100']",296,360.03159004915506,"[0, 0, 0, 20]","[5183, 5183, 41, 0]","[0.0, 5.768146365880966e-06, 346.4582797861658, 360.03155045513995]","[0, 0, 290, 296]","[[], [], [], ['1122198', '14434123', '20937018', '11659421', '4459491', '4380451', '4709641', '37205759', '3583084', '37722384', '15945975', '6054657', '10273147', '6477740', '10012166', '19970015', '18852643', '35777860', '36637129', '6826100']]"
13,57,"['1447990', '11659421', '9194077', '31882215', '4709641', '14848619', '11674288', '10641715', '22116439', '24512417', '13293033', '30351165', '23901235', '6477740', '10012166', '18852643', '32922179', '6826100']",319,392.60062650986947,"[0, 0, 0, 0, 16, 18]","[5183, 5183, 374, 44, 12, 0]","[0.0, 5.121808499097824e-06, 346.6764969108626, 374.46030837786384, 387.98245967179537, 392.600585964974]","[0, 0, 290, 312, 318, 319]","[[], [], [], [], ['1447990', '11659421', '9194077', '31882215', '4709641', '14848619', '22116439', '24512417', '13293033', '30351165', '23901235', '6477740', '10012166', '18852643', '32922179', '6826100'], ['1447990', '11659421', '9194077', '31882215', '4709641', '14848619', '11674288', '10641715', '22116439', '24512417', '13293033', '30351165', '23901235', '6477740', '10012166', '18852643', '32922179', '6826100']]"
14,70,"['42489926', '21521236', '11903247', '37204802', '31624828', '9169645', '7225911', '21557055', '10247314', '39637840', '4389394', '5956380', '4414547', '2582169', '28107602', '21307488', '27949347']",579,682.128309363965,"[0, 0, 16, 17]","[5183, 5183, 5, 0]","[0.0, 1.0975170880556107e-05, 681.0391999841668, 682.1282718461007]","[0, 0, 578, 579]","[[], [], ['42489926', '21521236', '11903247', '37204802', '31624828', '9169645', '7225911', '10247314', '39637840', '4389394', '5956380', '4414547', '2582169', '28107602', '21307488', '27949347'], ['42489926', '21521236', '11903247', '37204802', '31624828', '9169645', '7225911', '21557055', '10247314', '39637840', '4389394', '5956380', '4414547', '2582169', '28107602', '21307488', '27949347']]"
15,72,"['8453819', '6076903', '29851836', '1031534', '23664875', '9752604', '39381118', '5108807', '38533515', '35520219', '41159361', '20672596', '20544428', '6625693', '406733', '31616203', '1275505', '40901687', '28207326', '35008773']",320,388.3549010842107,"[0, 0, 0, 0, 8, 20]","[5183, 5183, 279, 90, 18, 0]","[0.0, 6.654998287558556e-06, 345.8221894579474, 368.91185209178366, 384.0345412339084, 388.3548693759367]","[0, 0, 290, 307, 319, 320]","[[], [], [], [], ['6076903', '5108807', '20544428', '1031534', '31616203', '9752604', '38533515', '35008773'], ['8453819', '6076903', '29851836', '1031534', '23664875', '9752604', '39381118', '5108807', '38533515', '35520219', '41159361', '20672596', '20544428', '6625693', '406733', '31616203', '1275505', '40901687', '28207326', '35008773']]"
16,75,"['25657127', '39550665', '8654183', '2617858', '35531883', '22703082', '37768883', '36233757', '38805486', '29214508', '2837758', '12691537', '4387784', '18231257', '20330519', '7465900', '27731651', '13777138', '26488879', '13965483']",600,713.8191702961922,"[0, 0, 10, 10, 10, 20]","[5183, 5183, 216, 91, 11, 0]","[0.0, 8.213100954890251e-06, 682.3931705499999, 700.7834874161053, 710.7344119390473, 713.8191206310876]","[0, 0, 578, 592, 599, 600]","[[], [], ['36233757', '38805486', '29214508', '2837758', '4387784', '7465900', '22703082', '26488879', '37768883', '13965483'], ['36233757', '38805486', '29214508', '2837758', '4387784', '7465900', '22703082', '26488879', '37768883', '13965483'], ['36233757', '38805486', '29214508', '2837758', '4387784', '7465900', '22703082', '26488879', '37768883', '13965483'], ['25657127', '39550665', '8654183', '2617858', '35531883', '22703082', '37768883', '36233757', '38805486', '29214508', '2837758', '12691537', '4387784', '18231257', '20330519', '7465900', '27731651', '13777138', '26488879', '13965483']]"
17,94,"['9460704', '1215116', '4999387', '17327939', '11441172', '24916604', '8839502', '30741007', '37248570', '2097256', '19824183', '1349033', '26045237', '7370282', '13651792', '4424888', '46926352', '3896759']",345,426.3453964048531,"[0, 0, 0, 0, 0, 15, 18]","[5183, 5183, 692, 112, 40, 6, 0]","[0.0, 1.1295080184936523e-05, 346.1225625688676, 397.6541278678924, 411.27292772894725, 424.8341569660697, 426.3453549789265]","[0, 0, 290, 330, 338, 344, 345]","[[], [], [], [], [], ['11441172', '1215116', '8839502', '30741007', '37248570', '2097256', '19824183', '1349033', '26045237', '4999387', '7370282', '13651792', '17327939', '46926352', '3896759'], ['9460704', '1215116', '4999387', '17327939', '11441172', '24916604', '8839502', '30741007', '37248570', '2097256', '19824183', '1349033', '26045237', '7370282', '13651792', '4424888', '46926352', '3896759']]"
18,99,"['23938319', '45166582', '24974080', '43880096', '23698769', '4465762', '24873253', '10247314', '46153874', '43711341', '11420613', '778436', '2194320', '10207180', '12588500', '20368353', '31851367', '11011905', '18810195', '8646760']",432,528.9030796808656,"[0, 0, 0, 0, 0, 9, 20]","[5183, 5183, 2228, 143, 39, 15, 0]","[0.0, 9.563984349370003e-06, 346.1191871641204, 497.7877209591679, 511.44897579518147, 525.0565282811876, 528.9030409459956]","[0, 0, 290, 415, 425, 431, 432]","[[], [], [], [], [], ['2194320', '45166582', '10207180', '12588500', '24974080', '10247314', '24873253', '46153874', '18810195'], ['23938319', '45166582', '24974080', '43880096', '23698769', '4465762', '24873253', '10247314', '46153874', '43711341', '11420613', '778436', '2194320', '10207180', '12588500', '20368353', '31851367', '11011905', '18810195', '8646760']]"
19,100,"['30714190', '4816339', '13583615', '18374364', '14550841', '18909530', '14205246', '92499', '4421787', '16728949', '243694', '24558930', '17271462', '4380004', '13116880', '25516011', '10015292', '54561384', '4366738', '4381486']",291,350.4520393810235,"[0, 0, 6, 20]","[5183, 5183, 16, 0]","[0.0, 7.372815161943436e-06, 346.4826623459812, 350.4520055549219]","[0, 0, 290, 291]","[[], [], ['30714190', '18374364', '4381486', '14550841', '18909530', '13116880'], ['30714190', '4816339', '13583615', '18374364', '14550841', '18909530', '14205246', '92499', '4421787', '16728949', '243694', '24558930', '17271462', '4380004', '13116880', '25516011', '10015292', '54561384', '4366738', '4381486']]"
20,113,"['41298619', '13619127', '43417006', '9288638', '14584755', '1759213', '14121786', '44030361', '26199970', '4678846', '8318922', '25816994', '25643818', '3825750', '3621011', '28207326', '21616324', '6157837', '23377475']",579,684.3686503209174,"[0, 0, 14, 19]","[5183, 5183, 9, 0]","[0.0, 6.5551139414310455e-06, 681.804947932018, 684.3686221770477]","[0, 0, 578, 579]","[[], [], ['43417006', '1759213', '14121786', '44030361', '4678846', '3621011', '3825750', '21616324', '28207326', '14584755', '8318922', '6157837', '23377475', '25816994'], ['41298619', '13619127', '43417006', '9288638', '14584755', '1759213', '14121786', '44030361', '26199970', '4678846', '8318922', '25816994', '25643818', '3825750', '3621011', '28207326', '21616324', '6157837', '23377475']]"
21,115,[],400,481.07582454103976,"[0, 0, 0, 0, 0, 0, 0]","[5183, 5183, 1792, 95, 21, 0, 0]","[0.0, 8.02893191576004e-06, 346.85894490382634, 469.96975858393125, 480.90842643380165, 481.07558177993633, 481.07578779989854]","[0, 0, 290, 391, 398, 400, 400]","[[], [], [], [], [], [], []]"
22,118,"['7735859', '4465735', '41165286', '12658073', '32454714', '10993232', '21239672', '31460499', '15578265', '6372244', '26702468', '34603465', '52805891', '1103795', '20148808', '11921405', '33918970', '21956124', '24746892', '4695107']",293,354.9968250710517,"[0, 0, 13, 20]","[5183, 5183, 33, 0]","[0.0, 7.454073056578636e-06, 346.3754407991655, 354.99679118115455]","[0, 0, 290, 293]","[[], [], ['4465735', '1103795', '20148808', '34603465', '12658073', '32454714', '21239672', '11921405', '31460499', '15578265', '6372244', '52805891', '4695107'], ['7735859', '4465735', '41165286', '12658073', '32454714', '10993232', '21239672', '31460499', '15578265', '6372244', '26702468', '34603465', '52805891', '1103795', '20148808', '11921405', '33918970', '21956124', '24746892', '4695107']]"
23,124,"['374902', '57121667', '17077004', '44562058', '341324', '13914633', '13899137', '20188586', '32012666', '31363207', '14319754', '21479231', '4883040', '31562330', '28806780', '16787954', '13071728', '7111021', '35087728', '13901073']",291,349.70335150300525,"[0, 0, 16, 20]","[5183, 5183, 12, 0]","[0.0, 6.712973117828369e-06, 346.476955861086, 349.7033186729532]","[0, 0, 290, 291]","[[], [], ['374902', '57121667', '17077004', '44562058', '13899137', '20188586', '32012666', '31363207', '14319754', '21479231', '4883040', '16787954', '13071728', '7111021', '35087728', '13901073'], ['374902', '57121667', '17077004', '44562058', '341324', '13914633', '13899137', '20188586', '32012666', '31363207', '14319754', '21479231', '4883040', '31562330', '28806780', '16787954', '13071728', '7111021', '35087728', '13901073']]"
24,127,"['18691097', '23100962', '35231675', '18126445', '1676568', '4429388', '7549811', '21598000', '5760247', '10423989', '30884033', '17049436', '7681810', '20368353', '2582169', '22938539', '11181416', '11200685', '21943141', '293661']",660,789.1668721218593,"[0, 0, 5, 5, 5, 19, 19, 20]","[5183, 5183, 936, 263, 62, 24, 5, 0]","[0.0, 5.594920367002487e-06, 681.6696996889077, 747.2994171590544, 770.4091746918857, 783.9338355490472, 788.079670219915, 789.1668291341048]","[0, 0, 578, 632, 648, 656, 659, 660]","[[], [], ['7549811', '21598000', '35231675', '18126445', '1676568'], ['7549811', '21598000', '35231675', '18126445', '1676568'], ['7549811', '21598000', '35231675', '18126445', '1676568'], ['18691097', '23100962', '35231675', '18126445', '1676568', '4429388', '7549811', '21598000', '5760247', '10423989', '30884033', '7681810', '20368353', '2582169', '22938539', '11181416', '11200685', '21943141', '293661'], ['18691097', '23100962', '35231675', '18126445', '1676568', '4429388', '7549811', '21598000', '5760247', '10423989', '30884033', '7681810', '20368353', '2582169', '22938539', '11181416', '11200685', '21943141', '293661'], ['18691097', '23100962', '35231675', '18126445', '1676568', '4429388', '7549811', '21598000', '5760247', '10423989', '30884033', '17049436', '7681810', '20368353', '2582169', '22938539', '11181416', '11200685', '21943141', '293661']]"
