q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['24249915', '7795952', '19358586', '15113221', '45638119', '7821634', '23863551', '7583725', '21439640', '4889228']",2186,2565.5167632049415,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 6.771995685994625e-06, 2565.5167228799546]","[0, 0, 2186]","[[], [], ['24249915', '7795952', '19358586', '15113221', '45638119', '7821634', '23863551', '7583725', '21439640', '4889228']]"
11,54,"['3504761', '14874811', '1686997', '24721866', '7005276', '3973445', '32408470', '49556906', '3419709', '38533515']",2187,2568.442457132973,"[0, 0, 0, 10]","[5183, 5183, 17, 0]","[0.0, 7.024034857749939e-06, 2564.261646676925, 2568.442430678988]","[0, 0, 2186, 2187]","[[], [], [], ['3504761', '14874811', '1686997', '24721866', '7005276', '3973445', '32408470', '49556906', '3419709', '38533515']]"
12,56,"['30351165', '1122198', '1583134', '35962023', '1616661', '4709641', '11659421', '2947540', '13902570', '2151983']",2237,2643.911105351988,"[0, 0, 0, 8, 10]","[5183, 5183, 112, 11, 0]","[0.0, 6.6390493884682655e-06, 2563.789243691019, 2641.1866891210666, 2643.911074871081]","[0, 0, 2186, 2236, 2237]","[[], [], [], ['1583134', '35962023', '1616661', '4709641', '11659421', '2947540', '13902570', '2151983'], ['30351165', '1122198', '1583134', '35962023', '1616661', '4709641', '11659421', '2947540', '13902570', '2151983']]"
13,57,"['5824955', '18852643', '30351165', '1122198', '20937018', '3669694', '3113630', '13814480', '4709641', '11659421']",2229,2634.7115912089357,"[0, 0, 0, 4, 10]","[5183, 5183, 97, 7, 0]","[0.0, 6.627989932894707e-06, 2564.2303384699626, 2632.951717216056, 2634.7115494969767]","[0, 0, 2186, 2228, 2229]","[[], [], [], ['11659421', '4709641', '18852643', '13814480'], ['5824955', '18852643', '30351165', '1122198', '20937018', '3669694', '3113630', '13814480', '4709641', '11659421']]"
14,70,"['37204802', '39637840', '2582169', '7225911', '4414547', '27240699', '25901598', '42489926', '4389394', '5956380']",2187,2565.9382975150365,"[0, 0, 9, 10]","[5183, 5183, 9, 0]","[0.0, 8.53708479553461e-06, 2563.768724197056, 2565.938270424027]","[0, 0, 2186, 2187]","[[], [], ['37204802', '39637840', '2582169', '7225911', '4414547', '27240699', '25901598', '4389394', '5956380'], ['37204802', '39637840', '2582169', '7225911', '4414547', '27240699', '25901598', '42489926', '4389394', '5956380']]"
15,72,"['1031534', '12705056', '31882215', '14241418', '14874811', '6076903', '778436', '19843244', '7005276', '29806339']",2481,2917.435419171001,"[0, 0, 3, 3, 3, 4, 10]","[5183, 5183, 454, 162, 54, 16, 0]","[0.0, 8.433940820395947e-06, 2562.496753740008, 2790.2829216499813, 2873.3092920169, 2913.459159699967, 2917.435384968994]","[0, 0, 2186, 2380, 2454, 2480, 2481]","[[], [], ['6076903', '19843244', '1031534'], ['6076903', '19843244', '1031534'], ['6076903', '19843244', '1031534'], ['6076903', '19843244', '1031534', '778436'], ['1031534', '12705056', '31882215', '14241418', '14874811', '6076903', '778436', '19843244', '7005276', '29806339']]"
16,75,"['13965483', '29214508', '20330519', '2837758', '26488879', '38805486', '36233757', '25657127', '4387784', '37768883']",2186,2563.142356352997,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 9.804964065551758e-06, 2563.1423118000384]","[0, 0, 2186]","[[], [], ['13965483', '29214508', '20330519', '2837758', '26488879', '38805486', '36233757', '25657127', '4387784', '37768883']]"
17,94,"['18025240', '32390525', '1215116', '6503185', '10617916', '4999387', '27580223', '3929361', '13966946', '44629665']",2545,3025.097780163982,"[0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 678, 113, 33, 18, 0]","[0.0, 6.446032784879208e-06, 2562.3187561819796, 2903.122137918952, 2980.797635928029, 3020.7450665519573, 3025.097737796954]","[0, 0, 2186, 2476, 2526, 2544, 2545]","[[], [], [], [], [], [], ['18025240', '32390525', '1215116', '6503185', '10617916', '4999387', '27580223', '3929361', '13966946', '44629665']]"
18,99,"['13912224', '5760247', '22358449', '23208167', '20937018', '16270577', '8646760', '18810195', '25787749', '47240151']",3113,3688.0433008880354,"[0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1667, 476, 41, 11, 0]","[0.0, 8.41100700199604e-06, 2564.4584893030114, 3390.997575168032, 3645.007417369052, 3685.333268302027, 3688.0432669289876]","[0, 0, 2186, 2892, 3094, 3112, 3113]","[[], [], [], [], [], [], ['13912224', '5760247', '22358449', '23208167', '20937018', '16270577', '8646760', '18810195', '25787749', '47240151']]"
19,100,"['6472746', '17805221', '5760247', '14205246', '24558930', '4381486', '14550841', '30714190', '1371440', '8747771']",2205,2606.4791227189125,"[0, 0, 3, 3, 10]","[5183, 5183, 38, 15, 0]","[0.0, 7.131020538508892e-06, 2562.839397419011, 2602.6630233880132, 2606.479091605055]","[0, 0, 2186, 2204, 2205]","[[], [], ['4381486', '30714190', '14550841'], ['4381486', '30714190', '14550841'], ['6472746', '17805221', '5760247', '14205246', '24558930', '4381486', '14550841', '30714190', '1371440', '8747771']]"
20,113,"['1759213', '4678846', '25816994', '43417006', '14584755', '44030361', '3825750', '14121786', '27665523', '6157837']",2205,2604.6797617520206,"[0, 0, 8, 8, 10]","[5183, 5183, 29, 4, 0]","[0.0, 7.2910916060209274e-06, 2563.317980395048, 2603.552778135985, 2604.6797259490704]","[0, 0, 2186, 2204, 2205]","[[], [], ['1759213', '4678846', '25816994', '43417006', '44030361', '14121786', '27665523', '6157837'], ['1759213', '4678846', '25816994', '43417006', '44030361', '14121786', '27665523', '6157837'], ['1759213', '4678846', '25816994', '43417006', '14584755', '44030361', '3825750', '14121786', '27665523', '6157837']]"
