q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['24349992', '7821634', '4820792', '21439640', '5270265', '313403', '45638119', '19358586', '7795952', '4889228']",1295,1530.8667604168877,"[0, 0, 3, 10]","[5183, 5183, 11, 0]","[0.0, 6.377929821610451e-06, 1527.476133678807, 1530.8667287428398]","[0, 0, 1294, 1295]","[[], [], ['24349992', '45638119', '4889228'], ['24349992', '7821634', '4820792', '21439640', '5270265', '313403', '45638119', '19358586', '7795952', '4889228']]"
11,54,"['24721866', '3504761', '38533515', '49556906', '5108807', '3973445', '3419709', '32408470', '14874811', '9752604']",1295,1528.7354437378235,"[0, 0, 9, 10]","[5183, 5183, 2, 0]","[0.0, 7.495051249861717e-06, 1528.283910619095, 1528.7354048860725]","[0, 0, 1294, 1295]","[[], [], ['24721866', '3504761', '38533515', '49556906', '5108807', '3973445', '3419709', '32408470', '9752604'], ['24721866', '3504761', '38533515', '49556906', '5108807', '3973445', '3419709', '32408470', '14874811', '9752604']]"
12,56,"['18852643', '4709641', '36637129', '19970015', '20937018', '13814480', '1122198', '6722522', '30351165', '11659421']",1301,1547.9677790680435,"[0, 0, 0, 4, 10]","[5183, 5183, 26, 7, 0]","[0.0, 7.76117667555809e-06, 1527.4908507261425, 1546.1204403562006, 1547.9677446621936]","[0, 0, 1294, 1300, 1301]","[[], [], [], ['4709641', '36637129', '13814480', '11659421'], ['18852643', '4709641', '36637129', '19970015', '20937018', '13814480', '1122198', '6722522', '30351165', '11659421']]"
13,57,"['22116439', '18852643', '4709641', '36637129', '970012', '10795063', '20937018', '23887844', '30351165', '11659421']",1305,1551.0254520471208,"[0, 0, 0, 6, 10]","[5183, 5183, 44, 11, 0]","[0.0, 7.191207259893417e-06, 1524.9256512220018, 1547.9786693870556, 1551.0254186810926]","[0, 0, 1294, 1304, 1305]","[[], [], [], ['22116439', '18852643', '4709641', '23887844', '30351165', '11659421'], ['22116439', '18852643', '4709641', '36637129', '970012', '10795063', '20937018', '23887844', '30351165', '11659421']]"
14,70,"['21307488', '43880096', '7225911', '37204802', '5254463', '42489926', '28107602', '5956380', '4389394', '4414547']",1294,1522.4720737789758,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 7.665017619729042e-06, 1522.4720432041213]","[0, 0, 1294]","[[], [], ['21307488', '43880096', '7225911', '37204802', '5254463', '42489926', '28107602', '5956380', '4389394', '4414547']]"
15,72,"['13398997', '11933721', '11565780', '4429118', '6076903', '1031534', '2734421', '35008773', '14492964', '39763465']",1294,1525.966216722969,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 5.326000973582268e-06, 1525.9661884738598]","[0, 0, 1294]","[[], [], ['13398997', '11933721', '11565780', '4429118', '6076903', '1031534', '2734421', '35008773', '14492964', '39763465']]"
16,75,"['13965483', '26488879', '37768883', '29214508', '4387784', '7465900', '25657127', '36233757', '2837758', '38805486']",1294,1523.9353822839912,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 7.312977686524391e-06, 1523.9353424890433]","[0, 0, 1294]","[[], [], ['13965483', '26488879', '37768883', '29214508', '4387784', '7465900', '25657127', '36233757', '2837758', '38805486']]"
17,94,"['9904546', '18025240', '6503185', '2264455', '6157837', '1215116', '16787954', '30805636', '4999387', '18321590']",1547,1844.8342476340476,"[0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 612, 205, 118, 75, 15, 0]","[0.0, 5.484092980623245e-06, 1523.829534664983, 1715.3069468908943, 1775.9148563379422, 1817.8803020298947, 1841.0696926950477, 1844.8342105599586]","[0, 0, 1294, 1448, 1498, 1528, 1546, 1547]","[[], [], [], [], [], [], [], ['9904546', '18025240', '6503185', '2264455', '6157837', '1215116', '16787954', '30805636', '4999387', '18321590']]"
18,99,"['26491450', '9875570', '9178310', '41325555', '8446259', '26025820', '18810195', '10450725', '3154880', '8496132']",1651,1970.4165479571093,"[0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1014, 264, 90, 53, 13, 0]","[0.0, 1.0269228368997574e-05, 1522.335754392203, 1827.1408903920092, 1906.4190097700339, 1943.9921848471276, 1967.0115712271072, 1970.4165046920534]","[0, 0, 1294, 1548, 1614, 1636, 1650, 1651]","[[], [], [], [], [], [], [], ['26491450', '9875570', '9178310', '41325555', '8446259', '26025820', '18810195', '10450725', '3154880', '8496132']]"
19,100,"['30714190', '14550841', '4381486', '10015292', '34982259', '11289247', '6472746', '92499', '25516011', '1944452']",1305,1548.9828618918546,"[0, 0, 2, 2, 10]","[5183, 5183, 40, 12, 0]","[0.0, 7.086899131536484e-06, 1522.9113714669365, 1546.1064914569724, 1548.9828323088586]","[0, 0, 1294, 1304, 1305]","[[], [], ['30714190', '4381486'], ['30714190', '4381486'], ['30714190', '14550841', '4381486', '10015292', '34982259', '11289247', '6472746', '92499', '25516011', '1944452']]"
20,113,"['26199970', '3825750', '25816994', '6157837', '14121786', '140098548', '8318922', '44030361', '1759213', '14584755']",1308,1543.4568350680638,"[0, 0, 0, 10]","[5183, 5183, 63, 0]","[0.0, 6.220070645213127e-06, 1520.3126200980041, 1543.4567945769522]","[0, 0, 1294, 1308]","[[], [], [], ['26199970', '3825750', '25816994', '6157837', '14121786', '140098548', '8318922', '44030361', '1759213', '14584755']]"
21,115,"['980196', '17327939', '4942718', '126549848', '19132741', '1234098', '33872649', '25677651', '41976370', '38028419']",1445,1733.5346547958907,"[0, 0, 0, 0, 2, 7, 10]","[5183, 5183, 460, 111, 41, 6, 0]","[0.0, 5.44288195669651e-06, 1530.89060583408, 1666.8362718140706, 1708.6938528239261, 1731.8371814999264, 1733.5345851080492]","[0, 0, 1294, 1408, 1434, 1444, 1445]","[[], [], [], [], ['25677651', '33872649'], ['19132741', '1234098', '17327939', '33872649', '25677651', '38028419', '4942718'], ['980196', '17327939', '4942718', '126549848', '19132741', '1234098', '33872649', '25677651', '41976370', '38028419']]"
22,118,"['4303939', '32454714', '15578265', '4695107', '34603465', '7735859', '52893592', '4465735', '6372244', '41120293']",1295,1528.20349747804,"[0, 0, 0, 10]","[5183, 5183, 11, 0]","[0.0, 6.7050568759441376e-06, 1524.5125356151257, 1528.2034493100364]","[0, 0, 1294, 1295]","[[], [], [], ['4303939', '32454714', '15578265', '4695107', '34603465', '7735859', '52893592', '4465735', '6372244', '41120293']]"
23,124,"['13071728', '4883040', '14319754', '39984099', '32012666', '13899137', '1986482', '7111021', '31363207', '374902']",1295,1526.2180839718785,"[0, 0, 8, 10]","[5183, 5183, 4, 0]","[0.0, 4.924135282635689e-06, 1525.0745494470466, 1526.218053095974]","[0, 0, 1294, 1295]","[[], [], ['13071728', '4883040', '32012666', '13899137', '1986482', '7111021', '31363207', '374902'], ['13071728', '4883040', '14319754', '39984099', '32012666', '13899137', '1986482', '7111021', '31363207', '374902']]"
24,127,"['30884033', '11200685', '7549811', '21598000', '1684489', '18126445', '11419230', '7666498', '35231675', '5785219']",1335,1588.8944510039873,"[0, 0, 5, 5, 9, 10]","[5183, 5183, 103, 51, 3, 0]","[0.0, 6.636837497353554e-06, 1523.038657470839, 1564.982263562968, 1588.1537647380028, 1588.8943877539132]","[0, 0, 1294, 1320, 1334, 1335]","[[], [], ['7549811', '21598000', '11419230', '7666498', '35231675'], ['7549811', '21598000', '11419230', '7666498', '35231675'], ['30884033', '7549811', '21598000', '1684489', '18126445', '11419230', '7666498', '35231675', '5785219'], ['30884033', '11200685', '7549811', '21598000', '1684489', '18126445', '11419230', '7666498', '35231675', '5785219']]"
