q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['15721252', '4889228', '22401720', '19358586', '7821634', '7583725', '45638119', '7795952', '21439640', '4820792']",1155,1358.224359487067,"[0, 0, 0, 10]","[5183, 5183, 12, 0]","[0.0, 5.427980795502663e-06, 1354.9567105609458, 1358.2243313309737]","[0, 0, 1154, 1155]","[[], [], [], ['15721252', '4889228', '22401720', '19358586', '7821634', '7583725', '45638119', '7795952', '21439640', '4820792']]"
11,54,"['3419709', '38533515', '14874811', '24721866', '9899292', '19313533', '3761017', '3973445', '49556906', '1590744']",1161,1379.0831505050883,"[0, 0, 0, 0, 10]","[5183, 5183, 25, 17, 0]","[0.0, 7.171067409217358e-06, 1354.393907839083, 1374.895753442077, 1379.0831060230266]","[0, 0, 1154, 1160, 1161]","[[], [], [], [], ['3419709', '38533515', '14874811', '24721866', '9899292', '19313533', '3761017', '3973445', '49556906', '1590744']]"
12,56,"['22116439', '1122198', '3583084', '30351165', '4709641', '24512417', '11659421', '16375102', '6477740', '18852643']",1164,1377.4095854209736,"[0, 0, 0, 10]","[5183, 5183, 29, 0]","[0.0, 6.1889877542853355e-06, 1356.2976899429923, 1377.4095540120034]","[0, 0, 1154, 1164]","[[], [], [], ['22116439', '1122198', '3583084', '30351165', '4709641', '24512417', '11659421', '16375102', '6477740', '18852643']]"
13,57,"['36637129', '30351165', '4632921', '4709641', '11659421', '16375102', '2437807', '16939583', '18852643', '16964262']",1165,1379.9995263969759,"[0, 0, 0, 0, 10]","[5183, 5183, 41, 11, 0]","[0.0, 8.668052032589912e-06, 1355.555453318986, 1376.5947392199887, 1379.9994933990529]","[0, 0, 1154, 1164, 1165]","[[], [], [], [], ['36637129', '30351165', '4632921', '4709641', '11659421', '16375102', '2437807', '16939583', '18852643', '16964262']]"
14,70,"['21557055', '7225911', '39637840', '11903247', '37204802', '5254463', '7465900', '27240699', '5956380', '4414547']",1155,1357.3406871400075,"[0, 0, 0, 10]","[5183, 5183, 11, 0]","[0.0, 8.729053661227226e-06, 1354.5345895560458, 1357.34065783408]","[0, 0, 1154, 1155]","[[], [], [], ['21557055', '7225911', '39637840', '11903247', '37204802', '5254463', '7465900', '27240699', '5956380', '4414547']]"
15,72,"['14492964', '17333231', '38380061', '6076903', '1031534', '106301', '12411274', '35008773', '207972', '2042250']",1154,1354.216554085957,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 6.661983206868172e-06, 1354.2165238970192]","[0, 0, 1154]","[[], [], ['14492964', '17333231', '38380061', '6076903', '1031534', '106301', '12411274', '35008773', '207972', '2042250']]"
16,75,"['26488879', '29214508', '2837758', '20330519', '4387784', '36233757', '13965483', '22703082', '38805486', '37768883']",1154,1353.0438695250778,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 6.2820035964250565e-06, 1353.0438381090062]","[0, 0, 1154]","[[], [], ['26488879', '29214508', '2837758', '20330519', '4387784', '36233757', '13965483', '22703082', '38805486', '37768883']]"
17,94,"['19752008', '26045237', '8428837', '19205326', '6407356', '1215116', '1173667', '6503185', '22414304', '35087728']",1295,1532.0997980049578,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 587, 21, 13, 0]","[0.0, 6.212969310581684e-06, 1353.8831730539678, 1511.8235170419794, 1528.7316711159656, 1532.099764241022]","[0, 0, 1154, 1288, 1294, 1295]","[[], [], [], [], [], ['19752008', '26045237', '8428837', '19205326', '6407356', '1215116', '1173667', '6503185', '22414304', '35087728']]"
18,99,"['2119889', '21754541', '23974474', '19004126', '41403996', '17695748', '18810195', '38300781', '3973445', '4418582']",1497,1777.343866408104,"[0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1299, 172, 29, 19, 0]","[0.0, 7.5820134952664375e-06, 1353.6035458549159, 1693.417617135914, 1751.6770816149656, 1772.7961921899114, 1777.343832746963]","[0, 0, 1154, 1444, 1486, 1496, 1497]","[[], [], [], [], [], [], ['2119889', '21754541', '23974474', '19004126', '41403996', '17695748', '18810195', '38300781', '3973445', '4418582']]"
19,100,"['18374364', '13116880', '30714190', '10165258', '2701077', '14550841', '92499', '10015292', '37182501', '4381486']",1173,1379.537420233013,"[0, 0, 6, 6, 10]","[5183, 5183, 63, 11, 0]","[0.0, 1.1097989045083523e-05, 1355.6381296479376, 1376.8361140409252, 1379.5373906919267]","[0, 0, 1154, 1172, 1173]","[[], [], ['14550841', '92499', '13116880', '30714190', '37182501', '4381486'], ['14550841', '92499', '13116880', '30714190', '37182501', '4381486'], ['18374364', '13116880', '30714190', '10165258', '2701077', '14550841', '92499', '10015292', '37182501', '4381486']]"
20,113,"['44030361', '25816994', '14121786', '1759213', '3825750', '8318922', '4678846', '43417006', '14584755', '6157837']",1155,1358.1204364229925,"[0, 0, 6, 10]","[5183, 5183, 18, 0]","[0.0, 6.639980711042881e-06, 1353.7839172309032, 1358.1204069089144]","[0, 0, 1154, 1155]","[[], [], ['14584755', '25816994', '4678846', '1759213', '3825750', '6157837'], ['44030361', '25816994', '14121786', '1759213', '3825750', '8318922', '4678846', '43417006', '14584755', '6157837']]"
21,115,"['8037453', '6847208', '33872649', '25677651', '25062868', '20083834', '29399239', '109946221', '6853699', '3034412']",1423,1707.4260766500374,"[0, 0, 0, 0, 2, 2, 2, 10]","[5183, 5183, 836, 190, 115, 36, 18, 0]","[0.0, 6.479909643530846e-06, 1354.984480881947, 1583.003237096942, 1641.7621354089351, 1681.621480782982, 1703.0525701899314, 1707.4260436039185]","[0, 0, 1154, 1340, 1386, 1412, 1422, 1423]","[[], [], [], [], ['33872649', '25677651'], ['33872649', '25677651'], ['33872649', '25677651'], ['8037453', '6847208', '33872649', '25677651', '25062868', '20083834', '29399239', '109946221', '6853699', '3034412']]"
22,118,"['33684572', '4465735', '6372244', '32454714', '52805891', '2604063', '12658073', '41120293', '34603465', '15578265']",1155,1358.0793347939616,"[0, 0, 0, 10]","[5183, 5183, 15, 0]","[0.0, 8.789938874542713e-06, 1354.2885746780084, 1358.0793035239913]","[0, 0, 1154, 1155]","[[], [], [], ['33684572', '4465735', '6372244', '32454714', '52805891', '2604063', '12658073', '41120293', '34603465', '15578265']]"
23,124,"['17077004', '20188586', '7111021', '13899137', '32012666', '31562330', '31363207', '21479231', '4883040', '57121667']",1165,1381.053346543922,"[0, 0, 5, 5, 10]","[5183, 5183, 37, 13, 0]","[0.0, 5.5050477385520935e-06, 1354.7545059430413, 1377.6655076510506, 1381.0533174540615]","[0, 0, 1154, 1164, 1165]","[[], [], ['31363207', '4883040', '7111021', '13899137', '32012666'], ['31363207', '4883040', '7111021', '13899137', '32012666'], ['17077004', '20188586', '7111021', '13899137', '32012666', '31562330', '31363207', '21479231', '4883040', '57121667']]"
24,127,"['21598000', '35231675', '30351165', '18126445', '22938539', '22561064', '6386930', '30884033', '7549811', '7878807']",1512,1786.9196988201002,"[0, 0, 3, 10]","[5183, 5183, 1610, 0]","[0.0, 6.687943823635578e-06, 1353.406867048936, 1786.919668567949]","[0, 0, 1154, 1512]","[[], [], ['21598000', '7549811', '35231675'], ['21598000', '35231675', '30351165', '18126445', '22938539', '22561064', '6386930', '30884033', '7549811', '7878807']]"
