q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['13007205', '16734530', '15832146', '8963413', '45638119', '7795952', '7583725', '7821634', '21439640', '25973484']",651,769.8338096020743,"[0, 0, 0, 10]","[5183, 5183, 14, 0]","[0.0, 9.972951374948025e-06, 766.2569296919974, 769.8337794319959]","[0, 0, 650, 651]","[[], [], [], ['13007205', '16734530', '15832146', '8963413', '45638119', '7795952', '7583725', '7821634', '21439640', '25973484']]"
11,54,"['3973445', '3504761', '3419709', '22036571', '38533515', '1590744', '7005276', '14874811', '49556906', '9899292']",651,770.6323825620348,"[0, 0, 0, 10]","[5183, 5183, 19, 0]","[0.0, 4.99701127409935e-06, 766.0506545989774, 770.6323540520389]","[0, 0, 650, 651]","[[], [], [], ['3973445', '3504761', '3419709', '22036571', '38533515', '1590744', '7005276', '14874811', '49556906', '9899292']]"
12,56,"['9675944', '6826100', '42787108', '18852643', '30351165', '4709641', '11659421', '8290760', '22116439', '1122198']",655,781.0845483499579,"[0, 0, 0, 5, 10]","[5183, 5183, 24, 7, 0]","[0.0, 5.698995664715767e-06, 768.0170733589912, 779.4236453070771, 781.0845165019855]","[0, 0, 650, 654, 655]","[[], [], [], ['1122198', '18852643', '30351165', '4709641', '11659421'], ['9675944', '6826100', '42787108', '18852643', '30351165', '4709641', '11659421', '8290760', '22116439', '1122198']]"
13,57,"['19970015', '35777860', '24906548', '18852643', '4709641', '33986200', '11659421', '13293033', '22116439', '36637129']",660,777.8166338549927,"[0, 0, 0, 10]","[5183, 5183, 69, 0]","[0.0, 5.826936103403568e-06, 766.26979183394, 777.8166098899674]","[0, 0, 650, 660]","[[], [], [], ['19970015', '35777860', '24906548', '18852643', '4709641', '33986200', '11659421', '13293033', '22116439', '36637129']]"
14,70,"['37204802', '40901687', '4414547', '12240507', '42489926', '7225911', '5956380', '28107602', '31624828', '39637840']",650,765.000310651958,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 8.628005161881447e-06, 765.0002767549595]","[0, 0, 650]","[[], [], ['37204802', '40901687', '4414547', '12240507', '42489926', '7225911', '5956380', '28107602', '31624828', '39637840']]"
15,72,"['6422576', '1031534', '10937190', '2147704', '35008773', '25682129', '6076903', '2682997', '13936152', '14492964']",651,770.1971356620779,"[0, 0, 2, 10]","[5183, 5183, 15, 0]","[0.0, 6.609014235436916e-06, 766.4057186009595, 770.1971089630388]","[0, 0, 650, 651]","[[], [], ['6076903', '1031534'], ['6422576', '1031534', '10937190', '2147704', '35008773', '25682129', '6076903', '2682997', '13936152', '14492964']]"
16,75,"['2837758', '26488879', '38805486', '25657127', '36233757', '20330519', '13965483', '8654183', '37768883', '4387784']",650,765.5075425410178,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 7.131020538508892e-06, 765.5075096029323]","[0, 0, 650]","[[], [], ['2837758', '26488879', '38805486', '25657127', '36233757', '20330519', '13965483', '8654183', '37768883', '4387784']]"
17,94,"['7370282', '7655029', '12209494', '3896759', '6503185', '1215116', '15237660', '37205685', '4999387', '22401061']",719,851.1080222720047,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 449, 57, 11, 0]","[0.0, 8.687027730047703e-06, 766.2342852980364, 834.902369479998, 846.5316653290065, 851.1079866680084]","[0, 0, 650, 708, 718, 719]","[[], [], [], [], [], ['7370282', '7655029', '12209494', '3896759', '6503185', '1215116', '15237660', '37205685', '4999387', '22401061']]"
18,99,"['42865134', '23938319', '42080024', '26283293', '7988832', '13578199', '31107919', '9875570', '18810195', '23208167']",837,1001.5005157670239,"[0, 0, 0, 0, 0, 0, 8, 10]","[5183, 5183, 986, 293, 91, 46, 10, 0]","[0.0, 9.975978173315525e-06, 766.5083717239322, 919.5470000549685, 968.9312450379366, 989.9681908879429, 1001.4330636569066, 1001.5004774499685]","[0, 0, 650, 776, 814, 828, 836, 837]","[[], [], [], [], [], [], ['42865134', '42080024', '7988832', '13578199', '31107919', '9875570', '18810195', '23208167'], ['42865134', '23938319', '42080024', '26283293', '7988832', '13578199', '31107919', '9875570', '18810195', '23208167']]"
19,100,"['5415832', '14550841', '12804937', '4381486', '24558930', '4398832', '30714190', '12058271', '13116880', '92499']",694,829.5196110740071,"[0, 0, 2, 2, 2, 10]","[5183, 5183, 223, 72, 24, 0]","[0.0, 1.161801628768444e-05, 766.4757415130734, 806.4824946870795, 818.0716327090049, 829.5195737850154]","[0, 0, 650, 680, 690, 694]","[[], [], ['4381486', '30714190'], ['4381486', '30714190'], ['4381486', '30714190'], ['5415832', '14550841', '12804937', '4381486', '24558930', '4398832', '30714190', '12058271', '13116880', '92499']]"
20,113,"['25816994', '44030361', '8839502', '43417006', '4678846', '1759213', '14121786', '6157837', '14584755', '26199970']",651,767.6142039920669,"[0, 0, 9, 10]","[5183, 5183, 15, 0]","[0.0, 8.856994099915028e-06, 763.9124760619598, 767.614173401962]","[0, 0, 650, 651]","[[], [], ['25816994', '44030361', '8839502', '4678846', '1759213', '14121786', '6157837', '14584755', '26199970'], ['25816994', '44030361', '8839502', '43417006', '4678846', '1759213', '14121786', '6157837', '14584755', '26199970']]"
21,115,"['20630805', '474325', '34258065', '7098463', '6372244', '33872649', '1886551', '2295434', '8294009', '6421734']",789,942.1990432649618,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 803, 277, 12, 0]","[0.0, 7.664086297154427e-06, 766.2442686960567, 890.8993238810217, 938.8676650810521, 942.1990128180478]","[0, 0, 650, 752, 788, 789]","[[], [], [], [], [], ['20630805', '474325', '34258065', '7098463', '6372244', '33872649', '1886551', '2295434', '8294009', '6421734']]"
22,118,"['4465735', '15578265', '12658073', '2604063', '32454714', '4695107', '52893592', '6372244', '41120293', '33684572']",651,768.7073169900104,"[0, 0, 0, 10]","[5183, 5183, 13, 0]","[0.0, 8.01903661340475e-06, 765.2920293350471, 768.707275402965]","[0, 0, 650, 651]","[[], [], [], ['4465735', '15578265', '12658073', '2604063', '32454714', '4695107', '52893592', '6372244', '41120293', '33684572']]"
23,124,"['32012666', '13071728', '374902', '31363207', '14319754', '4883040', '13899137', '13901073', '21479231', '7111021']",657,782.0518126599491,"[0, 0, 6, 6, 10]","[5183, 5183, 29, 12, 0]","[0.0, 5.39200846105814e-06, 765.4343185309554, 778.8294158190256, 782.0517803109251]","[0, 0, 650, 656, 657]","[[], [], ['32012666', '31363207', '21479231', '4883040', '7111021', '13899137'], ['32012666', '31363207', '21479231', '4883040', '7111021', '13899137'], ['32012666', '13071728', '374902', '31363207', '14319754', '4883040', '13899137', '13901073', '21479231', '7111021']]"
24,127,"['21754541', '21598000', '30884033', '6969753', '9680193', '22938539', '14191255', '43661837', '35231675', '7549811']",753,890.8792627489893,"[0, 0, 3, 3, 10]","[5183, 5183, 796, 14, 0]","[0.0, 8.217990398406982e-06, 763.1612597140484, 887.3003683430143, 890.8792213629931]","[0, 0, 650, 752, 753]","[[], [], ['7549811', '35231675', '21598000'], ['7549811', '35231675', '21598000'], ['21754541', '21598000', '30884033', '6969753', '9680193', '22938539', '14191255', '43661837', '35231675', '7549811']]"
