q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
11,54,"['38533515', '3504761', '9752604', '14874811', '49556906', '32408470', '23974474', '3973445', '1590744', '24721866']",290,347.5156222200021,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 6.456044502556324e-06, 347.51557950803544]","[0, 0, 290]","[[], [], ['38533515', '3504761', '9752604', '14874811', '49556906', '32408470', '23974474', '3973445', '1590744', '24721866']]"
12,56,"['51386222', '36637129', '35777860', '11659421', '4709641', '18852643', '13814480', '13293033']",295,361.1821918960195,"[0, 0, 0, 7, 8]","[5183, 5183, 22, 8, 0]","[0.0, 6.400980055332184e-06, 349.34764610999264, 359.0624296820024, 361.1821511009475]","[0, 0, 290, 294, 295]","[[], [], [], ['51386222', '36637129', '35777860', '11659421', '4709641', '18852643', '13814480'], ['51386222', '36637129', '35777860', '11659421', '4709641', '18852643', '13814480', '13293033']]"
13,57,"['1727042', '30351165', '36637129', '11659421', '1122198', '20937018', '4709641', '18852643', '970012', '23887844']",295,359.3896943950094,"[0, 0, 0, 2, 10]","[5183, 5183, 37, 11, 0]","[0.0, 6.987014785408974e-06, 347.46297244902235, 356.23324727104045, 359.38966509804595]","[0, 0, 290, 294, 295]","[[], [], [], ['4709641', '11659421'], ['1727042', '30351165', '36637129', '11659421', '1122198', '20937018', '4709641', '18852643', '970012', '23887844']]"
14,70,"['42489926', '4414547', '7225911', '21307488', '36464673', '28107602', '11903247', '5956380']",579,685.0588090679375,"[0, 0, 5, 8]","[5183, 5183, 8, 0]","[0.0, 7.607974112033844e-06, 683.267343049054, 685.0587729039835]","[0, 0, 578, 579]","[[], [], ['4414547', '28107602', '7225911', '11903247', '5956380'], ['42489926', '4414547', '7225911', '21307488', '36464673', '28107602', '11903247', '5956380']]"
15,72,"['26461066', '35008773', '2682997', '2147704', '14492964', '1031534', '38380061', '6625693', '1922901', '6076903']",290,347.3796598969493,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 9.243027307093143e-06, 347.37963176402263]","[0, 0, 290]","[[], [], ['26461066', '35008773', '2682997', '2147704', '14492964', '1031534', '38380061', '6625693', '1922901', '6076903']]"
16,75,"['26488879', '4387784', '2837758', '36233757', '25657127', '37768883', '22703082', '29214508', '13965483']",579,686.3478092199657,"[0, 0, 7, 9]","[5183, 5183, 6, 0]","[0.0, 1.214293297380209e-05, 684.606083548977, 686.3477690779837]","[0, 0, 578, 579]","[[], [], ['26488879', '4387784', '2837758', '22703082', '36233757', '25657127', '13965483'], ['26488879', '4387784', '2837758', '36233757', '25657127', '37768883', '22703082', '29214508', '13965483']]"
17,94,"['4999387', '18025240', '30741007', '3552753', '12991445', '3929361', '32390525', '10883736', '1215116', '16787954']",325,396.7451490989188,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 520, 43, 15, 0]","[0.0, 7.2480179369449615e-06, 346.7975888749352, 384.1464269909775, 393.0029410800198, 396.7451077559963]","[0, 0, 290, 320, 324, 325]","[[], [], [], [], [], ['4999387', '18025240', '30741007', '3552753', '12991445', '3929361', '32390525', '10883736', '1215116', '16787954']]"
18,99,"['9875570', '39637840', '18358026', '41314611', '23208167', '41022628', '18810195', '8446259', '8856690', '5760247']",405,502.38428847305477,"[0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1276, 473, 140, 67, 18, 0]","[0.0, 1.0638963431119919e-05, 347.82854419003706, 438.10183240496553, 475.5299111990025, 489.1870589350583, 498.03528405399993, 502.38424875505734]","[0, 0, 290, 362, 390, 399, 404, 405]","[[], [], [], [], [], [], [], ['9875570', '39637840', '18358026', '41314611', '23208167', '41022628', '18810195', '8446259', '8856690', '5760247']]"
19,100,"['13980338', '14550841', '18909530', '4421787', '18374364', '4381486', '30714190', '13116880', '11289247', '92499']",294,360.7767438129522,"[0, 0, 3, 10]","[5183, 5183, 31, 0]","[0.0, 1.1470983736217022e-05, 348.28241008194163, 360.7767108019907]","[0, 0, 290, 294]","[[], [], ['30714190', '4381486', '92499'], ['13980338', '14550841', '18909530', '4421787', '18374364', '4381486', '30714190', '13116880', '11289247', '92499']]"
20,113,"['14121786', '43417006', '140098548', '44030361', '6157837', '8318922', '25816994', '1759213', '3825750', '14584755']",293,355.0799932710361,"[0, 0, 0, 10]","[5183, 5183, 30, 0]","[0.0, 7.484923116862774e-06, 347.11404228489846, 355.0799587899819]","[0, 0, 290, 293]","[[], [], [], ['14121786', '43417006', '140098548', '44030361', '6157837', '8318922', '25816994', '1759213', '3825750', '14584755']]"
21,115,"['33872649', '30122260', '970012', '25515907', '11117679', '3613041', '25677651', '4942718', '11578459', '7046487']",328,406.6457060149405,"[0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 419, 123, 42, 11, 0]","[0.0, 7.21996184438467e-06, 348.3428354950156, 381.03206297103316, 394.7336142769782, 403.5826694930438, 406.64565826696344]","[0, 0, 290, 315, 323, 327, 328]","[[], [], [], [], [], [], ['33872649', '30122260', '970012', '25515907', '11117679', '3613041', '25677651', '4942718', '11578459', '7046487']]"
22,118,"['6372244', '15578265', '31460499', '4465735', '13714201', '52893592', '32454714', '52805891', '21956124', '4695107']",290,348.1710639739176,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 1.0104035027325153e-05, 348.17102820507716]","[0, 0, 290]","[[], [], ['6372244', '15578265', '31460499', '4465735', '13714201', '52893592', '32454714', '52805891', '21956124', '4695107']]"
23,124,"['13899137', '4883040', '32012666', '1986482', '28806780', '44562058', '7111021', '31562330', '13071728', '31363207']",579,686.6549237320432,"[0, 0, 8, 10]","[5183, 5183, 5, 0]","[0.0, 7.344060577452183e-06, 685.5053613020573, 686.6548857049784]","[0, 0, 578, 579]","[[], [], ['13899137', '4883040', '32012666', '1986482', '7111021', '31562330', '13071728', '31363207'], ['13899137', '4883040', '32012666', '1986482', '28806780', '44562058', '7111021', '31562330', '13071728', '31363207']]"
24,127,"['34498093', '10486817', '35231675', '8093935', '21598000', '3506723', '18126445', '4926049', '22029384', '7549811']",304,371.8754000629997,"[0, 0, 3, 8, 9, 10]","[5183, 5183, 131, 42, 9, 0]","[0.0, 6.876070983707905e-06, 347.34462664008606, 360.94712190004066, 369.7798545539845, 371.87536189798266]","[0, 0, 290, 299, 303, 304]","[[], [], ['21598000', '7549811', '8093935'], ['34498093', '35231675', '8093935', '21598000', '3506723', '18126445', '22029384', '7549811'], ['34498093', '35231675', '8093935', '21598000', '3506723', '18126445', '4926049', '22029384', '7549811'], ['34498093', '10486817', '35231675', '8093935', '21598000', '3506723', '18126445', '4926049', '22029384', '7549811']]"
