q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['4889228', '7583725', '21181273', '21439640', '24349992', '19358586', '5270265', '45638119', '7821634', '7795952']",434,520.2540621770313,"[0, 0, 6, 10]","[5183, 5183, 16, 0]","[0.0, 7.12997280061245e-06, 516.3229172909632, 520.2540264590643]","[0, 0, 433, 434]","[[], [], ['4889228', '24349992', '45638119', '7583725', '7795952', '21181273'], ['4889228', '7583725', '21181273', '21439640', '24349992', '19358586', '5270265', '45638119', '7821634', '7795952']]"
11,54,"['38533515', '3504761', '3973445', '32408470', '19313533', '49556906', '24721866', '14874811', '3419709', '1590744']",433,515.065821791999,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 6.739981472492218e-06, 515.065790866036]","[0, 0, 433]","[[], [], ['38533515', '3504761', '3973445', '32408470', '19313533', '49556906', '24721866', '14874811', '3419709', '1590744']]"
12,56,"['30351165', '18852643', '37722384', '3583084', '11659421', '6054657', '18998807', '4632921', '4709641', '13814480']",434,522.4876172980294,"[0, 0, 0, 10]","[5183, 5183, 20, 0]","[0.0, 5.446956492960453e-06, 517.7497011029627, 522.4875853960402]","[0, 0, 433, 434]","[[], [], [], ['30351165', '18852643', '37722384', '3583084', '11659421', '6054657', '18998807', '4632921', '4709641', '13814480']]"
13,57,"['33986200', '22185730', '19571273', '36637129', '21257564', '11659421', '15347087', '20937018', '4709641', '12932176']",442,534.4986606941093,"[0, 0, 0, 4, 10]","[5183, 5183, 79, 14, 0]","[0.0, 6.3889892771840096e-06, 517.3570672320202, 530.8967152829282, 534.4986317079747]","[0, 0, 433, 441, 442]","[[], [], [], ['33986200', '36637129', '4709641', '11659421'], ['33986200', '22185730', '19571273', '36637129', '21257564', '11659421', '15347087', '20937018', '4709641', '12932176']]"
14,70,"['5254463', '9483851', '5956380', '11903247', '7225911', '27240699', '42489926', '28107602', '4414547', '37204802']",434,515.8254383819876,"[0, 0, 6, 10]","[5183, 5183, 5, 0]","[0.0, 6.395974196493626e-06, 514.6216323389672, 515.8254059110768]","[0, 0, 433, 434]","[[], [], ['7225911', '5254463', '9483851', '5956380', '4414547', '27240699'], ['5254463', '9483851', '5956380', '11903247', '7225911', '27240699', '42489926', '28107602', '4414547', '37204802']]"
15,72,"['14550841', '34254203', '293661', '14492964', '38380061', '35008773', '6076903', '1031534', '2147704', '39763465']",439,525.1363093579421,"[0, 0, 7, 7, 10]","[5183, 5183, 42, 10, 0]","[0.0, 7.270020432770252e-06, 516.0565854519373, 525.065545022022, 525.1362829999998]","[0, 0, 433, 438, 439]","[[], [], ['38380061', '35008773', '6076903', '1031534', '2147704', '14492964', '39763465'], ['38380061', '35008773', '6076903', '1031534', '2147704', '14492964', '39763465'], ['14550841', '34254203', '293661', '14492964', '38380061', '35008773', '6076903', '1031534', '2147704', '39763465']]"
16,75,"['4387784', '36233757', '13965483', '38805486', '2837758', '29214508', '7465900', '17464771', '26488879']",433,514.661746370024,"[0, 0, 9]","[5183, 5183, 0]","[0.0, 6.834976375102997e-06, 514.6617137830472]","[0, 0, 433]","[[], [], ['4387784', '36233757', '13965483', '38805486', '2837758', '29214508', '7465900', '17464771', '26488879']]"
17,94,"['29090823', '25451374', '13031967', '45027320', '7595742', '21564598', '1215116', '8756719', '3929361', '7821634']",470,564.1218257620931,"[0, 0, 0, 0, 10]","[5183, 5183, 379, 40, 0]","[0.0, 5.414942279458046e-06, 513.4161593639292, 555.2005603369325, 564.1217813489493]","[0, 0, 433, 466, 470]","[[], [], [], [], ['29090823', '25451374', '13031967', '45027320', '7595742', '21564598', '1215116', '8756719', '3929361', '7821634']]"
18,99,"['3591070', '22317868', '20231138', '9641846', '18810195', '8446259', '25238950', '34016944', '26491450', '12785130']",532,639.4325425180141,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 839, 201, 112, 0]","[0.0, 7.743015885353088e-06, 514.3613532870077, 602.6697579460451, 625.724501661025, 639.4325051330961]","[0, 0, 433, 504, 522, 532]","[[], [], [], [], [], ['3591070', '22317868', '20231138', '9641846', '18810195', '8446259', '25238950', '34016944', '26491450', '12785130']]"
19,100,"['13116880', '4381486', '14550841', '92499', '5415832', '11289247', '34982259', '4421787', '13980338', '30714190']",444,537.3071766140638,"[0, 0, 2, 2, 2, 10]","[5183, 5183, 64, 30, 13, 0]","[0.0, 7.480964995920658e-06, 515.423064108938, 524.5432643429376, 533.359411304933, 537.307142808917]","[0, 0, 433, 439, 443, 444]","[[], [], ['4381486', '30714190'], ['4381486', '30714190'], ['4381486', '30714190'], ['13116880', '4381486', '14550841', '92499', '5415832', '11289247', '34982259', '4421787', '13980338', '30714190']]"
20,113,"['1759213', '6157837', '26199970', '44030361', '44387884', '14584755', '6397191', '3825750', '25816994', '27545868']",441,525.9016272609588,"[0, 0, 0, 10]","[5183, 5183, 78, 0]","[0.0, 5.968031473457813e-06, 512.4533838230418, 525.9015952859772]","[0, 0, 433, 441]","[[], [], [], ['1759213', '6157837', '26199970', '44030361', '44387884', '14584755', '6397191', '3825750', '25816994', '27545868']]"
21,115,"['38043606', '25657127', '25677651', '3591070', '28517384', '33872649', '11837657', '27840664', '4942718', '12631182']",474,576.8018286300357,"[0, 0, 0, 0, 10]","[5183, 5183, 438, 26, 0]","[0.0, 6.855931133031845e-06, 521.6901701629395, 568.4485845729942, 576.8017916009994]","[0, 0, 433, 471, 474]","[[], [], [], [], ['38043606', '25657127', '25677651', '3591070', '28517384', '33872649', '11837657', '27840664', '4942718', '12631182']]"
22,118,"['24746892', '32454714', '41120293', '52805891', '15578265', '6372244', '9784254', '20310709', '4465735', '46602807']",436,522.8164717039326,"[0, 0, 0, 10]","[5183, 5183, 23, 0]","[0.0, 6.522051990032196e-06, 514.7811511600157, 522.8164348640712]","[0, 0, 433, 436]","[[], [], [], ['24746892', '32454714', '41120293', '52805891', '15578265', '6372244', '9784254', '20310709', '4465735', '46602807']]"
23,124,"['13899137', '7111021', '374902', '31363207', '1986482', '13071728', '21479231', '4883040', '32012666', '13901073']",434,516.7798676430248,"[0, 0, 9, 10]","[5183, 5183, 3, 0]","[0.0, 5.5390410125255585e-06, 515.7629526689416, 516.7798350610537]","[0, 0, 433, 434]","[[], [], ['13899137', '7111021', '374902', '31363207', '1986482', '21479231', '4883040', '32012666', '13901073'], ['13899137', '7111021', '374902', '31363207', '1986482', '13071728', '21479231', '4883040', '32012666', '13901073']]"
24,127,"['11983390', '34498093', '18126445', '21598000', '7549811', '16090672', '35231675', '11419230', '11041152', '1546650']",457,548.3497274209512,"[0, 0, 3, 3, 3, 10]","[5183, 5183, 177, 66, 16, 0]","[0.0, 6.900983862578869e-06, 512.6375615180004, 535.5482217799872, 544.4333267479669, 548.3496891988907]","[0, 0, 433, 449, 456, 457]","[[], [], ['35231675', '21598000', '7549811'], ['35231675', '21598000', '7549811'], ['35231675', '21598000', '7549811'], ['11983390', '34498093', '18126445', '21598000', '7549811', '16090672', '35231675', '11419230', '11041152', '1546650']]"
