q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['7795952', '24249915', '7583725', '8963413', '45638119', '16734530', '19358586', '15721252', '4889228', '25973484']",290,344.3565631149686,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 7.40797258913517e-06, 344.3565277129528]","[0, 0, 290]","[[], [], ['7795952', '24249915', '7583725', '8963413', '45638119', '16734530', '19358586', '15721252', '4889228', '25973484']]"
11,54,"['49556906', '7005276', '32408470', '3973445', '14874811', '24721866', '23974474', '3419709', '3504761', '3701541']",294,350.1528794830083,"[0, 0, 0, 10]","[5183, 5183, 27, 0]","[0.0, 5.728972610086203e-06, 344.2705052390229, 350.1528500660206]","[0, 0, 290, 294]","[[], [], [], ['49556906', '7005276', '32408470', '3973445', '14874811', '24721866', '23974474', '3419709', '3504761', '3701541']]"
12,56,"['18852643', '4709641', '15347087', '14434123', '22116439', '11659421', '30351165', '20937018', '22843616', '16627684']",299,357.4170650259475,"[0, 0, 0, 0, 8, 10]","[5183, 5183, 52, 21, 3, 0]","[0.0, 6.29498390480876e-06, 345.37248653400457, 351.1270458769868, 356.7380999549641, 357.41702150099445]","[0, 0, 290, 295, 298, 299]","[[], [], [], [], ['18852643', '4709641', '15347087', '14434123', '22116439', '11659421', '30351165', '20937018'], ['18852643', '4709641', '15347087', '14434123', '22116439', '11659421', '30351165', '20937018', '22843616', '16627684']]"
13,57,"['18852643', '4709641', '33986200', '9675944', '803312', '20937018', '11659421', '10273147', '30351165', '13814480']",300,360.8911590510397,"[0, 0, 0, 0, 10]","[5183, 5183, 71, 21, 0]","[0.0, 1.026497920975089e-05, 344.8987483889796, 350.833031069953, 360.8911207159981]","[0, 0, 290, 296, 300]","[[], [], [], [], ['18852643', '4709641', '33986200', '9675944', '803312', '20937018', '11659421', '10273147', '30351165', '13814480']]"
14,70,"['28107602', '4414547', '27240699', '5956380', '42489926', '21557055', '9483851', '25901598', '2582169', '7225911']",291,347.4702000269899,"[0, 0, 0, 10]","[5183, 5183, 15, 0]","[0.0, 8.925970178097486e-06, 343.6335780899972, 347.470162454003]","[0, 0, 290, 291]","[[], [], [], ['28107602', '4414547', '27240699', '5956380', '42489926', '21557055', '9483851', '25901598', '2582169', '7225911']]"
15,72,"['6076903', '6565037', '19843244', '12130690', '1031534', '12631697', '10562341', '8596357', '23393712', '14492964']",392,468.9968074419885,"[0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1381, 191, 50, 31, 12, 0]","[0.0, 5.144975148141384e-06, 343.502407544991, 438.60122670797864, 453.9582093519857, 459.7687161269714, 465.61341841501417, 468.9967571920133]","[0, 0, 290, 369, 382, 387, 391, 392]","[[], [], [], [], [], [], [], ['6076903', '6565037', '19843244', '12130690', '1031534', '12631697', '10562341', '8596357', '23393712', '14492964']]"
16,75,"['2837758', '20330519', '37768883', '25657127', '26488879', '13965483', '38805486', '29214508', '36233757', '4387784']",359,425.44712875795085,"[0, 0, 0, 10]","[5183, 5183, 1198, 0]","[0.0, 7.133989129215479e-06, 343.43458043795545, 425.44708038296085]","[0, 0, 290, 359]","[[], [], [], ['2837758', '20330519', '37768883', '25657127', '26488879', '13965483', '38805486', '29214508', '36233757', '4387784']]"
17,94,"['26045237', '17708753', '1215116', '34630025', '17925632', '3545805', '9904546', '21258863', '21498497', '2296264']",327,391.2790771989967,"[0, 0, 0, 0, 7, 10]","[5183, 5183, 538, 27, 12, 0]","[0.0, 9.186042007058859e-06, 343.2141450830386, 382.31241431605304, 388.0862228270271, 391.2790399530204]","[0, 0, 290, 322, 326, 327]","[[], [], [], [], ['26045237', '2296264', '1215116', '9904546', '17925632', '3545805', '21258863'], ['26045237', '17708753', '1215116', '34630025', '17925632', '3545805', '9904546', '21258863', '21498497', '2296264']]"
18,99,"['9875570', '18810195', '20620012', '8087082', '26491450', '38300781', '5760247', '30379039', '1684489', '16736883']",404,482.73002129996894,"[0, 0, 0, 0, 0, 0, 0, 7, 10]","[5183, 5183, 1157, 390, 143, 65, 27, 13, 0]","[0.0, 8.85198824107647e-06, 344.5177100709989, 422.49167342402507, 452.2149852620205, 462.84669858100824, 468.72576460201526, 479.1944000159856, 482.7299760549795]","[0, 0, 290, 357, 381, 391, 397, 403, 404]","[[], [], [], [], [], [], [], ['20620012', '26491450', '38300781', '5760247', '30379039', '9875570', '18810195'], ['9875570', '18810195', '20620012', '8087082', '26491450', '38300781', '5760247', '30379039', '1684489', '16736883']]"
19,100,"['16108876', '18909530', '4381486', '11289247', '30714190', '1371440', '14550841', '4398832', '21676556', '10015292']",306,364.8700395799824,"[0, 0, 2, 2, 9, 9, 10]","[5183, 5183, 74, 44, 30, 12, 0]","[0.0, 1.138297375291586e-05, 344.0104446159676, 349.8146650939598, 355.58761730697006, 361.1915089630056, 364.8700078189722]","[0, 0, 290, 296, 301, 305, 306]","[[], [], ['4381486', '30714190'], ['4381486', '30714190'], ['18909530', '4381486', '11289247', '30714190', '1371440', '14550841', '4398832', '21676556', '10015292'], ['18909530', '4381486', '11289247', '30714190', '1371440', '14550841', '4398832', '21676556', '10015292'], ['16108876', '18909530', '4381486', '11289247', '30714190', '1371440', '14550841', '4398832', '21676556', '10015292']]"
20,113,"['25816994', '26199970', '14584755', '3825750', '4678846', '44030361', '1759213', '14121786', '6157837', '43417006']",297,352.20594884600723,"[0, 0, 0, 9, 10]","[5183, 5183, 66, 11, 0]","[0.0, 8.142960723489523e-06, 343.21174353995593, 349.2281208820059, 352.20591217896435]","[0, 0, 290, 296, 297]","[[], [], [], ['25816994', '26199970', '14584755', '4678846', '44030361', '1759213', '14121786', '6157837', '43417006'], ['25816994', '26199970', '14584755', '3825750', '4678846', '44030361', '1759213', '14121786', '6157837', '43417006']]"
21,115,"['17708753', '22153455', '18682109', '25677651', '4942718', '16532419', '16905344', '1676568', '33872649', '464511']",421,503.85164600104326,"[0, 0, 0, 0, 0, 2, 2, 10]","[5183, 5183, 1875, 181, 123, 22, 15, 0]","[0.0, 8.100003469735384e-06, 343.5752039019717, 468.2709971080185, 483.5323306969949, 494.2869486680138, 500.060659143026, 503.8516062729759]","[0, 0, 290, 396, 408, 417, 420, 421]","[[], [], [], [], [], ['33872649', '25677651'], ['33872649', '25677651'], ['17708753', '22153455', '18682109', '25677651', '4942718', '16532419', '16905344', '1676568', '33872649', '464511']]"
22,118,"['9648896', '2604063', '4695107', '52805891', '4465735', '6372244', '31460499', '15578265', '32454714', '20148808']",295,351.0893543760176,"[0, 0, 8, 9, 10]","[5183, 5183, 25, 6, 0]","[0.0, 1.0865041986107826e-05, 344.01686990604503, 349.736306507024, 351.0892264290014]","[0, 0, 290, 294, 295]","[[], [], ['9648896', '4695107', '52805891', '4465735', '6372244', '31460499', '15578265', '32454714'], ['9648896', '4695107', '52805891', '4465735', '6372244', '31460499', '15578265', '32454714', '20148808'], ['9648896', '2604063', '4695107', '52805891', '4465735', '6372244', '31460499', '15578265', '32454714', '20148808']]"
23,124,"['374902', '13901073', '13899137', '13071728', '1986482', '31363207', '32012666', '4883040', '57121667', '7111021']",295,353.20206042402424,"[0, 0, 0, 0, 10]","[5183, 5183, 28, 12, 0]","[0.0, 8.84797191247344e-06, 343.7795400879695, 349.9828181799967, 353.20201817300403]","[0, 0, 290, 294, 295]","[[], [], [], [], ['374902', '13901073', '13899137', '13071728', '1986482', '31363207', '32012666', '4883040', '57121667', '7111021']]"
24,127,"['11419230', '35231675', '20054396', '18126445', '21598000', '7549811', '42035464', '22029384', '10423989', '24335068']",393,470.68738144100644,"[0, 0, 7, 7, 8, 8, 9, 10]","[5183, 5183, 1509, 123, 30, 22, 17, 0]","[0.0, 6.043002940714359e-06, 343.72498240397545, 444.50553341198247, 455.0918030049652, 460.84512952296063, 466.57809392298805, 470.6873292569653]","[0, 0, 290, 376, 385, 389, 392, 393]","[[], [], ['22029384', '11419230', '10423989', '35231675', '20054396', '21598000', '7549811'], ['22029384', '11419230', '10423989', '35231675', '20054396', '21598000', '7549811'], ['11419230', '35231675', '20054396', '18126445', '21598000', '7549811', '22029384', '10423989'], ['11419230', '35231675', '20054396', '18126445', '21598000', '7549811', '22029384', '10423989'], ['11419230', '35231675', '20054396', '18126445', '21598000', '7549811', '22029384', '10423989', '24335068'], ['11419230', '35231675', '20054396', '18126445', '21598000', '7549811', '42035464', '22029384', '10423989', '24335068']]"
