q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['19358586', '16734530', '7583725', '12762485', '24349992', '45638119', '7821634', '13779605', '22482820', '25973484']",275,328.505083844997,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 6.003014277666807e-06, 328.50504488300066]","[0, 0, 275]","[[], [], ['19358586', '16734530', '7583725', '12762485', '24349992', '45638119', '7821634', '13779605', '22482820', '25973484']]"
11,54,"['14874811', '32408470', '3419709', '49556906', '3504761', '24721866', '23974474', '5108807', '7005276', '3973445']",282,341.83320592099335,"[0, 0, 0, 5, 10]","[5183, 5183, 22, 14, 0]","[0.0, 7.85099109634757e-06, 328.1157077200478, 338.20431183604524, 341.8331689829938]","[0, 0, 275, 281, 282]","[[], [], [], ['14874811', '32408470', '3973445', '49556906', '24721866'], ['14874811', '32408470', '3419709', '49556906', '3504761', '24721866', '23974474', '5108807', '7005276', '3973445']]"
12,56,"['13293033', '6826100', '36637129', '22843616', '11659421', '2853685', '33986200', '10273147', '4709641', '11674288']",283,340.312582914019,"[0, 0, 0, 0, 10]","[5183, 5183, 84, 14, 0]","[0.0, 8.094997610896826e-06, 329.69172251597047, 336.73433612898225, 340.3125472039683]","[0, 0, 275, 282, 283]","[[], [], [], [], ['13293033', '6826100', '36637129', '22843616', '11659421', '2853685', '33986200', '10273147', '4709641', '11674288']]"
13,57,"['13293033', '3583084', '24512417', '13814480', '22843616', '12100854', '11659421', '33986200', '4709641', '30351165']",284,342.3846529549919,"[0, 0, 0, 0, 10]","[5183, 5183, 103, 13, 0]","[0.0, 7.025955710560083e-06, 328.8498401789693, 338.96104555699276, 342.38462522497866]","[0, 0, 275, 283, 284]","[[], [], [], [], ['13293033', '3583084', '24512417', '13814480', '22843616', '12100854', '11659421', '33986200', '4709641', '30351165']]"
14,70,"['4389394', '21307488', '11903247', '37204802', '5956380', '21557055', '28107602', '10247314', '7225911', '4414547']",275,328.40798879100475,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 8.140981663018465e-06, 328.40794649597956]","[0, 0, 275]","[[], [], ['4389394', '21307488', '11903247', '37204802', '5956380', '21557055', '28107602', '10247314', '7225911', '4414547']]"
15,72,"['19843244', '6076903', '40500438', '26886351', '18473550', '30884033', '1031534', '22488511', '1275505', '25915873']",425,510.8096667440259,"[0, 0, 0, 0, 0, 9, 10]","[5183, 5183, 2070, 532, 41, 19, 0]","[0.0, 5.957030225545168e-06, 328.92631608300144, 462.1645603980287, 496.1406486449996, 506.2702216450125, 510.8096230600495]","[0, 0, 275, 386, 416, 424, 425]","[[], [], [], [], [], ['19843244', '6076903', '40500438', '26886351', '18473550', '1031534', '22488511', '1275505', '25915873'], ['19843244', '6076903', '40500438', '26886351', '18473550', '30884033', '1031534', '22488511', '1275505', '25915873']]"
16,75,"['25657127', '13965483', '7465900', '36233757', '2837758', '2617858', '4387784', '38805486', '29214508', '37768883']",355,425.0067636540043,"[0, 0, 0, 10]","[5183, 5183, 1478, 0]","[0.0, 9.008974302560091e-06, 328.98535152798286, 425.00673242099583]","[0, 0, 275, 355]","[[], [], [], ['25657127', '13965483', '7465900', '36233757', '2837758', '2617858', '4387784', '38805486', '29214508', '37768883']]"
17,94,"['1215116', '6748318', '4999387', '12409683', '22401061', '3896759', '22635278', '31562330', '17124832', '12428497']",330,396.2633982109837,"[0, 0, 0, 0, 0, 4, 10]","[5183, 5183, 668, 154, 26, 14, 0]","[0.0, 7.121998351067305e-06, 328.6810517210397, 372.3688333090395, 382.57945282402216, 392.71914940100396, 396.2633672830416]","[0, 0, 275, 313, 323, 329, 330]","[[], [], [], [], [], ['1215116', '17124832', '22635278', '3896759'], ['1215116', '6748318', '4999387', '12409683', '22401061', '3896759', '22635278', '31562330', '17124832', '12428497']]"
18,99,"['20649327', '9875570', '40760684', '20620012', '16705338', '22968257', '41781905', '18810195', '8446259', '38300781']",414,495.00501736602746,"[0, 0, 0, 0, 0, 0, 0, 4, 10]","[5183, 5183, 1664, 409, 165, 86, 29, 10, 0]","[0.0, 8.192961104214191e-06, 328.79543579998426, 434.4478156719706, 463.71177448000526, 477.21564985299483, 484.78655294899363, 494.9386567879701, 495.00497351097874]","[0, 0, 275, 365, 389, 400, 407, 413, 414]","[[], [], [], [], [], [], [], ['9875570', '8446259', '38300781', '18810195'], ['20649327', '9875570', '40760684', '20620012', '16705338', '22968257', '41781905', '18810195', '8446259', '38300781']]"
19,100,"['17805221', '1371440', '18949516', '6333347', '4366738', '4381486', '18374364', '13116880', '90064424', '2853291']",309,371.51515637000557,"[0, 0, 0, 0, 10]","[5183, 5183, 584, 11, 0]","[0.0, 1.0393036063760519e-05, 329.48749644903, 368.11495357501553, 371.51513104402693]","[0, 0, 275, 308, 309]","[[], [], [], [], ['17805221', '1371440', '18949516', '6333347', '4366738', '4381486', '18374364', '13116880', '90064424', '2853291']]"
20,113,"['14121786', '140098548', '26199970', '1759213', '6157837', '25816994', '14584755', '43417006', '4678846', '3825750']",286,343.5954993190244,"[0, 0, 0, 9, 10]","[5183, 5183, 70, 19, 0]","[0.0, 8.225964847952127e-06, 328.77943131001666, 339.0785531629808, 343.5954467849806]","[0, 0, 275, 285, 286]","[[], [], [], ['14121786', '140098548', '26199970', '1759213', '6157837', '25816994', '14584755', '4678846', '3825750'], ['14121786', '140098548', '26199970', '1759213', '6157837', '25816994', '14584755', '43417006', '4678846', '3825750']]"
21,115,"['35301079', '33872649', '109946221', '36345578', '4399311', '4942718', '23573229', '15879544', '25677651', '12489688']",501,602.8098764769966,"[0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 2376, 1084, 397, 174, 51, 0]","[0.0, 9.487033821642399e-06, 328.9398822110379, 481.9802552970359, 554.0654714520206, 582.6299590690178, 597.5055420090212, 602.8098431150429]","[0, 0, 275, 402, 461, 484, 496, 501]","[[], [], [], [], [], [], [], ['35301079', '33872649', '109946221', '36345578', '4399311', '4942718', '23573229', '15879544', '25677651', '12489688']]"
22,118,"['15578265', '32454714', '46602807', '4695107', '3272084', '31460499', '4465735', '6372244', '52805891', '20148808']",275,329.2968588580261,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 1.0876974556595087e-05, 329.2968197449809]","[0, 0, 275]","[[], [], ['15578265', '32454714', '46602807', '4695107', '3272084', '31460499', '4465735', '6372244', '52805891', '20148808']]"
23,124,"['21479231', '7111021', '374902', '4883040', '31363207', '13071728', '1986482', '13901073', '13899137', '32012666']",280,337.17256284097675,"[0, 0, 0, 0, 10]","[5183, 5183, 31, 12, 0]","[0.0, 9.581970516592264e-06, 328.45944170694565, 333.97224095097044, 337.1725301879924]","[0, 0, 275, 279, 280]","[[], [], [], [], ['21479231', '7111021', '374902', '4883040', '31363207', '13071728', '1986482', '13901073', '13899137', '32012666']]"
24,127,"['1320137', '9687772', '14338915', '21598000', '42009630', '35231675', '18126445', '11048759', '7549811', '30884033']",473,566.2434258889989,"[0, 0, 0, 0, 6, 6, 6, 10]","[5183, 5183, 1731, 582, 577, 89, 8, 0]","[0.0, 6.9160014390945435e-06, 328.76634498196654, 439.082975333964, 515.2911151029984, 553.9695079840021, 564.3817028179765, 566.2433800399886]","[0, 0, 275, 368, 432, 465, 472, 473]","[[], [], [], [], ['30884033', '21598000', '35231675', '18126445', '11048759', '7549811'], ['30884033', '21598000', '35231675', '18126445', '11048759', '7549811'], ['30884033', '21598000', '35231675', '18126445', '11048759', '7549811'], ['1320137', '9687772', '14338915', '21598000', '42009630', '35231675', '18126445', '11048759', '7549811', '30884033']]"
