q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['21439640', '16691520', '15721252', '7795952', '7583725', '24349992', '2931832', '15946643', '45638119', '19358586']",291,347.3598183229915,"[0, 0, 0, 10]","[5183, 5183, 12, 0]","[0.0, 7.585971616208553e-06, 344.0367200219771, 347.3597858020221]","[0, 0, 290, 291]","[[], [], [], ['21439640', '16691520', '15721252', '7795952', '7583725', '24349992', '2931832', '15946643', '45638119', '19358586']]"
11,54,"['38533515', '3504761', '1590744', '19313533', '3419709', '26025820', '49556906', '24721866', '32408470', '3973445']",295,352.57816486095544,"[0, 0, 0, 0, 10]","[5183, 5183, 26, 12, 0]","[0.0, 5.5879936553537846e-06, 343.80153622402577, 349.25647268799366, 352.57813797699055]","[0, 0, 290, 294, 295]","[[], [], [], [], ['38533515', '3504761', '1590744', '19313533', '3419709', '26025820', '49556906', '24721866', '32408470', '3973445']]"
12,56,"['13814480', '36637129', '11659421', '21601459', '19970015', '13293033', '37722384', '18852643', '4709641', '33986200']",300,358.056553225033,"[0, 0, 0, 5, 10]","[5183, 5183, 115, 11, 0]","[0.0, 5.399982910603285e-06, 345.1167108549853, 355.2942078639753, 358.05651641398435]","[0, 0, 290, 299, 300]","[[], [], [], ['36637129', '11659421', '18852643', '4709641', '21601459'], ['13814480', '36637129', '11659421', '21601459', '19970015', '13293033', '37722384', '18852643', '4709641', '33986200']]"
13,57,"['13814480', '6826100', '11659421', '10786948', '11674288', '37722384', '1605196', '23887844', '4709641', '30351165']",300,354.6601120150299,"[0, 0, 0, 0, 10]","[5183, 5183, 61, 29, 0]","[0.0, 6.799004040658474e-06, 343.87074823200237, 349.3149381650146, 354.66006678401027]","[0, 0, 290, 296, 300]","[[], [], [], [], ['13814480', '6826100', '11659421', '10786948', '11674288', '37722384', '1605196', '23887844', '4709641', '30351165']]"
14,70,"['28107602', '7225911', '21307488', '23985464', '37204802', '42489926', '2582169', '4414547', '5956380', '21557055']",290,343.56832632696023,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 7.0400419645011425e-06, 343.56829210103024]","[0, 0, 290]","[[], [], ['28107602', '7225911', '21307488', '23985464', '37204802', '42489926', '2582169', '4414547', '5956380', '21557055']]"
15,72,"['12948892', '6565037', '25365522', '21199527', '1084062', '67045088', '24721866', '19843244', '1031534', '6076903']",434,513.287152237026,"[0, 0, 0, 2, 2, 2, 2, 10]","[5183, 5183, 1868, 360, 111, 64, 16, 0]","[0.0, 6.66396226733923e-06, 344.7722141039558, 469.4564247709932, 493.84456194995437, 503.9964676289819, 509.3659102279926, 513.2871240599779]","[0, 0, 290, 396, 418, 427, 433, 434]","[[], [], [], ['1031534', '6076903'], ['1031534', '6076903'], ['1031534', '6076903'], ['1031534', '6076903'], ['12948892', '6565037', '25365522', '21199527', '1084062', '67045088', '24721866', '19843244', '1031534', '6076903']]"
16,75,"['26488879', '20330519', '37768883', '38805486', '4387784', '25657127', '36233757', '2837758', '29214508', '13965483']",379,452.9642119669588,"[0, 0, 0, 8, 8, 10]","[5183, 5183, 1105, 390, 14, 0]","[0.0, 1.3029028195887804e-05, 343.5679695419967, 420.27173655404476, 449.390754166001, 452.9641726950067]","[0, 0, 290, 354, 378, 379]","[[], [], [], ['26488879', '37768883', '38805486', '4387784', '25657127', '2837758', '29214508', '13965483'], ['26488879', '37768883', '38805486', '4387784', '25657127', '2837758', '29214508', '13965483'], ['26488879', '20330519', '37768883', '38805486', '4387784', '25657127', '36233757', '2837758', '29214508', '13965483']]"
17,94,"['12409683', '341324', '18074797', '1215116', '9904546', '13966946', '4999387', '3929361', '18025240', '15997009']",332,397.4308117229957,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 545, 95, 19, 0]","[0.0, 9.060022421181202e-06, 343.9379854419967, 382.6780856340192, 392.89441310300026, 397.43078057002276]","[0, 0, 290, 323, 331, 332]","[[], [], [], [], [], ['12409683', '341324', '18074797', '1215116', '9904546', '13966946', '4999387', '3929361', '18025240', '15997009']]"
18,99,"['10790846', '38300781', '20943272', '23342686', '37643601', '9875570', '335029', '29877890', '18810195', '25682129']",416,497.07231036003213,"[0, 0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1297, 454, 179, 84, 35, 15, 0]","[0.0, 9.491981472820044e-06, 344.2768282350153, 430.9016354570049, 464.8299888499896, 479.6278593399911, 487.9342050519772, 493.2405016130069, 497.0722770689754]","[0, 0, 290, 364, 392, 404, 411, 415, 416]","[[], [], [], [], [], [], [], [], ['10790846', '38300781', '20943272', '23342686', '37643601', '9875570', '335029', '29877890', '18810195', '25682129']]"
19,100,"['4398832', '4381486', '30714190', '14550841', '4407318', '13980338', '16108876', '2701077', '32170702', '1944452']",318,379.7865237270016,"[0, 0, 0, 9, 9, 9, 10]","[5183, 5183, 231, 103, 32, 3, 0]","[0.0, 1.0260031558573246e-05, 344.8630049530184, 363.7791606190149, 373.85036058700643, 379.10784374101786, 379.78648990701186]","[0, 0, 290, 305, 313, 317, 318]","[[], [], [], ['4398832', '4381486', '30714190', '4407318', '13980338', '16108876', '2701077', '32170702', '1944452'], ['4398832', '4381486', '30714190', '4407318', '13980338', '16108876', '2701077', '32170702', '1944452'], ['4398832', '4381486', '30714190', '4407318', '13980338', '16108876', '2701077', '32170702', '1944452'], ['4398832', '4381486', '30714190', '14550841', '4407318', '13980338', '16108876', '2701077', '32170702', '1944452']]"
20,113,"['14584755', '8318922', '8839502', '1759213', '27665523', '6157837', '44030361', '23377475', '140098548', '25816994']",297,353.63934097997844,"[0, 0, 0, 0, 10]","[5183, 5183, 63, 14, 0]","[0.0, 9.650015272200108e-06, 344.46633500797907, 350.10459654201986, 353.63931115699233]","[0, 0, 290, 296, 297]","[[], [], [], [], ['14584755', '8318922', '8839502', '1759213', '27665523', '6157837', '44030361', '23377475', '140098548', '25816994']]"
21,115,"['695938', '10993232', '109946221', '45276789', '1234098', '32450297', '33872649', '20977638', '4942718', '15879544']",436,515.3325837809825,"[0, 0, 0, 0, 0, 0, 9, 10]","[5183, 5183, 1932, 335, 121, 45, 7, 0]","[0.0, 9.760959073901176e-06, 343.87974357395433, 473.83073627296835, 498.2759710669634, 508.4060468529933, 513.7354391489644, 515.3325513059972]","[0, 0, 290, 400, 421, 430, 435, 436]","[[], [], [], [], [], [], ['10993232', '109946221', '45276789', '1234098', '32450297', '33872649', '20977638', '4942718', '15879544'], ['695938', '10993232', '109946221', '45276789', '1234098', '32450297', '33872649', '20977638', '4942718', '15879544']]"
22,118,"['4695107', '31460499', '4465735', '34603465', '6372244', '15578265', '52805891', '20148808', '33918970', '32454714']",295,350.0805593000259,"[0, 0, 9, 9, 10]","[5183, 5183, 23, 10, 0]","[0.0, 1.0604970157146454e-05, 344.6791834299802, 350.0099222699646, 350.0805258959881]","[0, 0, 290, 294, 295]","[[], [], ['4695107', '31460499', '4465735', '34603465', '6372244', '15578265', '52805891', '20148808', '32454714'], ['4695107', '31460499', '4465735', '34603465', '6372244', '15578265', '52805891', '20148808', '32454714'], ['4695107', '31460499', '4465735', '34603465', '6372244', '15578265', '52805891', '20148808', '33918970', '32454714']]"
23,124,"['7111021', '374902', '13071728', '31363207', '13899137', '1986482', '4883040', '57121667', '32012666', '13901073']",295,353.29572611895856,"[0, 0, 0, 0, 10]","[5183, 5183, 25, 15, 0]","[0.0, 7.604015991091728e-06, 344.00224837398855, 349.5163988239947, 353.2956918400014]","[0, 0, 290, 294, 295]","[[], [], [], [], ['7111021', '374902', '13071728', '31363207', '13899137', '1986482', '4883040', '57121667', '32012666', '13901073']]"
24,127,"['35231675', '7560876', '7549811', '14155726', '2033917', '21598000', '7878807', '18126445', '8219248', '9304312']",385,458.75389728997834,"[0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1295, 254, 26, 18, 0]","[0.0, 6.010988727211952e-06, 343.2825045339996, 429.5164608489722, 449.05455936898943, 454.4006686749635, 458.7538611419732]","[0, 0, 290, 364, 380, 384, 385]","[[], [], [], [], [], [], ['35231675', '7560876', '7549811', '14155726', '2033917', '21598000', '7878807', '18126445', '8219248', '9304312']]"
