q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['19358586', '24249915', '31311495', '4889228', '45638119', '7795952', '8963413', '24349992', '16734530', '7583725']",553,659.2407966220053,"[0, 0, 9, 9, 9, 10]","[5183, 5183, 5174, 54, 6, 0]","[0.0, 6.977003067731857e-06, 327.63349530799314, 652.7530230880366, 657.6665912070312, 659.2407582880114]","[0, 0, 274, 548, 552, 553]","[[], [], ['24249915', '31311495', '4889228', '45638119', '7795952', '8963413', '24349992', '16734530', '7583725'], ['24249915', '31311495', '4889228', '45638119', '7795952', '8963413', '24349992', '16734530', '7583725'], ['24249915', '31311495', '4889228', '45638119', '7795952', '8963413', '24349992', '16734530', '7583725'], ['19358586', '24249915', '31311495', '4889228', '45638119', '7795952', '8963413', '24349992', '16734530', '7583725']]"
11,54,"['3419709', '14874811', '49556906', '3973445', '24721866', '7005276', '38533515', '32408470', '9899292', '19313533']",280,337.1250461579766,"[0, 0, 0, 0, 10]","[5183, 5183, 32, 23, 0]","[0.0, 1.0935997124761343e-05, 327.4328617840074, 332.2909670549561, 337.1250101499609]","[0, 0, 274, 277, 280]","[[], [], [], [], ['3419709', '14874811', '49556906', '3973445', '24721866', '7005276', '38533515', '32408470', '9899292', '19313533']]"
12,56,"['803312', '30351165', '36637129', '36180468', '20937018', '11659421', '7482674', '1122198', '33986200', '4709641']",313,375.5075432959711,"[0, 0, 0, 0, 10]","[5183, 5183, 652, 21, 0]","[0.0, 9.123992640525103e-06, 327.60473187896423, 370.6935066069709, 375.5075059719966]","[0, 0, 274, 310, 313]","[[], [], [], [], ['803312', '30351165', '36637129', '36180468', '20937018', '11659421', '7482674', '1122198', '33986200', '4709641']]"
13,57,"['9194077', '14434123', '30351165', '22116439', '20937018', '11659421', '33986200', '18852643', '4709641', '23887844']",320,384.3298345709918,"[0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 566, 149, 75, 15, 0]","[0.0, 7.713970262557268e-06, 327.80255904700607, 365.8453636399936, 375.55186600098386, 380.5025553719606, 384.3298014049651]","[0, 0, 274, 305, 314, 319, 320]","[[], [], [], [], [], [], ['9194077', '14434123', '30351165', '22116439', '20937018', '11659421', '33986200', '18852643', '4709641', '23887844']]"
14,70,"['42489926', '5956380', '9483851', '6896063', '11903247', '37204802', '21307488', '31624828', '7225911', '28107602']",275,331.96451468300074,"[0, 0, 0, 10]","[5183, 5183, 17, 0]","[0.0, 8.189992513507605e-06, 327.8052891669795, 331.9644832559861]","[0, 0, 274, 275]","[[], [], [], ['42489926', '5956380', '9483851', '6896063', '11903247', '37204802', '21307488', '31624828', '7225911', '28107602']]"
15,72,"['6076903', '23601616', '23974474', '3973445', '7005276', '24721866', '118568', '10207180', '25915873', '1031534']",517,618.8874452270102,"[0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 10]","[5183, 5183, 1912, 1910, 241, 188, 82, 48, 33, 10, 0]","[0.0, 7.243012078106403e-06, 328.3379698059871, 450.83640662697144, 570.0185370930121, 588.5056929910206, 602.8732382070157, 609.124364887015, 613.9795458299923, 618.8370244280086, 618.8874111510231]","[0, 0, 274, 376, 478, 492, 503, 509, 513, 516, 517]","[[], [], [], ['6076903', '1031534'], ['6076903', '1031534'], ['6076903', '1031534'], ['6076903', '1031534'], ['6076903', '1031534'], ['6076903', '1031534'], ['6076903', '1031534'], ['6076903', '23601616', '23974474', '3973445', '7005276', '24721866', '118568', '10207180', '25915873', '1031534']]"
16,75,"['4387784', '38805486', '2837758', '29214508', '37768883', '36233757', '9304312', '10628767', '25657127', '13965483']",348,417.0941349809873,"[0, 0, 0, 0, 10]","[5183, 5183, 1359, 14, 0]","[0.0, 1.227302709594369e-05, 327.99197604402434, 413.5901071060216, 417.0940990949748]","[0, 0, 274, 347, 348]","[[], [], [], [], ['4387784', '38805486', '2837758', '29214508', '37768883', '36233757', '9304312', '10628767', '25657127', '13965483']]"
17,94,"['1215116', '9904546', '9110810', '2824347', '21700295', '21258863', '7386360', '35766603', '17327939', '18237384']",329,394.2670070899767,"[0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 759, 131, 74, 17, 0]","[0.0, 1.019699266180396e-05, 327.8479303919594, 375.52752690098714, 385.17441864695866, 390.1153991899919, 394.266970577999]","[0, 0, 274, 315, 323, 328, 329]","[[], [], [], [], [], [], ['1215116', '9904546', '9110810', '2824347', '21700295', '21258863', '7386360', '35766603', '17327939', '18237384']]"
18,99,"['4701662', '8856690', '12691537', '4429388', '26491450', '26283293', '38300781', '18810195', '10790846', '25515662']",451,540.5183050550404,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1815, 656, 383, 198, 84, 37, 11, 0]","[0.0, 7.838010787963867e-06, 327.7659873450175, 442.0573355120141, 484.9020499100443, 509.37673971703043, 523.8440843250137, 530.4769080580445, 535.3120353380218, 540.5182653380325]","[0, 0, 274, 371, 407, 429, 441, 447, 450, 451]","[[], [], [], [], [], [], [], [], [], ['4701662', '8856690', '12691537', '4429388', '26491450', '26283293', '38300781', '18810195', '10790846', '25515662']]"
19,100,"['16728949', '9911547', '30714190', '9076196', '25516011', '54561384', '4381486', '13116880', '2701077', '10165258']",286,342.5057701130281,"[0, 0, 0, 0, 10]","[5183, 5183, 127, 43, 0]","[0.0, 1.3791024684906006e-05, 328.0421798590105, 337.66851871903054, 342.5057312429999]","[0, 0, 274, 282, 286]","[[], [], [], [], ['16728949', '9911547', '30714190', '9076196', '25516011', '54561384', '4381486', '13116880', '2701077', '10165258']]"
20,113,"['43417006', '1759213', '14584755', '14121786', '6157837', '3825750', '8839502', '26025820', '25816994', '44030361']",280,337.56477758695837,"[0, 0, 0, 0, 10]","[5183, 5183, 65, 18, 0]","[0.0, 7.983995601534843e-06, 328.3315167010296, 333.2425291829859, 337.56474796298426]","[0, 0, 274, 279, 280]","[[], [], [], [], ['43417006', '1759213', '14584755', '14121786', '6157837', '3825750', '8839502', '26025820', '25816994', '44030361']]"
21,115,"['1103795', '4942718', '25677651', '4421742', '17023584', '26124606', '33872649', '43165768', '14021596', '32450297']",500,603.3497884550015,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 2217, 962, 568, 204, 129, 40, 18, 0]","[0.0, 7.0649548433721066e-06, 327.94539038295625, 469.61486253596377, 531.7080346570001, 569.9900626029703, 584.4031047959579, 594.0942353169667, 598.9983385090018, 603.3497504799743]","[0, 0, 274, 392, 444, 475, 487, 495, 499, 500]","[[], [], [], [], [], [], [], [], [], ['1103795', '4942718', '25677651', '4421742', '17023584', '26124606', '33872649', '43165768', '14021596', '32450297']]"
22,118,"['2604063', '42693833', '52805891', '15578265', '34603465', '4695107', '4465735', '6372244', '32454714', '20148808']",285,345.6430833170307,"[0, 0, 0, 0, 9, 10]","[5183, 5183, 114, 21, 12, 0]","[0.0, 9.404029697179794e-06, 328.03413293504855, 337.6869702070253, 342.5151597580407, 345.6430491860374]","[0, 0, 274, 281, 284, 285]","[[], [], [], [], ['2604063', '42693833', '52805891', '15578265', '34603465', '4465735', '6372244', '32454714', '20148808'], ['2604063', '42693833', '52805891', '15578265', '34603465', '4695107', '4465735', '6372244', '32454714', '20148808']]"
23,124,"['1986482', '32012666', '13901073', '31363207', '13899137', '11230569', '4883040', '7111021', '374902', '13071728']",284,345.987529659993,"[0, 0, 0, 0, 6, 6, 10]","[5183, 5183, 39, 34, 28, 13, 0]","[0.0, 8.48202034831047e-06, 327.9778357280302, 332.8538187800441, 337.74645876704017, 342.6286370320013, 345.9874919439899]","[0, 0, 274, 277, 280, 283, 284]","[[], [], [], [], ['4883040', '1986482', '32012666', '7111021', '31363207', '13071728'], ['4883040', '1986482', '32012666', '7111021', '31363207', '13071728'], ['1986482', '32012666', '13901073', '31363207', '13899137', '11230569', '4883040', '7111021', '374902', '13071728']]"
24,127,"['38528892', '16736883', '20054396', '5760247', '35231675', '21598000', '7549811', '43048059', '293661', '11200685']",404,484.79535382799804,"[0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1522, 478, 303, 29, 15, 0]","[0.0, 1.2452015653252602e-05, 327.631652276963, 423.58978126896545, 456.9479221359943, 476.103873703978, 480.98612681101076, 484.7953213399742]","[0, 0, 274, 356, 383, 400, 403, 404]","[[], [], [], [], [], [], [], ['38528892', '16736883', '20054396', '5760247', '35231675', '21598000', '7549811', '43048059', '293661', '11200685']]"
