q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
13,57,"['4709641', '7426741', '13814480', '1605196', '33986200', '14192687', '9675944', '22843616', '11659421', '21601459']",72,77.12457028595963,"[0, 0, 0, 0, 0, 0, 10]","[750, 750, 142, 69, 26, 13, 0]","[0.0, 1.0568008292466402e-05, 51.45364169997629, 63.407102248980664, 69.57418037496973, 73.64304557599826, 77.12452776200371]","[0, 0, 51, 62, 68, 71, 72]","[[], [], [], [], [], [], ['4709641', '7426741', '13814480', '1605196', '33986200', '14192687', '9675944', '22843616', '11659421', '21601459']]"
14,70,"['4414547', '11903247', '7225911', '42489926', '28107602', '21307488', '39637840', '37204802', '4389394', '5956380']",55,59.42322542099282,"[0, 0, 0, 0, 10]","[750, 750, 21, 12, 0]","[0.0, 1.396099105477333e-05, 51.52106996200746, 55.583262269967236, 59.423183383012656]","[0, 0, 51, 54, 55]","[[], [], [], [], ['4414547', '11903247', '7225911', '42489926', '28107602', '21307488', '39637840', '37204802', '4389394', '5956380']]"
15,72,"['8771704', '35962023', '1031534', '40500438', '25475802', '27127885', '19313533', '1371440', '9911547', '6076903']",101,105.59286266198615,"[0, 0, 0, 0, 0, 0, 0, 10]","[750, 750, 350, 155, 86, 54, 12, 0]","[0.0, 1.6878999304026365e-05, 51.56468332000077, 75.52768893900793, 87.63306204002583, 97.20085696602473, 101.35386037203716, 105.5928228260018]","[0, 0, 51, 76, 88, 95, 100, 101]","[[], [], [], [], [], [], [], ['8771704', '35962023', '1031534', '40500438', '25475802', '27127885', '19313533', '1371440', '9911547', '6076903']]"
16,75,"['29214508', '14591894', '13965483', '38805486', '37768883', '13791206', '25657127', '4387784', '20330519', '36233757']",69,67.79522968700621,"[0, 0, 0, 10]","[750, 750, 250, 0]","[0.0, 1.4659017324447632e-05, 51.8345789470477, 67.79518753802404]","[0, 0, 51, 69]","[[], [], [], ['29214508', '14591894', '13965483', '38805486', '37768883', '13791206', '25657127', '4387784', '20330519', '36233757']]"
17,94,"['3866315', '3929361', '46765242', '13966946', '27093166', '1215116', '5172048', '27944135', '8756719', '39892135']",69,70.5404333609622,"[0, 0, 0, 9, 9, 10]","[750, 750, 113, 104, 11, 0]","[0.0, 1.0663003195077181e-05, 51.40197205898585, 59.44997580599738, 67.4700450039818, 70.54034678300377]","[0, 0, 51, 60, 68, 69]","[[], [], [], ['3866315', '3929361', '46765242', '13966946', '27093166', '1215116', '5172048', '8756719', '39892135'], ['3866315', '3929361', '46765242', '13966946', '27093166', '1215116', '5172048', '8756719', '39892135'], ['3866315', '3929361', '46765242', '13966946', '27093166', '1215116', '5172048', '27944135', '8756719', '39892135']]"
18,99,"['1546650', '21465696', '30379039', '23700330', '19313533', '12265561', '21164071', '18810195', '22174015', '9875570']",109,115.2469457439729,"[0, 0, 0, 0, 0, 0, 0, 0, 10]","[750, 750, 392, 201, 82, 41, 23, 15, 0]","[0.0, 2.0205974578857422e-05, 51.52426054299576, 79.31184598099208, 95.200445495022, 103.25439596298384, 107.38286855397746, 111.45925394201186, 115.24689017998753]","[0, 0, 51, 79, 94, 101, 105, 108, 109]","[[], [], [], [], [], [], [], [], ['1546650', '21465696', '30379039', '23700330', '19313533', '12265561', '21164071', '18810195', '22174015', '9875570']]"
19,100,"['30714190', '92499', '13116880', '4381486', '18374364', '13980338', '14550841', '17271462', '18909530', '10165258']",70,70.19502177799586,"[0, 0, 0, 0, 0, 10]","[750, 750, 111, 68, 33, 0]","[0.0, 1.4707969967275858e-05, 52.070153253967874, 60.250772484985646, 66.0930762150092, 70.19498021801701]","[0, 0, 51, 60, 66, 70]","[[], [], [], [], [], ['30714190', '92499', '13116880', '4381486', '18374364', '13980338', '14550841', '17271462', '18909530', '10165258']]"
20,113,"['40790033', '6157837', '14584755', '44030361', '25816994', '8318922', '43417006', '3825750', '14121786', '1759213']",59,62.49374841700774,"[0, 0, 0, 0, 0, 10]","[750, 750, 46, 18, 12, 0]","[0.0, 1.0743970051407814e-05, 51.23425310297171, 55.32053888699738, 59.35405968595296, 62.493703833955806]","[0, 0, 51, 55, 58, 59]","[[], [], [], [], [], ['40790033', '6157837', '14584755', '44030361', '25816994', '8318922', '43417006', '3825750', '14121786', '1759213']]"
21,115,"['4942718', '1234098', '17967608', '695938', '1103795', '18321590', '33872649', '16532419', '28821565', '109946221']",85,87.65062571503222,"[0, 0, 0, 0, 0, 7, 10]","[750, 750, 310, 94, 20, 13, 0]","[0.0, 1.3487995602190495e-05, 51.81413314602105, 71.90763059299206, 80.02921557199443, 84.16088649799349, 87.6505806100322]","[0, 0, 51, 73, 81, 84, 85]","[[], [], [], [], [], ['4942718', '1234098', '17967608', '33872649', '1103795', '28821565', '109946221'], ['4942718', '1234098', '17967608', '695938', '1103795', '18321590', '33872649', '16532419', '28821565', '109946221']]"
22,118,"['4465735', '2604063', '20148808', '5922085', '32454714', '52805891', '12658073', '6372244', '4695107', '31460499']",66,69.23204128094949,"[0, 0, 0, 0, 5, 6, 6, 10]","[750, 750, 56, 29, 24, 23, 5, 0]","[0.0, 1.5343015547841787e-05, 51.50194168003509, 55.6219277420314, 59.74268204002874, 63.851296537031885, 67.9730390230543, 69.23200241604354]","[0, 0, 51, 56, 59, 62, 65, 66]","[[], [], [], [], ['4465735', '2604063', '20148808', '32454714', '6372244'], ['31460499', '4465735', '2604063', '20148808', '32454714', '6372244'], ['31460499', '4465735', '2604063', '20148808', '32454714', '6372244'], ['4465735', '2604063', '20148808', '5922085', '32454714', '52805891', '12658073', '6372244', '4695107', '31460499']]"
23,124,"['21479231', '7111021', '1986482', '32012666', '31363207', '4883040', '20188586', '57121667', '13914633', '35087728']",55,55.78937562298961,"[0, 0, 0, 10]","[750, 750, 37, 0]","[0.0, 9.912997484207153e-06, 51.66703652398428, 55.789345614030026]","[0, 0, 51, 55]","[[], [], [], ['21479231', '7111021', '1986482', '32012666', '31363207', '4883040', '20188586', '57121667', '13914633', '35087728']]"
24,127,"['11048759', '3765739', '25901598', '30184745', '18126445', '30884033', '4389394', '21598000', '35231675', '7549811']",139,146.6802919000038,"[0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 10]","[750, 750, 458, 254, 148, 144, 87, 60, 21, 15, 0]","[0.0, 1.08070089481771e-05, 51.395998444990255, 83.04795232997276, 102.4923454420059, 114.49690924800234, 126.53885977697792, 134.60666330700042, 138.7831499960157, 142.8561207309831, 146.6802564410027]","[0, 0, 51, 83, 101, 112, 123, 130, 135, 138, 139]","[[], [], [], [], [], ['35231675', '21598000', '18126445', '7549811'], ['35231675', '21598000', '18126445', '7549811'], ['35231675', '21598000', '18126445', '7549811'], ['35231675', '21598000', '18126445', '7549811'], ['35231675', '21598000', '18126445', '7549811'], ['11048759', '3765739', '25901598', '30184745', '18126445', '30884033', '4389394', '21598000', '35231675', '7549811']]"
