q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['7583725', '43385013', '2389574', '45638119', '7736860', '17755060', '22401720', '21439640', '7821634', '15113221']",108,53.9735087499721,"[0, 0, 10]","[750, 750, 0]","[0.0, 1.1042982805520296e-05, 53.97347238496877]","[0, 0, 108]","[[], [], ['7583725', '43385013', '2389574', '45638119', '7736860', '17755060', '22401720', '21439640', '7821634', '15113221']]"
11,54,"['9752604', '22036571', '26025820', '1590744', '3973445', '3419709', '24721866', '32408470', '49556906', '14874811']",116,62.887778443982825,"[0, 0, 0, 0, 9, 10]","[750, 750, 19, 12, 3, 0]","[0.0, 1.452199649065733e-05, 58.054411828983575, 60.148555192979984, 62.284322044986766, 62.887738163990434]","[0, 0, 108, 112, 115, 116]","[[], [], [], [], ['9752604', '22036571', '26025820', '1590744', '3973445', '3419709', '24721866', '32408470', '49556906'], ['9752604', '22036571', '26025820', '1590744', '3973445', '3419709', '24721866', '32408470', '49556906', '14874811']]"
12,56,"['13814480', '33986200', '30351165', '4459491', '11659421', '51386222', '35777860', '14434123', '4709641', '19970015']",169,83.97371999401366,"[0, 0, 0, 0, 0, 0, 0, 0, 6, 10]","[750, 750, 184, 86, 46, 18, 15, 14, 8, 0]","[0.0, 8.544011507183313e-06, 50.959119877021294, 64.65608279802836, 71.06928638200043, 75.2142099890043, 77.37161700002616, 79.52950032899389, 81.75811421102844, 83.97368547099177]","[0, 0, 108, 136, 150, 158, 162, 165, 168, 169]","[[], [], [], [], [], [], [], [], ['35777860', '14434123', '33986200', '4709641', '19970015', '11659421'], ['13814480', '33986200', '30351165', '4459491', '11659421', '51386222', '35777860', '14434123', '4709641', '19970015']]"
13,57,"['33986200', '7482674', '4459491', '20937018', '18852643', '14192687', '11659421', '35777860', '13293033', '4709641']",198,96.13459674397018,"[0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 9, 10]","[750, 750, 216, 109, 77, 58, 40, 22, 16, 9, 6, 0]","[0.0, 2.3229047656059265e-05, 51.32664805604145, 66.9798928850214, 74.69384098303271, 80.55213149200426, 84.88771171704866, 88.74731368903304, 90.84100621804828, 92.79050046100747, 94.79158797202399, 96.13455371500459]","[0, 0, 108, 140, 157, 169, 179, 186, 190, 194, 197, 198]","[[], [], [], [], [], [], [], [], ['14192687', '4709641', '7482674', '20937018', '4459491', '11659421'], ['14192687', '4709641', '7482674', '20937018', '4459491', '11659421'], ['33986200', '7482674', '4459491', '20937018', '18852643', '14192687', '11659421', '35777860', '4709641'], ['33986200', '7482674', '4459491', '20937018', '18852643', '14192687', '11659421', '35777860', '13293033', '4709641']]"
14,70,"['4414547', '5956380', '4389394', '7225911', '27949347', '28107602', '21307488', '23985464', '2582169', '14367469']",112,52.65064557699952,"[0, 0, 0, 10]","[750, 750, 20, 0]","[0.0, 1.5945988707244396e-05, 50.52716476097703, 52.65059235796798]","[0, 0, 108, 112]","[[], [], [], ['4414547', '5956380', '4389394', '7225911', '27949347', '28107602', '21307488', '23985464', '2582169', '14367469']]"
15,72,"['25328476', '43048059', '14405193', '1031534', '14492964', '8453819', '6076903', '43890638', '14419116', '14296612']",181,89.40369280794403,"[0, 0, 0, 0, 0, 0, 6, 10]","[750, 750, 356, 82, 19, 12, 6, 0]","[0.0, 8.91898525878787e-06, 50.552922739007045, 77.0301365229534, 83.35902271600207, 85.68356218497502, 87.81213510798989, 89.4036581919645]","[0, 0, 108, 160, 173, 177, 180, 181]","[[], [], [], [], [], [], ['14492964', '8453819', '6076903', '25328476', '14296612', '1031534'], ['25328476', '43048059', '14405193', '1031534', '14492964', '8453819', '6076903', '43890638', '14419116', '14296612']]"
16,75,"['14155726', '38805486', '25657127', '29214508', '4387784', '37768883', '778436', '13965483', '29367554', '36233757']",151,72.24736890301574,"[0, 0, 0, 0, 10]","[750, 750, 270, 12, 0]","[0.0, 1.4133984223008156e-05, 51.14122684800532, 70.00421084801201, 72.24733415298397]","[0, 0, 108, 148, 151]","[[], [], [], [], ['14155726', '38805486', '25657127', '29214508', '4387784', '37768883', '778436', '13965483', '29367554', '36233757']]"
17,94,"['76776022', '350542', '4999387', '31363207', '16787954', '26045237', '17925632', '1215116', '4695107', '25298276']",150,77.70929448498646,"[0, 0, 0, 0, 0, 7, 7, 10]","[750, 750, 195, 23, 20, 13, 6, 0]","[0.0, 8.606002666056156e-06, 55.21854089596309, 69.61281378299464, 71.78145834198222, 74.10555378097342, 76.26597214996582, 77.70926510699792]","[0, 0, 108, 137, 142, 146, 149, 150]","[[], [], [], [], [], ['76776022', '350542', '4999387', '17925632', '1215116', '4695107', '25298276'], ['76776022', '350542', '4999387', '17925632', '1215116', '4695107', '25298276'], ['76776022', '350542', '4999387', '31363207', '16787954', '26045237', '17925632', '1215116', '4695107', '25298276']]"
18,99,"['6788835', '12691537', '1546650', '26283293', '18810195', '13583615', '8533245', '8219248', '1371440', '36357627']",166,82.67976915795589,"[0, 0, 0, 0, 0, 9, 10]","[750, 750, 330, 25, 16, 7, 0]","[0.0, 1.5192956198006868e-05, 52.59690783295082, 76.88438708300237, 79.03292080998654, 81.09748222399503, 82.67973201296991]","[0, 0, 108, 156, 161, 165, 166]","[[], [], [], [], [], ['6788835', '12691537', '1546650', '26283293', '18810195', '8533245', '8219248', '1371440', '36357627'], ['6788835', '12691537', '1546650', '26283293', '18810195', '13583615', '8533245', '8219248', '1371440', '36357627']]"
19,100,"['10015292', '25550665', '14550841', '4421787', '4398832', '21793890', '6472746', '2701077', '1944452', '4381486']",161,73.59496407798724,"[0, 0, 0, 0, 0, 0, 0, 8, 8, 10]","[750, 750, 125, 64, 44, 31, 25, 17, 3, 0]","[0.0, 1.1065974831581116e-05, 48.13430499698734, 57.01948860596167, 62.69795470801182, 66.48611721798079, 68.97731379797915, 70.96248070796719, 72.92223484400893, 73.59493361896602]","[0, 0, 108, 127, 137, 145, 151, 156, 160, 161]","[[], [], [], [], [], [], [], ['10015292', '25550665', '4398832', '21793890', '6472746', '2701077', '1944452', '4381486'], ['10015292', '25550665', '4398832', '21793890', '6472746', '2701077', '1944452', '4381486'], ['10015292', '25550665', '14550841', '4421787', '4398832', '21793890', '6472746', '2701077', '1944452', '4381486']]"
20,113,"['27428509', '43417006', '14121786', '1759213', '6157837', '25816994', '43557480', '14584755', '40790033', '44030361']",139,86.4845268119825,"[0, 0, 0, 0, 0, 7, 7, 10]","[750, 750, 111, 35, 16, 9, 4, 0]","[0.0, 1.5097029972821474e-05, 61.68932149303146, 74.78962170903105, 79.86418622505153, 82.44320876605343, 85.40765812300378, 86.4844657270005]","[0, 0, 108, 125, 131, 135, 138, 139]","[[], [], [], [], [], ['1759213', '27428509', '6157837', '43557480', '40790033', '14121786', '44030361'], ['1759213', '27428509', '6157837', '43557480', '40790033', '14121786', '44030361'], ['27428509', '43417006', '14121786', '1759213', '6157837', '25816994', '43557480', '14584755', '40790033', '44030361']]"
21,115,"['25677651', '24746892', '36497180', '21902910', '45401535', '3430789', '10761515', '7447120', '45341480', '33872649']",174,87.08018065901706,"[0, 0, 0, 0, 0, 0, 9, 10]","[750, 750, 316, 68, 27, 12, 3, 0]","[0.0, 1.380604226142168e-05, 54.13304309203522, 76.5128829650348, 82.07577088102698, 84.31525584403425, 86.26760333200218, 87.08013163099531]","[0, 0, 108, 154, 165, 170, 173, 174]","[[], [], [], [], [], [], ['25677651', '24746892', '36497180', '21902910', '45401535', '3430789', '10761515', '7447120', '33872649'], ['25677651', '24746892', '36497180', '21902910', '45401535', '3430789', '10761515', '7447120', '45341480', '33872649']]"
22,118,"['6372244', '4303939', '24746892', '4465735', '31460499', '52805891', '20148808', '32454714', '2604063', '4695107']",122,65.02147098298883,"[0, 0, 0, 0, 10]","[750, 750, 62, 20, 0]","[0.0, 2.0557024981826544e-05, 57.342279887991026, 62.84112189698499, 65.02142585301772]","[0, 0, 108, 118, 122]","[[], [], [], [], ['6372244', '4303939', '24746892', '4465735', '31460499', '52805891', '20148808', '32454714', '2604063', '4695107']]"
23,124,"['31363207', '4389394', '44562058', '7111021', '4883040', '21479231', '32012666', '13899137', '13914633', '35087728']",118,59.49176093103597,"[0, 0, 0, 0, 10]","[750, 750, 43, 14, 0]","[0.0, 8.446979336440563e-06, 52.44509456597734, 57.25650433101691, 59.491731807007454]","[0, 0, 108, 115, 118]","[[], [], [], [], ['31363207', '4389394', '44562058', '7111021', '4883040', '21479231', '32012666', '13899137', '13914633', '35087728']]"
24,127,"['40145839', '7549811', '18126445', '6923795', '21943141', '35231675', '21598000', '30884033', '2727303', '4544916']",282,136.59021230600774,"[0, 0, 0, 0, 0, 7, 7, 7, 7, 10]","[750, 750, 378, 256, 163, 156, 105, 64, 31, 0]","[0.0, 1.1253054253757e-05, 53.18207732203882, 80.34890089702094, 97.80664223601343, 109.32997895905282, 120.52322451700456, 128.1976934230188, 134.0082639080356, 136.5901745520532]","[0, 0, 108, 163, 201, 226, 250, 266, 276, 282]","[[], [], [], [], [], ['35231675', '40145839', '21598000', '4544916', '7549811', '18126445', '6923795'], ['35231675', '40145839', '21598000', '4544916', '7549811', '18126445', '6923795'], ['35231675', '40145839', '21598000', '4544916', '7549811', '18126445', '6923795'], ['35231675', '40145839', '21598000', '4544916', '7549811', '18126445', '6923795'], ['40145839', '7549811', '18126445', '6923795', '21943141', '35231675', '21598000', '30884033', '2727303', '4544916']]"
