q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['1171121', '21181273', '7583725', '19358586', '7795952', '45638119', '15113221', '22401720', '37204802', '4889228']",270,63.729369478998706,"[0, 0, 0, 8, 8, 8, 10]","[750, 750, 21, 13, 11, 3, 0]","[0.0, 1.1241005267947912e-05, 58.36115429602796, 60.57712078402983, 61.83568578498671, 63.032422429008875, 63.729335190029815]","[0, 0, 251, 259, 264, 269, 270]","[[], [], [], ['1171121', '21181273', '7583725', '19358586', '7795952', '45638119', '15113221', '22401720'], ['1171121', '21181273', '7583725', '19358586', '7795952', '45638119', '15113221', '22401720'], ['1171121', '21181273', '7583725', '19358586', '7795952', '45638119', '15113221', '22401720'], ['1171121', '21181273', '7583725', '19358586', '7795952', '45638119', '15113221', '22401720', '37204802', '4889228']]"
11,54,"['3973445', '7005276', '3504761', '23974474', '24721866', '49556906', '26025820', '38533515', '14874811', '32408470']",270,66.36415656498866,"[0, 0, 0, 4, 4, 7, 9, 10]","[750, 750, 15, 11, 8, 5, 3, 0]","[0.0, 1.974700717255473e-05, 60.819030563987326, 62.522713503974956, 63.65382478898391, 64.77020301896846, 65.77003909897758, 66.36411250696983]","[0, 0, 251, 257, 262, 266, 269, 270]","[[], [], [], ['3973445', '49556906', '32408470', '24721866'], ['3973445', '49556906', '32408470', '24721866'], ['3973445', '49556906', '26025820', '7005276', '3504761', '32408470', '24721866'], ['3973445', '7005276', '3504761', '23974474', '24721866', '49556906', '26025820', '14874811', '32408470'], ['3973445', '7005276', '3504761', '23974474', '24721866', '49556906', '26025820', '38533515', '14874811', '32408470']]"
12,56,"['11659421', '4709641', '19970015', '13814480', '10273147', '35777860', '20937018', '14192687', '4410181', '4459491']",388,86.21789158601314,"[0, 0, 0, 0, 0, 0, 4, 7, 10]","[750, 750, 212, 132, 17, 14, 10, 7, 0]","[0.0, 1.404003705829382e-05, 54.42995050502941, 70.6341788439895, 80.4510867940262, 82.46813326899428, 84.01885509199928, 85.11969077703543, 86.21784930903232]","[0, 0, 251, 323, 368, 375, 381, 385, 388]","[[], [], [], [], [], [], ['11659421', '4709641', '20937018', '4459491'], ['11659421', '35777860', '4709641', '19970015', '20937018', '13814480', '4459491'], ['11659421', '4709641', '19970015', '13814480', '10273147', '35777860', '20937018', '14192687', '4410181', '4459491']]"
13,57,"['11659421', '4709641', '44408494', '13814480', '18852643', '13293033', '15347087', '51386222', '14192687', '4459491']",384,85.23327460401924,"[0, 0, 0, 0, 0, 0, 5, 10]","[750, 750, 204, 100, 58, 15, 10, 0]","[0.0, 1.501000951975584e-05, 54.322617225989234, 69.72935447498458, 77.82337922701845, 82.39665152900852, 84.13276247901376, 85.2332148529822]","[0, 0, 251, 320, 354, 374, 380, 384]","[[], [], [], [], [], [], ['15347087', '4709641', '13814480', '18852643', '4459491'], ['11659421', '4709641', '44408494', '13814480', '18852643', '13293033', '15347087', '51386222', '14192687', '4459491']]"
14,70,"['5254463', '5956380', '7506409', '31624828', '4414547', '7225911', '21307488', '42489926', '37204802', '11903247']",279,62.12287177197868,"[0, 0, 0, 1, 6, 6, 6, 10]","[750, 750, 22, 21, 16, 7, 5, 0]","[0.0, 1.5199999324977398e-05, 54.491291583981365, 56.41115247498965, 58.28159357095137, 60.17212449997896, 61.146103088976815, 62.122827529965434]","[0, 0, 251, 259, 267, 273, 276, 279]","[[], [], [], ['5956380'], ['5254463', '4414547', '5956380', '7225911', '37204802', '11903247'], ['5254463', '4414547', '5956380', '7225911', '37204802', '11903247'], ['5254463', '4414547', '5956380', '7225911', '37204802', '11903247'], ['5254463', '5956380', '7506409', '31624828', '4414547', '7225911', '21307488', '42489926', '37204802', '11903247']]"
15,72,"['14296612', '3930020', '23513718', '6076903', '12631697', '25328476', '27460509', '1031534', '14419116', '17231273']",472,104.49107994901715,"[0, 0, 0, 0, 0, 0, 0, 10]","[750, 750, 452, 79, 67, 29, 21, 0]","[0.0, 1.6956008039414883e-05, 52.714425649959594, 86.98781837400747, 93.52935284900013, 99.15878045000136, 102.29674850701122, 104.49103901500348]","[0, 0, 251, 403, 430, 453, 464, 472]","[[], [], [], [], [], [], [], ['14296612', '3930020', '23513718', '6076903', '12631697', '25328476', '27460509', '1031534', '14419116', '17231273']]"
16,75,"['38805486', '29367554', '2837758', '4387784', '13965483', '29214508', '25657127', '7465900', '36233757', '37768883']",336,74.99660554900765,"[0, 0, 0, 0, 10]","[750, 750, 233, 15, 0]","[0.0, 9.58004966378212e-06, 54.82066382304765, 72.98423288302729, 74.99656745605171]","[0, 0, 251, 330, 336]","[[], [], [], [], ['38805486', '29367554', '2837758', '4387784', '13965483', '29214508', '25657127', '7465900', '36233757', '37768883']]"
17,94,"['38127792', '1546650', '25298276', '8428837', '13966946', '3929361', '1215116', '39443128', '13764090', '6251620']",350,81.33116500201868,"[0, 0, 0, 0, 0, 10]","[750, 750, 212, 57, 18, 0]","[0.0, 1.1760042980313301e-05, 57.79934438201599, 74.60053799801972, 79.39130717003718, 81.3311127719935]","[0, 0, 251, 323, 343, 350]","[[], [], [], [], [], ['38127792', '1546650', '25298276', '8428837', '13966946', '3929361', '1215116', '39443128', '13764090', '6251620']]"
18,99,"['47240151', '8219248', '26104554', '18810195', '30379039', '19313533', '6788835', '9875570', '35531883', '38300781']",495,114.42656299896771,"[0, 0, 0, 0, 0, 7, 7, 8, 8, 8, 8, 8, 10]","[750, 750, 303, 143, 75, 68, 36, 35, 24, 10, 6, 4, 0]","[0.0, 1.4372984878718853e-05, 58.81341774901375, 81.18422351300251, 92.58082885103067, 98.49386643798789, 103.83509476203471, 106.56523738999385, 109.47214571502991, 111.41268036502879, 112.50956169201527, 113.48949383298168, 114.42649186798371]","[0, 0, 251, 353, 402, 428, 452, 465, 478, 487, 491, 494, 495]","[[], [], [], [], [], ['47240151', '9875570', '8219248', '26104554', '18810195', '19313533', '6788835'], ['47240151', '9875570', '8219248', '26104554', '18810195', '19313533', '6788835'], ['47240151', '8219248', '26104554', '18810195', '19313533', '6788835', '9875570', '38300781'], ['47240151', '8219248', '26104554', '18810195', '19313533', '6788835', '9875570', '38300781'], ['47240151', '8219248', '26104554', '18810195', '19313533', '6788835', '9875570', '38300781'], ['47240151', '8219248', '26104554', '18810195', '19313533', '6788835', '9875570', '38300781'], ['47240151', '8219248', '26104554', '18810195', '19313533', '6788835', '9875570', '38300781'], ['47240151', '8219248', '26104554', '18810195', '30379039', '19313533', '6788835', '9875570', '35531883', '38300781']]"
19,100,"['4381486', '25550665', '10015292', '30714190', '2701077', '4398832', '25041967', '1944452', '4421787', '14550841']",340,70.93780500499997,"[0, 0, 0, 0, 6, 10]","[750, 750, 120, 72, 66, 0]","[0.0, 2.39540240727365e-05, 51.26129893900361, 60.52780279703438, 65.77420046401676, 70.93774621305056]","[0, 0, 251, 292, 317, 340]","[[], [], [], [], ['4381486', '30714190', '4421787', '14550841', '2701077', '4398832'], ['4381486', '25550665', '10015292', '30714190', '2701077', '4398832', '25041967', '1944452', '4421787', '14550841']]"
20,113,"['43557480', '40790033', '43417006', '1759213', '6157837', '14584755', '44030361', '25816994', '27665523', '140098548']",320,81.77167596598156,"[0, 0, 0, 7, 7, 9, 9, 10]","[750, 750, 89, 82, 11, 9, 4, 0]","[0.0, 1.5760015230625868e-05, 60.9736274050083, 70.23685594601557, 77.89504231401952, 79.15399070701096, 80.54783319000853, 81.77161211002385]","[0, 0, 251, 282, 310, 315, 319, 320]","[[], [], [], ['43557480', '40790033', '1759213', '6157837', '14584755', '44030361', '140098548'], ['43557480', '40790033', '1759213', '6157837', '14584755', '44030361', '140098548'], ['43557480', '40790033', '1759213', '6157837', '14584755', '44030361', '25816994', '27665523', '140098548'], ['43557480', '40790033', '1759213', '6157837', '14584755', '44030361', '25816994', '27665523', '140098548'], ['43557480', '40790033', '43417006', '1759213', '6157837', '14584755', '44030361', '25816994', '27665523', '140098548']]"
21,115,"['5500086', '21902910', '109946221', '24746892', '26751583', '12489688', '33872649', '25677651', '10993232', '23686039']",476,110.78444413398392,"[0, 0, 0, 0, 0, 0, 0, 6, 6, 8, 10]","[750, 750, 346, 150, 79, 42, 17, 11, 6, 4, 0]","[0.0, 1.1971977073699236e-05, 56.978366453025956, 83.73786326602567, 96.05968970799586, 102.35903233801946, 105.91778019699268, 107.80699089297559, 108.79719767899951, 109.83511917002033, 110.78440334397601]","[0, 0, 251, 367, 418, 445, 460, 467, 472, 475, 476]","[[], [], [], [], [], [], [], ['109946221', '23686039', '33872649', '10993232', '26751583', '21902910'], ['109946221', '23686039', '33872649', '10993232', '26751583', '21902910'], ['21902910', '109946221', '24746892', '26751583', '33872649', '25677651', '10993232', '23686039'], ['5500086', '21902910', '109946221', '24746892', '26751583', '12489688', '33872649', '25677651', '10993232', '23686039']]"
22,118,"['6372244', '20148808', '15578265', '52805891', '32454714', '31460499', '4695107', '1103795', '4465735', '12658073']",278,65.06527039298089,"[0, 0, 0, 0, 8, 9, 10]","[750, 750, 41, 15, 7, 6, 0]","[0.0, 9.680050425231457e-06, 57.1502036320162, 61.2112761940225, 62.90334158600308, 64.00481583201326, 65.06523092504358]","[0, 0, 251, 266, 272, 275, 278]","[[], [], [], [], ['6372244', '15578265', '52805891', '32454714', '31460499', '4695107', '1103795', '4465735'], ['6372244', '20148808', '15578265', '52805891', '32454714', '31460499', '4695107', '1103795', '4465735'], ['6372244', '20148808', '15578265', '52805891', '32454714', '31460499', '4695107', '1103795', '4465735', '12658073']]"
23,124,"['1986482', '341324', '31363207', '4883040', '7111021', '32012666', '13899137', '13901073', '14319754', '21479231']",298,68.24885240604635,"[0, 0, 0, 0, 9, 9, 9, 9, 10]","[750, 750, 44, 33, 24, 14, 6, 4, 0]","[0.0, 1.5326018910855055e-05, 55.06605489901267, 59.05653410003288, 62.30639068299206, 64.46733390702866, 66.05671798798721, 67.17161896202015, 68.24880274600582]","[0, 0, 251, 267, 279, 288, 294, 297, 298]","[[], [], [], [], ['1986482', '341324', '31363207', '4883040', '7111021', '32012666', '13899137', '14319754', '21479231'], ['1986482', '341324', '31363207', '4883040', '7111021', '32012666', '13899137', '14319754', '21479231'], ['1986482', '341324', '31363207', '4883040', '7111021', '32012666', '13899137', '14319754', '21479231'], ['1986482', '341324', '31363207', '4883040', '7111021', '32012666', '13899137', '14319754', '21479231'], ['1986482', '341324', '31363207', '4883040', '7111021', '32012666', '13899137', '13901073', '14319754', '21479231']]"
24,127,"['1371440', '21598000', '35231675', '30884033', '18126445', '7549811', '22029384', '11419230', '2727303', '8093935']",573,133.94219097698806,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 9, 10]","[750, 750, 409, 259, 130, 56, 38, 21, 13, 7, 6, 3, 0]","[0.0, 1.787103246897459e-05, 58.87587541900575, 90.59746914199786, 110.7034638680052, 120.38196757703554, 125.11861933901673, 128.2418824210181, 130.22770992002916, 131.31672275200253, 132.28297673899215, 133.25306461099535, 133.94211037404602]","[0, 0, 251, 388, 475, 519, 539, 553, 561, 566, 569, 572, 573]","[[], [], [], [], [], [], [], [], [], ['21598000', '35231675', '2727303', '30884033', '18126445', '7549811'], ['21598000', '35231675', '2727303', '30884033', '18126445', '7549811'], ['21598000', '35231675', '30884033', '18126445', '7549811', '22029384', '11419230', '2727303', '8093935'], ['1371440', '21598000', '35231675', '30884033', '18126445', '7549811', '22029384', '11419230', '2727303', '8093935']]"
