q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['24349992', '7583725', '16734530', '7821634', '24249915', '21439640', '7795952', '15721252', '20183360', '45638119']",147,121.10458340396872,"[0, 0, 8, 8, 8, 10]","[750, 750, 742, 64, 4, 0]","[0.0, 9.424984455108643e-06, 57.506243480951525, 113.23131270095473, 120.03811485599726, 121.10454598395154]","[0, 0, 70, 139, 146, 147]","[[], [], ['24349992', '7583725', '16734530', '7821634', '24249915', '15721252', '20183360', '45638119'], ['24349992', '7583725', '16734530', '7821634', '24249915', '15721252', '20183360', '45638119'], ['24349992', '7583725', '16734530', '7821634', '24249915', '15721252', '20183360', '45638119'], ['24349992', '7583725', '16734530', '7821634', '24249915', '21439640', '7795952', '15721252', '20183360', '45638119']]"
11,54,"['24721866', '32408470', '49556906', '26025820', '38533515', '7005276', '3761017', '1590744', '3973445', '23974474']",73,58.36640228203032,"[0, 0, 0, 10]","[750, 750, 17, 0]","[0.0, 1.554400660097599e-05, 54.990402232971974, 58.36636660702061]","[0, 0, 70, 73]","[[], [], [], ['24721866', '32408470', '49556906', '26025820', '38533515', '7005276', '3761017', '1590744', '3973445', '23974474']]"
12,56,"['24530130', '4709641', '18852643', '9194077', '30351165', '37205759', '4459491', '15347087', '20937018', '11659421']",88,75.86046684900066,"[0, 0, 0, 0, 9, 10]","[750, 750, 140, 14, 5, 0]","[0.0, 1.2162025086581707e-05, 59.0864137840108, 71.35683220002102, 74.7305955089978, 75.86042989802081]","[0, 0, 70, 84, 87, 88]","[[], [], [], [], ['24530130', '4709641', '18852643', '9194077', '30351165', '4459491', '15347087', '20937018', '11659421'], ['24530130', '4709641', '18852643', '9194077', '30351165', '37205759', '4459491', '15347087', '20937018', '11659421']]"
13,57,"['13293033', '4709641', '30351165', '1605196', '4459491', '10641715', '20937018', '14434123', '13814480', '11659421']",97,84.2840912459651,"[0, 0, 0, 0, 10]","[750, 750, 192, 70, 0]","[0.0, 1.4959950931370258e-05, 59.28028398897732, 77.3834064679686, 84.28405710996594]","[0, 0, 70, 89, 97]","[[], [], [], [], ['13293033', '4709641', '30351165', '1605196', '4459491', '10641715', '20937018', '14434123', '13814480', '11659421']]"
14,70,"['5956380', '4414547', '11903247', '5468807', '2582169', '28107602', '37204802', '21307488', '7225911', '42489926']",77,69.38897594000446,"[0, 0, 0, 4, 4, 10]","[750, 750, 22, 18, 11, 0]","[0.0, 1.1120981071144342e-05, 60.08668091800064, 63.430127003986854, 66.74560871900758, 69.3889343990013]","[0, 0, 70, 73, 76, 77]","[[], [], [], ['5956380', '4414547', '37204802', '7225911'], ['5956380', '4414547', '37204802', '7225911'], ['5956380', '4414547', '11903247', '5468807', '2582169', '28107602', '37204802', '21307488', '7225911', '42489926']]"
15,72,"['6625693', '5927534', '18231257', '4447055', '14308244', '6076903', '1031534', '1371440', '14405193', '38811597']",120,111.10190577199683,"[0, 0, 0, 0, 0, 10]","[750, 750, 386, 107, 16, 0]","[0.0, 1.6023986972868443e-05, 60.03764613298699, 93.34968031500466, 107.7433302559657, 111.10186048300238]","[0, 0, 70, 106, 117, 120]","[[], [], [], [], [], ['6625693', '5927534', '18231257', '4447055', '14308244', '6076903', '1031534', '1371440', '14405193', '38811597']]"
16,75,"['38805486', '2837758', '37768883', '29214508', '36233757', '26488879', '4387784', '20330519', '25657127', '13965483']",124,107.93470790301217,"[0, 0, 0, 8, 8, 8, 10]","[750, 750, 256, 248, 25, 6, 0]","[0.0, 1.3067037798464298e-05, 60.58398711303016, 81.68790554901352, 102.94728507904802, 106.38530654204078, 107.93466659402475]","[0, 0, 70, 95, 119, 123, 124]","[[], [], [], ['38805486', '2837758', '37768883', '36233757', '26488879', '4387784', '20330519', '13965483'], ['38805486', '2837758', '37768883', '36233757', '26488879', '4387784', '20330519', '13965483'], ['38805486', '2837758', '37768883', '36233757', '26488879', '4387784', '20330519', '13965483'], ['38805486', '2837758', '37768883', '29214508', '36233757', '26488879', '4387784', '20330519', '25657127', '13965483']]"
17,94,"['8428837', '13966946', '341324', '293661', '3929361', '30741007', '1215116', '19205326', '18473550', '17925632']",99,81.67925954703242,"[0, 0, 0, 0, 5, 5, 5, 10]","[750, 750, 168, 29, 24, 13, 6, 0]","[0.0, 1.5118974260985851e-05, 57.1073951649596, 70.13076122500934, 73.48223974200664, 76.74226934695616, 80.03172901296057, 81.67922087799525]","[0, 0, 70, 87, 91, 95, 98, 99]","[[], [], [], [], ['3929361', '30741007', '1215116', '13966946', '293661'], ['3929361', '30741007', '1215116', '13966946', '293661'], ['3929361', '30741007', '1215116', '13966946', '293661'], ['8428837', '13966946', '341324', '293661', '3929361', '30741007', '1215116', '19205326', '18473550', '17925632']]"
18,99,"['38300781', '35962023', '9899292', '6788835', '30379039', '35531883', '13953762', '26244918', '18078750', '18810195']",136,116.50304355600383,"[0, 0, 0, 0, 0, 0, 0, 8, 10]","[750, 750, 387, 149, 41, 38, 19, 11, 0]","[0.0, 1.1526979506015778e-05, 57.92081103596138, 89.2109449179843, 103.32838088797871, 107.08565615996486, 110.76008114696015, 113.83700588799547, 116.50300717796199]","[0, 0, 70, 107, 122, 127, 132, 135, 136]","[[], [], [], [], [], [], [], ['38300781', '6788835', '30379039', '35531883', '13953762', '26244918', '18078750', '18810195'], ['38300781', '35962023', '9899292', '6788835', '30379039', '35531883', '13953762', '26244918', '18078750', '18810195']]"
19,100,"['2701077', '10015292', '4421787', '14550841', '10165258', '13509809', '13116880', '4381486', '18374364', '32170702']",99,85.55288846301846,"[0, 0, 0, 0, 0, 0, 10]","[750, 750, 129, 78, 42, 17, 0]","[0.0, 1.1953990906476974e-05, 56.61369400995318, 68.14242441597162, 76.80295590998139, 81.90874943498056, 85.55285802198341]","[0, 0, 70, 83, 91, 96, 99]","[[], [], [], [], [], [], ['2701077', '10015292', '4421787', '14550841', '10165258', '13509809', '13116880', '4381486', '18374364', '32170702']]"
20,113,"['140098548', '4678846', '1759213', '43417006', '9288638', '3825750', '14584755', '25816994', '6157837', '44030361']",92,73.86250735999784,"[0, 0, 0, 0, 0, 0, 0, 10]","[750, 750, 87, 34, 22, 21, 17, 0]","[0.0, 1.2809992767870426e-05, 54.424684732046444, 60.85995986300986, 64.14204494899604, 67.3855454500299, 70.6121330850292, 73.86246890603798]","[0, 0, 70, 79, 83, 86, 89, 92]","[[], [], [], [], [], [], [], ['140098548', '4678846', '1759213', '43417006', '9288638', '3825750', '14584755', '25816994', '6157837', '44030361']]"
21,115,"['23972114', '11837657', '25677651', '30741007', '33872649', '23686039', '38043606', '24746892', '3692112', '1103795']",144,122.05471426196164,"[0, 0, 0, 0, 0, 0, 0, 4, 8, 10]","[750, 750, 380, 171, 85, 41, 19, 15, 11, 0]","[0.0, 1.6491045244038105e-05, 57.16715065401513, 87.22915852704318, 101.49465073505417, 108.331730290025, 111.90935198304942, 115.33705241902499, 118.76402481400874, 122.05467088200385]","[0, 0, 70, 106, 123, 132, 137, 140, 143, 144]","[[], [], [], [], [], [], [], ['25677651', '24746892', '33872649', '1103795'], ['25677651', '30741007', '33872649', '23686039', '38043606', '24746892', '3692112', '1103795'], ['23972114', '11837657', '25677651', '30741007', '33872649', '23686039', '38043606', '24746892', '3692112', '1103795']]"
22,118,"['31460499', '20148808', '2604063', '15578265', '4303939', '52805891', '32454714', '4465735', '4695107', '6372244']",87,70.73017114400864,"[0, 0, 0, 5, 10]","[750, 750, 83, 78, 0]","[0.0, 1.1768017429858446e-05, 56.182051984011196, 63.14839716698043, 70.73012862401083]","[0, 0, 70, 79, 87]","[[], [], [], ['52805891', '32454714', '4465735', '20148808', '6372244'], ['31460499', '20148808', '2604063', '15578265', '4303939', '52805891', '32454714', '4465735', '4695107', '6372244']]"
23,124,"['44562058', '13899137', '32012666', '21479231', '4883040', '20188586', '341324', '31363207', '2274272', '31562330']",79,64.34070007200353,"[0, 0, 0, 0, 10]","[750, 750, 42, 32, 0]","[0.0, 1.6659963876008987e-05, 57.58684214099776, 60.99115056096343, 64.34065799001837]","[0, 0, 70, 75, 79]","[[], [], [], [], ['44562058', '13899137', '32012666', '21479231', '4883040', '20188586', '341324', '31363207', '2274272', '31562330']]"
24,127,"['35231675', '2727303', '22210434', '30884033', '21598000', '18126445', '6923795', '7549811', '493346', '6501747']",144,125.35940404300345,"[0, 0, 0, 0, 2, 9, 9, 9, 10]","[750, 750, 393, 111, 109, 102, 17, 5, 0]","[0.0, 2.9158021789044142e-05, 56.71349311503582, 89.23455663403729, 100.98350717802532, 110.28497482603416, 120.41910091805039, 124.30011069303146, 125.35935899900505]","[0, 0, 70, 107, 118, 129, 140, 143, 144]","[[], [], [], [], ['35231675', '21598000'], ['35231675', '2727303', '22210434', '21598000', '18126445', '6923795', '7549811', '493346', '6501747'], ['35231675', '2727303', '22210434', '21598000', '18126445', '6923795', '7549811', '493346', '6501747'], ['35231675', '2727303', '22210434', '21598000', '18126445', '6923795', '7549811', '493346', '6501747'], ['35231675', '2727303', '22210434', '30884033', '21598000', '18126445', '6923795', '7549811', '493346', '6501747']]"
