q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['1171121', '4889228', '9394119', '12762485', '7795952', '43385013', '7583725', '4820792', '22401720', '45638119']",766,85.566641153011,"[0, 0, 0, 10]","[750, 750, 16, 0]","[0.0, 1.0261021088808775e-05, 83.53121577005368, 85.5666143160197]","[0, 0, 750, 766]","[[], [], [], ['1171121', '4889228', '9394119', '12762485', '7795952', '43385013', '7583725', '4820792', '22401720', '45638119']]"
11,54,"['38533515', '26025820', '24721866', '14874811', '3973445', '3504761', '49556906', '22621251', '3761017', '15381976']",750,91.35676688997773,"[0, 0, 10]","[750, 750, 0]","[0.0, 9.7390147857368e-06, 91.35672663897276]","[0, 0, 750]","[[], [], ['38533515', '26025820', '24721866', '14874811', '3973445', '3504761', '49556906', '22621251', '3761017', '15381976']]"
12,56,"['19970015', '4459491', '20937018', '4709641', '15347087', '11659421', '35777860', '30351165', '14192687', '13814480']",1440,153.25449079799,"[0, 0, 0, 0, 0, 0, 0, 7, 10]","[750, 750, 303, 195, 107, 58, 17, 10, 0]","[0.0, 1.217902172356844e-05, 78.17523295403225, 110.52259288000641, 131.21234352700412, 143.05110082001192, 149.85423719102982, 151.75170646299375, 153.2544538390357]","[0, 0, 750, 1053, 1248, 1355, 1413, 1430, 1440]","[[], [], [], [], [], [], [], ['19970015', '30351165', '4459491', '20937018', '4709641', '13814480', '35777860'], ['19970015', '4459491', '20937018', '4709641', '15347087', '11659421', '35777860', '30351165', '14192687', '13814480']]"
13,57,"['19970015', '4459491', '20937018', '4709641', '15347087', '11659421', '35777860', '30351165', '44408494', '13814480']",1329,140.0858279959648,"[0, 0, 0, 0, 10]","[750, 750, 355, 224, 0]","[0.0, 2.0109990146011114e-05, 77.73293216095772, 115.61715138697764, 140.08578053495148]","[0, 0, 750, 1105, 1329]","[[], [], [], [], ['19970015', '4459491', '20937018', '4709641', '15347087', '11659421', '35777860', '30351165', '44408494', '13814480']]"
14,70,"['2582169', '4414547', '4389394', '5956380', '28107602', '37204802', '7506409', '5254463', '7225911', '5468807']",829,87.16717337700538,"[0, 0, 0, 2, 2, 2, 9, 10]","[750, 750, 27, 25, 17, 9, 2, 0]","[0.0, 1.3798009604215622e-05, 77.28511031199014, 80.452867682965, 83.53207037498942, 85.52709707897156, 86.63909390300978, 87.16712820000248]","[0, 0, 750, 777, 802, 819, 828, 829]","[[], [], [], ['4414547', '5956380'], ['4414547', '5956380'], ['4414547', '5956380'], ['2582169', '4414547', '5956380', '28107602', '37204802', '7506409', '5254463', '7225911', '5468807'], ['2582169', '4414547', '4389394', '5956380', '28107602', '37204802', '7506409', '5254463', '7225911', '5468807']]"
15,72,"['25440070', '12631697', '1031534', '6076903', '49556906', '3085264', '23076291', '1275505', '14492964', '6625693']",2187,226.84163435699884,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10]","[750, 750, 675, 456, 166, 51, 34, 24, 16, 15, 0]","[0.0, 1.7824990209192038e-05, 71.71278726198943, 141.7337019739789, 189.4540747809806, 209.24056685599498, 215.65614723198814, 219.7866393949953, 222.58439193601953, 224.83692006900674, 226.84159009100404]","[0, 0, 750, 1425, 1881, 2047, 2098, 2132, 2156, 2172, 2187]","[[], [], [], [], [], [], [], [], [], [], ['25440070', '12631697', '1031534', '6076903', '49556906', '3085264', '23076291', '1275505', '14492964', '6625693']]"
16,75,"['29367554', '7465900', '38805486', '34498325', '4387784', '29214508', '13965483', '2837758', '37768883', '36233757']",1263,138.7277535739704,"[0, 0, 0, 0, 0, 9, 10]","[750, 750, 274, 120, 64, 55, 0]","[0.0, 1.423998037353158e-05, 80.26513391395565, 109.94815433595795, 124.44675308599835, 131.4997748049791, 138.72770984499948]","[0, 0, 750, 1024, 1144, 1208, 1263]","[[], [], [], [], [], ['29367554', '7465900', '34498325', '4387784', '29214508', '13965483', '2837758', '37768883', '36233757'], ['29367554', '7465900', '38805486', '34498325', '4387784', '29214508', '13965483', '2837758', '37768883', '36233757']]"
17,94,"['13514898', '12207167', '1215116', '31229233', '36345185', '1495563', '25623469', '4820792', '21164071', '24512064']",1286,145.1782231660327,"[0, 0, 0, 0, 0, 0, 9, 9, 10]","[750, 750, 323, 158, 29, 16, 7, 3, 0]","[0.0, 2.5968009140342474e-05, 82.9621347200009, 118.4490742040216, 137.4460195749998, 141.08448918705108, 143.45164213504177, 144.50546707201283, 145.1781705780304]","[0, 0, 750, 1073, 1231, 1260, 1276, 1283, 1286]","[[], [], [], [], [], [], ['13514898', '12207167', '1215116', '31229233', '1495563', '25623469', '4820792', '21164071', '24512064'], ['13514898', '12207167', '1215116', '31229233', '1495563', '25623469', '4820792', '21164071', '24512064'], ['13514898', '12207167', '1215116', '31229233', '36345185', '1495563', '25623469', '4820792', '21164071', '24512064']]"
18,99,"['20620012', '6788835', '2119889', '20943272', '25623469', '4662264', '25515662', '38300781', '26283293', '18810195']",1281,147.87702096498106,"[0, 0, 0, 0, 0, 8, 8, 8, 9, 9, 10]","[750, 750, 268, 112, 67, 59, 11, 6, 5, 3, 0]","[0.0, 2.443697303533554e-05, 88.40017364697997, 119.1230467419955, 130.57522018399322, 137.95951057202183, 144.14649876201292, 145.73426118202042, 146.71867935697082, 147.35532304097433, 147.87696477002464]","[0, 0, 750, 1018, 1130, 1197, 1256, 1267, 1273, 1278, 1281]","[[], [], [], [], [], ['20620012', '6788835', '2119889', '20943272', '25623469', '38300781', '26283293', '18810195'], ['20620012', '6788835', '2119889', '20943272', '25623469', '38300781', '26283293', '18810195'], ['20620012', '6788835', '2119889', '20943272', '25623469', '38300781', '26283293', '18810195'], ['20620012', '6788835', '2119889', '20943272', '25623469', '25515662', '38300781', '26283293', '18810195'], ['20620012', '6788835', '2119889', '20943272', '25623469', '25515662', '38300781', '26283293', '18810195'], ['20620012', '6788835', '2119889', '20943272', '25623469', '4662264', '25515662', '38300781', '26283293', '18810195']]"
19,100,"['6472746', '1944452', '14550841', '30714190', '18909530', '2701077', '13116880', '4398832', '4381486', '18374364']",911,90.63873612403404,"[0, 0, 0, 0, 10]","[750, 750, 129, 32, 0]","[0.0, 1.694000093266368e-05, 71.79207431199029, 87.25361731398152, 90.63867921096971]","[0, 0, 750, 879, 911]","[[], [], [], [], ['6472746', '1944452', '14550841', '30714190', '18909530', '2701077', '13116880', '4398832', '4381486', '18374364']]"
20,113,"['43417006', '140098548', '40790033', '6397191', '6157837', '14584755', '25816994', '1759213', '44030361', '27665523']",1036,121.08702707797056,"[0, 0, 0, 0, 0, 0, 9, 10]","[750, 750, 196, 65, 13, 11, 2, 0]","[0.0, 1.2466975022107363e-05, 82.74710104998667, 109.30200327001512, 117.18723011098336, 119.0086808729684, 120.62598213698948, 121.08699563198024]","[0, 0, 750, 946, 1011, 1024, 1035, 1036]","[[], [], [], [], [], [], ['43417006', '140098548', '40790033', '6397191', '6157837', '14584755', '25816994', '1759213', '44030361'], ['43417006', '140098548', '40790033', '6397191', '6157837', '14584755', '25816994', '1759213', '44030361', '27665523']]"
21,115,"['21902910', '8069939', '33872649', '10993232', '25677651', '23686039', '45908102', '21535641', '24746892', '31460499']",1425,152.7488315809751,"[0, 0, 0, 0, 0, 0, 0, 9, 10]","[750, 750, 393, 168, 80, 19, 12, 3, 0]","[0.0, 1.2581993360072374e-05, 83.1708852989832, 123.72895869298372, 140.75561332301004, 148.51263660896802, 150.86673835798865, 152.21723495499464, 152.7487882769783]","[0, 0, 750, 1143, 1311, 1391, 1410, 1422, 1425]","[[], [], [], [], [], [], [], ['21902910', '8069939', '33872649', '10993232', '25677651', '23686039', '21535641', '24746892', '31460499'], ['21902910', '8069939', '33872649', '10993232', '25677651', '23686039', '45908102', '21535641', '24746892', '31460499']]"
22,118,"['31460499', '4695107', '6372244', '5850219', '32454714', '2604063', '4465735', '20148808', '52805891', '14290854']",821,90.59699854499195,"[0, 0, 0, 0, 10]","[750, 750, 50, 21, 0]","[0.0, 2.1362968254834414e-05, 81.18246367800748, 87.96364678896498, 90.5969372279942]","[0, 0, 750, 800, 821]","[[], [], [], [], ['31460499', '4695107', '6372244', '5850219', '32454714', '2604063', '4465735', '20148808', '52805891', '14290854']]"
23,124,"['32012666', '21479231', '39984099', '31363207', '13901073', '4883040', '7111021', '13899137', '1986482', '14319754']",827,84.93020290299319,"[0, 0, 0, 0, 10]","[750, 750, 48, 29, 0]","[0.0, 1.3676006346940994e-05, 75.29944857995724, 81.20309229299892, 84.93014947895426]","[0, 0, 750, 798, 827]","[[], [], [], [], ['32012666', '21479231', '39984099', '31363207', '13901073', '4883040', '7111021', '13899137', '1986482', '14319754']]"
24,127,"['21943141', '2947540', '35231675', '7549811', '30261663', '4820792', '2266471', '19482914', '21598000', '32421068']",1548,175.55420082597993,"[0, 0, 0, 0, 0, 0, 0, 0, 7, 10]","[750, 750, 374, 212, 120, 54, 19, 13, 6, 0]","[0.0, 1.2653006706386805e-05, 87.80686061602319, 126.47207695199177, 148.99140073999297, 163.10635131498566, 170.12511664198246, 172.7727041299804, 174.5151421619812, 175.5541535000084]","[0, 0, 750, 1124, 1336, 1456, 1510, 1529, 1542, 1548]","[[], [], [], [], [], [], [], [], ['7549811', '4820792', '21943141', '2266471', '19482914', '21598000', '35231675'], ['21943141', '2947540', '35231675', '7549811', '30261663', '4820792', '2266471', '19482914', '21598000', '32421068']]"
