q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['4455466', '7583725', '581832', '45638119', '11615422', '4889228', '7795952', '6670101', '26067999', '22401720']",5325,609.5023048139992,"[0, 0, 0, 6, 6, 6, 6, 10]","[5183, 5183, 53, 47, 23, 14, 5, 0]","[0.0, 8.821021765470505e-06, 582.9818876570207, 592.2028398920083, 601.4331950210035, 605.7142071850249, 608.3255122050177, 609.5022664220305]","[0, 0, 5183, 5236, 5283, 5306, 5320, 5325]","[[], [], [], ['4455466', '7583725', '6670101', '26067999', '22401720', '45638119'], ['4455466', '7583725', '6670101', '26067999', '22401720', '45638119'], ['4455466', '7583725', '6670101', '26067999', '22401720', '45638119'], ['4455466', '7583725', '6670101', '26067999', '22401720', '45638119'], ['4455466', '7583725', '581832', '45638119', '11615422', '4889228', '7795952', '6670101', '26067999', '22401720']]"
11,54,"['80109277', '49556906', '24721866', '3973445', '5108807', '9752604', '3504761', '3761017', '38533515', '32408470']",5232,640.4612949949806,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 22, 16, 11, 0]","[0.0, 7.840048056095839e-06, 633.6100429170183, 635.9876809040434, 639.2140176219982, 640.4612594260252]","[0, 0, 5183, 5205, 5221, 5232]","[[], [], [], [], [], ['80109277', '49556906', '24721866', '3973445', '5108807', '9752604', '3504761', '3761017', '38533515', '32408470']]"
12,56,"['20937018', '35777860', '9547722', '6710713', '11344428', '10374686', '4709641', '21884449', '12258338', '29090823']",7662,836.0065203669947,"[0, 0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 2002, 241, 119, 66, 34, 17, 0]","[0.0, 8.216011337935925e-06, 556.3447484439821, 774.882411714003, 804.5108235339867, 819.7355987990159, 828.7968116379925, 833.5741060330183, 836.0064753280021]","[0, 0, 5183, 7185, 7426, 7545, 7611, 7645, 7662]","[[], [], [], [], [], [], [], [], ['20937018', '35777860', '9547722', '6710713', '11344428', '10374686', '4709641', '21884449', '12258338', '29090823']]"
13,57,"['4200695', '20937018', '14337960', '202259', '5448119', '35777860', '4459491', '30351165', '11659421', '4709641']",9415,1019.9720416099881,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 2305, 1209, 554, 76, 47, 27, 14, 0]","[0.0, 1.0062998626381159e-05, 552.0809010710218, 806.9740012550028, 938.4299567300477, 999.4213522280334, 1008.3358943670173, 1014.0769599800115, 1018.0196737640072, 1019.9719948270358]","[0, 0, 5183, 7488, 8697, 9251, 9327, 9374, 9401, 9415]","[[], [], [], [], [], [], [], [], [], ['4200695', '20937018', '14337960', '202259', '5448119', '35777860', '4459491', '30351165', '11659421', '4709641']]"
14,70,"['4414547', '11903247', '4389394', '21307488', '5254463', '7506409', '37204802', '5956380', '2582169', '7225911']",5249,555.4643926960416,"[0, 0, 0, 8, 8, 10]","[5183, 5183, 35, 27, 4, 0]","[0.0, 1.245300518348813e-05, 546.3276763479807, 550.8002783720149, 554.3852588040172, 555.4643367370008]","[0, 0, 5183, 5218, 5245, 5249]","[[], [], [], ['4414547', '4389394', '21307488', '5254463', '7506409', '37204802', '5956380', '7225911'], ['4414547', '4389394', '21307488', '5254463', '7506409', '37204802', '5956380', '7225911'], ['4414547', '11903247', '4389394', '21307488', '5254463', '7506409', '37204802', '5956380', '2582169', '7225911']]"
15,72,"['10666475', '12631697', '3085264', '14296612', '24721866', '6923795', '25915873', '1031534', '9185195', '6076903']",11778,1214.476759215002,"[0, 0, 0, 0, 0, 0, 0, 0, 5, 10]","[5183, 5183, 3786, 2079, 511, 171, 23, 15, 10, 0]","[0.0, 8.233007974922657e-06, 501.4548653960228, 900.7996601240011, 1121.584114674013, 1185.5126365089673, 1207.6268105200143, 1210.7591576050036, 1212.9727369169705, 1214.4767238909844]","[0, 0, 5183, 8969, 11048, 11559, 11730, 11753, 11768, 11778]","[[], [], [], [], [], [], [], [], ['10666475', '3085264', '24721866', '6076903', '1031534'], ['10666475', '12631697', '3085264', '14296612', '24721866', '6923795', '25915873', '1031534', '9185195', '6076903']]"
16,75,"['15135001', '4387784', '37768883', '2837758', '38805486', '29214508', '29367554', '13965483', '36233757', '3690068']",7412,830.9677458449733,"[0, 0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1928, 148, 78, 39, 22, 14, 0]","[0.0, 1.0896008461713791e-05, 572.7276992180268, 792.707781670033, 811.2855124180205, 820.459631204023, 825.6757510559983, 828.6551120980293, 830.9677078140085]","[0, 0, 5183, 7111, 7259, 7337, 7376, 7398, 7412]","[[], [], [], [], [], [], [], [], ['15135001', '4387784', '37768883', '2837758', '38805486', '29214508', '29367554', '13965483', '36233757', '3690068']]"
17,94,"['2319305', '7655029', '18852643', '30844602', '20422174', '18997216', '40584205', '10423989', '4442799', '24795767']",8638,983.5655256109894,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 10]","[5183, 5183, 2194, 640, 312, 159, 81, 40, 16, 9, 4, 0]","[0.0, 9.212992154061794e-06, 575.0303703019745, 835.2557028710144, 905.6567759150057, 941.3466617499944, 961.7042181220022, 973.0748476739973, 979.4946889129933, 981.71136565099, 982.8286827849806, 983.5654633329832]","[0, 0, 5183, 7377, 8017, 8329, 8488, 8569, 8609, 8625, 8634, 8638]","[[], [], [], [], [], [], [], [], [], ['18852643', '10423989', '2319305', '40584205', '4442799', '7655029', '24795767'], ['18852643', '10423989', '2319305', '40584205', '4442799', '7655029', '24795767'], ['2319305', '7655029', '18852643', '30844602', '20422174', '18997216', '40584205', '10423989', '4442799', '24795767']]"
18,99,"['43629704', '13083189', '27768226', '20620012', '35531883', '18810195', '17648235', '38300781', '3613041', '8446259']",7460,875.2710819659987,"[0, 0, 0, 0, 0, 0, 4, 4, 4, 8, 10]","[5183, 5183, 2020, 121, 53, 29, 25, 15, 9, 5, 0]","[0.0, 1.3979035429656506e-05, 623.4855295610032, 839.696648541023, 855.8145211419906, 863.2766296660411, 867.2625356540084, 870.743168696994, 873.0422868190217, 874.4894716609851, 875.271038336039]","[0, 0, 5183, 7203, 7324, 7377, 7406, 7431, 7446, 7455, 7460]","[[], [], [], [], [], [], ['35531883', '18810195', '8446259', '27768226'], ['35531883', '18810195', '8446259', '27768226'], ['35531883', '18810195', '8446259', '27768226'], ['43629704', '13083189', '27768226', '20620012', '35531883', '18810195', '3613041', '8446259'], ['43629704', '13083189', '27768226', '20620012', '35531883', '18810195', '17648235', '38300781', '3613041', '8446259']]"
19,100,"['2701077', '13116880', '30714190', '4421787', '14550841', '18374364', '4381486', '6472746', '4398832', '1944452']",5488,560.7056171669974,"[0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 8, 10]","[5183, 5183, 169, 52, 23, 19, 16, 12, 6, 5, 3, 0]","[0.0, 1.2751028407365084e-05, 522.2484989259974, 543.8463047730038, 550.5002666650107, 553.1516188789974, 555.2656434960081, 557.0704081350123, 558.5332847890095, 559.5224521870259, 560.11954096501, 560.7055745979887]","[0, 0, 5183, 5352, 5404, 5427, 5446, 5462, 5474, 5480, 5485, 5488]","[[], [], [], [], [], [], [], [], ['30714190', '4398832', '18374364', '4421787', '14550841', '4381486'], ['30714190', '4398832', '18374364', '4421787', '14550841', '4381486'], ['2701077', '30714190', '4421787', '14550841', '18374364', '4381486', '6472746', '4398832'], ['2701077', '13116880', '30714190', '4421787', '14550841', '18374364', '4381486', '6472746', '4398832', '1944452']]"
20,113,"['1759213', '13071728', '6157837', '44030361', '5850219', '5548081', '14121786', '37248570', '12258338', '13770184']",6372,711.2510082689696,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 916, 260, 13, 0]","[0.0, 1.554901245981455e-05, 549.1804730079602, 670.620804051985, 708.986588492, 711.250956472999]","[0, 0, 5183, 6099, 6359, 6372]","[[], [], [], [], [], ['1759213', '13071728', '6157837', '44030361', '5850219', '5548081', '14121786', '37248570', '12258338', '13770184']]"
21,115,"['9244474', '13515165', '22236223', '25643818', '22942787', '25677651', '45548062', '16495649', '23686039', '33872649']",7930,864.6910811490379,"[0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 2552, 94, 52, 30, 19, 0]","[0.0, 7.133989129215479e-06, 583.6047231740085, 836.3121543949819, 849.8659659799887, 857.1448810420115, 861.7554058490205, 864.691035084019]","[0, 0, 5183, 7735, 7829, 7881, 7911, 7930]","[[], [], [], [], [], [], [], ['9244474', '13515165', '22236223', '25643818', '22942787', '25677651', '45548062', '16495649', '23686039', '33872649']]"
22,118,"['24323695', '25028913', '6372244', '25098790', '25670099', '4465735', '7852582', '2604063', '4695107', '32454714']",5807,641.487045817019,"[0, 0, 0, 0, 0, 0, 0, 8, 10]","[5183, 5183, 376, 121, 67, 36, 16, 8, 0]","[0.0, 1.2161035556346178e-05, 558.2586656890344, 607.5765222670161, 623.3150200870004, 633.1179077620036, 638.0073038670234, 640.2378419259912, 641.4869971540174]","[0, 0, 5183, 5559, 5680, 5747, 5783, 5799, 5807]","[[], [], [], [], [], [], [], ['24323695', '25028913', '6372244', '25098790', '4465735', '2604063', '4695107', '32454714'], ['24323695', '25028913', '6372244', '25098790', '25670099', '4465735', '7852582', '2604063', '4695107', '32454714']]"
23,124,"['31363207', '21479231', '32012666', '14319754', '1986482', '39984099', '13901073', '7111021', '4883040', '13899137']",5289,531.0417036589934,"[0, 0, 0, 0, 7, 7, 10]","[5183, 5183, 48, 25, 18, 15, 0]","[0.0, 1.1403986718505621e-05, 517.1350226129871, 522.7129931580275, 526.3463593550259, 528.9549548749928, 531.0416286960244]","[0, 0, 5183, 5231, 5256, 5274, 5289]","[[], [], [], [], ['31363207', '39984099', '13899137', '4883040', '21479231', '32012666', '7111021'], ['31363207', '39984099', '13899137', '4883040', '21479231', '32012666', '7111021'], ['31363207', '21479231', '32012666', '14319754', '1986482', '39984099', '13901073', '7111021', '4883040', '13899137']]"
24,127,"['37727521', '13921783', '35231675', '17433284', '7549811', '21943141', '11603066', '21598000', '14252892', '1371440']",11413,1296.7501488460111,"[0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 9, 10]","[5183, 5183, 2615, 1263, 1261, 665, 271, 82, 41, 22, 9, 2, 0]","[0.0, 1.1337979231029749e-05, 618.6074909560266, 895.332305775024, 1040.7309465910075, 1175.3507897970267, 1244.2200244900305, 1278.2333260820014, 1287.3986012960086, 1291.8868062950205, 1294.9643544289866, 1296.164071376028, 1296.750089158013]","[0, 0, 5183, 7798, 9061, 10322, 10987, 11258, 11340, 11381, 11403, 11412, 11413]","[[], [], [], [], ['35231675', '21598000'], ['35231675', '21598000'], ['35231675', '21598000'], ['35231675', '21598000'], ['35231675', '21598000'], ['35231675', '21598000'], ['35231675', '21598000'], ['37727521', '13921783', '35231675', '17433284', '7549811', '11603066', '21598000', '14252892', '1371440'], ['37727521', '13921783', '35231675', '17433284', '7549811', '21943141', '11603066', '21598000', '14252892', '1371440']]"
