q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['19358586', '4889228', '7821634', '8963413', '7583725', '24349992', '15946643', '45638119', '5270265', '21439640']",306,366.4998759580776,"[0, 0, 0, 5, 10]","[5183, 5183, 179, 40, 0]","[0.0, 8.82195308804512e-06, 339.9453956759535, 357.83224715502, 366.4998534619808]","[0, 0, 290, 302, 306]","[[], [], [], ['24349992', '45638119', '19358586', '4889228', '7583725'], ['19358586', '4889228', '7821634', '8963413', '7583725', '24349992', '15946643', '45638119', '5270265', '21439640']]"
11,54,"['49556906', '3973445', '38533515', '19313533', '22036571', '14874811', '24721866', '9899292', '9752604', '32408470']",328,390.7866959408857,"[0, 0, 0, 0, 10]","[5183, 5183, 519, 65, 0]","[0.0, 8.180970326066017e-06, 340.71048820298165, 377.3574709929526, 390.7866774289869]","[0, 0, 290, 320, 328]","[[], [], [], [], ['49556906', '3973445', '38533515', '19313533', '22036571', '14874811', '24721866', '9899292', '9752604', '32408470']]"
12,56,"['4709641', '14434123', '13814480', '8290760', '4459491', '11659421', '6826100', '19970015', '36637129', '27588420']",444,529.4646831839345,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 1722, 911, 62, 0]","[0.0, 6.315065547823906e-06, 340.4397898330353, 456.2454565411899, 520.7881758941803, 529.4646667700727]","[0, 0, 290, 387, 439, 444]","[[], [], [], [], [], ['4709641', '14434123', '13814480', '8290760', '4459491', '11659421', '6826100', '19970015', '36637129', '27588420']]"
13,57,"['11011905', '20937018', '18852643', '4709641', '14434123', '4459491', '11659421', '16627684', '30351165', '26336593']",658,785.3002085920889,"[0, 0, 0, 0, 0, 8, 8, 8, 10]","[5183, 5183, 4498, 1433, 343, 153, 45, 4, 0]","[0.0, 6.087124347686768e-06, 339.89834429114126, 638.0070808690507, 735.0399218790699, 762.326212767046, 775.6499850109685, 784.367514006095, 785.3001872731838]","[0, 0, 290, 541, 622, 643, 653, 657, 658]","[[], [], [], [], [], ['11011905', '20937018', '18852643', '4709641', '11659421', '16627684', '30351165', '26336593'], ['11011905', '20937018', '18852643', '4709641', '11659421', '16627684', '30351165', '26336593'], ['11011905', '20937018', '18852643', '4709641', '11659421', '16627684', '30351165', '26336593'], ['11011905', '20937018', '18852643', '4709641', '14434123', '4459491', '11659421', '16627684', '30351165', '26336593']]"
14,70,"['5254463', '7225911', '4414547', '21307488', '4389394', '42489926', '5956380', '43880096', '12240507', '28107602']",352,421.94837096799165,"[0, 0, 0, 0, 10]","[5183, 5183, 985, 36, 0]","[0.0, 8.506001904606819e-06, 339.37934136600234, 408.5749230191577, 421.9483465240337]","[0, 0, 290, 346, 352]","[[], [], [], [], ['5254463', '7225911', '4414547', '21307488', '4389394', '42489926', '5956380', '43880096', '12240507', '28107602']]"
15,72,"['1031534', '39763465', '42080024', '6076903', '14492964', '2147704', '19843244', '12631697', '23420807', '28138927']",472,571.9842276750132,"[0, 0, 0, 0, 0, 6, 6, 6, 10]","[5183, 5183, 1709, 581, 267, 161, 81, 28, 0]","[0.0, 6.967922672629356e-06, 339.66077670501545, 455.54733590898104, 496.97594721987844, 538.3396202758886, 552.3506086100824, 560.9715081648901, 571.9842022599187]","[0, 0, 290, 387, 421, 451, 462, 468, 472]","[[], [], [], [], [], ['14492964', '2147704', '19843244', '1031534', '39763465', '6076903'], ['14492964', '2147704', '19843244', '1031534', '39763465', '6076903'], ['14492964', '2147704', '19843244', '1031534', '39763465', '6076903'], ['1031534', '39763465', '42080024', '6076903', '14492964', '2147704', '19843244', '12631697', '23420807', '28138927']]"
16,75,"['17464771', '25657127', '38805486', '36233757', '4387784', '29214508', '13965483', '2837758', '26488879', '37768883']",444,529.0277840849012,"[0, 0, 0, 0, 8, 10]","[5183, 5183, 2122, 437, 135, 0]","[0.0, 7.143011316657066e-06, 339.6450471219141, 483.81756274495274, 515.7329941708595, 529.0277618288528]","[0, 0, 290, 409, 435, 444]","[[], [], [], [], ['25657127', '38805486', '36233757', '4387784', '29214508', '13965483', '2837758', '37768883'], ['17464771', '25657127', '38805486', '36233757', '4387784', '29214508', '13965483', '2837758', '26488879', '37768883']]"
17,94,"['1215116', '4999387', '15237660', '9122283', '30741007', '1805641', '18074797', '13966946', '15048300', '3929361']",519,623.827858151868,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 10]","[5183, 5183, 2174, 933, 439, 206, 118, 74, 15, 0]","[0.0, 8.153961971402168e-06, 339.50056299893185, 483.5010958670173, 548.2668071100488, 580.1963678780012, 598.2014616578817, 611.5142132970504, 620.1145729948767, 623.8278360438999]","[0, 0, 290, 412, 465, 491, 504, 512, 518, 519]","[[], [], [], [], [], [], [], [], ['1215116', '9122283', '13966946', '15048300'], ['1215116', '4999387', '15237660', '9122283', '30741007', '1805641', '18074797', '13966946', '15048300', '3929361']]"
18,99,"['19851614', '9588931', '24349430', '3376731', '36180468', '9185195', '37964706', '18810195', '10795063', '15548965']",511,613.5916037550196,"[0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1505, 1251, 789, 316, 19, 0]","[0.0, 7.789116352796555e-06, 339.22515788511373, 441.0796894240193, 527.6243726629764, 582.8471856350079, 609.0742055769078, 613.5915873090271]","[0, 0, 290, 375, 446, 491, 510, 511]","[[], [], [], [], [], [], [], ['19851614', '9588931', '24349430', '3376731', '36180468', '9185195', '37964706', '18810195', '10795063', '15548965']]"
19,100,"['2701077', '10015292', '14550841', '25516011', '18374364', '18909530', '17805221', '4381486', '13116880', '30714190']",371,441.7829883489758,"[0, 0, 0, 0, 9, 10]","[5183, 5183, 1290, 94, 14, 0]","[0.0, 7.487135007977486e-06, 340.0081813810393, 427.86412435397506, 438.2144549500663, 441.78297012811527]","[0, 0, 290, 363, 370, 371]","[[], [], [], [], ['2701077', '10015292', '14550841', '25516011', '18374364', '18909530', '4381486', '13116880', '30714190'], ['2701077', '10015292', '14550841', '25516011', '18374364', '18909530', '17805221', '4381486', '13116880', '30714190']]"
20,113,"['25816994', '1759213', '14121786', '26199970', '44030361', '14584755', '8839502', '6157837', '3825750', '43417006']",311,366.948134083068,"[0, 0, 0, 8, 10]","[5183, 5183, 167, 4, 0]","[0.0, 6.834976375102997e-06, 339.16044563706964, 365.8456343889702, 366.94811575417407]","[0, 0, 290, 310, 311]","[[], [], [], ['25816994', '1759213', '14121786', '26199970', '44030361', '14584755', '6157837', '43417006'], ['25816994', '1759213', '14121786', '26199970', '44030361', '14584755', '8839502', '6157837', '3825750', '43417006']]"
21,115,"['21902910', '24525112', '19332616', '18617259', '33872649', '109946221', '46517055', '4939312', '2575938', '16905344']",381,458.06937709008344,"[0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 964, 456, 45, 21, 0]","[0.0, 6.7981891334056854e-06, 339.9162282811012, 407.956657925155, 439.8551664291881, 448.5369569750037, 458.06935551413335]","[0, 0, 290, 345, 372, 376, 381]","[[], [], [], [], [], [], ['21902910', '24525112', '19332616', '18617259', '33872649', '109946221', '46517055', '4939312', '2575938', '16905344']]"
22,118,"['34603465', '52805891', '4465735', '20148808', '4695107', '6372244', '32454714', '31460499', '32159283', '15578265']",627,751.6720549219754,"[0, 0, 0, 0, 0, 6, 6, 10]","[5183, 5183, 3069, 1563, 894, 369, 22, 0]","[0.0, 7.063848897814751e-06, 339.63871932402253, 544.421569064958, 651.2445134569425, 715.0596249308437, 742.3889917638153, 751.6720354179852]","[0, 0, 290, 462, 550, 601, 623, 627]","[[], [], [], [], [], ['4695107', '6372244', '32454714', '4465735', '15578265', '20148808'], ['4695107', '6372244', '32454714', '4465735', '15578265', '20148808'], ['34603465', '52805891', '4465735', '20148808', '4695107', '6372244', '32454714', '31460499', '32159283', '15578265']]"
23,124,"['31363207', '32012666', '35087728', '4883040', '46353045', '14319754', '13899137', '1986482', '7111021', '21479231']",503,605.5381464641541,"[0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 2333, 1194, 137, 36, 11, 0]","[0.0, 7.139984518289566e-06, 339.362886848161, 497.10231373715214, 580.5095451469533, 593.8657924630679, 602.5682707100641, 605.5381289289799]","[0, 0, 290, 421, 489, 498, 502, 503]","[[], [], [], [], [], [], [], ['31363207', '32012666', '35087728', '4883040', '46353045', '14319754', '13899137', '1986482', '7111021', '21479231']]"
24,127,"['7549811', '18126445', '21598000', '35231675', '1684489', '38127792', '42035464', '493346', '11200685', '1546650']",370,453.0046114460565,"[0, 0, 0, 0, 0, 0, 0, 7, 10]","[5183, 5183, 654, 335, 192, 66, 29, 7, 0]","[0.0, 7.302034646272659e-06, 340.39578917296603, 386.1911799691152, 413.48659099801444, 431.4009876730852, 440.0201997871045, 451.52780964015983, 453.0045887250453]","[0, 0, 290, 328, 348, 360, 365, 369, 370]","[[], [], [], [], [], [], [], ['7549811', '18126445', '21598000', '35231675', '1684489', '42035464', '1546650'], ['7549811', '18126445', '21598000', '35231675', '1684489', '38127792', '42035464', '493346', '11200685', '1546650']]"
