q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['20996244', '14865329', '14315749', '4417177', '8083310', '3903084', '24269361', '11349166', '19419439', '6565037']",478,563.9248855288606,"[0, 0, 10]","[5183, 3888, 0]","[0.0, 303.33931575599127, 563.9240225898102]","[0, 260, 478]","[[], [], ['20996244', '14865329', '14315749', '4417177', '8083310', '3903084', '24269361', '11349166', '19419439', '6565037']]"
11,54,"['4951831', '83707680', '470625', '25606339', '4423203', '23670644', '5612738', '26887439', '2481032', '5372773']",478,564.5080108249094,"[0, 0, 10]","[5183, 3888, 0]","[0.0, 302.86164485290647, 564.5070449560881]","[0, 260, 478]","[[], [], ['4951831', '83707680', '470625', '25606339', '4423203', '23670644', '5612738', '26887439', '2481032', '5372773']]"
12,56,"['17925632', '20313748', '20722510', '12899612', '8548635', '20456030', '14145440', '1649738', '25014337', '32532238']",479,569.3023889549077,"[0, 0, 0, 10]","[5183, 3888, 17, 0]","[0.0, 303.2841035868041, 565.1707930988632, 569.3013081760146]","[0, 260, 478, 479]","[[], [], [], ['17925632', '20313748', '20722510', '12899612', '8548635', '20456030', '14145440', '1649738', '25014337', '32532238']]"
13,57,"['32101982', '7766808', '27588420', '22281684', '25344732', '17374970', '10162553', '5260382', '4910408', '13162391']",485,580.4210036380682,"[0, 0, 0, 9, 10]","[5183, 3888, 40, 8, 0]","[0.0, 303.5238597630523, 564.8486194091383, 578.3612327391747, 580.418040354969]","[0, 260, 478, 484, 485]","[[], [], [], ['32101982', '7766808', '27588420', '22281684', '25344732', '10162553', '5260382', '4910408', '13162391'], ['32101982', '7766808', '27588420', '22281684', '25344732', '17374970', '10162553', '5260382', '4910408', '13162391']]"
14,70,"['32665136', '1346695', '31715818', '4422868', '22180793', '21048969', '19238', '27134527', '6054657']",695,817.2856118499767,"[0, 0, 4, 9]","[5183, 3888, 7, 0]","[0.0, 303.5921476939693, 815.6936605300289, 817.2844719178975]","[0, 260, 694, 695]","[[], [], ['32665136', '21048969', '6054657', '22180793'], ['32665136', '1346695', '31715818', '4422868', '22180793', '21048969', '19238', '27134527', '6054657']]"
15,72,"['9791313', '10874408', '20851402', '13001323', '5596332', '3698758', '7997337', '6182947', '1263446', '198309074']",479,568.4424364820588,"[0, 0, 2, 10]","[5183, 3888, 17, 0]","[0.0, 303.3318863089662, 564.3140544400085, 568.4413811978884]","[0, 260, 478, 479]","[[], [], ['9791313', '13001323'], ['9791313', '10874408', '20851402', '13001323', '5596332', '3698758', '7997337', '6182947', '1263446', '198309074']]"
16,75,"['44660616', '32250572', '38664102', '12810152', '5702790', '2841164', '72159', '17055665', '10128893', '1709625']",695,816.9710917361081,"[0, 0, 9, 10]","[5183, 3888, 6, 0]","[0.0, 303.26033773995005, 815.6220213598572, 816.9700274269562]","[0, 260, 694, 695]","[[], [], ['44660616', '32250572', '12810152', '5702790', '2841164', '72159', '17055665', '10128893', '1709625'], ['44660616', '32250572', '38664102', '12810152', '5702790', '2841164', '72159', '17055665', '10128893', '1709625']]"
17,94,"['25653703', '18488986', '37336085', '9164724', '31293581', '13878643', '29098525', '22023404', '8814634', '43224840']",512,617.2763202178758,"[0, 0, 0, 0, 0, 0, 10]","[5183, 3888, 288, 176, 43, 18, 0]","[0.0, 303.09545404603705, 563.0425529801287, 586.2500803479925, 604.168034758186, 612.9584196561482, 617.2728566101287]","[0, 260, 478, 496, 507, 511, 512]","[[], [], [], [], [], [], ['25653703', '18488986', '37336085', '9164724', '31293581', '13878643', '29098525', '22023404', '8814634', '43224840']]"
18,99,"['16217855', '2665675', '37118634', '40963697', '23439808', '36749390', '3981244', '7837879', '44830890', '24995939']",593,713.5351836311165,"[0, 0, 0, 0, 0, 0, 0, 10]","[5183, 3888, 1248, 452, 194, 38, 14, 0]","[0.0, 303.0932945010718, 563.7185480771586, 648.5069373201113, 682.7992006700952, 701.1144860771019, 709.9699009000324, 713.5305782470386]","[0, 260, 478, 549, 576, 588, 592, 593]","[[], [], [], [], [], [], [], ['16217855', '2665675', '37118634', '40963697', '23439808', '36749390', '3981244', '7837879', '44830890', '24995939']]"
19,100,"['3090454', '25571386', '7766808', '5551138', '18275697', '6209599', '20526907', '23604601', '11401602', '5641851']",483,576.0577391290572,"[0, 0, 3, 3, 10]","[5183, 3888, 48, 14, 0]","[0.0, 303.1169631141238, 563.598397157155, 572.402813564986, 576.0547475060448]","[0, 260, 478, 482, 483]","[[], [], ['6209599', '23604601', '18275697'], ['6209599', '23604601', '18275697'], ['3090454', '25571386', '7766808', '5551138', '18275697', '6209599', '20526907', '23604601', '11401602', '5641851']]"
20,113,"['39801095', '18348376', '2028532', '25488034', '15194125', '24234341', '22896384', '13244602', '38243984', '9334631']",482,572.9994611581787,"[0, 0, 0, 5, 10]","[5183, 3888, 30, 6, 0]","[0.0, 303.18743558297865, 563.3047474008054, 571.2408419710118, 572.9965474780183]","[0, 260, 478, 481, 482]","[[], [], [], ['15194125', '24234341', '22896384', '2028532', '9334631'], ['39801095', '18348376', '2028532', '25488034', '15194125', '24234341', '22896384', '13244602', '38243984', '9334631']]"
21,115,"['20886584', '4421746', '13757347', '5321708', '32421068', '22317868', '9315213', '35861290', '2015929', '22431418']",528,629.7491776519455,"[0, 0, 0, 9, 10]","[5183, 3888, 773, 61, 0]","[0.0, 302.895384863019, 563.9855156841222, 620.4845403181389, 629.7461156449281]","[0, 260, 478, 523, 528]","[[], [], [], ['20886584', '4421746', '13757347', '5321708', '32421068', '22317868', '9315213', '2015929', '22431418'], ['20886584', '4421746', '13757347', '5321708', '32421068', '22317868', '9315213', '35861290', '2015929', '22431418']]"
22,118,"['4920376', '2613411', '7821634', '457630', '52944377', '2522977', '3588621', '34121231', '18670', '40963697']",478,564.2761606469285,"[0, 0, 10]","[5183, 3888, 0]","[0.0, 303.1482366390992, 564.2751421821304]","[0, 260, 478]","[[], [], ['4920376', '2613411', '7821634', '457630', '52944377', '2522977', '3588621', '34121231', '18670', '40963697']]"
23,124,"['14103509', '23262027', '1281769', '16863359', '32194449', '15955172', '14315749', '36386637', '26532518', '18256197']",695,818.3687767179217,"[0, 0, 7, 10]","[5183, 3888, 6, 0]","[0.0, 303.24619171302766, 816.476320334943, 818.3678487699945]","[0, 260, 694, 695]","[[], [], ['15955172', '23262027', '1281769', '14315749', '36386637', '26532518', '18256197'], ['14103509', '23262027', '1281769', '16863359', '32194449', '15955172', '14315749', '36386637', '26532518', '18256197']]"
24,127,"['6766459', '21479575', '6112053', '30226988', '4688277', '14626540', '2883827', '600437', '9648896', '8385277']",719,856.3201735639013,"[0, 0, 5, 5, 5, 10]","[5183, 3888, 337, 35, 15, 0]","[0.0, 303.3970586459618, 815.856108087115, 843.7139759359416, 852.5679994910024, 856.317379693035]","[0, 260, 694, 714, 718, 719]","[[], [], ['4688277', '6766459', '2883827', '6112053', '9648896'], ['4688277', '6766459', '2883827', '6112053', '9648896'], ['4688277', '6766459', '2883827', '6112053', '9648896'], ['6766459', '21479575', '6112053', '30226988', '4688277', '14626540', '2883827', '600437', '9648896', '8385277']]"
