q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['7821634', '19358586', '13007205', '21439640', '15113221', '24349992', '7583725', '4429932', '45638119', '1171121']",41,21.599830572959036,"[0, 0, 0, 10]","[250, 250, 17, 0]","[0.0, 1.4170014765113592e-05, 18.954458780004643, 21.599787211976945]","[0, 0, 37, 41]","[[], [], [], ['7821634', '19358586', '13007205', '21439640', '15113221', '24349992', '7583725', '4429932', '45638119', '1171121']]"
11,54,"['11535539', '49556906', '24721866', '26025820', '1590744', '27615329', '5108807', '32408470', '3504761', '3973445']",45,27.836807923973538,"[0, 0, 0, 0, 8, 10]","[250, 250, 21, 14, 6, 0]","[0.0, 1.1471973266452551e-05, 21.860318888968322, 24.137351061974186, 26.305520459951367, 27.836769752961118]","[0, 0, 37, 41, 44, 45]","[[], [], [], [], ['49556906', '24721866', '26025820', '1590744', '5108807', '32408470', '3504761', '3973445'], ['11535539', '49556906', '24721866', '26025820', '1590744', '27615329', '5108807', '32408470', '3504761', '3973445']]"
12,56,"['4709641', '30351165', '4459491', '11659421', '19970015', '22889972', '13293033', '14434123', '14192687', '13814480']",71,37.49969741801033,"[0, 0, 0, 0, 0, 0, 0, 4, 10]","[250, 250, 78, 46, 32, 16, 11, 7, 0]","[0.0, 8.866016287356615e-06, 16.989382194005884, 23.87848880200181, 27.908808273030445, 31.194438888982404, 33.33382229402196, 35.62934669601964, 37.49966371199116]","[0, 0, 37, 49, 57, 63, 67, 70, 71]","[[], [], [], [], [], [], [], ['4709641', '4459491', '13814480', '11659421'], ['4709641', '30351165', '4459491', '11659421', '19970015', '22889972', '13293033', '14434123', '14192687', '13814480']]"
13,57,"['4709641', '30351165', '10273147', '4459491', '11659421', '19970015', '22889972', '1605196', '10641715', '20937018']",71,36.510345079004765,"[0, 0, 0, 0, 0, 0, 7, 10]","[250, 250, 99, 53, 35, 14, 7, 0]","[0.0, 1.9089027773588896e-05, 16.905002415005583, 24.7814116080408, 28.802096971019637, 32.559830760001205, 34.63155906001339, 36.5103051890037]","[0, 0, 37, 52, 61, 67, 70, 71]","[[], [], [], [], [], [], ['4709641', '10273147', '4459491', '11659421', '20937018', '10641715', '19970015'], ['4709641', '30351165', '10273147', '4459491', '11659421', '19970015', '22889972', '1605196', '10641715', '20937018']]"
14,70,"['5956380', '5468807', '2582169', '12240507', '4414547', '11903247', '27240699', '39637840', '28107602', '7225911']",46,21.691224598966073,"[0, 0, 0, 0, 9, 10]","[250, 250, 23, 12, 3, 0]","[0.0, 1.0929012205451727e-05, 16.82078939897474, 18.946764095977414, 20.944499664008617, 21.69118950900156]","[0, 0, 37, 42, 45, 46]","[[], [], [], [], ['5956380', '5468807', '12240507', '4414547', '11903247', '27240699', '39637840', '28107602', '7225911'], ['5956380', '5468807', '2582169', '12240507', '4414547', '11903247', '27240699', '39637840', '28107602', '7225911']]"
15,72,"['25475802', '6076903', '14171859', '10666475', '12631697', '1031534', '23974474', '14296612', '23700330', '2060137']",76,37.552796875010245,"[0, 0, 0, 0, 9, 9, 9, 10]","[250, 250, 126, 45, 36, 23, 4, 0]","[0.0, 9.105016943067312e-06, 16.581138851994183, 26.301729372004047, 30.351614898012485, 34.30201276898151, 36.532552507007495, 37.55276332399808]","[0, 0, 37, 56, 64, 70, 75, 76]","[[], [], [], [], ['25475802', '6076903', '14171859', '10666475', '12631697', '1031534', '14296612', '23700330', '2060137'], ['25475802', '6076903', '14171859', '10666475', '12631697', '1031534', '14296612', '23700330', '2060137'], ['25475802', '6076903', '14171859', '10666475', '12631697', '1031534', '14296612', '23700330', '2060137'], ['25475802', '6076903', '14171859', '10666475', '12631697', '1031534', '23974474', '14296612', '23700330', '2060137']]"
16,75,"['8654183', '24705390', '36233757', '38805486', '25657127', '13965483', '20330519', '2837758', '37768883', '4387784']",62,28.538490753038786,"[0, 0, 0, 0, 10]","[250, 250, 103, 53, 0]","[0.0, 3.092101542279124e-05, 16.842416288971435, 24.384249191964045, 28.538447725994047]","[0, 0, 37, 53, 62]","[[], [], [], [], ['8654183', '24705390', '36233757', '38805486', '25657127', '13965483', '20330519', '2837758', '37768883', '4387784']]"
17,94,"['6503185', '37205685', '2264455', '341324', '19419439', '26488879', '17925632', '39424916', '90756514', '40900567']",52,29.000538641004823,"[0, 0, 0, 0, 9, 10]","[250, 250, 64, 16, 7, 0]","[0.0, 1.2383970897644758e-05, 19.666360565985087, 25.625133527966682, 27.507326348975766, 29.000385429011658]","[0, 0, 37, 47, 51, 52]","[[], [], [], [], ['6503185', '37205685', '2264455', '341324', '19419439', '17925632', '39424916', '90756514', '40900567'], ['6503185', '37205685', '2264455', '341324', '19419439', '26488879', '17925632', '39424916', '90756514', '40900567']]"
18,99,"['11256632', '25483562', '28086354', '12691537', '26283293', '46765242', '19313533', '10247314', '18810195', '12265561']",76,37.98236176598584,"[0, 0, 0, 0, 0, 0, 8, 10]","[250, 250, 108, 52, 51, 15, 7, 0]","[0.0, 1.500296639278531e-05, 17.914243454986718, 26.062704802956432, 30.24575818196172, 34.58041867194697, 36.45911587495357, 37.98232403298607]","[0, 0, 37, 54, 63, 72, 75, 76]","[[], [], [], [], [], [], ['11256632', '25483562', '28086354', '26283293', '19313533', '10247314', '18810195', '12265561'], ['11256632', '25483562', '28086354', '12691537', '26283293', '46765242', '19313533', '10247314', '18810195', '12265561']]"
19,100,"['6472746', '18374364', '4816339', '30714190', '17601006', '18909530', '40234452', '4381486', '11900630', '14550841']",74,33.475426022021566,"[0, 0, 0, 0, 0, 8, 8, 10]","[250, 250, 84, 46, 41, 33, 11, 0]","[0.0, 1.7565034795552492e-05, 15.944273199012969, 21.392685429018456, 25.01852514600614, 28.600510944030248, 31.586068289005198, 33.47537819901481]","[0, 0, 37, 50, 58, 65, 71, 74]","[[], [], [], [], [], ['6472746', '18374364', '4816339', '30714190', '17601006', '18909530', '4381486', '11900630'], ['6472746', '18374364', '4816339', '30714190', '17601006', '18909530', '4381486', '11900630'], ['6472746', '18374364', '4816339', '30714190', '17601006', '18909530', '40234452', '4381486', '11900630', '14550841']]"
20,113,"['32463364', '14121786', '14584755', '43417006', '6157837', '44030361', '30805636', '27449472', '1759213', '25816994']",55,36.23286390298745,"[0, 0, 0, 0, 0, 10]","[250, 250, 59, 29, 12, 0]","[0.0, 1.1552008800208569e-05, 24.374879572016653, 30.313600027991924, 33.34894196904497, 36.232824539998546]","[0, 0, 37, 47, 52, 55]","[[], [], [], [], [], ['32463364', '14121786', '14584755', '43417006', '6157837', '44030361', '30805636', '27449472', '1759213', '25816994']]"
21,115,"['39668245', '1234098', '13135544', '21902910', '34258065', '109946221', '33872649', '15879544', '3698758', '12209494']",73,37.44145479699364,"[0, 0, 0, 0, 0, 0, 8, 10]","[250, 250, 130, 48, 18, 11, 3, 0]","[0.0, 1.3621989637613297e-05, 17.677831212989986, 27.550739874015562, 32.58356158301467, 34.800499851990025, 36.7276751610334, 37.441420679038856]","[0, 0, 37, 57, 65, 69, 72, 73]","[[], [], [], [], [], [], ['39668245', '1234098', '13135544', '34258065', '109946221', '33872649', '15879544', '12209494'], ['39668245', '1234098', '13135544', '21902910', '34258065', '109946221', '33872649', '15879544', '3698758', '12209494']]"
22,118,"['32454714', '5922085', '6372244', '2604063', '20148808', '52805891', '4465735', '31460499', '46602807', '4695107']",48,25.08845401898725,"[0, 0, 0, 0, 10]","[250, 250, 48, 13, 0]","[0.0, 1.2103002518415451e-05, 18.08378146000905, 23.111022489028983, 25.088422257977072]","[0, 0, 37, 45, 48]","[[], [], [], [], ['32454714', '5922085', '6372244', '2604063', '20148808', '52805891', '4465735', '31460499', '46602807', '4695107']]"
23,124,"['1986482', '31363207', '374902', '4883040', '7111021', '35087728', '13899137', '13901073', '32012666', '57121667']",53,29.859127296018414,"[0, 0, 0, 0, 0, 10]","[250, 250, 49, 25, 11, 0]","[0.0, 1.101300586014986e-05, 18.316908481006976, 24.480937401007395, 27.068376553012058, 29.859089981997386]","[0, 0, 37, 45, 50, 53]","[[], [], [], [], [], ['1986482', '31363207', '374902', '4883040', '7111021', '35087728', '13899137', '13901073', '32012666', '57121667']]"
24,127,"['35231675', '7549811', '21598000', '1744752', '23180075', '18126445', '11048759', '35531883', '6690087', '21943141']",100,54.349800052004866,"[0, 0, 0, 3, 3, 4, 4, 4, 4, 10]","[250, 250, 134, 131, 46, 45, 14, 11, 8, 0]","[0.0, 1.1882977560162544e-05, 20.31452920602169, 29.967406245006714, 39.91453015297884, 43.8201289739809, 47.98473174200626, 50.12238115002401, 52.291173801990226, 54.34976481599733]","[0, 0, 37, 57, 77, 85, 93, 96, 99, 100]","[[], [], [], ['35231675', '7549811', '21598000'], ['35231675', '7549811', '21598000'], ['35231675', '18126445', '7549811', '21598000'], ['35231675', '18126445', '7549811', '21598000'], ['35231675', '18126445', '7549811', '21598000'], ['35231675', '18126445', '7549811', '21598000'], ['35231675', '7549811', '21598000', '1744752', '23180075', '18126445', '11048759', '35531883', '6690087', '21943141']]"
