q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
13,57,"['20937018', '39465575', '4405194', '4303075', '30351165', '22889972', '1122198', '4709641', '11659421', '16375102']",29,32.0461908649886,"[0, 0, 0, 0, 0, 10]","[250, 250, 88, 17, 16, 0]","[0.0, 1.3925950042903423e-05, 16.02666713495273, 24.074265067989472, 28.123978313000407, 32.046146856970154]","[0, 0, 18, 25, 28, 29]","[[], [], [], [], [], ['20937018', '39465575', '4405194', '4303075', '30351165', '22889972', '1122198', '4709641', '11659421', '16375102']]"
14,70,"['37204802', '7225911', '4414547', '5254463', '5956380', '2582169', '36464673', '21307488', '11903247', '30224907']",25,27.80206440202892,"[0, 0, 0, 0, 6, 10]","[250, 250, 20, 19, 13, 0]","[0.0, 9.101000614464283e-06, 16.00145576900104, 20.067757305048872, 24.157671875029337, 27.802017512032762]","[0, 0, 18, 21, 24, 25]","[[], [], [], [], ['37204802', '7225911', '5956380', '2582169', '4414547', '11903247'], ['37204802', '7225911', '4414547', '5254463', '5956380', '2582169', '36464673', '21307488', '11903247', '30224907']]"
15,72,"['30221601', '39763465', '16511863', '6076903', '5828251', '25007443', '38380061', '14492964', '1031534', '9063688']",47,44.55708975699963,"[0, 0, 0, 2, 2, 2, 2, 2, 10]","[250, 250, 106, 104, 47, 32, 19, 10, 0]","[0.0, 1.384800998494029e-05, 16.16300629102625, 24.208665076992474, 32.26278758101398, 36.37479704798898, 40.430550913035404, 44.50546905602096, 44.557039402017836]","[0, 0, 18, 26, 34, 39, 43, 46, 47]","[[], [], [], ['6076903', '1031534'], ['6076903', '1031534'], ['6076903', '1031534'], ['6076903', '1031534'], ['6076903', '1031534'], ['30221601', '39763465', '16511863', '6076903', '5828251', '25007443', '38380061', '14492964', '1031534', '9063688']]"
16,75,"['29214508', '36233757', '13965483', '39550665', '22703082', '37768883', '4387784', '2837758', '25657127', '38805486']",29,31.96883137099212,"[0, 0, 0, 0, 0, 10]","[250, 250, 90, 20, 15, 0]","[0.0, 2.1539977751672268e-05, 16.141098516993225, 24.204502252978273, 28.224030131998006, 31.968788330967072]","[0, 0, 18, 25, 28, 29]","[[], [], [], [], [], ['29214508', '36233757', '13965483', '39550665', '22703082', '37768883', '4387784', '2837758', '25657127', '38805486']]"
17,94,"['3929361', '25049067', '13651792', '18153456', '32533299', '5597586', '23908217', '1215116', '13948920', '33835579']",29,32.06497643404873,"[0, 0, 0, 0, 2, 10]","[250, 250, 83, 18, 16, 0]","[0.0, 8.37002880871296e-06, 16.10264845797792, 24.113660553004593, 28.150522939977236, 32.064942997007165]","[0, 0, 18, 25, 28, 29]","[[], [], [], [], ['1215116', '18153456'], ['3929361', '25049067', '13651792', '18153456', '32533299', '5597586', '23908217', '1215116', '13948920', '33835579']]"
18,99,"['1546650', '47240151', '38528892', '8093935', '18810195', '12691537', '38300781', '26283293', '53033275', '4795303']",41,38.56562973302789,"[0, 0, 0, 0, 0, 0, 10]","[250, 250, 110, 68, 57, 18, 0]","[0.0, 1.2710981536656618e-05, 16.001190113951452, 24.069889488979243, 29.958872567978688, 34.479049298970494, 38.56559298699722]","[0, 0, 18, 27, 33, 38, 41]","[[], [], [], [], [], [], ['1546650', '47240151', '38528892', '8093935', '18810195', '12691537', '38300781', '26283293', '53033275', '4795303']]"
19,100,"['21793890', '10015292', '9154703', '30714190', '25041967', '3400973', '4381486', '14550841', '18037805', '18909530']",36,38.779943874978926,"[0, 0, 0, 0, 5, 5, 7, 10]","[250, 250, 69, 42, 37, 18, 16, 0]","[0.0, 1.7187034245580435e-05, 16.17453821300296, 22.314765852992423, 26.472361255029682, 30.609408980002627, 34.75536726100836, 38.77990563103231]","[0, 0, 18, 24, 28, 32, 35, 36]","[[], [], [], [], ['21793890', '10015292', '9154703', '4381486', '18909530'], ['21793890', '10015292', '9154703', '4381486', '18909530'], ['21793890', '10015292', '9154703', '30714190', '4381486', '14550841', '18909530'], ['21793890', '10015292', '9154703', '30714190', '25041967', '3400973', '4381486', '14550841', '18037805', '18909530']]"
20,113,"['31890716', '25816994', '6157837', '1759213', '44030361', '3825750', '2533768', '8839502', '27665523', '8318922']",28,30.166256238007918,"[0, 0, 0, 0, 0, 10]","[250, 250, 68, 27, 16, 0]","[0.0, 1.3766984920948744e-05, 15.922262837004382, 22.182721917983145, 26.22923062002519, 30.166213928023353]","[0, 0, 18, 24, 27, 28]","[[], [], [], [], [], ['31890716', '25816994', '6157837', '1759213', '44030361', '3825750', '2533768', '8839502', '27665523', '8318922']]"
21,115,"['1769799', '15551129', '31460499', '4424888', '23686039', '33872649', '30741007', '10993232', '9110810', '4942718']",32,32.46503817901248,"[0, 0, 0, 0, 10]","[250, 250, 141, 17, 0]","[0.0, 1.1941010598093271e-05, 16.217941118055023, 28.342071798047982, 32.465001915057655]","[0, 0, 18, 29, 32]","[[], [], [], [], ['1769799', '15551129', '31460499', '4424888', '23686039', '33872649', '30741007', '10993232', '9110810', '4942718']]"
22,118,"['12658073', '32454714', '6372244', '33684572', '2604063', '20148808', '34603465', '4465735', '24746892', '52805891']",29,31.629650541988667,"[0, 0, 0, 0, 0, 6, 10]","[250, 250, 39, 30, 18, 12, 0]","[0.0, 9.005016181617975e-06, 16.021581226028502, 20.146003901027143, 24.22069217200624, 28.264022588031366, 31.62961067899596]","[0, 0, 18, 22, 25, 28, 29]","[[], [], [], [], [], ['20148808', '32454714', '24746892', '4465735', '6372244', '33684572'], ['12658073', '32454714', '6372244', '33684572', '2604063', '20148808', '34603465', '4465735', '24746892', '52805891']]"
23,124,"['21479231', '7111021', '39984099', '1986482', '4883040', '31363207', '14319754', '32012666', '13899137', '374902']",29,31.675877827976365,"[0, 0, 0, 0, 0, 0, 10]","[250, 250, 32, 28, 20, 13, 0]","[0.0, 1.373502891510725e-05, 15.986676086031366, 20.102953275025357, 24.20756154501578, 28.30420833703829, 31.67584194900701]","[0, 0, 18, 22, 25, 28, 29]","[[], [], [], [], [], [], ['21479231', '7111021', '39984099', '1986482', '4883040', '31363207', '14319754', '32012666', '13899137', '374902']]"
24,127,"['293661', '12892137', '21943141', '21598000', '4406819', '24311787', '22029384', '7549811', '35231675', '18126445']",63,64.59562074497808,"[0, 0, 0, 3, 3, 3, 4, 4, 4, 4, 10]","[250, 250, 169, 166, 50, 43, 42, 31, 25, 11, 0]","[0.0, 8.475035429000854e-06, 15.995936539024115, 27.993491998990066, 39.934502713033, 44.04563261102885, 48.14469431299949, 52.23486172402045, 56.27961299801245, 60.33213695202721, 64.59559015999548]","[0, 0, 18, 31, 43, 48, 52, 56, 59, 62, 63]","[[], [], [], ['21598000', '7549811', '18126445'], ['21598000', '7549811', '18126445'], ['21598000', '7549811', '18126445'], ['21598000', '7549811', '35231675', '18126445'], ['21598000', '7549811', '35231675', '18126445'], ['21598000', '7549811', '35231675', '18126445'], ['21598000', '7549811', '35231675', '18126445'], ['293661', '12892137', '21943141', '21598000', '4406819', '24311787', '22029384', '7549811', '35231675', '18126445']]"
