q,qid,time,id_len,ids
10,53,160.19606093899347,250,"['45638119', '4702639', '4889228', '12762485', '21439640', '8963413', '24349992', '7795952', '9600826', '19358586', '7583725', '22401720', '7821634', '15721252', '24249915', '34066665', '16691520', '15113221', '25523969', '15946643', '4820792', '21033230', '13069283', '24834968', '195680777', '4999633', '17648235', '16734530', '1171121', '20839751', '1866911', '22482820', '12438901', '43385013', '313403', '1379127', '24341590', '16086778', '2130391', '9558539', '17755060', '13400643', '195689757', '1782201', '6969753', '27647593', '7046487', '164985', '67045088', '21521236', '4467129', '2014909', '5271210', '6790197', '8037453', '17450673', '9394119', '2576811', '20127522', '2931832', '25973484', '27240667', '3285322', '4418878', '13007205', '5270265', '6550579', '20183360', '18953920', '31311495', '22509015', '6807122', '15335331', '38485364', '7875158', '21181273', '39580129', '17088791', '23557241', '38623601', '1554348', '39929509', '22267225', '24205118', '23863551', '19882228', '1389264', '4429932', '19673227', '15832146', '26735905', '5254463', '24294572', '29806339', '13791206', '31624828', '15559582', '13831558', '29495185', '25488034', '1686997', '4583180', '12358173', '11484808', '14672919', '2061878', '23887844', '36950726', '54561709', '5864770', '5487448', '29366489', '13519661', '17021845', '20886584', '13030852', '28249680', '40127292', '23078022', '19047331', '3730196', '9791313', '52180874', '22975806', '4455466', '10024681', '25576204', '33638477', '19644821', '7736860', '14315749', '8774475', '18358026', '5649538', '32721137', '9486930', '7165938', '6517763', '38243984', '9648896', '33387953', '10279084', '20280410', '33677323', '38551172', '219475', '878526', '11578459', '6948886', '18810195', '4414547', '22901758', '23830488', '831167', '9095394', '5222182', '37480103', '16322674', '18340282', '40735046', '3524352', '23304931', '32001951', '42106119', '2389574', '25732836', '17163294', '4886637', '16098747', '16701509', '21902400', '7228140', '21692235', '2374637', '7975937', '515489', '19541444', '25748308', '13205096', '26231129', '38808600', '8671456', '5500086', '14241418', '36432234', '17462437', '15600979', '5774746', '825728', '2727303', '29473081', '3858268', '31439189', '24144677', '31616203', '13765757', '9171913', '2015126', '3210545', '25452937', '17717391', '13290521', '3329824', '11880289', '2140497', '13831842', '32534305', '4489217', '27123743', '20333864', '22963769', '42731834', '6121668', '16346504', '13964633', '33370', '22521091', '8994465', '15081770', '15521377', '9641846', '4444861', '23576165', '20454006', '23284774', '38784540', '31803596', '16806763', '31591262', '22007333', '29190724', '11271123', '14664424', '52925737', '3848469', '3222187', '864491', '3559136', '9285396', '3590806', '3067015', '3756384', '654735', '7808055', '26848994', '4828631', '16390264', '27306942', '26561572', '27822315']"
11,54,156.74905074597336,250,"['49556906', '3973445', '24721866', '9752604', '23974474', '22036571', '38533515', '3419709', '1590744', '32408470', '14874811', '3504761', '19313533', '9899292', '7005276', '26025820', '5108807', '1727042', '3619931', '11535539', '22621251', '27615329', '10703001', '6690087', '1686997', '219475', '5172048', '21395936', '6417632', '20732789', '21287352', '696006', '1800734', '888896', '26030079', '32450297', '38844612', '3848469', '3684342', '3943235', '3984231', '24917562', '25175997', '21366394', '12370881', '37964706', '19005293', '13108582', '8477699', '23509113', '39481265', '24707550', '26068103', '31313782', '14615911', '7281161', '28712203', '5531479', '4423401', '21535641', '44724517', '6493422', '4447785', '17997584', '1871230', '21626639', '5821617', '6182947', '23122306', '25937484', '4421742', '3553087', '46517055', '26008462', '364522', '14407673', '40312663', '15707049', '18956141', '8002887', '24496245', '14644164', '29288582', '26735905', '952111', '11459139', '18682109', '5035827', '40044800', '29015485', '41781905', '13778710', '4399311', '883747', '5106691', '6171953', '27545868', '4303939', '3475317', '11868606', '6259170', '41325555', '16839245', '20738970', '5572127', '118568', '2828460', '19427410', '1907601', '5268462', '4164929', '38025907', '9178310', '343052', '2042250', '1550937', '24185667', '8453819', '23700330', '4362729', '20620012', '25453683', '13464392', '1897324', '9614443', '14541844', '3761017', '9225850', '28006126', '2462673', '7948486', '5573975', '18841257', '27403802', '27093166', '15727984', '20148808', '25725663', '26107000', '5386514', '20460020', '4680262', '56486733', '22517564', '22153455', '85665741', '41913714', '44387884', '33030946', '2272614', '37138639', '16863359', '43192375', '17412260', '21179714', '32742683', '8702697', '4391121', '21372171', '2266471', '13905670', '36212758', '13466622', '23388442', '10883736', '9199796', '3720107', '26079071', '20311968', '2692522', '9334631', '35993767', '9648896', '3559136', '10812605', '3701541', '34445160', '2973910', '39164524', '6807122', '24349992', '7548577', '15381976', '24349430', '22281684', '22696649', '15248287', '22488511', '21258863', '31001322', '83308790', '10889845', '12658073', '31933981', '28517384', '1834762', '17438862', '25606339', '19565018', '1344498', '8460275', '11771811', '17223891', '4345315', '4961038', '30398773', '22174015', '7433668', '5107861', '1887056', '25319221', '34733465', '22908536', '7046487', '21048969', '18414462', '36838958', '29657303', '712078', '9315213', '7734150', '23737024', '45770026', '18450716', '24640046', '3847200', '10284593', '23078022', '3710557', '35543846', '1044552', '10669582', '207972', '14092737', '23599024', '26019505', '29564505', '31591262', '8771704', '3863543', '27647593', '1192458', '29509926', '39424916', '6270720', '41337677', '3621011', '30915421', '26561572', '26491450']"
12,56,156.03519715205766,250,"['4709641', '4459491', '14434123', '36180468', '9194077', '20937018', '1122198', '30351165', '18852643', '26336593', '22116439', '6722522', '24652030', '4407385', '23887844', '11659421', '8892905', '13814480', '24989194', '13380011', '26244918', '17231273', '36637129', '13293033', '3669694', '21601459', '8290760', '1447990', '17702490', '2853685', '3360421', '4452318', '8185080', '32922179', '14460402', '39545358', '17123316', '12932176', '9748934', '5503194', '7492250', '20904154', '35884026', '16208091', '1964163', '41644178', '8150638', '11250124', '33912020', '1605196', '18038250', '3882374', '16627684', '27076725', '6947286', '15347087', '27588420', '19970015', '6054657', '22843616', '24512417', '11674288', '16541762', '4345605', '11992632', '23305547', '5260382', '37583120', '23601616', '10698739', '51386222', '6157371', '4679264', '8519911', '3085264', '4632921', '10641715', '4303075', '31882215', '21456232', '13777138', '15590539', '1733337', '22185730', '14192687', '10273147', '18399038', '3583084', '12100854', '7426741', '16287725', '38919140', '6544701', '21855837', '24530130', '2078658', '41239107', '26688294', '24632480', '116792', '14496749', '31347396', '14171859', '5927534', '14405193', '29422484', '38143689', '14188138', '665817', '7042304', '9197786', '2988714', '6923795', '57574395', '28436879', '40769868', '23863576', '10534299', '14092737', '6285534', '10790846', '4795303', '2601324', '26612216', '23513818', '44935041', '11291348', '7997337', '35777860', '4399268', '13969173', '16375102', '4405194', '1630949', '6826100', '37722384', '21271817', '14555750', '36474', '42787108', '10786948', '803312', '42106119', '10605189', '37205759', '22889972', '44408494', '15889329', '13072113', '28530299', '23052989', '39465575', '6079486', '18231257', '15491404', '11254556', '13921526', '27078065', '5633876', '18489989', '9988425', '17333231', '19957813', '4446814', '24906548', '12443371', '35520219', '1410197', '10795063', '33535447', '3140772', '25597580', '33986200', '16939583', '29231620', '5395426', '980008', '9675944', '6477740', '7039855', '16605494', '3113630', '7482674', '4410181', '2356950', '15945975', '4416964', '15803282', '2682251', '46193388', '16964262', '23076291', '21295300', '7581911', '1941721', '14972169', '1871499', '14308244', '7506409', '14893425', '23420615', '39048693', '37450671', '739734', '24725136', '25789730', '13757347', '15836115', '46565020', '29429111', '2151983', '6492658', '36111909', '13189693', '7093809', '7708803', '22543403', '13921783', '2015929', '33911859', '33796570', '16284655', '17101262', '9433958', '14782049', '18104691', '25827024', '14682243', '5811042', '16966326', '40987633', '22178316', '16999023', '23901235', '22549449', '17150648', '30534237', '13411519', '6690087', '20977638', '20471181', '4700428', '16962732', '4505748', '10009203', '30297355', '1220287', '21479575', '27815697', '13717103']"
13,57,147.96266381209716,250,"['4709641', '11659421', '20937018', '30351165', '14192687', '15945975', '6544701', '24530130', '37205759', '41239107', '9194077', '36180468', '31347396', '6826100', '21271817', '1630949', '36474', '24906548', '12443371', '739734', '5503194', '12932176', '13189693', '44408494', '116792', '6157371', '13172737', '43880096', '31882215', '18852643', '10786948', '13814480', '10273147', '4457834', '7581911', '9988425', '16627684', '3882374', '3669694', '7426741', '12100854', '3583084', '13777138', '4679264', '17123316', '15590539', '5860364', '30297355', '4303075', '10009203', '22116439', '35777860', '4459491', '27588420', '19970015', '11674288', '33986200', '8150638', '6477740', '1605196', '16541762', '22843616', '9675944', '8185080', '2853685', '51386222', '1447990', '24512417', '36637129', '17702490', '4416964', '803312', '3140772', '469066', '26993601', '25597580', '13757347', '14434123', '8892905', '10207180', '57574395', '10795063', '17231273', '24632480', '23305547', '16964262', '4407385', '4795303', '14460402', '16966326', '4446814', '22543403', '6559201', '26336593', '24989194', '665817', '2356950', '29429111', '22549449', '1771079', '39545358', '29422484', '14405193', '26688294', '23076291', '13411519', '13458119', '1410197', '35520219', '28530299', '14496749', '13969173', '13921526', '1871499', '27078065', '15833835', '18231257', '15491404', '4456756', '16398827', '6492658', '10698739', '20904154', '2015929', '6054657', '4632921', '8290760', '21601459', '4452318', '18489989', '30884033', '2078658', '3360421', '41644178', '18038250', '35884026', '16208091', '11992632', '3085264', '9748934', '8122346', '45154987', '15889329', '13921783', '18399038', '13072113', '16962732', '33912020', '6722522', '24652030', '1122198', '22889972', '6947286', '17333231', '27076725', '15347087', '10641715', '23887844', '18678095', '13380011', '26244918', '5260382', '19571273', '23601616', '16939583', '46193388', '38919140', '14308244', '23702805', '33796570', '16284655', '13002003', '11557602', '5927534', '11291348', '23634484', '20620012', '17194716', '9217800', '16375102', '4405194', '23052989', '23901235', '16999023', '42787108', '13293033', '4399268', '14555750', '9433958', '17150648', '2225918', '7157436', '1967410', '1220287', '14419116', '1964163', '10605189', '16605494', '22185730', '54562433', '7549811', '9197786', '23863576', '11250124', '10790846', '16839245', '28937856', '9638032', '21295300', '46565020', '37450671', '1733337', '2039912', '28436879', '31884697', '2601324', '33911859', '7482674', '3113630', '1941721', '4410181', '5409905', '39465575', '37722384', '21456232', '2682251', '5395426', '39048693', '21855837', '15803282', '13717103', '2151983', '4345605', '4469125', '14782049', '980008', '5633876', '6079486', '4462419', '19957813', '14893425', '27403802', '5704562', '38143689', '40476126', '23420615', '24725136', '4505748', '14682243', '10190462']"
14,70,158.841576956911,250,"['5956380', '4414547', '7225911', '21307488', '28107602', '11903247', '25901598', '43880096', '39637840', '27240699', '36464673', '35684881', '9483851', '37204802', '2582169', '4389394', '21557055', '9169645', '6896063', '27949347', '21521236', '41710132', '5254463', '20738970', '42489926', '25682129', '6828370', '20381484', '2919030', '31624828', '47018050', '38919140', '9669099', '10247314', '23985464', '5468807', '10015292', '9559146', '2701077', '4653837', '26059876', '4460880', '14460402', '7465900', '12240507', '14848619', '4444861', '3173489', '6784372', '12909503', '14637235', '38131471', '28271439', '28249680', '34103335', '12762485', '6544701', '6171953', '8083310', '19683625', '1686997', '20725212', '13277623', '25576204', '22703082', '36399107', '12887068', '5824955', '4961038', '14241418', '32408470', '13791206', '31293581', '6717533', '46617075', '21295300', '29367554', '28651643', '4920376', '26887439', '6121555', '35543846', '19358586', '15721252', '470625', '1171121', '6923961', '24294572', '34198365', '22036571', '3504761', '24721866', '7875158', '12643937', '1897324', '45764440', '7688110', '23078022', '16472469', '4407318', '15913433', '4662264', '7898952', '15600979', '5389523', '39225849', '18358026', '3849194', '23269537', '34189936', '3765739', '67787658', '10852047', '17648235', '164189', '1635872', '7915836', '15491308', '116792', '8519911', '7622767', '29422484', '15570691', '24185667', '14380875', '3973445', '19004126', '18810195', '15113221', '34071621', '39758684', '18987782', '14874811', '23934390', '16745747', '9641846', '8417211', '35760786', '10024681', '928281', '28904104', '52873726', '5503194', '19979816', '20054396', '29429111', '18399038', '28164534', '1595617', '40608679', '9612317', '26071782', '12737132', '16550075', '13763195', '28704738', '10494012', '18882947', '43014661', '6363093', '39929509', '7426741', '22185730', '14367469', '29806339', '40901687', '10279084', '29366489', '28614776', '14178995', '11271123', '15521377', '31882215', '24737389', '8654183', '4394817', '26019505', '5321708', '25677651', '15248287', '6710699', '18676539', '26952804', '17412260', '8963413', '13639330', '26495128', '7487927', '25036988', '21622715', '19356271', '11915280', '213017', '6670101', '26735905', '7506409', '16627684', '8925851', '11255504', '15322518', '1649738', '17628888', '15472716', '5144381', '32721137', '13583521', '13614794', '34439544', '3669694', '23305884', '13329980', '14019636', '3805841', '36838958', '4455466', '12922760', '4429668', '43711341', '10486817', '21219071', '10485142', '2481032', '30224907', '3863543', '11861374', '22049489', '17755060', '24349430', '2014909', '19800147', '21868715', '12156187', '11289247', '10365787', '9791313', '17717391', '34445160', '23912923', '11844826', '16058322', '33387953', '25623469', '9752604', '30884033', '42314147', '14198646', '1569031', '502591', '8610932', '33667484']"
15,72,140.810885066865,250,"['6076903', '1031534', '39291138', '5503194', '35008773', '29073751', '2682997', '24881307', '1676568', '23393712', '13189693', '23863576', '14492964', '10937190', '39763465', '43661837', '11831598', '26374799', '27569370', '38727075', '14333540', '32194449', '13963620', '15176526', '86694016', '36399109', '735130', '4325137', '24652030', '17119869', '28071965', '106301', '15983148', '38380061', '502591', '21622715', '4394817', '2251426', '4373445', '12932176', '18575183', '21012916', '20183360', '3118719', '5573975', '25089501', '58006489', '28651643', '18126445', '2734421', '13780287', '3506723', '14171859', '7093809', '5633876', '4423559', '11200685', '2727303', '9612317', '6690087', '14819804', '3973445', '14380875', '9507605', '12197393', '32001951', '226488', '28243325', '25813706', '3825472', '16546131', '27127885', '18231257', '24554740', '35395662', '17017465', '36345185', '21250322', '29107180', '11721676', '23702805', '28369117', '9634465', '36708463', '4417558', '22682497', '14296612', '4421547', '2119889', '6609935', '3155374', '15491404', '20313748', '2576811', '3720107', '23160444', '16280642', '10991183', '22767022', '17194716', '600437', '19485649', '16128711', '13936152', '12800122', '33920995', '2177022', '18042803', '21199527', '9185195', '8453819', '23700330', '10846815', '7223604', '34735369', '4469125', '8208212', '6717533', '6784372', '29422484', '18038250', '42565477', '18546584', '18237384', '15491308', '22509015', '11195653', '469066', '18489989', '10009203', '8519911', '3981033', '22500262', '40383969', '13614794', '1065627', '2053540', '9752604', '30884033', '23208167', '2754534', '31851367', '23938319', '20028729', '52873726', '40760684', '18895793', '31387717', '33912020', '23260700', '34846352', '4658268', '30297355', '14105446', '13621186', '8458567', '21179714', '11535539', '20675284', '20888849', '19855358', '1905095', '13492264', '1044552', '36547290', '20179918', '42314147', '19603353', '5531479', '8185080', '18654430', '30675656', '25001628', '26491450', '3559136', '2991954', '6268106', '31107919', '8533245', '16745747', '14225271', '28928964', '9420732', '7688110', '44935041', '9732010', '1225513', '164985', '11674596', '2225918', '4343437', '21598000', '41913714', '20381484', '23604601', '4319174', '4345605', '11291348', '29185044', '28086354', '22134353', '25007443', '13639330', '26019505', '7488455', '5409905', '24995939', '5860364', '3203590', '36889513', '5953485', '885056', '1241113', '12030318', '15816729', '27403802', '32598644', '19970015', '24496245', '22185730', '42708716', '51817902', '21564598', '27693891', '43711341', '140874', '36838958', '25928548', '1281769', '4418269', '10666475', '3727986', '31844040', '7621534', '20585600', '3893473', '9379687', '86602746', '20935673', '16562534', '36111909', '317204', '30861948', '25623469', '30184745', '29863668', '15548965', '21219071', '39506601', '11902109']"
16,75,154.05356966797262,250,"['4387784', '13965483', '36233757', '29214508', '37768883', '25657127', '38805486', '8654183', '7465900', '20330519', '26488879', '22703082', '2837758', '24705390', '2099400', '14155726', '24311787', '4418582', '6636088', '29367554', '23573229', '1234098', '27840664', '41314611', '31387717', '39389082', '23342686', '22896970', '1546650', '5473074', '11603066', '22003328', '8533245', '24498673', '11419230', '25519138', '15305881', '13583521', '37138639', '26283293', '21943141', '15893330', '39859981', '35531883', '11420613', '28164534', '16927286', '24550453', '36855703', '2851611', '6836086', '5144381', '17768946', '26596106', '13245542', '16056410', '6386930', '4740447', '27438378', '8093935', '1744752', '18144189', '8747771', '12881593', '27373088', '9889151', '29098525', '38477436', '1914588', '19572798', '19851614', '13790144', '8219248', '2904102', '34559336', '5966635', '32250572', '22632303', '7481159', '26625002', '350542', '46517055', '19004126', '15551129', '11721286', '4465735', '2494748', '13912224', '3033830', '13578199', '16562534', '24928817', '7260461', '2274272', '4363526', '40769868', '20725212', '799586', '12428814', '37643601', '12149169', '22191759', '29107180', '24770913', '10669582', '12552297', '34846352', '1834762', '30543439', '4465762', '20781656', '393001', '22561064', '21330280', '20707861', '24706198', '2119889', '4425507', '12691537', '22767022', '46346525', '17464771', '5800138', '34258065', '18695970', '4411655', '17553026', '10247314', '26083387', '3973445', '42865134', '24995939', '23959496', '15716328', '17518195', '4427060', '39863735', '27274441', '37362689', '15548965', '8331432', '3441524', '15491404', '22159299', '31844040', '25388309', '41239107', '12824568', '22444939', '41900731', '16461149', '46816158', '22042345', '30034334', '4406819', '6669242', '2053540', '13903052', '35612665', '435529', '26030079', '6863070', '42240424', '19238', '8327914', '30184745', '36962270', '12100854', '22312627', '40412980', '31407112', '27731651', '27555165', '36540079', '20585600', '14178995', '7875158', '44409062', '21383026', '3610282', '11983390', '4828984', '41165286', '27403802', '5484763', '471735', '8570478', '22059387', '31962403', '25878014', '22036571', '35760786', '27396415', '19487477', '33499189', '86326468', '2052720', '19149247', '9272598', '33720691', '17628888', '14461101', '35684881', '86231298', '39550665', '25141908', '25483562', '25838286', '14729253', '25742205', '35085326', '3230361', '2211868', '53302393', '7416873', '40383969', '17731780', '6903077', '2617858', '22820637', '23195302', '22623275', '7878807', '7929932', '27900414', '25062868', '44947611', '23440856', '15414628', '41928290', '19313533', '25124117', '7042304', '4067274', '11181416', '18576103', '29788648', '14637235', '39758684', '14972169', '12489688', '2582169', '23938319', '1225513', '6144337', '2890952', '4300851', '4321947', '6974477', '8182950']"
17,94,151.29710551979952,250,"['1215116', '30741007', '18592108', '13966946', '6250701', '42913391', '7433668', '9967265', '1946610', '29090823', '14337960', '38886345', '11441172', '25677651', '16787954', '341324', '5284188', '26124606', '21700295', '708425', '12409683', '13948920', '22613657', '37686718', '7386360', '30805636', '13205096', '2492146', '38376189', '19205326', '17482507', '25298276', '24873253', '10450725', '18025240', '46926352', '3896759', '3930020', '23801039', '34544514', '21479231', '4883040', '6157837', '5114940', '4999387', '8447873', '1805641', '4429932', '15997009', '28138927', '28821565', '23420807', '14260013', '3981033', '7655029', '29321530', '28738741', '22908536', '32454714', '14834714', '20311968', '9784254', '35651106', '18321590', '8428837', '3710557', '25895285', '1910120', '6503185', '26079071', '6491532', '22414304', '20999249', '3001685', '3619931', '42782688', '437924', '2522977', '33960383', '13624704', '37628989', '13368032', '27841037', '37248765', '46765242', '4336849', '21258863', '26488879', '9539248', '27264454', '12370881', '4820792', '21239672', '15215393', '20454006', '25049067', '11369420', '40590358', '23865182', '31363207', '9167230', '3692112', '3716075', '25259746', '30915421', '22116439', '583260', '28562710', '23423230', '6723450', '80522346', '29634262', '8150638', '7150238', '15563864', '10162553', '38747567', '10486817', '18987782', '5395426', '6182947', '24645237', '26461066', '11280569', '6625693', '2042250', '6415816', '33339202', '14831629', '25612629', '140907540', '2097256', '6421792', '34139429', '26341063', '33733520', '5152028', '32852283', '18473550', '24278870', '26045237', '31229233', '21414718', '10526279', '39443128', '23195674', '34481589', '1759213', '20610557', '118568', '14482051', '28334217', '2274272', '6559701', '3419709', '7317051', '21150010', '719812', '8702697', '13108582', '32001951', '19752008', '41325555', '11557602', '25251625', '34439544', '712078', '10660080', '36618603', '4680262', '36432234', '4729644', '1281769', '26038789', '24494539', '6535392', '15953181', '5402581', '52180874', '1469751', '12866641', '15476777', '11238784', '1379127', '24721866', '5099266', '21392703', '1967410', '27049238', '6826636', '3355397', '20428155', '1900152', '45401535', '11481946', '67787658', '4387494', '15322518', '11411060', '25068298', '6212802', '33884866', '23670644', '12471115', '24721347', '8042158', '32533299', '24269361', '18275697', '25938221', '13030852', '24980622', '10542877', '4961038', '864491', '40500438', '9600826', '4702639', '28644298', '1428830', '3127341', '1748921', '6766459', '35747505', '29955650', '26907074', '13162391', '86326468', '22057077', '12899612', '13823200', '18414462', '32353339', '4425507', '3935126', '22995579', '21114100', '31884697', '23326722', '39970500', '20754359', '18207615', '32263707', '23649163', '10218447', '5956016', '15588516', '15966318', '55040297', '159469']"
18,99,150.69439471000805,250,"['18810195', '2158516', '11256632', '12265561', '9875570', '11498670', '12691537', '12622860', '3155374', '9889151', '17518195', '14155726', '18467982', '25787749', '25842866', '28195565', '23698769', '13953762', '8417211', '25742205', '23634484', '7878807', '20620012', '9379687', '2919030', '5927534', '10555591', '29788648', '18078750', '15215393', '16270577', '25515662', '24737389', '1546650', '2194320', '12197393', '20659283', '20761364', '164985', '4067274', '21598000', '15659108', '14119470', '35531883', '27274441', '14180565', '24995939', '25483562', '13923069', '17338543', '19752008', '12513042', '11983390', '26047921', '16705338', '18126445', '11291348', '5099266', '21626639', '16319097', '43890638', '26658659', '5484763', '2151983', '21221346', '8446259', '9588931', '15472716', '36180468', '41900731', '15548965', '14492964', '12956194', '43711341', '23938319', '1225513', '4658268', '23974474', '3973445', '4362729', '2727303', '25014337', '4320424', '6540064', '195689757', '26297042', '34439544', '99829811', '35760786', '19356271', '11568270', '4926049', '15491404', '18231257', '21250322', '13277623', '5473074', '46816158', '1914588', '5966635', '10669939', '3981729', '40500438', '13235609', '20054396', '5914739', '31387717', '323030', '9507605', '7729656', '37643601', '24185667', '36432234', '44947611', '15778034', '20279166', '28086354', '15077696', '20649327', '56486733', '23076291', '12588500', '25373397', '5436081', '21884059', '3610282', '27403802', '143251', '44640124', '25036988', '13036442', '31107919', '6492658', '39863735', '20381484', '8305686', '26104554', '13277039', '8219248', '8453819', '1889358', '6712836', '2053540', '26488879', '3127341', '15563864', '14972169', '17919731', '9687772', '12240507', '13956305', '34582256', '17388232', '24349992', '23513818', '30208015', '40760684', '11922370', '17939443', '719812', '10189634', '39929509', '14367469', '23576726', '17755060', '3829232', '33720691', '4828984', '3441524', '502591', '19004126', '33912020', '21754541', '1383826', '14275671', '25682129', '4425507', '888896', '6788835', '9505448', '40901687', '10450725', '17464771', '29107180', '6386930', '42708716', '12462961', '32598644', '7165938', '17768946', '86231298', '40721190', '14149065', '2576811', '4422734', '1574014', '1748921', '11083121', '21932297', '11411060', '4396105', '23286603', '47240151', '1686997', '4469125', '30184745', '2832403', '34105878', '14328288', '23078022', '8536018', '9881829', '14180217', '26011884', '8903143', '42314147', '43048059', '7116734', '23863576', '21414718', '13492264', '7029990', '22003328', '6903077', '935538', '350542', '20935673', '25942757', '16128711', '6969753', '12086818', '25657127', '3825472', '4446814', '4406819', '23440856', '27022864', '140874', '39637840', '21114100', '67787658', '11844826', '665817', '1220287', '3616843', '9513785', '3825750', '17625068', '56391045', '18676539']"
19,100,157.4788086640183,250,"['4381486', '18374364', '10015292', '92499', '4816339', '25550665', '14205246', '9038803', '13023410', '14550841', '18909530', '30714190', '21793890', '6472746', '21170174', '41022628', '14717213', '37249641', '15960670', '25041967', '34103335', '7020505', '3863543', '8083310', '39851630', '30398773', '1944452', '33677323', '17805221', '30658796', '24558930', '38127792', '16736883', '24498673', '16686383', '7666498', '28271439', '36066871', '12871002', '13791206', '5782614', '2701077', '11289247', '27907205', '243694', '1848452', '1791637', '8385277', '3173489', '8427306', '34982259', '13116880', '10165258', '25516011', '54561384', '13048272', '8610932', '23727313', '13980338', '32170702', '13509809', '5415832', '4380004', '12130067', '46193388', '7224723', '4335423', '22791348', '40234452', '24612804', '9988425', '19511011', '4398832', '8747771', '12315072', '26182390', '9911547', '11900630', '5107861', '7583161', '22973574', '15728433', '22613657', '7211056', '9076196', '3391547', '52868579', '8148122', '4407318', '6812319', '4391817', '2613813', '3174305', '14923462', '17702490', '5373138', '6401675', '16745747', '42787108', '13759726', '90064424', '33989422', '4391685', '20186814', '11020675', '33076846', '11951999', '27910499', '25413327', '21479575', '3669694', '14555750', '12100854', '23959496', '40087494', '2853291', '37437064', '14128314', '928281', '9154703', '4856149', '19583924', '4417177', '5836', '11527199', '3090454', '24466904', '27243019', '1145473', '10530014', '1617327', '4421746', '39758684', '18806488', '5765455', '28614776', '10365787', '25148216', '4254064', '41256402', '24555417', '493346', '1684489', '20045514', '16839245', '12030680', '30152134', '37164306', '42106119', '39801095', '4452318', '16627684', '32776084', '40349336', '13777138', '14581009', '42662816', '3849194', '43661837', '5633876', '87610599', '4325137', '26133404', '667451', '22186938', '23918031', '1667063', '4343437', '1381673', '13955536', '16732790', '2679511', '17271462', '4366738', '16728949', '17601006', '6333347', '11141995', '22428640', '8290760', '13002003', '2608447', '4410181', '4421787', '21676556', '10526279', '8724666', '6000423', '19489351', '10128893', '25985964', '3321943', '18489989', '16541762', '6826100', '11674288', '7492420', '42565477', '14191255', '20524091', '2078658', '26612216', '87430549', '2853685', '24512417', '29183629', '31166180', '4323449', '335029', '4364884', '4462139', '26501027', '279052', '3400973', '30507607', '24530633', '9993008', '4394817', '13513790', '37297740', '22948960', '23190392', '7114092', '1641873', '25036988', '39225849', '16863359', '19510470', '12240507', '10795340', '11344428', '11902109', '11360430', '35811036', '7640058', '226488', '503050', '6106004', '19822046', '9412420', '10546779', '3840043', '18670', '25419778', '21855837', '2991954', '8764879', '6446747', '42465769', '19770974']"
20,113,151.4852463779971,250,"['6157837', '25816994', '1759213', '40790033', '14584755', '43417006', '14121786', '4678846', '140098548', '8839502', '44030361', '8318922', '23377475', '43557480', '356218', '22236223', '6525844', '10072941', '202259', '45447613', '2522977', '24998764', '30639847', '23439808', '3430789', '26089649', '9588931', '24640046', '16355392', '6250701', '3825750', '27665523', '31890716', '33409100', '26025370', '26025820', '29518440', '27545868', '8446259', '24049225', '23908217', '19004126', '16511863', '5573975', '10284593', '25817686', '3868322', '15925931', '20473074', '26199970', '46328296', '35724562', '21616324', '19804204', '2533768', '42441846', '36799998', '21571708', '20287253', '12549585', '22241778', '38630735', '9288638', '13464392', '41298619', '21767325', '10247282', '22730024', '40156901', '25895285', '27428509', '17546486', '5597586', '10582939', '24724242', '7602348', '26107000', '25837950', '7873737', '32159283', '20887554', '583260', '2492146', '6793674', '16701509', '71625969', '12451492', '34054472', '32170702', '14647747', '8509018', '31889025', '195317463', '24155601', '238409', '42404093', '14362678', '25028913', '118568', '16760369', '10430148', '14806256', '4910408', '17097974', '11459139', '23983289', '23967973', '4506414', '39368721', '17897801', '15041758', '12206390', '24586989', '32463364', '4445629', '25562234', '16527698', '26008063', '11457219', '12130200', '3898784', '37619697', '53779698', '8814634', '13619127', '37336085', '19828689', '25974070', '26341063', '44827480', '23783727', '29723642', '21369472', '4841908', '25643818', '29564505', '32850528', '2391552', '5884524', '6334188', '25301182', '2138767', '33339202', '33118292', '5782614', '68317730', '12670680', '21009874', '8037453', '17656445', '21239672', '21553394', '18199839', '2829179', '16180601', '4828631', '3067015', '3801693', '17231273', '4920376', '23577867', '31942055', '13445579', '44660616', '23627419', '23785605', '27466734', '25451374', '471921', '8529693', '41264017', '15512462', '8906858', '24700152', '45401535', '6969753', '67045088', '23665162', '4709641', '26314743', '8524891', '40710501', '27615329', '52175065', '3912660', '37916361', '11899391', '57783564', '22180793', '14768471', '25928548', '25089501', '24735908', '32462603', '42150015', '13625993', '3205945', '21003930', '21547032', '34935825', '40090058', '20471181', '15081770', '43311750', '10795340', '24712186', '23974474', '23100962', '25388309', '12358173', '24341590', '22420524', '1711571', '7757997', '2842550', '13398997', '18988265', '2774906', '2389574', '18473550', '21150010', '8963413', '24384587', '31229233', '21301090', '21274919', '5691302', '19185192', '4959368', '15984735', '14606752', '7552215', '8595678', '1974176', '15615957', '14319754', '6259170', '5531479', '195689316', '24408040', '15968271', '27099731', '37768883', '9973014', '4387494', '2140497', '6710713', '19675911', '2030623', '44672703']"
