q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['7583725', '13400643', '19358586', '7795952', '4889228', '16734530', '34066665', '7821634', '25523969', '45638119']",51,46.19142232800368,"[0, 0, 0, 5, 10]","[500, 500, 13, 8, 0]","[0.0, 1.2688979040831327e-05, 40.638458352012094, 44.08767896599602, 46.1913693289971]","[0, 0, 47, 50, 51]","[[], [], [], ['4889228', '7583725', '13400643', '7795952', '45638119'], ['7583725', '13400643', '19358586', '7795952', '4889228', '16734530', '34066665', '7821634', '25523969', '45638119']]"
11,54,"['49556906', '3973445', '5108807', '24721866', '38533515', '9899292', '22036571', '19313533', '1590744', '5172048']",50,43.28629123105202,"[0, 0, 0, 10]","[500, 500, 14, 0]","[0.0, 1.2863019946962595e-05, 39.748536312021315, 43.286259724991396]","[0, 0, 47, 50]","[[], [], [], ['49556906', '3973445', '5108807', '24721866', '38533515', '9899292', '22036571', '19313533', '1590744', '5172048']]"
12,56,"['16541762', '22843616', '19970015', '11659421', '18852643', '16627684', '1605196', '4709641', '37205759', '4459491']",60,56.50990165799158,"[0, 0, 0, 0, 10]","[500, 500, 112, 11, 0]","[0.0, 1.0023009963333607e-05, 41.900387257977854, 53.26374929997837, 56.509866360982414]","[0, 0, 47, 59, 60]","[[], [], [], [], ['16541762', '22843616', '19970015', '11659421', '18852643', '16627684', '1605196', '4709641', '37205759', '4459491']]"
13,57,"['30351165', '14434123', '10641715', '11659421', '18852643', '24530130', '15347087', '4709641', '6826100', '20937018']",62,53.779512233042624,"[0, 0, 0, 0, 10]","[500, 500, 122, 14, 0]","[0.0, 1.2606964446604252e-05, 40.127093966992106, 50.33474322897382, 53.77947381400736]","[0, 0, 47, 59, 62]","[[], [], [], [], ['30351165', '14434123', '10641715', '11659421', '18852643', '24530130', '15347087', '4709641', '6826100', '20937018']]"
14,70,"['37204802', '21307488', '5468807', '4389394', '42489926', '5956380', '28107602', '7225911', '4414547', '27240699']",60,56.82423513795948,"[0, 0, 0, 1, 4, 7, 7, 10]","[500, 500, 20, 19, 16, 13, 7, 0]","[0.0, 1.0061019565910101e-05, 42.43185285304207, 45.537714537000284, 48.63047501799883, 51.70561439503217, 55.25001966301352, 56.82419632503297]","[0, 0, 47, 50, 53, 56, 59, 60]","[[], [], [], ['5956380'], ['7225911', '5956380', '4414547', '37204802'], ['37204802', '7225911', '4414547', '27240699', '4389394', '5956380', '28107602'], ['37204802', '7225911', '4414547', '27240699', '4389394', '5956380', '28107602'], ['37204802', '21307488', '5468807', '4389394', '42489926', '5956380', '28107602', '7225911', '4414547', '27240699']]"
15,72,"['3085264', '6076903', '36345185', '39291138', '9507605', '1031534', '8997410', '2119889', '2593298', '3825472']",89,79.0399371390231,"[0, 0, 0, 0, 0, 0, 0, 10]","[500, 500, 248, 96, 24, 13, 11, 0]","[0.0, 1.2676988262683153e-05, 40.15196503896732, 60.68188484496204, 69.20289633999346, 72.52866353100399, 75.903510368953, 79.03990793699631]","[0, 0, 47, 71, 81, 85, 88, 89]","[[], [], [], [], [], [], [], ['3085264', '6076903', '36345185', '39291138', '9507605', '1031534', '8997410', '2119889', '2593298', '3825472']]"
16,75,"['37768883', '29214508', '7465900', '4387784', '38805486', '22703082', '2099400', '36233757', '13965483', '25657127']",87,78.47084336698754,"[0, 0, 0, 0, 0, 0, 10]","[500, 500, 242, 123, 15, 12, 0]","[0.0, 1.3125012628734112e-05, 40.963442264008336, 61.43467537401011, 72.06938212399837, 75.30464327801019, 78.47080859303242]","[0, 0, 47, 70, 83, 86, 87]","[[], [], [], [], [], [], ['37768883', '29214508', '7465900', '4387784', '38805486', '22703082', '2099400', '36233757', '13965483', '25657127']]"
17,94,"['17925632', '8428837', '27944135', '3929361', '37205685', '13966946', '3613041', '45341480', '12409683', '6503185']",74,65.0611938110087,"[0, 0, 0, 0, 0, 0, 10]","[500, 500, 125, 93, 22, 11, 0]","[0.0, 1.1380005162209272e-05, 40.00771616399288, 50.82795793697005, 58.680940270016436, 62.02853930997662, 65.06115769501776]","[0, 0, 47, 60, 70, 73, 74]","[[], [], [], [], [], [], ['17925632', '8428837', '27944135', '3929361', '37205685', '13966946', '3613041', '45341480', '12409683', '6503185']]"
18,99,"['37204802', '27274441', '9669099', '8677721', '12265561', '19966976', '4795303', '40760684', '18078750', '18810195']",83,72.72873360302765,"[0, 0, 0, 0, 0, 10]","[500, 500, 232, 83, 36, 0]","[0.0, 1.0441988706588745e-05, 39.59208627202315, 59.40023693401599, 67.5307049350231, 72.72869543702109]","[0, 0, 47, 69, 78, 83]","[[], [], [], [], [], ['37204802', '27274441', '9669099', '8677721', '12265561', '19966976', '4795303', '40760684', '18078750', '18810195']]"
19,100,"['92499', '4366738', '18374364', '18909530', '32170702', '4398832', '17271462', '12130067', '13116880', '30714190']",73,65.47547405201476,"[0, 0, 0, 0, 0, 0, 9, 10]","[500, 500, 123, 38, 32, 19, 10, 0]","[0.0, 1.0681978892534971e-05, 39.811745168990456, 50.288686719024554, 55.34210038901074, 60.58587704598904, 65.41802736901445, 65.47543910099193]","[0, 0, 47, 60, 65, 69, 72, 73]","[[], [], [], [], [], [], ['4366738', '18374364', '18909530', '32170702', '4398832', '17271462', '12130067', '13116880', '30714190'], ['92499', '4366738', '18374364', '18909530', '32170702', '4398832', '17271462', '12130067', '13116880', '30714190']]"
20,113,"['25816994', '14584755', '27428509', '43417006', '3825750', '44030361', '1759213', '4678846', '8318922', '6157837']",66,54.19022558600409,"[0, 0, 0, 0, 0, 0, 10]","[500, 500, 80, 42, 25, 12, 0]","[0.0, 1.3415992725640535e-05, 38.001282624027226, 44.41554278199328, 47.72084863804048, 51.02777668199269, 54.19019220402697]","[0, 0, 47, 56, 61, 65, 66]","[[], [], [], [], [], [], ['25816994', '14584755', '27428509', '43417006', '3825750', '44030361', '1759213', '4678846', '8318922', '6157837']]"
21,115,"['6903077', '2274272', '24097933', '10993232', '15879544', '1234098', '12489688', '33872649', '25677651', '22908536']",88,77.50926003901986,"[0, 0, 0, 0, 0, 10]","[500, 500, 252, 110, 49, 0]","[0.0, 1.3609009329229593e-05, 40.39991459302837, 62.64166153001133, 72.80352928902721, 77.50921528798062]","[0, 0, 47, 71, 82, 88]","[[], [], [], [], [], ['6903077', '2274272', '24097933', '10993232', '15879544', '1234098', '12489688', '33872649', '25677651', '22908536']]"
22,118,"['52805891', '5922085', '4465735', '2604063', '32454714', '6372244', '12658073', '15578265', '20148808', '31460499']",65,62.50440780201461,"[0, 0, 0, 0, 0, 0, 0, 10]","[500, 500, 65, 26, 15, 13, 12, 0]","[0.0, 1.1822034139186144e-05, 41.009161603986286, 47.757899988035206, 52.179509693, 55.644545525021385, 59.0954138750094, 62.504367715038825]","[0, 0, 47, 54, 58, 61, 64, 65]","[[], [], [], [], [], [], [], ['52805891', '5922085', '4465735', '2604063', '32454714', '6372244', '12658073', '15578265', '20148808', '31460499']]"
23,124,"['46353045', '7111021', '1986482', '14319754', '39984099', '31363207', '21479231', '13899137', '4883040', '32012666']",60,53.375450564024504,"[0, 0, 0, 0, 0, 0, 10]","[500, 500, 44, 29, 19, 11, 0]","[0.0, 1.3556971680372953e-05, 39.84451122902101, 43.8032937849639, 47.08328120398801, 50.372262827004306, 53.3754112169845]","[0, 0, 47, 52, 56, 59, 60]","[[], [], [], [], [], [], ['46353045', '7111021', '1986482', '14319754', '39984099', '31363207', '21479231', '13899137', '4883040', '32012666']]"
24,127,"['293661', '2727303', '3765739', '1371440', '25263810', '35231675', '21598000', '18126445', '7549811', '16736883']",129,119.89677849202417,"[0, 0, 0, 2, 2, 2, 2, 2, 2, 10]","[500, 500, 290, 288, 153, 30, 20, 14, 11, 0]","[0.0, 9.648967534303665e-06, 39.16126609395724, 65.5290391370072, 90.73984575498616, 103.85839673498413, 109.18744134297594, 114.0769494479755, 117.11699664400658, 119.89674080396071]","[0, 0, 47, 75, 103, 118, 122, 125, 128, 129]","[[], [], [], ['7549811', '21598000'], ['7549811', '21598000'], ['7549811', '21598000'], ['7549811', '21598000'], ['7549811', '21598000'], ['7549811', '21598000'], ['293661', '2727303', '3765739', '1371440', '25263810', '35231675', '21598000', '18126445', '7549811', '16736883']]"
