q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['22401720', '24341590', '19358586', '45638119', '43385013', '7795952', '4820792', '7583725', '15113221', '4889228']",537,61.87883947498631,"[0, 0, 0, 4, 4, 10]","[500, 500, 17, 13, 7, 0]","[0.0, 9.562005288898945e-06, 56.033412866992876, 58.69313794304617, 60.60564144101227, 61.87880715099163]","[0, 0, 500, 517, 530, 537]","[[], [], [], ['45638119', '43385013', '22401720', '7583725'], ['45638119', '43385013', '22401720', '7583725'], ['22401720', '24341590', '19358586', '45638119', '43385013', '7795952', '4820792', '7583725', '15113221', '4889228']]"
11,54,"['26025820', '3973445', '21395936', '22621251', '9752604', '3504761', '24721866', '49556906', '38533515', '11535539']",1028,119.5975458730245,"[0, 0, 8, 8, 8, 8, 9, 10]","[500, 500, 492, 20, 9, 4, 3, 0]","[0.0, 1.1023017577826977e-05, 60.61633469600929, 114.98468698002398, 117.27334375598002, 118.38613378698938, 119.02144492900698, 119.5975118560018]","[0, 0, 500, 992, 1012, 1021, 1025, 1028]","[[], [], ['26025820', '3973445', '22621251', '9752604', '24721866', '49556906', '38533515', '11535539'], ['26025820', '3973445', '22621251', '9752604', '24721866', '49556906', '38533515', '11535539'], ['26025820', '3973445', '22621251', '9752604', '24721866', '49556906', '38533515', '11535539'], ['26025820', '3973445', '22621251', '9752604', '24721866', '49556906', '38533515', '11535539'], ['26025820', '3973445', '22621251', '9752604', '3504761', '24721866', '49556906', '38533515', '11535539'], ['26025820', '3973445', '21395936', '22621251', '9752604', '3504761', '24721866', '49556906', '38533515', '11535539']]"
12,56,"['35777860', '4459491', '4709641', '30351165', '20937018', '13814480', '11659421', '19970015', '24530130', '14434123']",885,93.4206676200265,"[0, 0, 0, 0, 0, 0, 6, 8, 10]","[500, 500, 208, 83, 51, 19, 13, 11, 0]","[0.0, 1.167104346677661e-05, 52.32754316099454, 72.95677576004528, 82.206934146001, 88.15147486602655, 90.53569955099374, 91.96144169103354, 93.4206325020059]","[0, 0, 500, 708, 791, 842, 861, 874, 885]","[[], [], [], [], [], [], ['20937018', '4459491', '13814480', '19970015', '4709641', '30351165'], ['35777860', '4459491', '4709641', '30351165', '20937018', '13814480', '11659421', '19970015'], ['35777860', '4459491', '4709641', '30351165', '20937018', '13814480', '11659421', '19970015', '24530130', '14434123']]"
13,57,"['35777860', '4459491', '16605494', '4709641', '22116439', '20937018', '13814480', '11659421', '19970015', '44408494']",1196,131.17870160803432,"[0, 0, 0, 2, 2, 2, 10]","[500, 500, 264, 262, 160, 10, 0]","[0.0, 8.912000339478254e-06, 51.96135407499969, 84.22610768699087, 112.15534905699315, 129.71979736100184, 131.17866554000648]","[0, 0, 500, 764, 1026, 1186, 1196]","[[], [], [], ['4459491', '4709641'], ['4459491', '4709641'], ['4459491', '4709641'], ['35777860', '4459491', '16605494', '4709641', '22116439', '20937018', '13814480', '11659421', '19970015', '44408494']]"
14,70,"['5468807', '37204802', '4414547', '4389394', '7506409', '5254463', '11903247', '23985464', '7225911', '5956380']",594,62.50763906299835,"[0, 0, 0, 1, 8, 8, 10]","[500, 500, 33, 32, 25, 4, 0]","[0.0, 1.3551965821534395e-05, 51.73250496794935, 55.56360027997289, 59.10058637597831, 61.92590458295308, 62.50759945396567]","[0, 0, 500, 533, 565, 590, 594]","[[], [], [], ['5956380'], ['5468807', '37204802', '4414547', '4389394', '7506409', '23985464', '7225911', '5956380'], ['5468807', '37204802', '4414547', '4389394', '7506409', '23985464', '7225911', '5956380'], ['5468807', '37204802', '4414547', '4389394', '7506409', '5254463', '11903247', '23985464', '7225911', '5956380']]"
15,72,"['23513718', '23700330', '24881307', '14296612', '1031534', '3943235', '6076903', '21164071', '10666475', '12631697']",1458,149.44826457701856,"[0, 0, 0, 0, 0, 0, 0, 9, 10]","[500, 500, 442, 326, 104, 67, 14, 5, 0]","[0.0, 1.2939970474690199e-05, 47.27690655196784, 92.89141911099432, 126.92211905797012, 138.72957312397193, 146.54625600401778, 148.75138054299168, 149.44820539001375]","[0, 0, 500, 942, 1268, 1372, 1439, 1453, 1458]","[[], [], [], [], [], [], [], ['23513718', '23700330', '24881307', '14296612', '1031534', '6076903', '21164071', '10666475', '12631697'], ['23513718', '23700330', '24881307', '14296612', '1031534', '3943235', '6076903', '21164071', '10666475', '12631697']]"
16,75,"['25657127', '7465900', '36233757', '53302393', '29214508', '13965483', '4387784', '38805486', '37768883', '2837758']",754,82.41163675999269,"[0, 0, 0, 0, 0, 9, 10]","[500, 500, 224, 18, 11, 2, 0]","[0.0, 1.1897995136678219e-05, 53.441868151014205, 77.57523091201438, 80.34664415899897, 81.87031903199386, 82.41159662196878]","[0, 0, 500, 724, 742, 753, 754]","[[], [], [], [], [], ['25657127', '36233757', '53302393', '29214508', '13965483', '4387784', '38805486', '37768883', '2837758'], ['25657127', '7465900', '36233757', '53302393', '29214508', '13965483', '4387784', '38805486', '37768883', '2837758']]"
17,94,"['1215116', '9254550', '35231675', '80522346', '23148978', '17925632', '38410121', '37248570', '3929361', '36345185']",879,100.22915536898654,"[0, 0, 0, 0, 0, 0, 6, 8, 10]","[500, 500, 212, 119, 26, 12, 6, 4, 0]","[0.0, 1.4456047210842371e-05, 55.10346643801313, 78.62370460300008, 92.82321175304241, 96.49041183199733, 98.28848197299521, 99.44200056703994, 100.22911487903912]","[0, 0, 500, 712, 831, 857, 869, 875, 879]","[[], [], [], [], [], [], ['1215116', '35231675', '80522346', '3929361', '17925632', '36345185'], ['1215116', '9254550', '35231675', '80522346', '17925632', '38410121', '3929361', '36345185'], ['1215116', '9254550', '35231675', '80522346', '23148978', '17925632', '38410121', '37248570', '3929361', '36345185']]"
18,99,"['23260700', '12265561', '2119889', '14544564', '25515662', '6788835', '3419709', '18810195', '9881829', '35531883']",961,113.72964425198734,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10]","[500, 500, 190, 111, 59, 36, 22, 18, 15, 10, 0]","[0.0, 1.2833974324166775e-05, 58.72181154799182, 81.11660499498248, 94.5483752299915, 101.42535711498931, 105.7815040909918, 108.33234355499735, 110.434981821978, 112.18269114202121, 113.72960483597126]","[0, 0, 500, 690, 801, 860, 896, 918, 936, 951, 961]","[[], [], [], [], [], [], [], [], [], ['25515662', '6788835', '18810195', '2119889', '35531883'], ['23260700', '12265561', '2119889', '14544564', '25515662', '6788835', '3419709', '18810195', '9881829', '35531883']]"
19,100,"['14550841', '4398832', '4381486', '1944452', '2701077', '18374364', '30714190', '4421787', '13116880', '6472746']",647,65.28266858204734,"[0, 0, 0, 0, 10]","[500, 500, 118, 29, 0]","[0.0, 1.5437020920217037e-05, 47.891262064978946, 62.295337068033405, 65.28262910799822]","[0, 0, 500, 618, 647]","[[], [], [], [], ['14550841', '4398832', '4381486', '1944452', '2701077', '18374364', '30714190', '4421787', '13116880', '6472746']]"
20,113,"['25816994', '4678846', '40790033', '9288638', '140098548', '14584755', '14121786', '44030361', '1759213', '6157837']",684,79.56336128397379,"[0, 0, 0, 0, 0, 6, 10]","[500, 500, 143, 23, 12, 6, 0]","[0.0, 1.091900048777461e-05, 55.197516904969234, 73.59009249799419, 76.60767000896158, 78.43381171301007, 79.56332311796723]","[0, 0, 500, 643, 666, 678, 684]","[[], [], [], [], [], ['25816994', '44030361', '140098548', '1759213', '6157837', '14584755'], ['25816994', '4678846', '40790033', '9288638', '140098548', '14584755', '14121786', '44030361', '1759213', '6157837']]"
21,115,"['33872649', '25677651', '21902910', '24746892', '23686039', '1103795', '7655029', '10993232', '7764903', '12489688']",1100,118.79116879799403,"[0, 0, 0, 0, 0, 0, 5, 9, 9, 9, 9, 10]","[500, 500, 270, 141, 78, 35, 30, 26, 10, 6, 4, 0]","[0.0, 1.0631978511810303e-05, 54.61638388200663, 82.64739572600229, 96.18523859599372, 105.56343801500043, 109.70253286400111, 112.97758249100298, 115.94966856698738, 117.27859097998589, 118.24107117002131, 118.79113106202567]","[0, 0, 500, 770, 911, 989, 1024, 1054, 1080, 1090, 1096, 1100]","[[], [], [], [], [], [], ['7655029', '25677651', '33872649', '21902910', '12489688'], ['33872649', '25677651', '21902910', '24746892', '23686039', '7655029', '10993232', '7764903', '12489688'], ['33872649', '25677651', '21902910', '24746892', '23686039', '7655029', '10993232', '7764903', '12489688'], ['33872649', '25677651', '21902910', '24746892', '23686039', '7655029', '10993232', '7764903', '12489688'], ['33872649', '25677651', '21902910', '24746892', '23686039', '7655029', '10993232', '7764903', '12489688'], ['33872649', '25677651', '21902910', '24746892', '23686039', '1103795', '7655029', '10993232', '7764903', '12489688']]"
22,118,"['2604063', '4695107', '20148808', '4465735', '1103795', '6372244', '52805891', '31460499', '21239672', '32454714']",598,66.15783320600167,"[0, 0, 0, 0, 0, 0, 10]","[500, 500, 40, 24, 19, 15, 0]","[0.0, 1.1352007277309895e-05, 53.65856749500381, 58.54986989800818, 61.93131405598251, 64.20426935103023, 66.15779696800746]","[0, 0, 500, 540, 564, 583, 598]","[[], [], [], [], [], [], ['2604063', '4695107', '20148808', '4465735', '1103795', '6372244', '52805891', '31460499', '21239672', '32454714']]"
23,124,"['7111021', '31363207', '13901073', '1986482', '32012666', '13899137', '4883040', '39984099', '21479231', '14319754']",646,70.18903245800175,"[0, 0, 0, 0, 6, 9, 9, 9, 9, 10]","[500, 500, 47, 28, 22, 19, 15, 11, 4, 0]","[0.0, 1.1011026799678802e-05, 50.20850284100743, 56.11754041700624, 60.109172215044964, 63.14183203905122, 65.7555103880004, 67.76983209099853, 69.43844714504667, 70.18899628001964]","[0, 0, 500, 547, 575, 597, 616, 631, 642, 646]","[[], [], [], [], ['7111021', '4883040', '21479231', '32012666', '13899137', '31363207'], ['7111021', '31363207', '13901073', '1986482', '32012666', '13899137', '4883040', '21479231', '14319754'], ['7111021', '31363207', '13901073', '1986482', '32012666', '13899137', '4883040', '21479231', '14319754'], ['7111021', '31363207', '13901073', '1986482', '32012666', '13899137', '4883040', '21479231', '14319754'], ['7111021', '31363207', '13901073', '1986482', '32012666', '13899137', '4883040', '21479231', '14319754'], ['7111021', '31363207', '13901073', '1986482', '32012666', '13899137', '4883040', '39984099', '21479231', '14319754']]"
24,127,"['2727303', '18126445', '35231675', '22482024', '3765739', '53302393', '7549811', '1371440', '9680193', '21598000']",1147,129.3117154929787,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 10]","[500, 500, 284, 134, 93, 60, 30, 19, 13, 9, 5, 0]","[0.0, 1.64080411195755e-05, 58.61336013500113, 91.99568230402656, 104.85367926902836, 113.78312611399451, 120.09491264802637, 123.99807582801441, 126.21203634201083, 127.74019998102449, 128.72136309399502, 129.3116752760252]","[0, 0, 500, 784, 918, 1011, 1071, 1101, 1120, 1133, 1142, 1147]","[[], [], [], [], [], [], [], [], [], ['35231675', '7549811', '2727303', '21598000'], ['2727303', '18126445', '35231675', '3765739', '7549811', '1371440', '9680193', '21598000'], ['2727303', '18126445', '35231675', '22482024', '3765739', '53302393', '7549811', '1371440', '9680193', '21598000']]"
