q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['7583725', '19358586', '7821634', '45638119', '21439640', '5500086', '7795952', '15721252', '22482820', '313403']",36,38.89752298797248,"[0, 0, 0, 10]","[500, 500, 12, 0]","[0.0, 1.0207004379481077e-05, 35.67176366999047, 38.897476678015664]","[0, 0, 35, 36]","[[], [], [], ['7583725', '19358586', '7821634', '45638119', '21439640', '5500086', '7795952', '15721252', '22482820', '313403']]"
11,54,"['49556906', '3973445', '7005276', '3504761', '24721866', '3419709', '9899292', '23974474', '32408470', '14874811']",39,43.39045319199795,"[0, 0, 0, 0, 10]","[500, 500, 24, 14, 0]","[0.0, 9.17096622288227e-06, 35.67522231297335, 39.7664208849892, 43.390418769966345]","[0, 0, 35, 38, 39]","[[], [], [], [], ['49556906', '3973445', '7005276', '3504761', '24721866', '3419709', '9899292', '23974474', '32408470', '14874811']]"
12,56,"['37450671', '4709641', '7221410', '18852643', '4459491', '30351165', '37205759', '33986200', '9194077', '20937018']",61,66.42491783900186,"[0, 0, 0, 0, 0, 0, 0, 9, 10]","[500, 500, 111, 74, 35, 22, 18, 9, 0]","[0.0, 1.3370998203754425e-05, 35.83809342497261, 43.92613022797741, 51.67528858600417, 55.82565837999573, 59.937967189005576, 64.03294047300005, 66.42486896802438]","[0, 0, 35, 44, 50, 54, 57, 60, 61]","[[], [], [], [], [], [], [], ['37450671', '4709641', '7221410', '18852643', '30351165', '37205759', '33986200', '9194077', '20937018'], ['37450671', '4709641', '7221410', '18852643', '4459491', '30351165', '37205759', '33986200', '9194077', '20937018']]"
13,57,"['11659421', '14434123', '18852643', '36637129', '13293033', '10641715', '13814480', '33986200', '4709641', '20937018']",60,61.95243471796857,"[0, 0, 0, 0, 0, 0, 10]","[500, 500, 128, 83, 51, 28, 0]","[0.0, 1.7636979464441538e-05, 35.77128383796662, 45.69646458997158, 53.76010638097068, 57.86684625595808, 61.95238220295869]","[0, 0, 35, 45, 52, 57, 60]","[[], [], [], [], [], [], ['11659421', '14434123', '18852643', '36637129', '13293033', '10641715', '13814480', '33986200', '4709641', '20937018']]"
14,70,"['21307488', '7225911', '42489926', '2582169', '14367469', '7465900', '11903247', '28107602', '37204802', '5956380']",41,43.78887833899353,"[0, 0, 0, 0, 10]","[500, 500, 21, 19, 0]","[0.0, 1.2581993360072374e-05, 35.65996293199714, 39.73449422395788, 43.788835051993374]","[0, 0, 35, 38, 41]","[[], [], [], [], ['21307488', '7225911', '42489926', '2582169', '14367469', '7465900', '11903247', '28107602', '37204802', '5956380']]"
15,72,"['35008773', '1031534', '7925817', '14492964', '39763465', '39291138', '19482914', '8453819', '6076903', '38380061']",71,80.13664714299375,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 10]","[500, 500, 209, 82, 38, 27, 20, 18, 15, 0]","[0.0, 1.322402385994792e-05, 35.8736242550076, 51.89530133601511, 59.98081873101182, 64.08453932905104, 68.15678928303532, 72.24319019500399, 76.32600982900476, 80.13660525600426]","[0, 0, 35, 50, 57, 61, 64, 67, 70, 71]","[[], [], [], [], [], [], [], [], [], ['35008773', '1031534', '7925817', '14492964', '39763465', '39291138', '19482914', '8453819', '6076903', '38380061']]"
16,75,"['38805486', '36233757', '2837758', '13965483', '17464771', '7465900', '37768883', '4387784', '29214508', '8654183']",62,62.924054660019465,"[0, 0, 0, 0, 0, 0, 10]","[500, 500, 189, 64, 44, 23, 0]","[0.0, 1.7372018191963434e-05, 35.851153835013974, 49.816030032990966, 54.81566971400753, 58.8859314880101, 62.92401284299558]","[0, 0, 35, 49, 55, 59, 62]","[[], [], [], [], [], [], ['38805486', '36233757', '2837758', '13965483', '17464771', '7465900', '37768883', '4387784', '29214508', '8654183']]"
17,94,"['13948920', '8294009', '1805641', '10617916', '6503185', '1215116', '1349033', '21258863', '18153456', '18025240']",55,58.25339238496963,"[0, 0, 0, 0, 0, 0, 9, 10]","[500, 500, 105, 50, 27, 18, 9, 0]","[0.0, 9.651004802435637e-06, 35.77809313102625, 43.825035026005935, 47.93748974503251, 52.008435943047516, 56.07755451602861, 58.25335106201237]","[0, 0, 35, 43, 48, 51, 54, 55]","[[], [], [], [], [], [], ['13948920', '1805641', '10617916', '6503185', '1215116', '1349033', '21258863', '18153456', '18025240'], ['13948920', '8294009', '1805641', '10617916', '6503185', '1215116', '1349033', '21258863', '18153456', '18025240']]"
18,99,"['12149169', '4389394', '2582169', '3506723', '14591894', '19313533', '31514338', '13953762', '41620295', '18810195']",67,69.7854055899661,"[0, 0, 0, 0, 0, 9, 10]","[500, 500, 247, 123, 23, 14, 0]","[0.0, 1.0929012205451727e-05, 35.627836115018, 53.27489984303247, 62.07606568001211, 66.15726397000253, 69.78536021802574]","[0, 0, 35, 53, 63, 66, 67]","[[], [], [], [], [], ['4389394', '2582169', '3506723', '14591894', '19313533', '31514338', '13953762', '41620295', '18810195'], ['12149169', '4389394', '2582169', '3506723', '14591894', '19313533', '31514338', '13953762', '41620295', '18810195']]"
19,100,"['30658796', '30714190', '13509809', '10015292', '14550841', '2701077', '4381486', '21793890', '18909530', '12315072']",48,51.04343456501374,"[0, 0, 0, 0, 0, 9, 10]","[500, 500, 71, 29, 19, 10, 0]","[0.0, 1.461803913116455e-05, 36.07867855601944, 42.816637972020544, 46.890250345051754, 50.971159464039374, 51.043387834040914]","[0, 0, 35, 41, 44, 47, 48]","[[], [], [], [], [], ['30714190', '13509809', '10015292', '14550841', '2701077', '4381486', '21793890', '18909530', '12315072'], ['30658796', '30714190', '13509809', '10015292', '14550841', '2701077', '4381486', '21793890', '18909530', '12315072']]"
20,113,"['6157837', '40790033', '14584755', '43417006', '3825750', '14121786', '25816994', '44030361', '8318922', '1759213']",44,47.351331686018966,"[0, 0, 0, 0, 0, 10]","[500, 500, 57, 30, 15, 0]","[0.0, 1.716997940093279e-05, 35.47094315098366, 39.569667439966, 43.61453292897204, 47.35129172197776]","[0, 0, 35, 40, 43, 44]","[[], [], [], [], [], ['6157837', '40790033', '14584755', '43417006', '3825750', '14121786', '25816994', '44030361', '8318922', '1759213']]"
21,115,"['7968532', '10982689', '25677651', '1234098', '109946221', '31844040', '41165286', '4942718', '33872649', '22632303']",56,59.862914742028806,"[0, 0, 0, 0, 2, 10]","[500, 500, 238, 17, 15, 0]","[0.0, 1.2319011148065329e-05, 35.96268599200994, 52.06043856404722, 56.1128730350174, 59.862861727015115]","[0, 0, 35, 52, 55, 56]","[[], [], [], [], ['109946221', '33872649'], ['7968532', '10982689', '25677651', '1234098', '109946221', '31844040', '41165286', '4942718', '33872649', '22632303']]"
22,118,"['2604063', '4303939', '52805891', '32454714', '15578265', '12658073', '6372244', '5922085', '20148808', '4465735']",44,43.922656665963586,"[0, 0, 0, 7, 10]","[500, 500, 48, 41, 0]","[0.0, 1.168600283563137e-05, 35.71786279801745, 39.83135856705485, 43.92260783503298]","[0, 0, 35, 40, 44]","[[], [], [], ['20148808', '12658073', '4303939', '52805891', '32454714', '4465735', '6372244'], ['2604063', '4303939', '52805891', '32454714', '15578265', '12658073', '6372244', '5922085', '20148808', '4465735']]"
23,124,"['21479231', '374902', '13071728', '31363207', '4883040', '32012666', '7111021', '13901073', '39984099', '13899137']",40,43.17566874396289,"[0, 0, 0, 0, 10]","[500, 500, 33, 13, 0]","[0.0, 1.2431992217898369e-05, 35.72195457795169, 39.79426825494738, 43.175625176983885]","[0, 0, 35, 39, 40]","[[], [], [], [], ['21479231', '374902', '13071728', '31363207', '4883040', '32012666', '7111021', '13901073', '39984099', '13899137']]"
24,127,"['21598000', '6712836', '293661', '11181416', '13277623', '1546650', '35231675', '7549811', '13921783', '18126445']",104,111.02284756995505,"[0, 0, 0, 0, 0, 0, 2, 4, 4, 4, 10]","[500, 500, 300, 210, 131, 76, 74, 72, 33, 10, 0]","[0.0, 1.0390009265393019e-05, 35.77232502697734, 55.789373104984406, 71.81670629302971, 82.57424244901631, 90.65897913998924, 98.48567617801018, 106.84006543899886, 110.96606497297762, 111.02280739002163]","[0, 0, 35, 56, 71, 81, 87, 93, 99, 103, 104]","[[], [], [], [], [], [], ['21598000', '35231675'], ['21598000', '7549811', '18126445', '35231675'], ['21598000', '7549811', '18126445', '35231675'], ['21598000', '7549811', '18126445', '35231675'], ['21598000', '6712836', '293661', '11181416', '13277623', '1546650', '35231675', '7549811', '13921783', '18126445']]"
