q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['38485364', '15113221', '19358586', '7821634', '16734530', '7583725', '45638119', '24349992', '4429932', '15721252']",69,70.79890490695834,"[0, 0, 0, 10]","[1000, 1000, 12, 0]","[0.0, 8.924980647861958e-06, 67.42509554495336, 70.79885984800057]","[0, 0, 68, 69]","[[], [], [], ['38485364', '15113221', '19358586', '7821634', '16734530', '7583725', '45638119', '24349992', '4429932', '15721252']]"
11,54,"['32408470', '3973445', '24721866', '49556906', '3419709', '9752604', '14874811', '26025820', '23974474', '38533515']",75,77.51167659100611,"[0, 0, 0, 7, 7, 10]","[1000, 1000, 29, 22, 7, 0]","[0.0, 1.5565019566565752e-05, 67.57246475800639, 71.75021678901976, 75.81898322998313, 77.51162506401306]","[0, 0, 68, 71, 74, 75]","[[], [], [], ['3973445', '38533515', '49556906', '3419709', '23974474', '9752604', '14874811'], ['3973445', '38533515', '49556906', '3419709', '23974474', '9752604', '14874811'], ['32408470', '3973445', '24721866', '49556906', '3419709', '9752604', '14874811', '26025820', '23974474', '38533515']]"
12,56,"['4709641', '22116439', '30351165', '35777860', '36637129', '51386222', '14434123', '12443371', '15347087', '18852643']",88,91.27598093799315,"[0, 0, 0, 0, 0, 10]","[1000, 1000, 165, 83, 14, 0]","[0.0, 2.090999623760581e-05, 67.57411470299121, 79.61117808998097, 87.66495305200806, 91.27592678798828]","[0, 0, 68, 80, 87, 88]","[[], [], [], [], [], ['4709641', '22116439', '30351165', '35777860', '36637129', '51386222', '14434123', '12443371', '15347087', '18852643']]"
13,57,"['33986200', '4709641', '30351165', '22116439', '20937018', '11659421', '22185730', '23887844', '14434123', '18852643']",90,95.75011565297609,"[0, 0, 0, 0, 0, 0, 4, 10]","[1000, 1000, 162, 26, 21, 17, 13, 0]","[0.0, 1.294503454118967e-05, 67.72483304399066, 79.93969410000136, 84.04645503504435, 88.1325641410076, 92.22285366000142, 95.75006415101234]","[0, 0, 68, 80, 83, 86, 89, 90]","[[], [], [], [], [], [], ['11659421', '4709641', '18852643', '33986200'], ['33986200', '4709641', '30351165', '22116439', '20937018', '11659421', '22185730', '23887844', '14434123', '18852643']]"
14,70,"['5956380', '2582169', '28107602', '10247314', '11903247', '4414547', '42489926', '5468807', '37204802', '7225911']",72,76.95573929097736,"[0, 0, 0, 0, 10]","[1000, 1000, 26, 16, 0]","[0.0, 1.4956982340663671e-05, 67.73550006101141, 72.98154629196506, 76.95568817696767]","[0, 0, 68, 71, 72]","[[], [], [], [], ['5956380', '2582169', '28107602', '10247314', '11903247', '4414547', '42489926', '5468807', '37204802', '7225911']]"
15,72,"['22972632', '12631697', '6625693', '6076903', '5321708', '1031534', '29073751', '106301', '25453683', '118568']",107,107.68556786800036,"[0, 0, 0, 0, 0, 10]","[1000, 1000, 460, 70, 16, 0]","[0.0, 1.6659032553434372e-05, 67.6440476810094, 99.51393697102321, 103.7010943290079, 107.68552676402032]","[0, 0, 68, 100, 106, 107]","[[], [], [], [], [], ['22972632', '12631697', '6625693', '6076903', '5321708', '1031534', '29073751', '106301', '25453683', '118568']]"
16,75,"['4387784', '38805486', '29367554', '37768883', '25657127', '36233757', '29214508', '2837758', '13965483', '20330519']",101,100.27764133200981,"[0, 0, 0, 0, 10]","[1000, 1000, 300, 162, 0]","[0.0, 1.2612959835678339e-05, 67.87328124296619, 88.1442587840138, 100.27760312595638]","[0, 0, 68, 89, 101]","[[], [], [], [], ['4387784', '38805486', '29367554', '37768883', '25657127', '36233757', '29214508', '2837758', '13965483', '20330519']]"
17,94,"['3929361', '10617916', '37549932', '18074797', '9110810', '6503185', '12409683', '8756719', '1215116', '13966946']",84,86.05779490800342,"[0, 0, 0, 0, 7, 7, 10]","[1000, 1000, 119, 25, 18, 9, 0]","[0.0, 9.410956408828497e-06, 67.46682537999004, 75.58831016998738, 79.66499703895533, 83.69932141399477, 86.05765770195285]","[0, 0, 68, 77, 80, 83, 84]","[[], [], [], [], ['6503185', '37549932', '3929361', '10617916', '8756719', '1215116', '18074797'], ['6503185', '37549932', '3929361', '10617916', '8756719', '1215116', '18074797'], ['3929361', '10617916', '37549932', '18074797', '9110810', '6503185', '12409683', '8756719', '1215116', '13966946']]"
18,99,"['24554740', '35231675', '1546650', '1676568', '8533245', '18346333', '16736883', '4425507', '18810195', '38300781']",128,130.47484094201354,"[0, 0, 0, 0, 0, 0, 10]","[1000, 1000, 453, 191, 141, 24, 0]","[0.0, 1.777498982846737e-05, 67.48590179800522, 99.37401441001566, 114.34818527998868, 126.3195052369847, 130.47478227101965]","[0, 0, 68, 100, 114, 125, 128]","[[], [], [], [], [], [], ['24554740', '35231675', '1546650', '1676568', '8533245', '18346333', '16736883', '4425507', '18810195', '38300781']]"
19,100,"['4398832', '38127792', '18374364', '4381486', '14550841', '18909530', '25550665', '13583615', '1371440', '2701077']",87,92.39250677794917,"[0, 0, 0, 0, 0, 6, 10]","[1000, 1000, 135, 51, 21, 15, 0]","[0.0, 1.2648990377783775e-05, 68.43276699195849, 80.39119229395874, 84.52725435694447, 88.60077113797888, 92.39243905094918]","[0, 0, 68, 78, 83, 86, 87]","[[], [], [], [], [], ['25550665', '18374364', '4381486', '14550841', '18909530', '2701077'], ['4398832', '38127792', '18374364', '4381486', '14550841', '18909530', '25550665', '13583615', '1371440', '2701077']]"
20,113,"['8839502', '43417006', '14121786', '6157837', '31890716', '25816994', '27665523', '14584755', '23377475', '1759213']",74,74.74284269998316,"[0, 0, 0, 0, 10]","[1000, 1000, 58, 12, 0]","[0.0, 2.2459018509835005e-05, 67.32418311998481, 71.48926917702192, 74.74278389598476]","[0, 0, 68, 73, 74]","[[], [], [], [], ['8839502', '43417006', '14121786', '6157837', '31890716', '25816994', '27665523', '14584755', '23377475', '1759213']]"
21,115,"['17967608', '22547508', '25677651', '31844040', '381602', '8398627', '21902910', '33872649', '11837657', '27264454']",110,111.91563990700524,"[0, 0, 0, 0, 0, 10]","[1000, 1000, 413, 135, 26, 0]","[0.0, 1.38229806907475e-05, 67.76578512694687, 95.86188455997035, 107.81021349498769, 111.91558082198026]","[0, 0, 68, 97, 107, 110]","[[], [], [], [], [], ['17967608', '22547508', '25677651', '31844040', '381602', '8398627', '21902910', '33872649', '11837657', '27264454']]"
22,118,"['6372244', '12658073', '4695107', '10993232', '1103795', '4465735', '15578265', '33918970', '20148808', '4303939']",76,76.00253019999946,"[0, 0, 0, 0, 10]","[1000, 1000, 55, 25, 0]","[0.0, 1.396198058500886e-05, 67.7023076970363, 71.8734909099876, 76.00247908302117]","[0, 0, 68, 73, 76]","[[], [], [], [], ['6372244', '12658073', '4695107', '10993232', '1103795', '4465735', '15578265', '33918970', '20148808', '4303939']]"
23,124,"['46353045', '1986482', '4883040', '13899137', '14319754', '7111021', '13914633', '32012666', '57121667', '31363207']",79,82.94751691794954,"[0, 0, 0, 0, 0, 0, 10]","[1000, 1000, 46, 30, 17, 11, 0]","[0.0, 1.1210970114916563e-05, 67.60662168095587, 71.74663809494814, 75.81286846200237, 79.9317266199505, 82.94747879198985]","[0, 0, 68, 72, 75, 78, 79]","[[], [], [], [], [], [], ['46353045', '1986482', '4883040', '13899137', '14319754', '7111021', '13914633', '32012666', '57121667', '31363207']]"
24,127,"['18126445', '24335068', '612002', '22029384', '21598000', '35231675', '20054396', '7878807', '7549811', '6712836']",193,197.11857935902663,"[0, 0, 0, 3, 3, 3, 3, 3, 3, 10]","[1000, 1000, 509, 506, 347, 282, 66, 26, 12, 0]","[0.0, 1.0819989256560802e-05, 67.46776449197205, 103.32933929096907, 139.126742834982, 163.00396352197276, 182.89260790596018, 188.32202414999483, 192.43362556298962, 197.11844904796453]","[0, 0, 68, 103, 138, 163, 183, 189, 192, 193]","[[], [], [], ['18126445', '21598000', '7549811'], ['18126445', '21598000', '7549811'], ['18126445', '21598000', '7549811'], ['18126445', '21598000', '7549811'], ['18126445', '21598000', '7549811'], ['18126445', '21598000', '7549811'], ['18126445', '24335068', '612002', '22029384', '21598000', '35231675', '20054396', '7878807', '7549811', '6712836']]"
