q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['22401720', '825728', '24249915', '7583725', '45638119', '37204802', '7821634', '4889228', '12762485', '19358586']",308,162.79186255903915,"[0, 0, 9, 9, 9, 10]","[1000, 1000, 991, 128, 5, 0]","[0.0, 1.8040009308606386e-05, 75.24983575200895, 147.1828825760167, 161.5564336440293, 162.79182173201116]","[0, 0, 144, 287, 307, 308]","[[], [], ['22401720', '825728', '24249915', '7583725', '45638119', '7821634', '4889228', '12762485', '19358586'], ['22401720', '825728', '24249915', '7583725', '45638119', '7821634', '4889228', '12762485', '19358586'], ['22401720', '825728', '24249915', '7583725', '45638119', '7821634', '4889228', '12762485', '19358586'], ['22401720', '825728', '24249915', '7583725', '45638119', '37204802', '7821634', '4889228', '12762485', '19358586']]"
11,54,"['3973445', '3504761', '23974474', '32408470', '9899292', '24721866', '5108807', '22036571', '1590744', '49556906']",154,87.56548283901066,"[0, 0, 0, 0, 0, 7, 10]","[1000, 1000, 15, 14, 13, 6, 0]","[0.0, 2.0908017177134752e-05, 79.43066420900868, 81.64290230197366, 83.8623394240276, 86.05007842497434, 87.56542805198114]","[0, 0, 144, 147, 150, 153, 154]","[[], [], [], [], [], ['32408470', '9899292', '3973445', '3504761', '22036571', '1590744', '49556906'], ['3973445', '3504761', '23974474', '32408470', '9899292', '24721866', '5108807', '22036571', '1590744', '49556906']]"
12,56,"['33986200', '4459491', '30351165', '35777860', '11659421', '1122198', '4709641', '51386222', '20937018', '19970015']",226,111.52991982601816,"[0, 0, 0, 0, 0, 0, 0, 8, 8, 10]","[1000, 1000, 257, 125, 70, 35, 20, 12, 7, 0]","[0.0, 1.596601214259863e-05, 68.2858959629666, 86.48150437901495, 96.14589945797343, 101.91799978900235, 105.62873625499196, 107.82345630700001, 109.80109855899354, 111.52987369400216]","[0, 0, 144, 182, 201, 212, 218, 222, 225, 226]","[[], [], [], [], [], [], [], ['33986200', '4459491', '30351165', '35777860', '11659421', '1122198', '4709641', '19970015'], ['33986200', '4459491', '30351165', '35777860', '11659421', '1122198', '4709641', '19970015'], ['33986200', '4459491', '30351165', '35777860', '11659421', '1122198', '4709641', '51386222', '20937018', '19970015']]"
13,57,"['33986200', '30351165', '20937018', '14434123', '35777860', '13814480', '11659421', '4709641', '9194077', '19970015']",224,106.8796592860017,"[0, 0, 0, 0, 0, 0, 0, 10]","[1000, 1000, 276, 101, 71, 46, 17, 0]","[0.0, 1.7690996173769236e-05, 67.56997143500485, 86.75083257898223, 94.7434630439966, 100.74344715796178, 104.87848604400642, 106.87961216800613]","[0, 0, 144, 185, 201, 212, 220, 224]","[[], [], [], [], [], [], [], ['33986200', '30351165', '20937018', '14434123', '35777860', '13814480', '11659421', '4709641', '9194077', '19970015']]"
14,70,"['28107602', '5956380', '4389394', '5254463', '27240699', '4414547', '37204802', '42489926', '2582169', '5468807']",155,74.40807016700273,"[0, 0, 0, 8, 8, 10]","[1000, 1000, 23, 15, 12, 0]","[0.0, 1.4575023669749498e-05, 68.20911529404111, 70.41609544004314, 72.4976019100286, 74.40801950299647]","[0, 0, 144, 149, 152, 155]","[[], [], [], ['5956380', '4389394', '5254463', '27240699', '4414547', '37204802', '2582169', '5468807'], ['5956380', '4389394', '5254463', '27240699', '4414547', '37204802', '2582169', '5468807'], ['28107602', '5956380', '4389394', '5254463', '27240699', '4414547', '37204802', '42489926', '2582169', '5468807']]"
15,72,"['4417558', '38380061', '6157371', '1275505', '12411274', '1031534', '18473550', '6076903', '9021186', '14296612']",263,130.25585417699767,"[0, 0, 0, 0, 0, 4, 4, 7, 10]","[1000, 1000, 509, 172, 46, 42, 10, 7, 0]","[0.0, 2.026301808655262e-05, 68.07051146402955, 104.81491908198223, 117.42473498999607, 121.70939574501244, 126.02382891700836, 128.34141043998534, 130.25580348802032]","[0, 0, 144, 218, 244, 252, 259, 262, 263]","[[], [], [], [], [], ['6076903', '1031534', '12411274', '14296612'], ['6076903', '1031534', '12411274', '14296612'], ['4417558', '6076903', '6157371', '12411274', '14296612', '1031534', '18473550'], ['4417558', '38380061', '6157371', '1275505', '12411274', '1031534', '18473550', '6076903', '9021186', '14296612']]"
16,75,"['26488879', '4387784', '24157077', '7465900', '25657127', '29214508', '13965483', '37768883', '38805486', '36233757']",239,113.77091446297709,"[0, 0, 0, 0, 0, 10]","[1000, 1000, 422, 150, 60, 0]","[0.0, 1.6175967175513506e-05, 68.17127957899356, 97.54176681296667, 109.2219262039871, 113.77087156497873]","[0, 0, 144, 206, 229, 239]","[[], [], [], [], [], ['26488879', '4387784', '24157077', '7465900', '25657127', '29214508', '13965483', '37768883', '38805486', '36233757']]"
17,94,"['3929361', '38410121', '25298276', '17925632', '18153456', '1215116', '24873253', '3930020', '15997009', '37248765']",215,114.99622510804329,"[0, 0, 0, 0, 0, 0, 6, 6, 10]","[1000, 1000, 277, 81, 39, 28, 22, 7, 0]","[0.0, 1.1582975275814533e-05, 76.78397802001564, 98.42621021496598, 104.36576412199065, 108.73515743296593, 111.02680268802214, 113.26261056796648, 114.99616150197107]","[0, 0, 144, 185, 198, 205, 210, 214, 215]","[[], [], [], [], [], [], ['18153456', '1215116', '3930020', '15997009', '3929361', '38410121'], ['18153456', '1215116', '3930020', '15997009', '3929361', '38410121'], ['3929361', '38410121', '25298276', '17925632', '18153456', '1215116', '24873253', '3930020', '15997009', '37248765']]"
18,99,"['36838958', '35531883', '13953762', '18810195', '10247314', '9875570', '2947540', '36855703', '13583521', '25515662']",288,143.6976451309747,"[0, 0, 0, 0, 0, 0, 0, 9, 10]","[1000, 1000, 474, 264, 119, 80, 16, 7, 0]","[0.0, 1.396500738337636e-05, 70.5218648930313, 106.33391578600276, 124.96325190400239, 134.29029776499374, 140.11013890703907, 142.06495133502176, 143.69759009499103]","[0, 0, 144, 213, 252, 270, 283, 287, 288]","[[], [], [], [], [], [], [], ['35531883', '13953762', '18810195', '10247314', '9875570', '2947540', '36855703', '13583521', '25515662'], ['36838958', '35531883', '13953762', '18810195', '10247314', '9875570', '2947540', '36855703', '13583521', '25515662']]"
19,100,"['4381486', '14550841', '30714190', '6472746', '18374364', '10165258', '13116880', '2701077', '32170702', '10015292']",182,84.22092094196705,"[0, 0, 0, 0, 0, 8, 8, 10]","[1000, 1000, 148, 48, 21, 13, 5, 0]","[0.0, 2.144702011719346e-05, 64.1629030740005, 75.17369107500417, 79.11056973802624, 81.17648886801908, 83.0972805020283, 84.22087485104566]","[0, 0, 144, 166, 174, 178, 181, 182]","[[], [], [], [], [], ['4381486', '14550841', '30714190', '18374364', '10165258', '13116880', '2701077', '32170702'], ['4381486', '14550841', '30714190', '18374364', '10165258', '13116880', '2701077', '32170702'], ['4381486', '14550841', '30714190', '6472746', '18374364', '10165258', '13116880', '2701077', '32170702', '10015292']]"
20,113,"['44030361', '8318922', '1759213', '14121786', '23377475', '6157837', '14584755', '26199970', '25816994', '30805636']",179,111.99379644502187,"[0, 0, 0, 0, 0, 0, 10]","[1000, 1000, 133, 49, 16, 11, 0]","[0.0, 1.5151978004723787e-05, 83.96034916001372, 99.59263430797728, 107.0686661080108, 109.69193936698139, 111.99375636997866]","[0, 0, 144, 164, 172, 176, 179]","[[], [], [], [], [], [], ['44030361', '8318922', '1759213', '14121786', '23377475', '6157837', '14584755', '26199970', '25816994', '30805636']]"
21,115,"['23649163', '23686039', '21902910', '15879544', '3698758', '1886551', '10993232', '25677651', '33872649', '34760396']",234,121.68251998297637,"[0, 0, 0, 0, 3, 3, 3, 9, 10]","[1000, 1000, 501, 25, 22, 16, 9, 3, 0]","[0.0, 1.3331999070942402e-05, 78.02531784499297, 112.56101632502396, 114.75568728201324, 117.00504239700967, 119.02219483698718, 120.94258029200137, 121.68247145100031]","[0, 0, 144, 217, 222, 226, 230, 233, 234]","[[], [], [], [], ['23686039', '33872649', '25677651'], ['23686039', '33872649', '25677651'], ['23686039', '33872649', '25677651'], ['23686039', '21902910', '15879544', '3698758', '1886551', '10993232', '25677651', '33872649', '34760396'], ['23649163', '23686039', '21902910', '15879544', '3698758', '1886551', '10993232', '25677651', '33872649', '34760396']]"
22,118,"['20148808', '2604063', '32454714', '15578265', '52805891', '6372244', '5922085', '34603465', '4303939', '4465735']",161,85.45347141701495,"[0, 0, 0, 0, 0, 10]","[1000, 1000, 56, 24, 11, 0]","[0.0, 1.2290023732930422e-05, 77.16439258103492, 81.2969834950054, 83.39995276404079, 85.4534291549935]","[0, 0, 144, 153, 158, 161]","[[], [], [], [], [], ['20148808', '2604063', '32454714', '15578265', '52805891', '6372244', '5922085', '34603465', '4303939', '4465735']]"
23,124,"['21479231', '44562058', '7111021', '32012666', '14319754', '13899137', '39984099', '1986482', '4883040', '31363207']",164,91.16272735700477,"[0, 0, 0, 0, 8, 8, 8, 10]","[1000, 1000, 43, 26, 18, 11, 7, 0]","[0.0, 1.4221994206309319e-05, 70.86225125199417, 79.0851465340238, 82.00051081000129, 85.08820696099428, 89.16334203601582, 91.16268023499288]","[0, 0, 144, 151, 156, 160, 163, 164]","[[], [], [], [], ['21479231', '7111021', '32012666', '13899137', '39984099', '1986482', '4883040', '31363207'], ['21479231', '7111021', '32012666', '13899137', '39984099', '1986482', '4883040', '31363207'], ['21479231', '7111021', '32012666', '13899137', '39984099', '1986482', '4883040', '31363207'], ['21479231', '44562058', '7111021', '32012666', '14319754', '13899137', '39984099', '1986482', '4883040', '31363207']]"
24,127,"['2727303', '35231675', '20054396', '18126445', '7549811', '30884033', '24995939', '11200685', '22405338', '21598000']",261,129.33175214898074,"[0, 0, 0, 0, 10]","[1000, 1000, 515, 283, 0]","[0.0, 1.0293966624885798e-05, 73.5072198859998, 109.6490185050061, 129.33171395398676]","[0, 0, 144, 219, 261]","[[], [], [], [], ['2727303', '35231675', '20054396', '18126445', '7549811', '30884033', '24995939', '11200685', '22405338', '21598000']]"
