q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['7583725', '7821634', '24349992', '24249915', '22482820', '19358586', '7795952', '45638119', '4889228', '21439640']",291,342.04678451499785,"[0, 0, 7, 10]","[5183, 520, 4, 0]","[0.0, 303.76055371599796, 341.0713102190057, 342.04649036300543]","[0, 260, 290, 291]","[[], [], ['7583725', '24349992', '19358586', '21439640', '45638119', '4889228', '7795952'], ['7583725', '7821634', '24349992', '24249915', '22482820', '19358586', '7795952', '45638119', '4889228', '21439640']]"
11,54,"['3973445', '49556906', '14874811', '9752604', '1590744', '23974474', '24721866', '3504761', '19313533', '3419709']",290,341.30746036399796,"[0, 0, 10]","[5183, 520, 0]","[0.0, 303.7911804129981, 341.3070858849969]","[0, 260, 290]","[[], [], ['3973445', '49556906', '14874811', '9752604', '1590744', '23974474', '24721866', '3504761', '19313533', '3419709']]"
12,56,"['11659421', '15945975', '1122198', '6054657', '20937018', '30351165', '4380451', '27588420', '18852643', '4709641']",291,344.7239573770057,"[0, 0, 0, 10]","[5183, 520, 11, 0]","[0.0, 303.7554624129989, 341.20536802000424, 344.7236642189964]","[0, 260, 290, 291]","[[], [], [], ['11659421', '15945975', '1122198', '6054657', '20937018', '30351165', '4380451', '27588420', '18852643', '4709641']]"
13,57,"['11659421', '31882215', '7426741', '19970015', '6826100', '16375102', '16541762', '1605196', '4709641', '35777860']",291,345.0792159970006,"[0, 0, 0, 10]","[5183, 520, 15, 0]","[0.0, 303.7215627019905, 341.30451730199275, 345.0788339159917]","[0, 260, 290, 291]","[[], [], [], ['11659421', '31882215', '7426741', '19970015', '6826100', '16375102', '16541762', '1605196', '4709641', '35777860']]"
14,70,"['9483851', '4414547', '27240699', '42489926', '25901598', '5956380', '4389394', '21557055', '7225911', '37204802']",347,407.87477966799634,"[0, 0, 7, 10]","[5183, 520, 7, 0]","[0.0, 303.7842623960023, 406.38958551498945, 407.87451801699353]","[0, 260, 346, 347]","[[], [], ['4414547', '4389394', '27240699', '42489926', '7225911', '37204802', '5956380'], ['9483851', '4414547', '27240699', '42489926', '25901598', '5956380', '4389394', '21557055', '7225911', '37204802']]"
15,72,"['14492964', '3981033', '15721252', '4920376', '16546131', '42080024', '24721866', '6076903', '9063688', '1031534']",296,353.3722284499963,"[0, 0, 0, 0, 10]","[5183, 520, 68, 14, 0]","[0.0, 303.65984057101014, 340.94293542200467, 349.8019947700086, 353.37160438600404]","[0, 260, 290, 295, 296]","[[], [], [], [], ['14492964', '3981033', '15721252', '4920376', '16546131', '42080024', '24721866', '6076903', '9063688', '1031534']]"
16,75,"['25657127', '38805486', '26488879', '13965483', '36233757', '4387784', '29214508', '14155726', '37768883', '2837758']",319,374.5904382430017,"[0, 0, 9, 10]","[5183, 520, 3, 0]","[0.0, 303.87239099400176, 373.87935452599777, 374.59008443300263]","[0, 260, 318, 319]","[[], [], ['25657127', '38805486', '26488879', '13965483', '36233757', '4387784', '29214508', '37768883', '2837758'], ['25657127', '38805486', '26488879', '13965483', '36233757', '4387784', '29214508', '14155726', '37768883', '2837758']]"
17,94,"['5836', '4465735', '1215116', '3929361', '29460384', '327319', '3376731', '2831620', '4999387', '24082820']",291,344.9086220780009,"[0, 0, 0, 10]","[5183, 520, 14, 0]","[0.0, 304.0032361199992, 341.309393352989, 344.90824447399064]","[0, 260, 290, 291]","[[], [], [], ['5836', '4465735', '1215116', '3929361', '29460384', '327319', '3376731', '2831620', '4999387', '24082820']]"
18,99,"['39389082', '41900731', '6157371', '25388309', '33912020', '12265561', '22116439', '14972169', '11615242', '18810195']",297,358.77144363400294,"[0, 0, 0, 0, 10]","[5183, 520, 50, 22, 0]","[0.0, 304.07792628600146, 341.5423545759986, 350.4046772610018, 358.7708156900044]","[0, 260, 290, 294, 297]","[[], [], [], [], ['39389082', '41900731', '6157371', '25388309', '33912020', '12265561', '22116439', '14972169', '11615242', '18810195']]"
19,100,"['12871002', '18909530', '14550841', '16108876', '18374364', '4381486', '4398832', '10015292', '30714190', '92499']",323,384.2502430839959,"[0, 0, 9, 9, 10]","[5183, 520, 45, 7, 0]","[0.0, 303.67017686599866, 373.73133080700063, 382.608407377993, 384.24967073099106]","[0, 260, 318, 322, 323]","[[], [], ['12871002', '18909530', '14550841', '16108876', '18374364', '4381486', '10015292', '30714190', '92499'], ['12871002', '18909530', '14550841', '16108876', '18374364', '4381486', '10015292', '30714190', '92499'], ['12871002', '18909530', '14550841', '16108876', '18374364', '4381486', '4398832', '10015292', '30714190', '92499']]"
20,113,"['140098548', '4678846', '14584755', '2533768', '1759213', '3825750', '26199970', '14121786', '25816994', '6157837']",319,374.7496260150074,"[0, 0, 8, 10]","[5183, 520, 4, 0]","[0.0, 303.8383100300125, 373.82072861501365, 374.7493921070127]","[0, 260, 318, 319]","[[], [], ['140098548', '4678846', '14584755', '1759213', '26199970', '14121786', '25816994', '6157837'], ['140098548', '4678846', '14584755', '2533768', '1759213', '3825750', '26199970', '14121786', '25816994', '6157837']]"
21,115,"['36345578', '33872649', '1234098', '15879544', '1122279', '3690068', '25677651', '13070316', '878526', '3692112']",323,393.7640105729952,"[0, 0, 0, 8, 8, 10]","[5183, 520, 250, 37, 6, 0]","[0.0, 303.9148801600095, 341.3879147760017, 383.39225480900495, 392.20951163400605, 393.7634052700014]","[0, 260, 290, 318, 322, 323]","[[], [], [], ['36345578', '33872649', '1234098', '1122279', '3690068', '25677651', '13070316', '878526'], ['36345578', '33872649', '1234098', '1122279', '3690068', '25677651', '13070316', '878526'], ['36345578', '33872649', '1234098', '15879544', '1122279', '3690068', '25677651', '13070316', '878526', '3692112']]"
22,118,"['6372244', '4695107', '2604063', '3272084', '15578265', '32454714', '4465735', '31460499', '26702468', '52805891']",319,377.88569547000225,"[0, 0, 9, 10]","[5183, 520, 14, 0]","[0.0, 303.9361325909995, 374.10882388100435, 377.8853149159986]","[0, 260, 318, 319]","[[], [], ['6372244', '4695107', '3272084', '15578265', '32454714', '4465735', '31460499', '26702468', '52805891'], ['6372244', '4695107', '2604063', '3272084', '15578265', '32454714', '4465735', '31460499', '26702468', '52805891']]"
23,124,"['4883040', '13899137', '374902', '7111021', '13071728', '13901073', '31363207', '14319754', '32012666', '1986482']",319,375.9398351060081,"[0, 0, 6, 10]","[5183, 520, 6, 0]","[0.0, 303.7810255499935, 374.1267692550027, 375.93950955699256]","[0, 260, 318, 319]","[[], [], ['4883040', '31363207', '13899137', '32012666', '7111021', '1986482'], ['4883040', '13899137', '374902', '7111021', '13071728', '13901073', '31363207', '14319754', '32012666', '1986482']]"
24,127,"['30884033', '22029384', '20368353', '21598000', '35231675', '18126445', '7549811', '11674596', '293661', '1684489']",323,383.7544255610119,"[0, 0, 4, 7, 10]","[5183, 520, 49, 5, 0]","[0.0, 303.76476990099763, 373.73926027599373, 382.6134318639961, 383.753824954998]","[0, 260, 318, 322, 323]","[[], [], ['18126445', '35231675', '7549811', '21598000'], ['30884033', '22029384', '35231675', '18126445', '7549811', '293661', '21598000'], ['30884033', '22029384', '20368353', '21598000', '35231675', '18126445', '7549811', '11674596', '293661', '1684489']]"
