q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['7795952', '24249915', '16734530', '45638119', '22482820', '25523969', '13007205', '7583725', '19358586', '7821634']",73,42.927911335020326,"[0, 0, 10]","[500, 500, 0]","[0.0, 1.2714008335024118e-05, 42.92787757300539]","[0, 0, 73]","[[], [], ['7795952', '24249915', '16734530', '45638119', '22482820', '25523969', '13007205', '7583725', '19358586', '7821634']]"
11,54,"['3973445', '9899292', '23974474', '3504761', '38533515', '11535539', '24721866', '49556906', '3419709', '5108807']",78,44.15084979997482,"[0, 0, 0, 9, 10]","[500, 500, 17, 8, 0]","[0.0, 1.806794898584485e-05, 39.90240655298112, 42.12506886996562, 44.15080687694717]","[0, 0, 73, 77, 78]","[[], [], [], ['3973445', '9899292', '23974474', '3504761', '38533515', '11535539', '49556906', '3419709', '5108807'], ['3973445', '9899292', '23974474', '3504761', '38533515', '11535539', '24721866', '49556906', '3419709', '5108807']]"
12,56,"['20937018', '35777860', '4709641', '9748934', '30351165', '8892905', '4459491', '1605196', '14434123', '11659421']",129,62.22130721696885,"[0, 0, 0, 9, 9, 9, 9, 10]","[500, 500, 149, 140, 38, 20, 2, 0]","[0.0, 1.651898492127657e-05, 33.748658892989624, 46.072180335002486, 55.593127402011305, 59.51989172497997, 61.745327422977425, 62.22126919601578]","[0, 0, 73, 96, 117, 124, 128, 129]","[[], [], [], ['35777860', '4709641', '9748934', '30351165', '8892905', '4459491', '1605196', '14434123', '11659421'], ['35777860', '4709641', '9748934', '30351165', '8892905', '4459491', '1605196', '14434123', '11659421'], ['35777860', '4709641', '9748934', '30351165', '8892905', '4459491', '1605196', '14434123', '11659421'], ['35777860', '4709641', '9748934', '30351165', '8892905', '4459491', '1605196', '14434123', '11659421'], ['20937018', '35777860', '4709641', '9748934', '30351165', '8892905', '4459491', '1605196', '14434123', '11659421']]"
13,57,"['20937018', '4709641', '15347087', '30351165', '35777860', '4459491', '14434123', '14192687', '19970015', '11659421']",148,77.23339263204252,"[0, 0, 0, 6, 6, 6, 6, 9, 10]","[500, 500, 156, 150, 118, 31, 9, 6, 0]","[0.0, 1.5173980500549078e-05, 34.2224829759798, 49.51499400200555, 61.721777820028365, 70.64062045502942, 73.38027381303255, 75.58449050801573, 77.23336067597847]","[0, 0, 73, 97, 120, 138, 144, 147, 148]","[[], [], [], ['14192687', '4709641', '15347087', '30351165', '4459491', '14434123'], ['14192687', '4709641', '15347087', '30351165', '4459491', '14434123'], ['14192687', '4709641', '15347087', '30351165', '4459491', '14434123'], ['14192687', '4709641', '15347087', '30351165', '4459491', '14434123'], ['4709641', '15347087', '30351165', '35777860', '4459491', '14434123', '14192687', '19970015', '11659421'], ['20937018', '4709641', '15347087', '30351165', '35777860', '4459491', '14434123', '14192687', '19970015', '11659421']]"
14,70,"['2582169', '4414547', '4389394', '7225911', '37204802', '5956380', '39637840', '25901598', '27949347', '5468807']",90,41.531071248988155,"[0, 0, 0, 1, 6, 6, 10]","[500, 500, 30, 29, 24, 5, 0]","[0.0, 1.4140037819743156e-05, 33.856750798993744, 36.324472647043876, 38.38185200601583, 40.44772496900987, 41.531025339034386]","[0, 0, 73, 79, 84, 89, 90]","[[], [], [], ['5956380'], ['37204802', '4414547', '5956380', '4389394', '7225911', '27949347'], ['37204802', '4414547', '5956380', '4389394', '7225911', '27949347'], ['2582169', '4414547', '4389394', '7225911', '37204802', '5956380', '39637840', '25901598', '27949347', '5468807']]"
15,72,"['14296612', '23974474', '1031534', '17333231', '6076903', '12631697', '2119889', '17338543', '2593298', '19004126']",142,68.96554945601383,"[0, 0, 0, 0, 0, 0, 10]","[500, 500, 259, 115, 50, 27, 0]","[0.0, 1.8763996195048094e-05, 34.030719355039764, 53.29384947300423, 61.415083581989165, 66.70134461502312, 68.96550189802656]","[0, 0, 73, 111, 129, 137, 142]","[[], [], [], [], [], [], ['14296612', '23974474', '1031534', '17333231', '6076903', '12631697', '2119889', '17338543', '2593298', '19004126']]"
16,75,"['36233757', '13965483', '2837758', '37768883', '29214508', '4387784', '38805486', '7465900', '24706198', '25657127']",107,52.13423467602115,"[0, 0, 0, 0, 0, 10]","[500, 500, 177, 19, 13, 0]","[0.0, 1.278304262086749e-05, 34.152519846044015, 47.595856818021275, 49.925274795037694, 52.13419894204708]","[0, 0, 73, 100, 104, 107]","[[], [], [], [], [], ['36233757', '13965483', '2837758', '37768883', '29214508', '4387784', '38805486', '7465900', '24706198', '25657127']]"
17,94,"['13966946', '18025240', '17925632', '1215116', '1349033', '26045237', '21479231', '3929361', '10542877', '21258863']",116,61.80216521502007,"[0, 0, 0, 0, 0, 0, 5, 7, 10]","[500, 500, 130, 42, 30, 16, 11, 9, 0]","[0.0, 9.188021067529917e-06, 35.744024073996115, 46.7476479029865, 50.68996341701131, 53.182377625023946, 55.42131609498756, 59.53415428503649, 61.802132143988274]","[0, 0, 73, 93, 100, 106, 110, 113, 116]","[[], [], [], [], [], [], ['1349033', '13966946', '3929361', '17925632', '1215116'], ['1349033', '21258863', '13966946', '3929361', '10542877', '17925632', '1215116'], ['13966946', '18025240', '17925632', '1215116', '1349033', '26045237', '21479231', '3929361', '10542877', '21258863']]"
18,99,"['8093935', '9063688', '2947540', '18810195', '38300781', '11200685', '14275671', '41620295', '11043831', '9588931']",145,71.99541097303154,"[0, 0, 0, 0, 0, 0, 3, 3, 3, 10]","[500, 500, 234, 118, 28, 21, 18, 10, 9, 0]","[0.0, 1.5077006537467241e-05, 35.7370962210116, 53.217274113034364, 62.14910366904223, 64.21483345201705, 66.20239437400596, 68.18151127302554, 70.08981672703521, 71.99537594703725]","[0, 0, 73, 108, 126, 131, 135, 139, 142, 145]","[[], [], [], [], [], [], ['11043831', '9588931', '18810195'], ['11043831', '9588931', '18810195'], ['11043831', '9588931', '18810195'], ['8093935', '9063688', '2947540', '18810195', '38300781', '11200685', '14275671', '41620295', '11043831', '9588931']]"
19,100,"['13116880', '30714190', '2701077', '32170702', '92499', '14550841', '4398832', '4381486', '18374364', '11900630']",120,54.26366247300757,"[0, 0, 0, 5, 5, 5, 5, 10]","[500, 500, 116, 111, 30, 13, 10, 0]","[0.0, 1.1829950381070375e-05, 32.11272359400755, 40.04255121498136, 47.69367906800471, 50.30044370400719, 52.293945659999736, 54.26362769299885]","[0, 0, 73, 91, 108, 114, 117, 120]","[[], [], [], ['13116880', '4398832', '4381486', '30714190', '92499'], ['13116880', '4398832', '4381486', '30714190', '92499'], ['13116880', '4398832', '4381486', '30714190', '92499'], ['13116880', '4398832', '4381486', '30714190', '92499'], ['13116880', '30714190', '2701077', '32170702', '92499', '14550841', '4398832', '4381486', '18374364', '11900630']]"
20,113,"['8839502', '1759213', '9288638', '25816994', '8318922', '14584755', '6157837', '27665523', '5573975', '44030361']",103,77.3656392749981,"[0, 0, 0, 0, 0, 7, 7, 10]","[500, 500, 90, 46, 19, 12, 7, 0]","[0.0, 1.387501833960414e-05, 49.494293668016326, 62.715091392048635, 68.1000550740282, 72.65459514904069, 75.58071992604528, 77.36559827701421]","[0, 0, 73, 87, 95, 99, 102, 103]","[[], [], [], [], [], ['8839502', '27665523', '1759213', '25816994', '8318922', '44030361', '6157837'], ['8839502', '27665523', '1759213', '25816994', '8318922', '44030361', '6157837'], ['8839502', '1759213', '9288638', '25816994', '8318922', '14584755', '6157837', '27665523', '5573975', '44030361']]"
21,115,"['1583041', '45341480', '25677651', '16787954', '38043606', '21439293', '31844040', '18321590', '33872649', '3692112']",142,67.68528362497455,"[0, 0, 0, 0, 0, 0, 0, 7, 10]","[500, 500, 237, 104, 53, 29, 13, 6, 0]","[0.0, 1.3357959687709808e-05, 34.93092994496692, 51.0318772669998, 58.71300931100268, 62.51862438197713, 64.51843867998105, 66.4646181819844, 67.68523875699611]","[0, 0, 73, 108, 124, 133, 138, 141, 142]","[[], [], [], [], [], [], [], ['25677651', '16787954', '38043606', '21439293', '45341480', '33872649', '3692112'], ['1583041', '45341480', '25677651', '16787954', '38043606', '21439293', '31844040', '18321590', '33872649', '3692112']]"
22,118,"['52805891', '15578265', '4695107', '31460499', '32454714', '34603465', '4465735', '20148808', '4303939', '6372244']",85,44.728066830022726,"[0, 0, 0, 0, 6, 10]","[500, 500, 49, 12, 6, 0]","[0.0, 1.335999695584178e-05, 37.03893586702179, 41.26059342303779, 43.33375927701127, 44.728034981002565]","[0, 0, 73, 81, 84, 85]","[[], [], [], [], ['52805891', '4465735', '20148808', '15578265', '32454714', '6372244'], ['52805891', '15578265', '4695107', '31460499', '32454714', '34603465', '4465735', '20148808', '4303939', '6372244']]"
23,124,"['31363207', '4883040', '13899137', '13901073', '7111021', '15997009', '4424888', '21479231', '341324', '32012666']",83,42.436984202009626,"[0, 0, 0, 0, 10]","[500, 500, 39, 13, 0]","[0.0, 1.033395528793335e-05, 35.2851438850048, 39.55430174997309, 42.436951604962815]","[0, 0, 73, 80, 83]","[[], [], [], [], ['31363207', '4883040', '13899137', '13901073', '7111021', '15997009', '4424888', '21479231', '341324', '32012666']]"
24,127,"['1371440', '11200685', '9505448', '1546650', '2727303', '21598000', '35231675', '18126445', '7549811', '5321708']",131,63.710707936028484,"[0, 0, 0, 0, 0, 0, 8, 10]","[500, 500, 246, 59, 24, 19, 11, 0]","[0.0, 1.2535019777715206e-05, 35.567534765054006, 52.82664896402275, 57.456403672054876, 59.686494455032516, 61.78283195703989, 63.710679358046036]","[0, 0, 73, 109, 119, 124, 128, 131]","[[], [], [], [], [], [], ['1371440', '11200685', '9505448', '1546650', '2727303', '21598000', '35231675', '5321708'], ['1371440', '11200685', '9505448', '1546650', '2727303', '21598000', '35231675', '18126445', '7549811', '5321708']]"
