q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['16734530', '45638119', '24205118', '15721252', '19358586', '12762485', '4889228', '7583725', '21439640', '7821634']",291,348.32026932400186,"[0, 0, 0, 10]","[5183, 5183, 11, 0]","[0.0, 7.743015885353088e-06, 345.14094669395126, 348.3202282509301]","[0, 0, 290, 291]","[[], [], [], ['16734530', '45638119', '24205118', '15721252', '19358586', '12762485', '4889228', '7583725', '21439640', '7821634']]"
11,54,"['3504761', '7005276', '1590744', '9899292', '3973445', '3419709', '38533515', '32408470', '49556906', '19313533']",293,350.77951352403034,"[0, 0, 0, 10]","[5183, 5183, 21, 0]","[0.0, 4.9050431698560715e-06, 344.9263624410378, 350.77948396699503]","[0, 0, 290, 293]","[[], [], [], ['3504761', '7005276', '1590744', '9899292', '3973445', '3419709', '38533515', '32408470', '49556906', '19313533']]"
12,56,"['14192687', '21601459', '13814480', '18852643', '12100854', '4709641', '30351165', '11659421', '36637129', '37722384']",295,358.369983018958,"[0, 0, 0, 6, 10]","[5183, 5183, 24, 5, 0]","[0.0, 5.4370611906051636e-06, 346.5178612290183, 357.0928318660008, 358.3699513920583]","[0, 0, 290, 294, 295]","[[], [], [], ['14192687', '11659421', '36637129', '13814480', '37722384', '4709641'], ['14192687', '21601459', '13814480', '18852643', '12100854', '4709641', '30351165', '11659421', '36637129', '37722384']]"
13,57,"['1630949', '14434123', '24512417', '13293033', '18852643', '4709641', '10273147', '11659421', '3981613', '9675944']",296,355.8404027519282,"[0, 0, 0, 0, 10]","[5183, 5183, 49, 13, 0]","[0.0, 9.46992076933384e-06, 345.5221847590292, 352.229483183939, 355.8403759939829]","[0, 0, 290, 295, 296]","[[], [], [], [], ['1630949', '14434123', '24512417', '13293033', '18852643', '4709641', '10273147', '11659421', '3981613', '9675944']]"
14,70,"['5956380', '21307488', '42489926', '28107602', '37204802', '4414547', '27240699', '7225911', '25901598', '5254463']",291,348.7037194749573,"[0, 0, 0, 10]","[5183, 5183, 16, 0]","[0.0, 6.692018359899521e-06, 344.7247579989489, 348.7036853079917]","[0, 0, 290, 291]","[[], [], [], ['5956380', '21307488', '42489926', '28107602', '37204802', '4414547', '27240699', '7225911', '25901598', '5254463']]"
15,72,"['14492964', '24554740', '35008773', '11831598', '14753395', '10605189', '6076903', '58006489', '42035464', '1031534']",291,348.3236838079756,"[0, 0, 2, 10]","[5183, 5183, 16, 0]","[0.0, 6.717047654092312e-06, 344.31833935400937, 348.3236566450214]","[0, 0, 290, 291]","[[], [], ['6076903', '1031534'], ['14492964', '24554740', '35008773', '11831598', '14753395', '10605189', '6076903', '58006489', '42035464', '1031534']]"
16,75,"['36233757', '26488879', '37768883', '13965483', '4387784', '25657127', '38805486', '22703082', '29214508', '2837758']",290,344.83902746404056,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 7.419032044708729e-06, 344.8389912500279]","[0, 0, 290]","[[], [], ['36233757', '26488879', '37768883', '13965483', '4387784', '25657127', '38805486', '22703082', '29214508', '2837758']]"
17,94,"['2526777', '18025240', '6503185', '46765242', '17433284', '3929361', '10617916', '1215116', '10450725', '10526279']",337,406.3246896859491,"[0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 507, 202, 22, 11, 0]","[0.0, 5.378969945013523e-06, 344.44625347002875, 380.2260463760467, 396.7178224819945, 403.00746637699194, 406.32465440407395]","[0, 0, 290, 320, 333, 336, 337]","[[], [], [], [], [], [], ['2526777', '18025240', '6503185', '46765242', '17433284', '3929361', '10617916', '1215116', '10450725', '10526279']]"
18,99,"['9875570', '36464673', '3173489', '18810195', '502591', '8446259', '17338543', '26019505', '11419230', '4740447']",418,504.8938283349853,"[0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1218, 521, 239, 113, 39, 0]","[0.0, 6.982940249145031e-06, 345.1858006429393, 428.2316979559837, 466.423038945999, 486.7306651700055, 498.1894204940181, 504.8937860649312]","[0, 0, 290, 360, 391, 406, 414, 418]","[[], [], [], [], [], [], [], ['9875570', '36464673', '3173489', '18810195', '502591', '8446259', '17338543', '26019505', '11419230', '4740447']]"
19,100,"['24558930', '13116880', '30714190', '6472746', '12871002', '14205246', '92499', '4381486', '8148122', '24498673']",302,365.15205034799874,"[0, 0, 3, 5, 5, 10]","[5183, 5183, 97, 31, 9, 0]","[0.0, 1.2121978215873241e-05, 345.2639898179332, 356.45689972594846, 363.16109651501756, 365.15201588498894]","[0, 0, 290, 297, 301, 302]","[[], [], ['4381486', '13116880', '30714190'], ['14205246', '13116880', '30714190', '4381486', '8148122'], ['14205246', '13116880', '30714190', '4381486', '8148122'], ['24558930', '13116880', '30714190', '6472746', '12871002', '14205246', '92499', '4381486', '8148122', '24498673']]"
20,113,"['8839502', '4678846', '1759213', '3825750', '25816994', '14584755', '6157837', '14121786', '26199970', '43417006']",291,348.10977536195423,"[0, 0, 8, 10]","[5183, 5183, 15, 0]","[0.0, 8.367002010345459e-06, 344.38018974801525, 348.10972667997703]","[0, 0, 290, 291]","[[], [], ['8839502', '4678846', '1759213', '3825750', '25816994', '14584755', '6157837', '26199970'], ['8839502', '4678846', '1759213', '3825750', '25816994', '14584755', '6157837', '14121786', '26199970', '43417006']]"
21,115,"['29509926', '4942718', '25677651', '12880573', '35079452', '12489688', '15879544', '2851611', '33872649', '464511']",382,456.40185309795197,"[0, 0, 0, 0, 0, 9, 9, 10]","[5183, 5183, 806, 340, 147, 45, 5, 0]","[0.0, 5.620066076517105e-06, 344.6687467470765, 401.3640403790632, 427.1701355520636, 448.32995939301327, 455.2401031469926, 456.40180707804393]","[0, 0, 290, 337, 358, 376, 381, 382]","[[], [], [], [], [], ['29509926', '4942718', '25677651', '12880573', '35079452', '12489688', '2851611', '33872649', '464511'], ['29509926', '4942718', '25677651', '12880573', '35079452', '12489688', '2851611', '33872649', '464511'], ['29509926', '4942718', '25677651', '12880573', '35079452', '12489688', '15879544', '2851611', '33872649', '464511']]"
22,118,"['42693833', '4695107', '6372244', '2604063', '15578265', '4465735', '13714201', '41120293', '32454714', '52805891']",291,348.4541042499477,"[0, 0, 0, 10]","[5183, 5183, 12, 0]","[0.0, 8.953968062996864e-06, 345.0747079090215, 348.454065702972]","[0, 0, 290, 291]","[[], [], [], ['42693833', '4695107', '6372244', '2604063', '15578265', '4465735', '13714201', '41120293', '32454714', '52805891']]"
23,124,"['4883040', '20188586', '35087728', '14319754', '31363207', '341324', '32012666', '13899137', '21479231', '7111021']",295,355.8010571380146,"[0, 0, 6, 6, 10]","[5183, 5183, 39, 9, 0]","[0.0, 7.138005457818508e-06, 345.6597544149263, 353.22209117596503, 355.80101904890034]","[0, 0, 290, 294, 295]","[[], [], ['4883040', '20188586', '13899137', '31363207', '7111021', '32012666'], ['4883040', '20188586', '13899137', '31363207', '7111021', '32012666'], ['4883040', '20188586', '35087728', '14319754', '31363207', '341324', '32012666', '13899137', '21479231', '7111021']]"
24,127,"['20054396', '25263810', '12871002', '2316374', '4389394', '20231138', '21598000', '26071782', '35231675', '7549811']",382,460.76052593195345,"[0, 0, 3, 3, 10]","[5183, 5183, 1601, 9, 0]","[0.0, 6.776070222258568e-06, 344.3338363299845, 455.7390043240739, 460.76049316697754]","[0, 0, 290, 381, 382]","[[], [], ['35231675', '21598000', '7549811'], ['35231675', '21598000', '7549811'], ['20054396', '25263810', '12871002', '2316374', '4389394', '20231138', '21598000', '26071782', '35231675', '7549811']]"
