q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
12,56,"['10641715', '16375102', '11659421', '19970015', '4709641', '10273147', '14192687', '30351165', '20937018', '11674288']",329,395.7791266279528,"[0, 0, 0, 10]","[5183, 5183, 21, 0]","[0.0, 6.990041583776474e-06, 389.6940044499934, 395.77909069904126]","[0, 0, 326, 329]","[[], [], [], ['10641715', '16375102', '11659421', '19970015', '4709641', '10273147', '14192687', '30351165', '20937018', '11674288']]"
13,57,"['18852643', '22185730', '33986200', '13293033', '11659421', '4405194', '4709641', '3669694', '31882215', '22116439']",334,400.78421374806203,"[0, 0, 0, 0, 10]","[5183, 5183, 77, 12, 0]","[0.0, 6.387010216712952e-06, 388.4817539190408, 397.5542350669857, 400.7841738179559]","[0, 0, 326, 333, 334]","[[], [], [], [], ['18852643', '22185730', '33986200', '13293033', '11659421', '4405194', '4709641', '3669694', '31882215', '22116439']]"
14,70,"['42489926', '28107602', '36464673', '7225911', '2582169', '21307488', '7465900', '5956380', '4414547', '37204802']",326,386.45138853997923,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 8.357921615242958e-06, 386.45133872597944]","[0, 0, 326]","[[], [], ['42489926', '28107602', '36464673', '7225911', '2582169', '21307488', '7465900', '5956380', '4414547', '37204802']]"
15,72,"['1031534', '39763465', '14492964', '11831598', '6076903', '2682997', '4452659', '26008462', '38380061', '38528892']",326,387.19749183102977,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 7.2730472311377525e-06, 387.1974529400468]","[0, 0, 326]","[[], [], ['1031534', '39763465', '14492964', '11831598', '6076903', '2682997', '4452659', '26008462', '38380061', '38528892']]"
16,75,"['13965483', '36233757', '37768883', '25657127', '29367554', '26488879', '4387784', '2837758', '38805486', '29214508']",326,387.19602822395973,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 6.8569788709282875e-06, 387.19599167094566]","[0, 0, 326]","[[], [], ['13965483', '36233757', '37768883', '25657127', '29367554', '26488879', '4387784', '2837758', '38805486', '29214508']]"
17,94,"['2565138', '1215116', '18025240', '8756719', '37248765', '1946610', '17482507', '31363207', '67045088', '24916604']",377,454.24914656195324,"[0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 482, 192, 38, 15, 0]","[0.0, 4.587927833199501e-06, 386.6960900579579, 427.07773831288796, 443.80452531098854, 450.5321238999022, 454.24910713592544]","[0, 0, 326, 358, 372, 376, 377]","[[], [], [], [], [], [], ['2565138', '1215116', '18025240', '8756719', '37248765', '1946610', '17482507', '31363207', '67045088', '24916604']]"
18,99,"['25901598', '8446259', '18810195', '1227277', '3973445', '12956194', '11256632', '7948486', '13329980', '11915280']",399,475.7861784759443,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 906, 112, 48, 0]","[0.0, 1.0326970368623734e-05, 387.290310033015, 457.47526406205725, 468.9410358989844, 475.7861401400296]","[0, 0, 326, 385, 394, 399]","[[], [], [], [], [], ['25901598', '8446259', '18810195', '1227277', '3973445', '12956194', '11256632', '7948486', '13329980', '11915280']]"
19,100,"['14205246', '10015292', '11289247', '30714190', '13116880', '14550841', '28271439', '16728949', '18909530', '4381486']",343,410.3178227569442,"[0, 0, 3, 5, 10]","[5183, 5183, 200, 22, 0]","[0.0, 8.533010259270668e-06, 387.80259303504135, 404.04890983598307, 410.3177850670181]","[0, 0, 326, 340, 343]","[[], [], ['13116880', '30714190', '4381486'], ['10015292', '30714190', '18909530', '4381486', '13116880'], ['14205246', '10015292', '11289247', '30714190', '13116880', '14550841', '28271439', '16728949', '18909530', '4381486']]"
20,113,"['6157837', '44030361', '14584755', '25816994', '3825750', '4678846', '43417006', '1759213', '26199970', '23377475']",329,393.4781655170955,"[0, 0, 6, 10]","[5183, 5183, 22, 0]","[0.0, 7.96210952103138e-06, 386.92535797611345, 393.478134980076]","[0, 0, 326, 329]","[[], [], ['4678846', '43417006', '1759213', '6157837', '14584755', '25816994'], ['6157837', '44030361', '14584755', '25816994', '3825750', '4678846', '43417006', '1759213', '26199970', '23377475']]"
21,115,"['36345578', '22973574', '38043606', '33872649', '13989491', '25677651', '29399239', '22696649', '24177706', '5415832']",387,460.17200563394,"[0, 0, 0, 0, 10]","[5183, 5183, 842, 58, 0]","[0.0, 7.042079232633114e-06, 387.94754562398884, 453.35315225005616, 460.17197776504327]","[0, 0, 326, 381, 387]","[[], [], [], [], ['36345578', '22973574', '38043606', '33872649', '13989491', '25677651', '29399239', '22696649', '24177706', '5415832']]"
22,118,"['5922085', '26702468', '4465735', '6372244', '41120293', '32454714', '7433668', '15578265', '52805891', '4695107']",327,391.05871012690477,"[0, 0, 0, 10]","[5183, 5183, 13, 0]","[0.0, 8.590053766965866e-06, 387.51456460601185, 391.0586749550421]","[0, 0, 326, 327]","[[], [], [], ['5922085', '26702468', '4465735', '6372244', '41120293', '32454714', '7433668', '15578265', '52805891', '4695107']]"
23,124,"['32012666', '57121667', '13071728', '20188586', '31363207', '21479231', '35087728', '7111021', '4883040', '13899137']",331,396.76264373003505,"[0, 0, 6, 6, 10]","[5183, 5183, 33, 5, 0]","[0.0, 5.803885869681835e-06, 387.9264834409114, 395.3825619339477, 396.76260657492094]","[0, 0, 326, 330, 331]","[[], [], ['32012666', '31363207', '13071728', '7111021', '4883040', '13899137'], ['32012666', '31363207', '13071728', '7111021', '4883040', '13899137'], ['32012666', '57121667', '13071728', '20188586', '31363207', '21479231', '35087728', '7111021', '4883040', '13899137']]"
24,127,"['4320424', '2033917', '6472746', '22561064', '21943141', '1546650', '30884033', '7549811', '35231675', '21598000']",375,444.73127947200555,"[0, 0, 4, 4, 10]","[5183, 5183, 744, 10, 0]","[0.0, 9.173993021249771e-06, 385.8157339229947, 444.66818367503583, 444.73124446405564]","[0, 0, 326, 374, 375]","[[], [], ['30884033', '7549811', '21598000', '35231675'], ['30884033', '7549811', '21598000', '35231675'], ['4320424', '2033917', '6472746', '22561064', '21943141', '1546650', '30884033', '7549811', '35231675', '21598000']]"
