q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
15,72,"['1031534', '778436', '9752604', '32408470', '19313533', '36547290', '14874811', '38533515', '5108807', '6076903']",589,708.9522766619921,"[0, 0, 2, 2, 2, 8, 10]","[5183, 5183, 460, 114, 23, 7, 0]","[0.0, 8.956994861364365e-06, 647.0817831560271, 677.6208744340111, 689.1957325729891, 707.2268981090165, 708.9522368219914]","[0, 0, 548, 574, 582, 588, 589]","[[], [], ['1031534', '6076903'], ['1031534', '6076903'], ['1031534', '6076903'], ['1031534', '9752604', '32408470', '19313533', '14874811', '38533515', '5108807', '6076903'], ['1031534', '778436', '9752604', '32408470', '19313533', '36547290', '14874811', '38533515', '5108807', '6076903']]"
16,75,"['4387784', '13965483', '29214508', '37768883', '25657127', '36233757', '38805486', '2837758', '22703082', '26488879']",549,648.5478928509983,"[0, 0, 8, 10]","[5183, 5183, 4, 0]","[0.0, 7.928989361971617e-06, 647.4530384769896, 648.5478585900273]","[0, 0, 548, 549]","[[], [], ['4387784', '13965483', '37768883', '25657127', '36233757', '38805486', '2837758', '26488879'], ['4387784', '13965483', '29214508', '37768883', '25657127', '36233757', '38805486', '2837758', '22703082', '26488879']]"
17,94,"['3896759', '19205326', '18025240', '32023005', '7370282', '6077214', '9904546', '1215116', '10617916', '22534357']",341,411.22866077703657,"[0, 0, 0, 0, 0, 6, 10]","[5183, 5183, 689, 282, 67, 18, 0]","[0.0, 1.1315976735204458e-05, 327.9164990379941, 373.9024145049625, 395.0647588109714, 406.89447880897205, 411.2286248669843]","[0, 0, 275, 313, 330, 340, 341]","[[], [], [], [], [], ['3896759', '19205326', '7370282', '6077214', '1215116', '22534357'], ['3896759', '19205326', '18025240', '32023005', '7370282', '6077214', '9904546', '1215116', '10617916', '22534357']]"
18,99,"['778436', '3174305', '22522432', '27569370', '46816158', '18810195', '23195302', '18467982', '25479072', '140874']",412,501.63674800499575,"[0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1772, 581, 56, 26, 16, 0]","[0.0, 8.940987754613161e-06, 328.51587175996974, 444.2925935940002, 484.36071033298504, 491.0598281970015, 497.6746476169792, 501.636712527019]","[0, 0, 275, 370, 403, 408, 411, 412]","[[], [], [], [], [], [], [], ['778436', '3174305', '22522432', '27569370', '46816158', '18810195', '23195302', '18467982', '25479072', '140874']]"
19,100,"['24558930', '30714190', '4381486', '18909530', '14550841', '16108876', '8148122', '8747771', '34982259', '7848113']",553,658.8496259690146,"[0, 0, 9, 9, 10]","[5183, 5183, 33, 15, 0]","[0.0, 8.61898297443986e-06, 648.5342196800048, 655.0969174850034, 658.8495937999687]","[0, 0, 548, 552, 553]","[[], [], ['30714190', '4381486', '18909530', '14550841', '16108876', '8148122', '8747771', '34982259', '7848113'], ['30714190', '4381486', '18909530', '14550841', '16108876', '8148122', '8747771', '34982259', '7848113'], ['24558930', '30714190', '4381486', '18909530', '14550841', '16108876', '8148122', '8747771', '34982259', '7848113']]"
20,113,"['25816994', '14121786', '14584755', '26199970', '1759213', '44030361', '27665523', '43417006', '6157837', '4678846']",555,660.4319735989557,"[0, 0, 8, 9, 10]","[5183, 5183, 33, 3, 0]","[0.0, 1.0363990440964699e-05, 647.8824771280051, 659.5941159179783, 660.4319386130082]","[0, 0, 548, 554, 555]","[[], [], ['25816994', '14121786', '14584755', '26199970', '1759213', '27665523', '6157837', '4678846'], ['25816994', '14121786', '14584755', '26199970', '1759213', '44030361', '27665523', '6157837', '4678846'], ['25816994', '14121786', '14584755', '26199970', '1759213', '44030361', '27665523', '43417006', '6157837', '4678846']]"
21,115,"['33872649', '23180075', '30714190', '13025574', '12411274', '4454788', '4890578', '25677651', '45341480', '21884059']",333,403.64710752799874,"[0, 0, 0, 0, 5, 10]","[5183, 5183, 973, 25, 10, 0]","[0.0, 7.073977030813694e-06, 328.3328349899966, 392.6174355879775, 403.58598045801045, 403.6470782579854]","[0, 0, 275, 328, 332, 333]","[[], [], [], [], ['33872649', '4890578', '13025574', '25677651', '45341480'], ['33872649', '23180075', '30714190', '13025574', '12411274', '4454788', '4890578', '25677651', '45341480', '21884059']]"
22,118,"['34603465', '32454714', '41120293', '2604063', '15578265', '52805891', '31460499', '6372244', '4465735', '4695107']",549,648.8154460579972,"[0, 0, 9, 10]","[5183, 5183, 2, 0]","[0.0, 8.778006304055452e-06, 648.2866049199947, 648.8154127760208]","[0, 0, 548, 549]","[[], [], ['34603465', '32454714', '41120293', '15578265', '52805891', '31460499', '6372244', '4465735', '4695107'], ['34603465', '32454714', '41120293', '2604063', '15578265', '52805891', '31460499', '6372244', '4465735', '4695107']]"
23,124,"['32012666', '4883040', '20188586', '341324', '7111021', '31363207', '13071728', '13899137', '57121667', '31562330']",551,657.7683148669894,"[0, 0, 7, 10]","[5183, 5183, 27, 0]","[0.0, 6.8509834818542e-06, 648.1395522459643, 657.768282400968]","[0, 0, 548, 551]","[[], [], ['7111021', '32012666', '31363207', '13071728', '13899137', '4883040', '341324'], ['32012666', '4883040', '20188586', '341324', '7111021', '31363207', '13071728', '13899137', '57121667', '31562330']]"
24,127,"['7549811', '1371440', '11603066', '24555417', '30884033', '18126445', '35231675', '22029384', '43048059', '21598000']",646,767.059016824991,"[0, 0, 6, 6, 6, 6, 10]","[5183, 5183, 1549, 123, 29, 10, 0]","[0.0, 1.3062963262200356e-05, 647.0256206279737, 748.6454647450009, 760.189357951982, 766.9975488249911, 767.0589762479649]","[0, 0, 548, 632, 641, 645, 646]","[[], [], ['7549811', '30884033', '18126445', '22029384', '43048059', '21598000'], ['7549811', '30884033', '18126445', '22029384', '43048059', '21598000'], ['7549811', '30884033', '18126445', '22029384', '43048059', '21598000'], ['7549811', '30884033', '18126445', '22029384', '43048059', '21598000'], ['7549811', '1371440', '11603066', '24555417', '30884033', '18126445', '35231675', '22029384', '43048059', '21598000']]"
