q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['15946643', '45638119', '7583725', '16734530', '19358586', '7821634', '4889228', '21439640', '15113221', '24349992']",326,392.0875816709595,"[0, 0, 6, 10]","[5183, 5183, 8, 0]","[0.0, 8.251983672380447e-06, 389.9619628280634, 392.08753508201335]","[0, 0, 325, 326]","[[], [], ['4889228', '45638119', '7583725', '16734530', '19358586', '24349992'], ['15946643', '45638119', '7583725', '16734530', '19358586', '7821634', '4889228', '21439640', '15113221', '24349992']]"
11,54,"['3973445', '9752604', '24721866', '7005276', '23974474', '14874811', '2436602', '49556906', '3419709', '1590744']",325,389.5874679129338,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 7.046968676149845e-06, 389.5874360629823]","[0, 0, 325]","[[], [], ['3973445', '9752604', '24721866', '7005276', '23974474', '14874811', '2436602', '49556906', '3419709', '1590744']]"
12,56,"['13293033', '19970015', '4709641', '11659421', '35777860', '10273147', '9675944', '10641715', '13814480']",328,398.6539948360296,"[0, 0, 0, 9]","[5183, 5183, 22, 0]","[0.0, 6.585964001715183e-06, 392.03804752696306, 398.6539663509466]","[0, 0, 325, 328]","[[], [], [], ['13293033', '19970015', '4709641', '11659421', '35777860', '10273147', '9675944', '10641715', '13814480']]"
13,57,"['26244918', '13921783', '5260382', '22116439', '51386222', '30351165', '41239107', '4709641', '11659421', '44408494']",330,400.2916814739583,"[0, 0, 0, 10]","[5183, 5183, 53, 0]","[0.0, 5.431007593870163e-06, 391.4249349210877, 400.2916493189987]","[0, 0, 325, 330]","[[], [], [], ['26244918', '13921783', '5260382', '22116439', '51386222', '30351165', '41239107', '4709641', '11659421', '44408494']]"
14,70,"['5956380', '21307488', '4414547', '37204802', '5254463', '11903247', '27240699', '28107602', '7225911', '4389394']",325,388.3991368060233,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 7.725902833044529e-06, 388.3990975909401]","[0, 0, 325]","[[], [], ['5956380', '21307488', '4414547', '37204802', '5254463', '11903247', '27240699', '28107602', '7225911', '4389394']]"
15,72,"['38380061', '14492964', '2682997', '5573975', '28243325', '35008773', '2147704', '2225918', '6076903', '1031534']",331,398.9371443029959,"[0, 0, 9, 9, 10]","[5183, 5183, 50, 3, 0]","[0.0, 9.246054105460644e-06, 389.35736246197484, 398.2103604869917, 398.9371097449912]","[0, 0, 325, 330, 331]","[[], [], ['38380061', '14492964', '2682997', '28243325', '35008773', '2147704', '2225918', '6076903', '1031534'], ['38380061', '14492964', '2682997', '28243325', '35008773', '2147704', '2225918', '6076903', '1031534'], ['38380061', '14492964', '2682997', '5573975', '28243325', '35008773', '2147704', '2225918', '6076903', '1031534']]"
16,75,"['4387784', '29214508', '36233757', '26488879', '25657127', '37768883', '13965483', '2837758', '38805486', '27274441']",325,389.0768686620286,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 1.0623014532029629e-05, 389.0768246749649]","[0, 0, 325]","[[], [], ['4387784', '29214508', '36233757', '26488879', '25657127', '37768883', '13965483', '2837758', '38805486', '27274441']]"
17,94,"['42009630', '601033', '30741007', '26089649', '20761364', '1215116', '3929361', '46926352', '38830961', '24980622']",366,446.58655651600566,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 552, 33, 13, 0]","[0.0, 6.816932000219822e-06, 387.2207614299841, 434.35915646201465, 443.1815959250089, 446.5865145249991]","[0, 0, 325, 361, 365, 366]","[[], [], [], [], [], ['42009630', '601033', '30741007', '26089649', '20761364', '1215116', '3929361', '46926352', '38830961', '24980622']]"
18,99,"['306006', '2194320', '5760247', '13552682', '23208167', '8453819', '9304312', '6923795', '44408494', '18810195']",449,548.0746483799303,"[0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1069, 533, 204, 87, 0]","[0.0, 8.007977157831192e-06, 389.04125443892553, 474.1705289649544, 518.2023264319869, 536.572434256901, 548.074612955912]","[0, 0, 325, 393, 428, 442, 449]","[[], [], [], [], [], [], ['306006', '2194320', '5760247', '13552682', '23208167', '8453819', '9304312', '6923795', '44408494', '18810195']]"
19,100,"['14550841', '4421787', '18909530', '30714190', '92499', '4381486', '34982259', '13116880', '2701077', '13980338']",329,398.8901680170093,"[0, 0, 6, 8, 10]","[5183, 5183, 28, 6, 0]","[0.0, 8.567003533244133e-06, 389.4578280900605, 397.6029867209727, 398.8901356450515]","[0, 0, 325, 328, 329]","[[], [], ['2701077', '14550841', '4381486', '30714190', '13116880', '18909530'], ['14550841', '4421787', '18909530', '30714190', '4381486', '13116880', '2701077', '13980338'], ['14550841', '4421787', '18909530', '30714190', '92499', '4381486', '34982259', '13116880', '2701077', '13980338']]"
20,113,"['140098548', '44030361', '6157837', '1759213', '26199970', '14584755', '8318922', '25816994', '14121786', '3825750']",331,397.2940675918944,"[0, 0, 0, 10]","[5183, 5183, 69, 0]","[0.0, 7.045920938253403e-06, 388.43786637089215, 397.2940300469054]","[0, 0, 325, 331]","[[], [], [], ['140098548', '44030361', '6157837', '1759213', '26199970', '14584755', '8318922', '25816994', '14121786', '3825750']]"
21,115,"['25677651', '9110810', '33872649', '24581365', '26231129', '25493293', '36558211', '4283694', '32450297', '1900152']",358,439.07516408502124,"[0, 0, 0, 0, 10]","[5183, 5183, 488, 15, 0]","[0.0, 6.637070327997208e-06, 393.1708934829803, 435.2669889370445, 439.0751250149915]","[0, 0, 325, 357, 358]","[[], [], [], [], ['25677651', '9110810', '33872649', '24581365', '26231129', '25493293', '36558211', '4283694', '32450297', '1900152']]"
22,118,"['21956124', '6372244', '4465735', '4695107', '32454714', '41790911', '31460499', '34603465', '42800527', '4492358']",325,389.24049360700883,"[0, 0, 10]","[5183, 5183, 0]","[0.0, 6.627989932894707e-06, 389.24045645596925]","[0, 0, 325]","[[], [], ['21956124', '6372244', '4465735', '4695107', '32454714', '41790911', '31460499', '34603465', '42800527', '4492358']]"
23,124,"['31363207', '13901073', '13899137', '1986482', '32012666', '4883040', '13071728', '7111021', '374902']",326,391.1288335879799,"[0, 0, 8, 9]","[5183, 5183, 4, 0]","[0.0, 5.407026037573814e-06, 389.88256002403796, 391.12875296897255]","[0, 0, 325, 326]","[[], [], ['31363207', '13899137', '1986482', '32012666', '4883040', '13071728', '7111021', '374902'], ['31363207', '13901073', '13899137', '1986482', '32012666', '4883040', '13071728', '7111021', '374902']]"
24,127,"['35231675', '20054396', '18126445', '13953762', '2665425', '16736883', '7549811', '30884033', '11419230', '21598000']",336,405.39225198107306,"[0, 0, 4, 4, 10]","[5183, 5183, 136, 12, 0]","[0.0, 6.299000233411789e-06, 388.02522306807805, 401.6189640760422, 405.3922109750565]","[0, 0, 325, 335, 336]","[[], [], ['11419230', '21598000', '30884033', '7549811'], ['11419230', '21598000', '30884033', '7549811'], ['35231675', '20054396', '18126445', '13953762', '2665425', '16736883', '7549811', '30884033', '11419230', '21598000']]"
