q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['7583725', '15721252', '24249915', '24349992', '4889228', '45638119', '22401720', '7795952', '7821634', '19358586']",169,1163.8907966569823,"[0, 0, 8, 8, 10]","[5183, 5183, 5175, 55, 0]","[0.0, 6.110989488661289e-06, 570.2649596559932, 1141.3564549059956, 1163.8907519769855]","[0, 0, 84, 168, 169]","[[], [], ['7583725', '15721252', '24249915', '24349992', '45638119', '22401720', '7795952', '7821634'], ['7583725', '15721252', '24249915', '24349992', '45638119', '22401720', '7795952', '7821634'], ['7583725', '15721252', '24249915', '24349992', '4889228', '45638119', '22401720', '7795952', '7821634', '19358586']]"
11,54,"['23974474', '38533515', '49556906', '3973445', '24721866', '3504761', '1590744', '9752604', '32408470', '19313533']",85,577.6334851009888,"[0, 0, 0, 10]","[5183, 5183, 22, 0]","[0.0, 7.463997462764382e-06, 569.6260878840112, 577.6334524679987]","[0, 0, 84, 85]","[[], [], [], ['23974474', '38533515', '49556906', '3973445', '24721866', '3504761', '1590744', '9752604', '32408470', '19313533']]"
12,56,"['20937018', '4709641', '22116439', '4459491', '1122198', '14434123', '18852643', '30351165', '13814480', '37205759']",96,656.99145511401,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 429, 79, 20, 0]","[0.0, 6.0470192693173885e-06, 570.3720440480101, 624.9262023490155, 652.2432018110121, 656.9914156260202]","[0, 0, 84, 92, 95, 96]","[[], [], [], [], [], ['20937018', '4709641', '22116439', '4459491', '1122198', '14434123', '18852643', '30351165', '13814480', '37205759']]"
13,57,"['4709641', '20937018', '33986200', '22116439', '9748934', '23052989', '14434123', '36180468', '36637129', '11659421']",97,655.7061782350065,"[0, 0, 0, 0, 10]","[5183, 5183, 653, 14, 0]","[0.0, 8.794013410806656e-06, 570.4356192859996, 652.1191622590122, 655.7061404120177]","[0, 0, 84, 96, 97]","[[], [], [], [], ['4709641', '20937018', '33986200', '22116439', '9748934', '23052989', '14434123', '36180468', '36637129', '11659421']]"
14,70,"['5956380', '37204802', '4414547', '4389394', '9483851', '11903247', '21307488', '28107602', '42489926', '7225911']",85,575.2101645869843,"[0, 0, 0, 10]","[5183, 5183, 18, 0]","[0.0, 7.492984877899289e-06, 570.858441356977, 575.2101196129806]","[0, 0, 84, 85]","[[], [], [], ['5956380', '37204802', '4414547', '4389394', '9483851', '11903247', '21307488', '28107602', '42489926', '7225911']]"
15,72,"['14819804', '22174015', '49556906', '118568', '22317868', '6076903', '6625693', '23863551', '1031534', '26887439']",136,927.3160879380011,"[0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1787, 648, 193, 139, 53, 0]","[0.0, 6.5280182752758265e-06, 570.4175572910171, 768.9637783310027, 850.4458118129987, 877.8190456660232, 905.1499719450076, 927.3160505730193]","[0, 0, 84, 114, 126, 131, 135, 136]","[[], [], [], [], [], [], [], ['14819804', '22174015', '49556906', '118568', '22317868', '6076903', '6625693', '23863551', '1031534', '26887439']]"
16,75,"['4387784', '29214508', '25657127', '6836086', '37768883', '2837758', '26488879', '13965483', '38805486', '36233757']",127,847.0816963269899,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 1770, 694, 11, 0]","[0.0, 1.0849995305761695e-05, 570.43281862, 762.7393137110048, 844.0856384999934, 847.0816545000125]","[0, 0, 84, 114, 126, 127]","[[], [], [], [], [], ['4387784', '29214508', '25657127', '6836086', '37768883', '2837758', '26488879', '13965483', '38805486', '36233757']]"
17,94,"['10029891', '4999387', '18074797', '341324', '6503185', '25175997', '1805641', '30741007', '1215116', '17925632']",115,787.6844639870105,"[0, 0, 0, 0, 0, 10]","[5183, 5183, 1247, 449, 63, 0]","[0.0, 9.106006473302841e-06, 570.2265371539979, 706.4651888040244, 760.9253429440141, 787.6844316660136]","[0, 0, 84, 105, 114, 115]","[[], [], [], [], [], ['10029891', '4999387', '18074797', '341324', '6503185', '25175997', '1805641', '30741007', '1215116', '17925632']]"
18,99,"['12265561', '27635177', '12225214', '19974105', '20630805', '43880096', '38300781', '21793890', '9875570', '18810195']",138,937.336490376998,"[0, 0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 1672, 661, 256, 164, 84, 31, 0]","[0.0, 9.765994036570191e-06, 570.3954541579878, 760.5559956469806, 842.3863059299765, 870.6909071650007, 897.9442902129958, 925.4196368789999, 937.3364477040013]","[0, 0, 84, 112, 124, 130, 134, 137, 138]","[[], [], [], [], [], [], [], [], ['12265561', '27635177', '12225214', '19974105', '20630805', '43880096', '38300781', '21793890', '9875570', '18810195']]"
19,100,"['14205246', '18037805', '8148122', '13583615', '30658796', '18909530', '1941721', '30714190', '4381486', '25550665']",96,661.8988138010027,"[0, 0, 0, 0, 5, 5, 10]","[5183, 5183, 193, 108, 103, 12, 0]","[0.0, 1.139598316513002e-05, 575.5922528590017, 603.2188467359811, 630.4085807949887, 658.9074859999819, 661.8987747119972]","[0, 0, 84, 89, 92, 95, 96]","[[], [], [], [], ['18037805', '18909530', '8148122', '30714190', '4381486'], ['18037805', '18909530', '8148122', '30714190', '4381486'], ['14205246', '18037805', '8148122', '13583615', '30658796', '18909530', '1941721', '30714190', '4381486', '25550665']]"
20,113,"['140098548', '25816994', '8318922', '24998764', '44030361', '8839502', '1759213', '6157837', '4678846', '27665523']",85,579.4658543429978,"[0, 0, 0, 10]","[5183, 5183, 30, 0]","[0.0, 9.940005838871002e-06, 570.1050666000228, 579.4658215540112]","[0, 0, 84, 85]","[[], [], [], ['140098548', '25816994', '8318922', '24998764', '44030361', '8839502', '1759213', '6157837', '4678846', '27665523']]"
21,115,"['41294031', '25690564', '21323587', '10012166', '2587396', '25677651', '4424888', '25104843', '33872649', '19132741']",145,992.0160111210134,"[0, 0, 0, 0, 0, 0, 0, 10]","[5183, 5183, 2369, 679, 256, 81, 35, 0]","[0.0, 6.193993613123894e-06, 570.5285522379854, 841.8450418059947, 923.483604168985, 951.8057264439994, 978.9015321790066, 992.0159721520031]","[0, 0, 84, 123, 135, 141, 144, 145]","[[], [], [], [], [], [], [], ['41294031', '25690564', '21323587', '10012166', '2587396', '25677651', '4424888', '25104843', '33872649', '19132741']]"
22,118,"['32454714', '4695107', '20148808', '12658073', '6372244', '34603465', '21956124', '31460499', '4465735', '3272084']",88,624.0934412190109,"[0, 0, 0, 0, 10]","[5183, 5183, 116, 62, 0]","[0.0, 1.1422991519793868e-05, 570.258404267981, 597.5229714919988, 624.0933983029972]","[0, 0, 84, 87, 88]","[[], [], [], [], ['32454714', '4695107', '20148808', '12658073', '6372244', '34603465', '21956124', '31460499', '4465735', '3272084']]"
23,124,"['39984099', '13071728', '21479231', '32012666', '1986482', '7111021', '341324', '14319754', '4883040', '31363207']",85,583.9411567779898,"[0, 0, 0, 10]","[5183, 5183, 37, 0]","[0.0, 7.5899879448115826e-06, 570.3719169269898, 583.941122749995]","[0, 0, 84, 85]","[[], [], [], ['39984099', '13071728', '21479231', '32012666', '1986482', '7111021', '341324', '14319754', '4883040', '31363207']]"
24,127,"['11419230', '7878807', '35231675', '7549811', '22405338', '22561064', '18126445', '21598000', '20054396', '1371440']",135,942.3843330119853,"[0, 0, 0, 0, 0, 0, 8, 8, 10]","[5183, 5183, 1856, 460, 156, 119, 111, 46, 0]","[0.0, 7.29499151930213e-06, 570.684036599996, 788.6766646459873, 843.0197500140057, 870.1593126110092, 897.3138565389963, 924.414361017989, 942.3842928970116]","[0, 0, 84, 115, 124, 128, 131, 134, 135]","[[], [], [], [], [], [], ['7878807', '35231675', '7549811', '22405338', '18126445', '21598000', '20054396', '1371440'], ['7878807', '35231675', '7549811', '22405338', '18126445', '21598000', '20054396', '1371440'], ['11419230', '7878807', '35231675', '7549811', '22405338', '22561064', '18126445', '21598000', '20054396', '1371440']]"
