q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['7795952', '22401720', '19358586', '6670101', '1171121', '43385013', '45638119', '21439640', '17648235', '7583725']",1043,118.32074128603563,"[0, 0, 0, 5, 5, 10]","[1000, 1000, 20, 15, 8, 0]","[0.0, 1.55189773067832e-05, 111.79569836996961, 114.87240098998882, 117.07226379000349, 118.32069397997111]","[0, 0, 1000, 1020, 1035, 1043]","[[], [], [], ['21439640', '22401720', '17648235', '6670101', '45638119'], ['21439640', '22401720', '17648235', '6670101', '45638119'], ['7795952', '22401720', '19358586', '6670101', '1171121', '43385013', '45638119', '21439640', '17648235', '7583725']]"
11,54,"['24721866', '3973445', '49556906', '9752604', '11535539', '41294031', '14874811', '15381976', '38533515', '26025820']",1014,124.4749006649945,"[0, 0, 0, 8, 10]","[1000, 1000, 11, 3, 0]","[0.0, 1.6327016055583954e-05, 121.92720208701212, 123.83599675598089, 124.47485403402243]","[0, 0, 1000, 1011, 1014]","[[], [], [], ['24721866', '3973445', '49556906', '9752604', '11535539', '41294031', '14874811', '38533515'], ['24721866', '3973445', '49556906', '9752604', '11535539', '41294031', '14874811', '15381976', '38533515', '26025820']]"
12,56,"['36637129', '11659421', '4459491', '22116439', '35777860', '4709641', '51386222', '20937018', '13814480', '19970015']",1710,179.37935118202586,"[0, 0, 0, 0, 0, 10]","[1000, 1000, 381, 232, 97, 0]","[0.0, 1.8941995222121477e-05, 104.87049949698849, 145.72458655701485, 168.41061715898104, 179.37930873502046]","[0, 0, 1000, 1381, 1613, 1710]","[[], [], [], [], [], ['36637129', '11659421', '4459491', '22116439', '35777860', '4709641', '51386222', '20937018', '13814480', '19970015']]"
13,57,"['36637129', '15347087', '11659421', '4459491', '35777860', '51386222', '4709641', '20937018', '13814480', '19970015']",1709,180.65852945804363,"[0, 0, 0, 0, 10]","[1000, 1000, 464, 245, 0]","[0.0, 1.4477991499006748e-05, 103.89647846797016, 153.70455184596358, 180.65847991599003]","[0, 0, 1000, 1464, 1709]","[[], [], [], [], ['36637129', '15347087', '11659421', '4459491', '35777860', '51386222', '4709641', '20937018', '13814480', '19970015']]"
14,70,"['4414547', '5254463', '28107602', '4389394', '37204802', '21307488', '5468807', '7465900', '5956380', '7225911']",1091,114.23198143800255,"[0, 0, 0, 2, 2, 4, 4, 7, 10]","[1000, 1000, 28, 26, 13, 11, 8, 5, 0]","[0.0, 1.045397948473692e-05, 102.74037379398942, 106.14987760595977, 109.4577193169971, 110.90275047399336, 112.54322856396902, 113.57106642297003, 114.23194164095912]","[0, 0, 1000, 1028, 1054, 1067, 1078, 1086, 1091]","[[], [], [], ['4414547', '5956380'], ['4414547', '5956380'], ['4389394', '4414547', '5956380', '5254463'], ['4389394', '4414547', '5956380', '5254463'], ['4414547', '5254463', '28107602', '5468807', '4389394', '5956380', '7225911'], ['4414547', '5254463', '28107602', '4389394', '37204802', '21307488', '5468807', '7465900', '5956380', '7225911']]"
15,72,"['6076903', '14296612', '35008773', '6625693', '20544428', '3085264', '4425507', '1031534', '39532074', '10666475']",2679,278.7600636050338,"[0, 0, 0, 0, 0, 4, 4, 7, 7, 7, 10]","[1000, 1000, 884, 614, 56, 52, 29, 26, 12, 6, 0]","[0.0, 2.385699190199375e-05, 95.56173749198206, 187.02418610895984, 255.36751537700184, 262.25393743196037, 268.9842158849933, 272.6214068569825, 276.0942982129636, 277.6185198639869, 278.7600142239826]","[0, 0, 1000, 1884, 2498, 2554, 2606, 2635, 2661, 2673, 2679]","[[], [], [], [], [], ['3085264', '6076903', '10666475', '1031534'], ['3085264', '6076903', '10666475', '1031534'], ['3085264', '6076903', '14296612', '1031534', '39532074', '10666475', '20544428'], ['3085264', '6076903', '14296612', '1031534', '39532074', '10666475', '20544428'], ['3085264', '6076903', '14296612', '1031534', '39532074', '10666475', '20544428'], ['6076903', '14296612', '35008773', '6625693', '20544428', '3085264', '4425507', '1031534', '39532074', '10666475']]"
16,75,"['37768883', '4387784', '38805486', '2837758', '29214508', '159469', '36233757', '25657127', '13965483', '29367554']",1433,156.4913200509618,"[0, 0, 0, 0, 0, 0, 9, 10]","[1000, 1000, 374, 30, 14, 12, 3, 0]","[0.0, 2.3660017177462578e-05, 106.98960542603163, 147.58994565403555, 151.92783626302844, 154.060610946035, 155.79070476302877, 156.4912663550349]","[0, 0, 1000, 1374, 1404, 1418, 1430, 1433]","[[], [], [], [], [], [], ['37768883', '4387784', '38805486', '29214508', '159469', '36233757', '25657127', '13965483', '29367554'], ['37768883', '4387784', '38805486', '2837758', '29214508', '159469', '36233757', '25657127', '13965483', '29367554']]"
17,94,"['13938878', '25643818', '12225214', '1215116', '5710820', '5782614', '11230569', '17648235', '34338075', '26008462']",1870,212.05742602900136,"[0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 10]","[1000, 1000, 435, 222, 108, 56, 30, 11, 5, 3, 0]","[0.0, 2.1128973457962275e-05, 111.03144431195688, 160.55286920798244, 187.77973378798924, 199.6795827950118, 205.75038624700392, 209.17492848396068, 210.63995344296563, 211.42577560100472, 212.05736538895871]","[0, 0, 1000, 1435, 1657, 1765, 1821, 1851, 1862, 1867, 1870]","[[], [], [], [], [], [], [], [], ['11230569', '12225214', '34338075', '1215116', '5782614', '26008462'], ['25643818', '12225214', '1215116', '5782614', '11230569', '17648235', '34338075', '26008462'], ['13938878', '25643818', '12225214', '1215116', '5710820', '5782614', '11230569', '17648235', '34338075', '26008462']]"
18,99,"['18810195', '12622860', '20620012', '23286603', '19561411', '30184745', '17648235', '12691537', '30861948', '1546650']",1405,161.6962666999898,"[0, 0, 0, 0, 0, 7, 10]","[1000, 1000, 360, 22, 15, 8, 0]","[0.0, 3.0864961445331573e-05, 117.63131550996331, 155.0246511339792, 158.18956940300995, 160.50455160200363, 161.69607688399265]","[0, 0, 1000, 1360, 1382, 1397, 1405]","[[], [], [], [], [], ['18810195', '12622860', '17648235', '20620012', '23286603', '19561411', '30861948'], ['18810195', '12622860', '20620012', '23286603', '19561411', '30184745', '17648235', '12691537', '30861948', '1546650']]"
19,100,"['13116880', '4381486', '6472746', '1944452', '18374364', '4398832', '30714190', '14550841', '2701077', '18909530']",1224,122.99744865699904,"[0, 0, 0, 0, 0, 0, 0, 10]","[1000, 1000, 133, 36, 23, 19, 13, 0]","[0.0, 2.0409992430359125e-05, 96.84156891098246, 112.7580539979972, 116.85866430000169, 119.49708476901287, 121.59070961398538, 122.99727291800082]","[0, 0, 1000, 1133, 1169, 1192, 1211, 1224]","[[], [], [], [], [], [], [], ['13116880', '4381486', '6472746', '1944452', '18374364', '4398832', '30714190', '14550841', '2701077', '18909530']]"
20,113,"['44030361', '34544514', '140098548', '4678846', '25816994', '1759213', '43417006', '14584755', '6157837', '6397191']",1294,147.8728934340179,"[0, 0, 0, 0, 0, 8, 8, 9, 10]","[1000, 1000, 239, 33, 13, 5, 3, 2, 0]","[0.0, 1.1400028597563505e-05, 109.24047279101796, 139.3042601639754, 143.36057713098126, 145.32800687500276, 146.28322475898312, 147.2522384490003, 147.87279337499058]","[0, 0, 1000, 1239, 1272, 1285, 1290, 1293, 1294]","[[], [], [], [], [], ['44030361', '4678846', '25816994', '1759213', '43417006', '14584755', '6157837', '6397191'], ['44030361', '4678846', '25816994', '1759213', '43417006', '14584755', '6157837', '6397191'], ['44030361', '34544514', '4678846', '25816994', '1759213', '43417006', '14584755', '6157837', '6397191'], ['44030361', '34544514', '140098548', '4678846', '25816994', '1759213', '43417006', '14584755', '6157837', '6397191']]"
21,115,"['33872649', '12471115', '24746892', '31460499', '10993232', '23686039', '263364', '21902910', '5500086', '25677651']",1980,210.5444649719866,"[0, 0, 0, 0, 0, 0, 0, 10]","[1000, 1000, 509, 251, 124, 61, 35, 0]","[0.0, 1.5485042240470648e-05, 110.99421251704916, 163.7186374810408, 187.62440552102635, 200.6220677490346, 206.9516184250242, 210.5444337420049]","[0, 0, 1000, 1509, 1760, 1884, 1945, 1980]","[[], [], [], [], [], [], [], ['33872649', '12471115', '24746892', '31460499', '10993232', '23686039', '263364', '21902910', '5500086', '25677651']]"
22,118,"['4465735', '32454714', '4695107', '31460499', '6372244', '52805891', '21239672', '2604063', '1103795', '20148808']",1126,124.11345462099416,"[0, 0, 0, 0, 0, 0, 9, 10]","[1000, 1000, 62, 29, 20, 12, 3, 0]","[0.0, 1.0076037142425776e-05, 106.9784836260369, 115.65208385203732, 119.37658193602692, 121.7565800040029, 123.46969562600134, 124.11341881804401]","[0, 0, 1000, 1062, 1091, 1111, 1123, 1126]","[[], [], [], [], [], [], ['4465735', '32454714', '4695107', '6372244', '52805891', '21239672', '2604063', '1103795', '20148808'], ['4465735', '32454714', '4695107', '31460499', '6372244', '52805891', '21239672', '2604063', '1103795', '20148808']]"
23,124,"['13901073', '4883040', '1986482', '14319754', '39984099', '13899137', '31363207', '7111021', '32012666', '21479231']",1146,119.45150745700812,"[0, 0, 0, 0, 0, 8, 9, 9, 10]","[1000, 1000, 49, 31, 24, 16, 15, 11, 0]","[0.0, 1.1185999028384686e-05, 100.1661441779579, 106.14074494398665, 110.18979716097238, 113.52791440696456, 115.81510642298963, 117.84822250000434, 119.45147429796634]","[0, 0, 1000, 1049, 1080, 1104, 1120, 1135, 1146]","[[], [], [], [], [], ['13901073', '4883040', '39984099', '13899137', '31363207', '7111021', '32012666', '21479231'], ['13901073', '4883040', '14319754', '39984099', '13899137', '31363207', '7111021', '32012666', '21479231'], ['13901073', '4883040', '14319754', '39984099', '13899137', '31363207', '7111021', '32012666', '21479231'], ['13901073', '4883040', '1986482', '14319754', '39984099', '13899137', '31363207', '7111021', '32012666', '21479231']]"
24,127,"['11728637', '38477436', '21943141', '3765739', '2727303', '7549811', '293661', '21598000', '4406819', '35231675']",2053,236.3550297699985,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 10]","[1000, 1000, 498, 278, 116, 73, 48, 24, 12, 3, 2, 0]","[0.0, 1.7673999536782503e-05, 116.86180224403506, 168.35134618799202, 203.594897513045, 217.74439289903967, 225.1234655060107, 231.04047665500548, 233.68473059200915, 235.1938354470185, 235.8243365600356, 236.35497082700022]","[0, 0, 1000, 1498, 1776, 1892, 1965, 2013, 2037, 2049, 2052, 2053]","[[], [], [], [], [], [], [], [], [], ['11728637', '38477436', '21943141', '3765739', '2727303', '7549811', '21598000', '4406819', '35231675'], ['11728637', '38477436', '21943141', '3765739', '2727303', '7549811', '21598000', '4406819', '35231675'], ['11728637', '38477436', '21943141', '3765739', '2727303', '7549811', '293661', '21598000', '4406819', '35231675']]"
