q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['313403', '8963413', '4889228', '45638119', '7583725', '24349992', '19358586', '4820792', '21439640', '38485364']",55,68.47129695297917,"[0, 0, 0, 10]","[1000, 1000, 12, 0]","[0.0, 1.1849973816424608e-05, 65.25049171299906, 68.47125392401358]","[0, 0, 54, 55]","[[], [], [], ['313403', '8963413', '4889228', '45638119', '7583725', '24349992', '19358586', '4820792', '21439640', '38485364']]"
11,54,"['24721866', '1590744', '19313533', '22036571', '32408470', '14874811', '38533515', '23974474', '3973445', '49556906']",58,74.70056158397347,"[0, 0, 0, 5, 10]","[1000, 1000, 24, 19, 0]","[0.0, 9.540992323309183e-06, 65.27543498802697, 70.14494964899495, 74.70052792300703]","[0, 0, 54, 57, 58]","[[], [], [], ['49556906', '14874811', '23974474', '3973445', '32408470'], ['24721866', '1590744', '19313533', '22036571', '32408470', '14874811', '38533515', '23974474', '3973445', '49556906']]"
12,56,"['20937018', '30351165', '14434123', '36637129', '24512417', '18852643', '4709641', '37205759', '13814480', '11659421']",88,112.12029917002656,"[0, 0, 0, 8, 8, 8, 8, 10]","[1000, 1000, 187, 179, 124, 23, 14, 0]","[0.0, 1.3034034054726362e-05, 65.22142983402591, 79.66190859203925, 94.0326886390103, 103.68011980102165, 108.51011761900736, 112.1202630730113]","[0, 0, 54, 65, 76, 84, 87, 88]","[[], [], [], ['20937018', '30351165', '14434123', '18852643', '4709641', '37205759', '13814480', '11659421'], ['20937018', '30351165', '14434123', '18852643', '4709641', '37205759', '13814480', '11659421'], ['20937018', '30351165', '14434123', '18852643', '4709641', '37205759', '13814480', '11659421'], ['20937018', '30351165', '14434123', '18852643', '4709641', '37205759', '13814480', '11659421'], ['20937018', '30351165', '14434123', '36637129', '24512417', '18852643', '4709641', '37205759', '13814480', '11659421']]"
13,57,"['20937018', '14434123', '22116439', '30351165', '18852643', '24530130', '4459491', '4709641', '13814480', '11659421']",69,88.6137223209953,"[0, 0, 0, 0, 0, 10]","[1000, 1000, 177, 29, 17, 0]","[0.0, 1.9013008568435907e-05, 65.16471607598942, 79.55068556696642, 84.42168147402117, 88.61367699701805]","[0, 0, 54, 65, 68, 69]","[[], [], [], [], [], ['20937018', '14434123', '22116439', '30351165', '18852643', '24530130', '4459491', '4709641', '13814480', '11659421']]"
14,70,"['10247314', '5956380', '7225911', '42489926', '4389394', '21307488', '4414547', '21557055', '25901598', '39637840']",55,70.0407818990061,"[0, 0, 0, 10]","[1000, 1000, 20, 0]","[0.0, 1.0220042895525694e-05, 65.30001837899908, 70.04074295202736]","[0, 0, 54, 55]","[[], [], [], ['10247314', '5956380', '7225911', '42489926', '4389394', '21307488', '4414547', '21557055', '25901598', '39637840']]"
15,72,"['6076903', '39763465', '12932176', '25365522', '1031534', '23804187', '2682997', '38380061', '7039855', '14492964']",99,123.62196717096958,"[0, 0, 0, 0, 0, 0, 0, 10]","[1000, 1000, 417, 184, 79, 43, 17, 0]","[0.0, 1.1217955034226179e-05, 65.93871962296544, 94.62732729699928, 109.01862686296226, 114.50756105600158, 119.4127355349483, 123.62193016399397]","[0, 0, 54, 77, 88, 94, 98, 99]","[[], [], [], [], [], [], [], ['6076903', '39763465', '12932176', '25365522', '1031534', '23804187', '2682997', '38380061', '7039855', '14492964']]"
16,75,"['25657127', '13965483', '38805486', '26488879', '2837758', '29214508', '36233757', '37768883', '4387784', '2099400']",79,97.5224345009774,"[0, 0, 0, 0, 10]","[1000, 1000, 436, 14, 0]","[0.0, 1.3127981219440699e-05, 65.28815746400505, 93.98129873501603, 97.52239648299292]","[0, 0, 54, 78, 79]","[[], [], [], [], ['25657127', '13965483', '38805486', '26488879', '2837758', '29214508', '36233757', '37768883', '4387784', '2099400']]"
17,94,"['18074797', '4999387', '1215116', '6503185', '2264455', '30741007', '13966946', '3929361', '15237660', '26045237']",67,82.13212650205242,"[0, 0, 0, 0, 10]","[1000, 1000, 161, 24, 0]","[0.0, 1.2020987924188375e-05, 65.28630682802759, 77.26792989601381, 82.13208599004429]","[0, 0, 54, 64, 67]","[[], [], [], [], ['18074797', '4999387', '1215116', '6503185', '2264455', '30741007', '13966946', '3929361', '15237660', '26045237']]"
18,99,"['10247314', '15426878', '11419230', '12265561', '18810195', '42035464', '12785130', '16736883', '9889151', '38300781']",114,143.28930333000608,"[0, 0, 0, 0, 0, 0, 0, 6, 6, 10]","[1000, 1000, 415, 258, 126, 82, 45, 39, 12, 0]","[0.0, 9.893032256513834e-06, 65.34207780600991, 93.977744008007, 113.12834459304577, 122.77015995600959, 129.01841605600202, 133.91988052602392, 138.81936732301256, 143.28925999399507]","[0, 0, 54, 77, 92, 100, 106, 110, 113, 114]","[[], [], [], [], [], [], [], ['12785130', '10247314', '38300781', '12265561', '9889151', '18810195'], ['12785130', '10247314', '38300781', '12265561', '9889151', '18810195'], ['10247314', '15426878', '11419230', '12265561', '18810195', '42035464', '12785130', '16736883', '9889151', '38300781']]"
19,100,"['4381486', '8148122', '16108876', '30714190', '16728949', '10015292', '27078065', '18909530', '5107861', '2701077']",74,91.88245728996117,"[0, 0, 0, 0, 9, 9, 9, 10]","[1000, 1000, 111, 61, 52, 26, 8, 0]","[0.0, 1.798802986741066e-05, 65.59586606599623, 75.28175857901806, 80.18902405403787, 85.0919315990177, 89.97592715598876, 91.88239148299908]","[0, 0, 54, 61, 66, 70, 73, 74]","[[], [], [], [], ['4381486', '16108876', '30714190', '16728949', '10015292', '27078065', '18909530', '5107861', '2701077'], ['4381486', '16108876', '30714190', '16728949', '10015292', '27078065', '18909530', '5107861', '2701077'], ['4381486', '16108876', '30714190', '16728949', '10015292', '27078065', '18909530', '5107861', '2701077'], ['4381486', '8148122', '16108876', '30714190', '16728949', '10015292', '27078065', '18909530', '5107861', '2701077']]"
20,113,"['1759213', '44030361', '26199970', '4678846', '3825750', '25816994', '14121786', '43417006', '14584755', '6157837']",62,74.862292899983,"[0, 0, 0, 6, 10]","[1000, 1000, 49, 43, 0]","[0.0, 1.5350000467151403e-05, 65.07771628000773, 69.9691893379786, 74.8622462489875]","[0, 0, 54, 58, 62]","[[], [], [], ['25816994', '1759213', '14121786', '3825750', '4678846', '6157837'], ['1759213', '44030361', '26199970', '4678846', '3825750', '25816994', '14121786', '43417006', '14584755', '6157837']]"
21,115,"['37248570', '25677651', '12383365', '12489130', '33872649', '4492358', '4695107', '76776022', '24721347', '164985']",92,112.28555859898916,"[0, 0, 0, 0, 0, 0, 10]","[1000, 1000, 423, 137, 48, 11, 0]","[0.0, 1.1079013347625732e-05, 65.58162186597474, 94.40367420797702, 104.12027574901003, 109.08357718901243, 112.28551331401104]","[0, 0, 54, 78, 87, 91, 92]","[[], [], [], [], [], [], ['37248570', '25677651', '12383365', '12489130', '33872649', '4492358', '4695107', '76776022', '24721347', '164985']]"
22,118,"['6372244', '32454714', '12658073', '25878014', '15578265', '4695107', '20148808', '4465735', '52805891', '31460499']",64,79.66215061198454,"[0, 0, 0, 5, 5, 10]","[1000, 1000, 61, 56, 20, 0]","[0.0, 1.744297333061695e-05, 65.04615422699135, 69.9658632639912, 74.90989661595086, 79.66209494095528]","[0, 0, 54, 59, 63, 64]","[[], [], [], ['4695107', '6372244', '32454714', '4465735', '31460499'], ['4695107', '6372244', '32454714', '4465735', '31460499'], ['6372244', '32454714', '12658073', '25878014', '15578265', '4695107', '20148808', '4465735', '52805891', '31460499']]"
23,124,"['7111021', '1986482', '31363207', '21479231', '13899137', '32012666', '4883040', '15997009', '13071728', '39984099']",60,75.14123050199123,"[0, 0, 0, 7, 10]","[1000, 1000, 34, 27, 0]","[0.0, 1.609395258128643e-05, 65.30013606394641, 70.23376105097122, 75.14117845799774]","[0, 0, 54, 57, 60]","[[], [], [], ['7111021', '4883040', '15997009', '31363207', '21479231', '13899137', '32012666'], ['7111021', '1986482', '31363207', '21479231', '13899137', '32012666', '4883040', '15997009', '13071728', '39984099']]"
24,127,"['29863668', '7549811', '21943141', '18126445', '7878807', '11983390', '22405338', '21598000', '22042345', '35231675']",126,149.763585114968,"[0, 0, 0, 0, 3, 3, 3, 3, 3, 10]","[1000, 1000, 503, 236, 233, 123, 47, 33, 10, 0]","[0.0, 1.2298987712711096e-05, 65.11331277998397, 98.52186579996487, 114.84996915399097, 130.3405183199793, 139.9717428960139, 144.83797224698355, 149.69870418601204, 149.76354542799527]","[0, 0, 54, 82, 96, 110, 118, 122, 125, 126]","[[], [], [], [], ['21943141', '21598000', '35231675'], ['21943141', '21598000', '35231675'], ['21943141', '21598000', '35231675'], ['21943141', '21598000', '35231675'], ['21943141', '21598000', '35231675'], ['29863668', '7549811', '21943141', '18126445', '7878807', '11983390', '22405338', '21598000', '22042345', '35231675']]"
