q,qid,did,n_call,time,d_size,m_size,l_latency,c_count,i_der
10,53,"['45638119', '43385013', '22401720', '7583725', '8963413', '21033230', '21439640', '12762485', '24205118', '7795952']",351,82.18072945898166,"[0, 0, 0, 0, 10]","[1000, 1000, 25, 22, 0]","[0.0, 1.1597992852330208e-05, 77.48090765200322, 80.0457310170168, 82.1806943929987]","[0, 0, 334, 343, 351]","[[], [], [], [], ['45638119', '43385013', '22401720', '7583725', '8963413', '21033230', '21439640', '12762485', '24205118', '7795952']]"
11,54,"['14874811', '32408470', '5108807', '24721866', '24707550', '11535539', '3973445', '49556906', '38533515', '12370881']",339,81.47006580699235,"[0, 0, 0, 10]","[1000, 1000, 12, 0]","[0.0, 1.7080979887396097e-05, 80.28746583894826, 81.47002540994436]","[0, 0, 334, 339]","[[], [], [], ['14874811', '32408470', '5108807', '24721866', '24707550', '11535539', '3973445', '49556906', '38533515', '12370881']]"
12,56,"['35777860', '15347087', '4709641', '4459491', '20937018', '19970015', '13814480', '18852643', '14434123', '11659421']",478,107.7215587029932,"[0, 0, 0, 0, 0, 0, 6, 9, 9, 10]","[1000, 1000, 243, 117, 20, 15, 9, 6, 3, 0]","[0.0, 1.2370001059025526e-05, 72.9886773279868, 91.8467812089948, 101.08483065397013, 103.19141076802043, 104.77462470397586, 105.88356707501225, 106.97166883799946, 107.72150320600485]","[0, 0, 334, 416, 456, 464, 470, 474, 477, 478]","[[], [], [], [], [], [], ['15347087', '4709641', '4459491', '14434123', '13814480', '11659421'], ['35777860', '15347087', '4709641', '4459491', '20937018', '13814480', '18852643', '14434123', '11659421'], ['35777860', '15347087', '4709641', '4459491', '20937018', '13814480', '18852643', '14434123', '11659421'], ['35777860', '15347087', '4709641', '4459491', '20937018', '19970015', '13814480', '18852643', '14434123', '11659421']]"
13,57,"['4709641', '14192687', '4459491', '20937018', '13814480', '33986200', '11659421', '51386222', '35777860', '30351165']",551,121.31151034898357,"[0, 0, 0, 5, 5, 5, 5, 5, 10]","[1000, 1000, 269, 264, 61, 24, 9, 6, 0]","[0.0, 2.3478001821786165e-05, 71.95910671696765, 93.58126393397106, 112.28814413299551, 117.01425754098454, 119.20099085697439, 120.22290367801907, 121.31145119498251]","[0, 0, 334, 425, 514, 535, 544, 548, 551]","[[], [], [], ['30351165', '4709641', '4459491', '20937018', '11659421'], ['30351165', '4709641', '4459491', '20937018', '11659421'], ['30351165', '4709641', '4459491', '20937018', '11659421'], ['30351165', '4709641', '4459491', '20937018', '11659421'], ['30351165', '4709641', '4459491', '20937018', '11659421'], ['4709641', '14192687', '4459491', '20937018', '13814480', '33986200', '11659421', '51386222', '35777860', '30351165']]"
14,70,"['4389394', '11903247', '4414547', '5254463', '5956380', '5468807', '28107602', '31624828', '42489926', '2582169']",349,76.06868748401757,"[0, 0, 0, 0, 10]","[1000, 1000, 24, 14, 0]","[0.0, 2.0831008441746235e-05, 72.54422204598086, 74.6016463249689, 76.06864239397692]","[0, 0, 334, 343, 349]","[[], [], [], [], ['4389394', '11903247', '4414547', '5254463', '5956380', '5468807', '28107602', '31624828', '42489926', '2582169']]"
15,72,"['6076903', '3758260', '1031534', '2335873', '6625693', '40500438', '12631697', '3085264', '39532074', '10666475']",632,139.13804649800295,"[0, 0, 0, 0, 0, 0, 0, 0, 9, 10]","[1000, 1000, 609, 180, 34, 23, 15, 11, 2, 0]","[0.0, 1.1097989045083523e-05, 70.79593443899648, 115.91646690800553, 130.52754498901777, 133.5509437340079, 135.55068588699214, 137.36835871700896, 138.54821486503351, 139.13800192903727]","[0, 0, 334, 538, 599, 611, 620, 626, 631, 632]","[[], [], [], [], [], [], [], [], ['6076903', '3758260', '1031534', '2335873', '6625693', '40500438', '12631697', '3085264', '10666475'], ['6076903', '3758260', '1031534', '2335873', '6625693', '40500438', '12631697', '3085264', '39532074', '10666475']]"
16,75,"['29214508', '13965483', '4387784', '25657127', '36233757', '27396415', '8654183', '38805486', '16461149', '37768883']",484,106.19218957901467,"[0, 0, 0, 0, 10]","[1000, 1000, 325, 121, 0]","[0.0, 1.2119009625166655e-05, 73.94165918102954, 97.24487579701236, 106.19216024799971]","[0, 0, 334, 443, 484]","[[], [], [], [], ['29214508', '13965483', '4387784', '25657127', '36233757', '27396415', '8654183', '38805486', '16461149', '37768883']]"
17,94,"['25298276', '11716783', '19882228', '24873253', '41294031', '1946610', '21700295', '17925632', '40005757', '21150010']",520,125.64617736794753,"[0, 0, 0, 0, 0, 0, 0, 4, 9, 10]","[1000, 1000, 335, 93, 58, 32, 11, 7, 2, 0]","[0.0, 1.0436982847750187e-05, 77.88697277801111, 105.02819639502559, 114.70474740298232, 119.8168290979811, 122.87501337198773, 124.05679463897832, 125.18581652798457, 125.64612373401178]","[0, 0, 334, 447, 479, 499, 511, 516, 519, 520]","[[], [], [], [], [], [], [], ['17925632', '24873253', '41294031', '40005757'], ['25298276', '11716783', '19882228', '24873253', '41294031', '1946610', '21700295', '17925632', '40005757'], ['25298276', '11716783', '19882228', '24873253', '41294031', '1946610', '21700295', '17925632', '40005757', '21150010']]"
18,99,"['24335068', '21754541', '9875570', '18810195', '9752604', '12265561', '38300781', '20620012', '20943272', '23286603']",594,137.04059945902554,"[0, 0, 0, 0, 0, 0, 7, 7, 7, 10]","[1000, 1000, 418, 234, 79, 15, 8, 5, 4, 0]","[0.0, 2.1530024241656065e-05, 78.22889530804241, 108.85702189803123, 125.94439925800543, 132.28828533901833, 134.00537774100667, 135.12293797300663, 136.09539242903702, 137.0405502670328]","[0, 0, 334, 474, 553, 580, 586, 590, 593, 594]","[[], [], [], [], [], [], ['24335068', '23286603', '9752604', '38300781', '20620012', '18810195', '12265561'], ['24335068', '23286603', '9752604', '38300781', '20620012', '18810195', '12265561'], ['24335068', '23286603', '9752604', '38300781', '20620012', '18810195', '12265561'], ['24335068', '21754541', '9875570', '18810195', '9752604', '12265561', '38300781', '20620012', '20943272', '23286603']]"
19,100,"['2701077', '6472746', '10015292', '21793890', '14550841', '4398832', '18374364', '5107861', '4381486', '30714190']",414,87.22869918000652,"[0, 0, 0, 0, 4, 10]","[1000, 1000, 120, 58, 54, 0]","[0.0, 2.3568980395793915e-05, 68.97534577100305, 78.46168137295172, 82.82295845600311, 87.22865607199492]","[0, 0, 334, 375, 395, 414]","[[], [], [], [], ['30714190', '18374364', '2701077', '4381486'], ['2701077', '6472746', '10015292', '21793890', '14550841', '4398832', '18374364', '5107861', '4381486', '30714190']]"
20,113,"['23377475', '44030361', '1759213', '25816994', '14584755', '43417006', '6157837', '26025370', '4678846', '238409']",383,93.05846640904201,"[0, 0, 0, 0, 0, 9, 10]","[1000, 1000, 108, 15, 11, 2, 0]","[0.0, 1.1460972018539906e-05, 79.81974233099027, 89.45605900097871, 91.32562022400089, 92.51364754501265, 93.05830592097482]","[0, 0, 334, 371, 377, 382, 383]","[[], [], [], [], [], ['44030361', '1759213', '25816994', '14584755', '43417006', '6157837', '26025370', '4678846', '238409'], ['23377475', '44030361', '1759213', '25816994', '14584755', '43417006', '6157837', '26025370', '4678846', '238409']]"
21,115,"['23686039', '35079452', '109946221', '33872649', '7970974', '24746892', '2274272', '25677651', '12489688', '38296571']",623,145.37989123997977,"[0, 0, 0, 0, 0, 0, 0, 9, 9, 10]","[1000, 1000, 491, 177, 114, 42, 16, 7, 3, 0]","[0.0, 1.0057003237307072e-05, 77.14331485901494, 114.86036403302569, 128.76362294499995, 138.1804891860229, 141.77040462603327, 143.6221856570337, 144.69981646799715, 145.3798571030493]","[0, 0, 334, 499, 559, 598, 613, 619, 622, 623]","[[], [], [], [], [], [], [], ['23686039', '35079452', '109946221', '33872649', '7970974', '24746892', '2274272', '25677651', '12489688'], ['23686039', '35079452', '109946221', '33872649', '7970974', '24746892', '2274272', '25677651', '12489688'], ['23686039', '35079452', '109946221', '33872649', '7970974', '24746892', '2274272', '25677651', '12489688', '38296571']]"
22,118,"['6372244', '2604063', '5922085', '32454714', '1103795', '52805891', '26702468', '10993232', '15578265', '4465735']",359,83.82213897100883,"[0, 0, 0, 0, 10]","[1000, 1000, 49, 22, 0]","[0.0, 2.132699592038989e-05, 77.30866971699288, 81.57928784197429, 83.8220930689713]","[0, 0, 334, 351, 359]","[[], [], [], [], ['6372244', '2604063', '5922085', '32454714', '1103795', '52805891', '26702468', '10993232', '15578265', '4465735']]"
23,124,"['31363207', '4883040', '13899137', '341324', '39984099', '14319754', '17077004', '21479231', '32012666', '7111021']",387,90.08736810798291,"[0, 0, 0, 0, 0, 9, 9, 9, 9, 10]","[1000, 1000, 58, 28, 24, 15, 8, 5, 2, 0]","[0.0, 2.3013970348984003e-05, 74.17556297400733, 79.44771769398358, 82.68381741800113, 85.16537623398472, 87.15425184799824, 88.26863571198191, 89.46409317199141, 90.08730284200283]","[0, 0, 334, 354, 364, 373, 379, 383, 386, 387]","[[], [], [], [], [], ['31363207', '4883040', '13899137', '39984099', '14319754', '17077004', '21479231', '32012666', '7111021'], ['31363207', '4883040', '13899137', '39984099', '14319754', '17077004', '21479231', '32012666', '7111021'], ['31363207', '4883040', '13899137', '39984099', '14319754', '17077004', '21479231', '32012666', '7111021'], ['31363207', '4883040', '13899137', '39984099', '14319754', '17077004', '21479231', '32012666', '7111021'], ['31363207', '4883040', '13899137', '341324', '39984099', '14319754', '17077004', '21479231', '32012666', '7111021']]"
24,127,"['4037034', '7549811', '21598000', '25901598', '13277623', '35231675', '293661', '2727303', '21562657', '30884033']",806,182.49183744599577,"[0, 0, 0, 6, 6, 6, 6, 6, 6, 6, 6, 10]","[1000, 1000, 506, 500, 239, 55, 34, 23, 14, 10, 5, 0]","[0.0, 2.2220017854124308e-05, 78.33977044100175, 115.6656783039798, 151.83235049102223, 169.0508041360299, 173.8072364400141, 176.75088230601978, 178.7687847079942, 180.2684541430208, 181.39617759501562, 182.49177331803367]","[0, 0, 334, 504, 672, 753, 772, 784, 793, 799, 803, 806]","[[], [], [], ['35231675', '293661', '4037034', '7549811', '21598000', '21562657'], ['35231675', '293661', '4037034', '7549811', '21598000', '21562657'], ['35231675', '293661', '4037034', '7549811', '21598000', '21562657'], ['35231675', '293661', '4037034', '7549811', '21598000', '21562657'], ['35231675', '293661', '4037034', '7549811', '21598000', '21562657'], ['35231675', '293661', '4037034', '7549811', '21598000', '21562657'], ['35231675', '293661', '4037034', '7549811', '21598000', '21562657'], ['35231675', '293661', '4037034', '7549811', '21598000', '21562657'], ['4037034', '7549811', '21598000', '25901598', '13277623', '35231675', '293661', '2727303', '21562657', '30884033']]"
